Speaker 1:          00:00:01       Okay.
Speaker 2:          00:38:19       And then some other kids just sorta fucking, you know, doing whatever running around in the background. And I was thinking, why the fuck did I just think that, you know, so before you fucking call all these assholes, all these races, assholes, you know, you gotta get that shit out of your head. I was thinking, why the fuck did I think that part of that is from the shit that I see on TV, right? I think your brain just goes it. Once it gets stuffed down, like how to make cereal, it just gets it down. Like, okay, just grab this, fucking put this in here and then you've got fucking cereal. You know, it connects to one, I want vision to this, this, this. It's like a motive like survival, which works. But in that instant, that didn't work, did it? I went from that to a couple of fucking ice cube videos, whatever, gangster rap videos or in my head, Shit that I saw in the news.

Speaker 2:          00:39:12       Right? They can't say there was fear. There was no fear. I was just driving down the street and I looked and that's what I thought, you know? But I kind of do that all the time. You know, I read a Kid's book to my unborn daughter last night, right? It's supposed to make them smarter. Right? And I was reading this kid's book, and halfway through the book I realized I didn't, I had no fucking idea what it was about. So maybe I'm just a moron. I have no idea. But seeing, I want a flawed fucking person. I am a, I can't judge, uh, I can only judge people so fucking harshly, right? Honestly, I mean, I can trash your fucking Meryl Streep. I can go off in a Donald Trump, but at the end of the day, I'm a fucking lunatic, right? I read a kid's book and I couldn't figure out what it was about.

Speaker 2:          00:39:52       It was about this fucking caterpillar. All right? And they were like on day one, at eight an apple on day two and eight, two pears on day three at eight fucking three plumps. Right? So right there, I'm like, all right, this is like reverse Christmas story. Rather than go in like seven swans and swimming six skeezer lane. It fucking starts with the fucking tree, the partridge in the pear tree. Now it's moving up and it seems to me like it's about eating healthy and food and, and counting. And then it gets up to like 12 or something. And the thing just completely abandoned its fruit diet instead, it had a fucking couple slices of pizza and ice cream and all this shit and in a big stomachache. So then I was like, all right, this is about childhood obesity. And um, I actually lied in that and never dawned on me that it was about counting in. Neo was like, I finished the book, the thing turned into a butterfly and I said, I said the end. And I looked at me and I said, I have no idea what that fucking book was about. She laughs, she goes, it's about counting. I go, it's not about not eating junk food because it ate all that fruit and everything was fine. And then it, all that other shit. And then it got sick and she was like crying laughing at me.

Speaker 2:          00:41:08       I don't know what that has to do with Trump, but I really wish that idiot would get off of fucking Twitter. But he's a fucking mess. He said about China, it's time to take the gloves off. He, he, he's doing that George Bush thing where you talk about other countries, like you're trying to psych somebody out before a bar fight and nothing gets people more excited. Get that, gets more ons excited. Like that's tough. Tart, right. If fucking idiots. He's like trash in SNL cause they're doing sketches about them. It's just like, I don't, I don't, I don't, he cannot be running his Twitter account. There's no way he's this fucking sensitive, um, or has the time to do this. Shouldn't he be addressing it? My worst fear is that he's going to become president and just deregulate everything so he can build a golf course or wherever the fuck he wants to.

Speaker 2:          00:42:05       Like, that's really, that's his idea of making it great again. I, I hope I'm fucking wrong. I have no idea. Um, having said all of that, still as much as he's a nightmare, unbelievably unbelievable joy watching Hillary Lewis. Oh, I love seeing, yeah, pack you bags. Okay. Pack you bags there. Fucking, yeah. Saying all right, let's, let's, let's continue on. Alright, let's, uh, them off the fucking rails here. All right. 42 minutes. Can we, uh, can we read these lists to advertise and they'll do your questions for the week? Um, all right. Helix, Helix. Hey, by the way, why don't you guys send those in? Send in your, I looked at this thought it was this way and then it was another way, but nobody heard me say it. So everybody thinks I'm a great guy. And that goes for non whities too. Cause I know you're looking at us or some other group of people, Koreans or some shit or whatever yet.

Speaker 2:          00:42:58       I know you're thinking something. All right. Hallux. Helix. All right. You're unique. And I actually, you know, as much as I'm, I'm not really joking around about this shit, but I think that people have to be able to say that they have those fucking thoughts. I mean, this fucking, uh, progressive left thing where you have to act like you're just walking around going, I don't see color. I don't care if you're black, white, green or purple. And it's all of those, all of that fucking sing songs, Horse Shit. Um, even those people, even those people, like you get them in the wrong situation and the fear comes up, they're going to think something fucked up. They're gonna. Um, alright. So if you have any of those stories I want to hear, I want to hear them and then I'll try to, I'll, I'll try to guess why you think that way.

Speaker 2:          00:43:43       Okay. So I'm guessing with mine it's, uh, the news and all the gangster rap videos that I used to watch and I'm, I'm old. So that was back when you could actually have a gun in the video. And then also, I've, I think I've watched too many of those life on the inside prison things, you know what I mean? All of those things where you just look at it and go and like, I would last 15 seconds in there. I've watched all those ones about gangs. I've watched the ones about motorcycle gangs. I, it's probably my, uh, my intake of, of, of television and youtube videos. I watched videos of people's sucker punching people. Um, bully fails. I watch a lot of violence.

Speaker 2:          00:44:28       Yeah, that's it. Maybe that's what it is. Alright. Hell, helix a, you're unique. You know, walk like anyone else talk lot to anyone else. Shit, whack. Anyone else asleep like anyone else? So why is your mattress one size fits all? Because it truly customized mattress will cost you five to 10,000 bucks until now. Go to helix, sleep.com answer a few simple questions and they'll run a three d biomechanical model of your body. And how will they do that? Through the proprietary algorithms they've developed with the help of the world's leading IR Ego, nomics and biomechanics experts, the results, they build a fucking robot to take your place. But in the meantime, you sleep on the most comfortable mattress you've ever slept on. Helen's customers report a 30% improvement in overall sleep quality and for couples, they customize each side of the mattress. Your mattress arrives at a door at your door in about a week and shipping is 100% free. That's why everyone from GQ magazine to Forbes are all talking about helix sleep. You have 100 nights to try it out. If you don't like it, they'll pick it up for free and give you 100% refund. No questions asked. Dude, I would dress like I'm fuck fucking beekeeper when I picked that thing up. Go to helix, sleep.com/burn get $50 off your order. That's helic sleep.com/bar

Speaker 5:          00:45:47       what

Speaker 2:          00:45:48       you're like, say like sleep.com/bar all right, lastly, but not leastly, stamps.com you know one great resolution you can make for the new year. Maximize every minute and every dollar for your small business. I know no easy way to do that. Hey Lee, stamps.com stamps.com is the better way to get postage. Just use what you already have, your computer, your printer, and your fucking fingers to get official us postage for any package. Your letter. Then the mail man picks it up the mail man. Everything you would do at the post office, you can do right from your desk and at a fraction of the cost of one of those expensive postage meters. I use stamps.com so whenever I send out my posters, you know whenever I'm whoring myself out at the end of the show, you know what I wanna fucking shake hands that have been sneezed into right now. Sign up for stamps.com and use my promo code [inaudible] for this special offer, four week trial plus $110 bonus offer that includes the posts include including postage and digital stale scale. Go to stamps.com before you do anything else, click on the microphone@thetopofthehomepageandtypeinburrthatstamps.com enter bar. Oh right. That is it.

Speaker 5:          00:46:53       Okay.

Speaker 2:          00:46:53       All right, let's read some of the questions here for the weekend. Then I can get the full Gatty. All right, team relocating. Dear Billy Brady balls, my NFL team I rooted for over 20 years is moving to La parenthesis. Chargers. What teams should I root for? Patriots are out of the question. Thanks and fuck the spinals family. First of all, my condolences. I remember, um, Jesus almost 25 years ago when Robert Kraft first bought the team and, uh, he was threatened at some point, maybe was in the, in the year 2000, somewhere around then. He was fucking threatening to, uh, move the team to Hartford if he didn't get his own stadium and shit. And um, that really is one of the biggest, you know, fuck overs by all of these sports leagues that they, they get the cities that we have to pay for their fucking stadium.

Speaker 9:          00:47:52       Um,

Speaker 2:          00:47:53       that's a time when you need a union. If you could just have a somehow have a union of all sports fans, it'd be like, no, you fucking pay for it. He fucking pay for a new stadium. You can't. You know what I mean? I go to the ice cream store. I have to buy a new fucking store when they want a new store. They pay for it. But the money they made off of ice cream, like how much money do you have to make? Do you know when I was in fucking Indianapolis, those poor bastards that live out there. I don't know if this is still the case, but when I went out there, when they were putting that Lucas oil field deal together, when they were already paying for that, they still had not paid off the RCA dome or the Hoosier Dome, whatever the fuck they called it. They was still paying for that other one and this fucking can't make them buy another one.

Speaker 9:          00:48:35       Um,

Speaker 2:          00:48:37       having said that, I, I guess I can't get mad at the spinalis family. If everybody else is getting a new stadium and he wasn't able to blackmail San Diego, you know what good for you, San Diego. Fuck him. You want a new stadium once you pack your bags up and get the fuck outta here. But you guys also kind of fucked up the way Cleveland did. You can't buy one team of stadium and then tell the other guys to go fuck themselves. That's like in Cleveland when they, the Jake got built and then a, whatever his fucking name was the fuck was that guy's name. Everyone in Cleveland screaming at right now. Um, who sounded exactly like a George C. Scott? Exact same voice.

Speaker 9:          00:49:20       Um,

Speaker 2:          00:49:22       yeah, he wanted to stay at him. They were like, yeah, fuck you. You can stay in that absolute fucking shit hole. And he and he left. See you. It's not personal. She has business. Um, why did I keep thinking good? Dell? I'm a patriots fan. That's all they think when they think of a fucking asshole. I just think Roger Goodell. Um, yeah, that sucks man. So who should you vote for? You know what I do, I would say fuck the NFL. If the Patriots ever left, I would just say fuck the NFL. I'd be done with it and I would just pick a college team, um, called football is to shit. Um,

Speaker 2:          00:49:57       you know, even though the athletes, college sports are great, but the athletes get fucked over that they don't get paid. The fact that they sell at $100,000 stadium and then fucking idiots. Oh. And it's always non athletic people who say this school, they get a free education. I'll do they like, they have time to fucking go to class. You major in, in football, there's too much money at stake in, in all these, in all the nerds that don't like the jocks at the college level. It's like if it wasn't for that football program, you'd be going to science class in a fucking tent. Um, 100,000 people are not going to show up to what you look through a microscope. Don't ever forget that. All right? So why don't you fucking put on your lab coat and go figure out how to make a better football cleats? Oh, Jesus. Bill, it was no reason to go that hard was there. Can't we have respect for all of the arts? Uh, Meryl Streep doesn't, she doesn't respect mixed martial arts. Hey Meryl, why don't you tell us what the arts are? [inaudible] Jesus Christ. Because there's not a symphony behind it. You never listened to it? Watch NFL film. That's art. The music they put

Speaker 10:         00:51:02       behind it. Why aren't [inaudible] wearing that? Wearing it, wearing it.

Speaker 11:         00:51:09       [inaudible]

Speaker 10:         00:51:11       why that? Why not? Why not buy it? All right. Movie foods, videos.

Speaker 2:          00:51:16       MMM. Hey, the ability egg whites, uh, saw this guys videos on youtube. He makes food from different famous movies and Oh, that's pretty cool. And this one, he makes the big Kahuna Burger from pulp fiction, which is pretty basic, but in others he does some cool ship shit from chef, one of my favorite movies of the last few years. And at Acha the cartoon, I highly recommend checking a few of them out. He makes a couple of sandwiches that would give your grill top some great use. Ah, too. That's awesome. Thank you. Look at that. No question. Just great information. I guess I never tell you guys you can also do that. That's fucking cool as hell. I will definitely check that out. I have been a cooking up a fucking storm. Um, you know, cause we can't really go anywhere. Every once in a while I'll take me out to the movies, which this weekend, this past week I saw moonlight and I saw, uh, hidden figures and I really like both for different beat, hidden figures, big Hollywood movie, you know, totally did the job was great.

Speaker 2:          00:52:21       Uh, and then I saw moonlight, which was also great. And my favorite part of that fucking movie, No, I'm not ruin it. No spoiler alert other unless you're into cars was, which was annoying was there's this one part where this showing the main character and then not showing his fucking car, but you can tell it's a nice car. I wanted to see the car and then they finally showed it. That was a, I believe it was an 83 to 87 Oldsmobile cutlass. And those were those great two doors that they had in the fucking eighties. It was, you know, the, the Oldsmobile cutlass, the fucking Chevy Monte Carlo in the Buick Regal. Those fucking cars are the shit. And I know a lot of those southern guys redo them and they put the big tires on them. I don't like the big tires on them, but that's another one.

Speaker 2:          00:53:09       Um, that's sort of the pot. Poor man's fucking Eldorado. But I loved those in, uh, some of the funniest guys I knew when I was growing up, had those fucking cars. Just anybody who had a car like was a fucking was, it was a good shit as they say in Massachusetts, you know, and slash a little bit shady, probably dealing a little bit of weed. Maybe you had a fight last night. Those are all those guys. They go into a bar and within 10 minutes they eyeball and somebody and then they got to take the chain off cause they're going to get, do a fight. Remember that in the 80s, don't take your fucking chain off with dog and tonight.

Speaker 3:          00:53:48       Okay.

Speaker 2:          00:53:48       I think the change coming back, I think it's making a comeback. Um, anyways, really enjoyed both of those movies. Uh, moonlight. I really fucking, that was a classic just independent movie where it was like a, it didn't fucking lead you around to the by the nose. Like, and here's the next one and here's the next point. You then is the next plot point. Um, really good movie. Alright. Uh, Putin, Russian hacking. All right. This guy's writing about Russian hacking and he start look, is that we started,

Speaker 3:          00:54:23       okay.

Speaker 2:          00:54:24       This guy started his fucking, he just started his fucking a his email to me with, look, he's already wagging his finger at me. Jesus Christ. Dude, relax. He says, look, international politics between two countries with enough news to destroy the earth 10 times over is no laughing matter. Oh, am I not supposed to joke about it? How come you aren't all over this orange clown?

Speaker 12:         00:54:51       Okay,

Speaker 2:          00:54:52       all right. I don't want to stand with this. Do you want jokes about it? Sure. Clinton was no prize. But you're willing to give Putin and an out now gangster a pass. Well, I don't remember him running for president of the United States. What are you talking about? What kind of world is going to be there for your new child? Oh, shut the fuck up. Yeah. Gee, I fucking hate when people will in your world is going to be there for your kid. This same world that was there when I was a kid, progressively getting worse.

Speaker 2:          00:55:28       Mike, what? What is your fucking solution? There's no solution to this shit. You got 7 billion people. I'll run in and fucking 200 million different directions. It's a shit show. All right. The second we weren't one tribe. It, it was over. It's over second. There was two tribes. It was fucking over whenever we started out. Right. Let's just say they, I, I don't, I don't subscribe that there was a fucking, and Adam and eve, I think there was a pond and there was a bunch of us that came out as something quarter that Neil degrasse Tyson. It was the fucking trees. Other people say it was the fucking ocean. Whatever the fuck it was. There was a bunch of, but you can't have a man and a woman bagging and then their kids fucking without having major problems. All right, well maybe that's why cavemen look like they should.

Speaker 3:          00:56:20       Yeah,

Speaker 2:          00:56:22       I have. No, but whenever we all weren't sort of cohabitating together, but you know what happened is then as we came along, there was no language. It was just, oh no, that shit. Of course it was going to be fucking arguments. Everybody grunting and groaning, you know, I have no idea. Like we were fucked. This thing was fucked from day one. Okay. And I've gone down the rabbit hole of trying to fucking give a shit and trying to, you know, I don't get people to listen to my opinion, which probably has 0.1% of 1% of the information that I need to actually make an even remotely informed opinion. You know what I mean? Look at all those guys on TV who do it for a fucking living from, from Bill Maher to bill O'Reilly. Okay. Even those guys, as much as they pay attention are severely handicapped by the fact that they cannot look at tox top secret documents to kind of connect the dots.

Speaker 2:          00:57:21       All you can do is watch the fucking news, read newspapers and try to figure out which ones seems to be sort of making sense with what the fuck you're thinking. That's the best you can do, sir. So I don't know what you want for me, but I'll continue reading this. Um, this isn't like telling jokes to a few middle millennials in a strip mall. It's not funny that Trump and his swamp full of white racist, rich men are robbing us blind. Uh, I agree with that. But you realize that Hillary Clinton in 2008, after the banks went under, uh, went and gave them a speech and said, don't worry, I got you guys. Those aren't those the same rich, racist white people. You know. Isn't that the same upper 1%, you know, that you're talking about here? Uh, just saying they are, you know, by the way that the upper 1%, no matter who wins, they win.

Speaker 2:          00:58:17       You understand that, right? The job pays 500 grand a year. It takes 100 million to get. Okay. And then they owe these cons favors that got them in office. They push it through, they deregulate stuff, they look the other way, they granted government contracts, all of that shit. And then once they're done being president, you'll watch with Obama, he's going to make a fuck load of money going around. Air Quote, giving speeches, 200, 300 grand a night to the exact same fucking people that put them in office. That's just them washing their bribe money. People with blue ties, red ties, red panties, blue panties. They all fucking do it except for Jimmy Carter. As far as I can tell, he stopped being president and started going around building houses for poor people. Everybody else sits around waiting for their fucking library to be built. Oh, my soapbox. Give me a golden globe. All right. Just saying they are both bad is really dropping the ball. No, it isn't. You have your head in the fucking sand. That's what it is. You just have your head in the fucking sand.

Speaker 2:          00:59:19       Um, I'm from New Jersey and no, several contractors who were shorted by Trump and couldn't afford to sue. Right. And I worked in Atlantic city and he had a couple of casinos go under and they got paid dimes on the dollar. I know how that works. He's a real asshole. That doesn't give a shit about the little guy. He's got the track record. Okay. Okay. And you're saying Hillary Clinton gives a shit about the little guy, Hillary Clinton, who only swings by the little guy whenever she needs votes. It spends the rest of the time on fucking Martha's vineyard in her zillion dollar fucking house that she can somehow afford when her husband is only made fucking at the most 500 grand a year.

Speaker 2:          01:00:01       She got paid as a senator. What does that make? 175 grand a year? They're making less money than some of the fucking top comedians in the fucking world. Yet there were $200 billion. How do you do that? How do you do that legally, sir, tell me. Tell me how you do that. Cause you fucking crooked. Alright, so there you go. And here's the thing about Russia spying on us. Fucking relax. We're doing it to them too. Jesus Christ. They've shot up planes out of the sky. A spine on a we spy on each other. Apps a fucking Lilly [inaudible].

Speaker 4:          01:00:38       Okay.

Speaker 2:          01:00:39       You know, that's, that's what we do. Every fucking thing that they're doing, we're doing. They fucking with elections. We fuck with the elections. They fucking with people in power, putting people in power that shouldn't be in power. We do that. They invade countries. We invade countries. They think they're right. We think we're right. At the end of the day, there's you and me sitting in fucking Russia, regular fucking people. All right? That's it. It's just the people up top that gets you all fucking stirred up. You know, I'm telling you, they get y'all fucking steak gotta get ya. [inaudible] I don't listen to any of it. I don't. I just sit and I drink scotch and I drink myself into a stupor and I stare at the wall, you know, and I try to figure out why. I looked at three non white kids looking at an iPhone and stuff that someone was getting beaten into a gang.

Speaker 2:          01:01:30       When I solve that first, then I'm going to move on to trying to solve the world problems. When I fall, when I solve the problems in the fucking globe, that is my giant fucking head. I'll move onto that. And You sir, if you're really looking for somebody to solve the world problems, you should probably look beyond a comedian doing a podcast where he says count every other word and also says how uninformed he is. Okay. So you know that you'd go agree to disagree. But you know, if you want Meryl Streep and fucking a fucking Billy freckled hands to solve the world's problems, I think you were in trouble. Anybody can give the lip service. It'd be like, I think that's absolutely deplorable of Blah a blah. I didn't vote for the fucking guy. Stop wagging your finger at me. All right. All right. Plants in the house.

Speaker 2:          01:02:16       Hey, the Billy ficus. Uh, I want you to know how I want to know how you feel about having plants in the house. Uh, growing up we always had plants and CACTI in our house. I think they bring a lot of life and color to a room and it's fun to water and take care of them. I know some people who would never have any plants saying that they bring dirt and bugs in the house. I tell them that it's because they don't take care of, maintain them. You could say the same thing about a dog saying they shouldn't bring fleas into the house, but obviously that student neglecting and taking care of the dog. So do you have any plants in your home? Do you have any and you're home now? Oh, do you like having plants in your home? Do you have any home plants in your home now? Um, ps is a total NFL bandwagon fan. I'm calling Green Bay to win it all. Uh, all right. Um,

Speaker 2:          01:03:04       no I don't like plants in the house. Um, I had a plant in my house one time a long time ago when I was a complete loner and I, my apartment looked like I was in the witness protection program. I was seeing this woman and she got me a plant and immediately I was just like, Whoa, way, this relationship is moving too fast. And what she was trying to do was to get me to open up. And I remember she got me this plant and uh, then I had to fucking water it and uh, I kinda liked it, but then I'd go on the road and I would come back and it would be near death, just like, you know, hang it down, you know, staring at his fucking toes. And then I would nurse it back to fucking health and I would have ended up having anxiety and then one day it finally died and I felt this just ridiculous failure. Um,

Speaker 12:         01:03:57       yeah.

Speaker 2:          01:03:57       And it was a metaphor for the whole fact. You're on the road so much, you can't sustain relationships. You can't even keep a plant alive. How are you going to keep a relationship or a kill labs? It was a horrible fucking experience. So, um, I don't mind have it in my house if they are like growing like Bazell or fucking rosemary or some shit somebody can eat, you know, I'm selfish when it comes to plants. Like we've got a bunch of plants around the house. I don't give a fuck about them. I'm like, yeah, why don't we dig these up and put in some fucking avocado trees, some oranges, you know, something that we can eat slash throw it Zombie someday. What do you say? Plus having trees that grow fruit in your yard is a great way to figure out who's your friend and who isn't your friend.

Speaker 2:          01:04:38       Especially during the apocalypse when people come over your fence and try to steal your food, they'll go to the food like moths to a light and then you can be on your roof and you can pick them off with your fucking, with whatever fucking weapon you have. Right? I'd go with the bow and arrow. It's nice and quiet. Right to the neck was the one that was the water. I mean the blood gushing out of their fucking, what the fuck? Whatever you call it. The fucking artery there. All right. Plants in the house already read that one. Here's the last one. Hey Billy Bitch tits. Jesus. I'm a lady and I listen to your podcast religiously. I'm 29 years old and I've had since I moved out of my parents' house when I was 18 I have a history of anxiety and depression. I found that in addition to taking medicine, living with people really keeps me in check.

Speaker 2:          01:05:28       Uh, in two weeks I'm going to be moving into my own apartment and living by myself with my dog. Oh, it's fucking awesome. That's the best. I love living alone by the dog too. That would've been tremendous. Of course, it would have died like the fucking plant. Uh, right now I live with two guys. The three of us are super close, but we've lived together for three years and it's time for us to move out of the frat house and into our own places. I'm nervous about living by myself because I'm scared that I'm going to isolate myself and fall back into a cycle of depression again. I live in Indy, so the weather is shit right now, which doesn't help in the spring and summer. I play intramural sports, football and volleyball. I'm very much a guy's girl and I don't have very many girlfriends. I don't ever have a ladies night.

Speaker 2:          01:06:08       I'd rather sit at a bar with a beer and watch football or college basketball. I hate dating. I am straight though. The gay people hate dating. I don't know. I would love to get your advice for a lady like me moving in her own apartment for the very first time. What would you suggest I do to stay social and not sit at home alone? Watching the Indiana Hoosiers and downing cores light a PS. Tell me I said hi and best of luck to you and me on the new year. New Baby. Thanks. And Go fuck yourself. Um, oh boy. You're asking a fucking loner. I love when I finally didn't have to have roommates and I lived alone. I fucking loved it. I loved it. I talked to myself, I talked to the TV. I had a great fucking time. Um, and I guess I was, I had a level of depression there that I wasn't really aware of. Um, well, don't you get enough sort of interaction with the springtime? You play intramural sports, football, volleyball. Okay. So it's the wintertime. Um, I don't know. You want to go sledding? I'm trying to think what the fuck he can do. Is there a adult league snowball fight thing you can get involved in? There's gotta be something that you could do if you're into sports. Why don't you just join a fantasy league with some of your friends?

Speaker 9:          01:07:22       Um,

Speaker 2:          01:07:24       but I, I think what you are is, I think you're a sweetheart and you're a relationship person. You're just afraid to do it. So, uh, that's why you like having roommates. You don't like being alone. I'm totally guessing here, by the way. I don't fucking know you, but I, I think, uh, I think it's time to give Dayton a try. You know, I would do that. Maybe you're afraid of doing that. I would. I think this seems like you need to face a fear and look at this living alone as an opportunity thing and that this is the next logical step to find in the person you want to be with in life, if that's what you're looking for. So I would, um, embrace living alone and I'll fucking awesome that is. And uh, decorate your apartment. Don't do what I did, you know, have some color in their hair and all that type of shit. Something upbeat. Um,

Speaker 5:          01:08:18       okay.

Speaker 2:          01:08:19       And, uh, I would become social. I would have people over to your place if, I don't know if you cook, this is zillion things you could do. You just have to make the effort. Um, I don't know why you don't have many girlfriends, but it sounds like you do have some girlfriends, so you only need a couple of friends. I would open up to your friends rather than some psycho on a podcast. Not saying this was a bad move, but it's a nice step. I would open up to them, just say, listen, I'm prone to depression. So I'm worried that when I live alone that I'm going to become depressed. You know, if you'd like to swing by and watch a game with me, blah, blah, blah, blah, blah, I would do that. I would be open and honest and maybe go talk to somebody about your depression. Um, so you don't go down that fucking rabbit hole, but it's great that you know that you're depressed and that you need to do something about it so that you're way ahead of the game as opposed to where I was, where I didn't know I was depressed and I fucking a

Speaker 5:          01:09:12       wow.

Speaker 2:          01:09:13       I don't know. It made a lot of stupid fucking moves for a long time. All right. That's the podcast for this week. Uh, thank you so much for listening and, uh, I'll post that video of that Cadillac. Eldorado it's fucking beautiful. All right. Go fuck yourselves and I'll talk to you on Thursday.
