Speaker 1:          00:00:05       Okay.

Speaker 4:          00:43:08       He has all these crazy guards set ups and you know, his game has advanced light years since then. But the point being that people mocked him for that, it didn't help that he went to his next fight. He fought Leo Vieira and he popped his rib early in the fight and got dominated in that fight and almost got tapped. But he know there was also a giant emotional let down because he couldn't believe he just tapped toilet gracie. And now, now he's moving on and he's fighting Leo Vieira, who's another monster, Brazilian Jujitsu, ours. But there's a point for the longest time people, there was two schools of thought. There was the old guard that just did not accept him. They openly mocked him. And you know, the, the really criticized his whole movement and his, his techniques, what champions is, he produced all this. This doesn't really work on real fighters until he had a rematch with boiler many years later and just wrecked him.

Speaker 4:          00:43:56       I mean, it was, it was worse than the first time because heuler didn't tap, but he got his knee destroyed. I mean, if you watch that video who are just deals with the fact that his knees getting ripped apart while Eddie's mangling it, but it was never a moment where Eddie was in trouble. He dictated the entire match. And we played the fight on, uh, on the TV, on a, on a podcast. And had Eddie explained what he was doing and even when it looked like horror, Lou was improving the position and he was like, no, I let him do that. So I could do this and then I'll, then I would adjust and he was like explaining, I pulled him back on top of me because

Speaker 2:          00:44:32       I knew if I did that I would be able to move his arm higher up on my shoulder. Then I rolled him back over onto his back and then I can get deeper in on when he was explaining that it was even more humiliating. Because you've got this guy who earlier Gracie, who has a multiple time world champion who just did not learn these new techniques, feels like she's got these old techniques and that's it. So this is the application. That's exactly right. And if you don't learn it and if you're not willing to revise your beliefs and if you're not looking, if you're not willing to test this and accept the conclusion, you know, you might think something's common sense. Common sense is irrelevant. What's relevant is what works. Yeah. Well these new techniques that are constantly being innovative, they're constantly changing. Like it's almost impossible to stay up on all of it unless it's a monster part of your life and you're absorbing him every day.

Speaker 2:          00:45:21       Like the leg lock game is this new element that over the last few years has really come into play in a major way. Thanks to a bunch of guys, John, Donna, her, Eddie Cummins, Gary Tone and who won the Eddie Bravo and invitation only yesterday. These like really high level practitioners and instructors are constantly adding new improvements to approaches and techniques. So it's all a applicable, it's all you can watch it happen in real time. And even as someone who's not competing like me sitting in the audience, I understand the positions and the movements. So when I see all this new stuff and I see all these new approaches, it's like, wow, this game just continues to grow and evolve. Yeah, and w what amazes me is when I watched kids classes, kids are doing the craziest stuff. I mean they really have stood on the shoulders of giants and they're doing stuff that's just so advanced.

Speaker 2:          00:46:10       And I look at that now and I think, wow, it's like speed. Even great thing. How quickly these techniques and this game has been advanced in a very, very short period time. There has literally been, in my lifetime, a revolution in the martial arts. It really has. I've been saying this for a while, but I'll say it again. The UFC has changed martial arts so radically that there's been more improvement since 1993 there's been more evolution than there are. There have been in the last 10,000 years. That's real. That's 100% true. You go back and watch martial arts from 1993 and watch the UFC today, it's a completely different realm. Right? It's fascinating. The differences. Oh, of course. When you talk about Jujitsu being applicable and all its applicable inside Jujitsu, the problem is when you get someone who's a really good wrestler, who's an awesome kickboxer and you can't use your Jujitsu, you're still going to get fucked up.

Speaker 2:          00:47:06       Like a guy like chuck Liddell who you're not going to take down and he's going to knock you dead. He's a great wrestler. You mean he's a perfect anti Jujitsu guy? Okay. But even even that, look at that, I gave five things that work, boxing and wrestling with two of the five. They train against resisting opponents, right? Uh, so it's no surprise then, and maybe sometimes he comes from a Kempo background, you know, I mean, you, you've listed that it's one of the martial arts that don't really work, but that's the martial art that chocolate Dell learned for striking under John Hackleman. Yeah. Okay. So I mean, that's another example. People can, like I, I saw, I can't, so you're much more versed in the specifics than I am, but I, sorry, to burst a gunner Nelson fight and what she did, uh, I think it was, uh, uh, background hoss to someone's head and just ground Dick.

Speaker 2:          00:47:51       He did. Uh, no, he did. Uh, I thought he looked around house to someone's in the back of someone's head. He trained in traditional karate for years, Huh? Yes. Yeah. He's a brown belt in karate. Yeah. And so it's not that these techniques can't be integrated or that they don't work. Part of the problem is that they're sold as systems. You know, it's like, instead of picking and choosing, so if everybody trained against resisting opponents, it's not clear to me that there would be any styles, styles would fade away. Right. But then, and then that highlights the problem that we brought up earlier that you really can't resist. You can't train 100% resisting with kickboxing. If you want to be a healthy member of society, that's brain damage. I'm pretty sure I have brain damage and I stopped really getting hit in the head when I was 22.

Speaker 2:          00:48:39       I mean, I really haven't been hitting the head of that much since then, but I'm for sure something's fucked up in there. Yeah. I was watching a guy hit the pads about a brown belt a couple of weeks ago and I just thought to myself, I mean he, the whole thing was moving it and I thought to myself like, wow, like if that guy ever hit me, Oh yeah. I mean that would be it. I mean, it would just be over and, and I, and I watched people kick the heavy bag sometimes. Have you ever seen Melvin manhoef kicked the pads? Jesus Christ pull up Melvin manhoef trains with, uh, um, I forgot his trainer's name. Mike Mike's gym. And uh, I forgot how to say his last passenger, passenger. I forget how to say it cause he's there. Dot. They're a Dutch, they're from Holland. But uh, there's a, a video is a bunch of videos of Malvin but Melvin kicking the pads with him.

Speaker 2:          00:49:25       It's just Scott, the I'm terrifying cause he's a super fucking athlete and he's training with this really aggressive Moitai trainer or kickboxing trainer. Mike's gym is famous for like guys like Badr Hari and, and um, man who have that are just fucking ferocious aggressive competitors. And manhood is particularly famous for having just unbelievable knockout power. He knocked out Mark Hunt and he weighed 185 pounds. He knocked out Mark Hunt when mark [inaudible] was probably 300 pounds. Yeah. And so imagine some of those guys or people in their lineage fighting it is what fighting these guys who do Katas. There's not pads though. You gotta focus pads. See, see if you can find one with him. Yeah. That says, that's just my, see if you could find, um, Melvin manhood. That's him though. That's Melvin. But they're just sparring there, which most of the time they, they go hard. But, uh, they usually don't go too hard to the head. Yeah. That's the Holon style. So imagine those guys fighting these guys who are in make believe land. Oh yeah. You want your fantasy fantasy land, right? We've, we've played videos many times and recently one or here's hills. Malvin see, get some volume on that shit.

Speaker 5:          00:50:48       Sounds not saying for some reason, but you get the picture of him. He's a fucking destroyed that switch kick to the body. Good Lord. When you watch this guy in real life, it's even more stunning because you, you really can feel the impact when he's kicking the pads.

Speaker 2:          00:51:09       So the other thing about that is that guy knows we can do and he can't do, they don't spend a lot of these young kids, they see a movie with a guy who's beaten up five guys with knives and bats and stuff. It's total make believe land and it immerses people in a culture of make belief. Yeah, I agree. No, I couldn't agree more. And I was in that culture. I used to teach it. I taught at Boston University. I mean, it's like a big, big, huge part of my life. And, uh, the wake up call that I got was, it was a really stunning thing to just to end. It was, oh, it was a long progression. It wasn't just one wake up call. It was like one wake up call and then another one, and then deeper and deeper and deeper. And then the UFC comes along, you're like, oh fuck, you know, oh, this is this.

Speaker 2:          00:51:56       And then you get this understanding like, I live my life under this illusion. Yeah. And the other thing that's interesting to me about that is those are culturally reinforced, right? There are these rituals. There's the bowing, the master, the other people that your friends that you come to do these things with. All of that reinforces the delusion. It's, it's very similar to, to, uh, to religions. The way that religions focus with the difference being that people in religions, people who have faith, they think they're a bit better people as a consequence of them having faith. Whereas very few people in the delusional martial arts, you think that they think they're good fighters. But, oh, the techniques are too dangerous to task or we, you know, we can't, we can't do this and see if we did this, we would kill you. Uh, but those cultures of delusion keep people trapped in thinking about things that remove them from reality.

Speaker 2:          00:52:50       Yeah, there's definitely some of that, but I think there's some good to the idea of respecting a Dojo as a place where you, when you walk into it. One of the things stupid, but it's true. When I was a kid, I used to have keys to uh, the, the, the, it was a doe Jang, cause it was taekwondo is the Korean word doubled. I, even when no one was there, I would bow when I would walk in, when I would go to work out in the middle of the night, like I would go there, I had keys. So I, I would, I would train sometimes I'd show up at midnight, I go there and lock the door and go in myself. And then, but when stepped into the training area,

Speaker 4:          00:53:26       I would always bow and I was like almost like an ocd thing. Like, I wouldn't not do it because I, in my mind when I, like I had been trained and taught that when I entered that room I had to bow and even with there's fucking no one there man. I'm by myself and I always bout like one time my girlfriend, my girlfriend was a freak in high school. She wanted to fuck in the, in the gym and I was like, we can't, can't do it. I'm like, I won't do it. We can't do it here. And she's like, come on. I'm like, nope, not happening. It was a lost opportunity for you? Not really. I fucked the shit out of her. I fucked her all the time. We were like little fucking rabbits, but, but it was, there was the one place where I wouldn't do it.

Speaker 4:          00:54:04       I was like, we can't, I can't do it here. Like this is, this is a sacred ground for me. So I guess here's my problem with that, besides the lost opportunity, but it wasn't a lost opportunity for me. It was an execution of discipline of my mind. Like I, it was very hard for a 17 year old boy to not have sex with this hot, I think she was 1616 year old girl who wanted a bang in this karate or taekwondo gym. That's like, for me it was like that. This, this what, what martial arts meant to me at the time was there was this the first thing that I had ever done that made me feel like I wasn't a loser. So my whole life I'd been insecure and we had moved around a lot when I was a kid. I didn't really have a whole lot of friends and I never felt like I fit in and I always felt, you know, I didn't know my dad and you know, my stepdad was a little distant.

Speaker 4:          00:54:53       There was all this stuff going on, right? There was all these things that just didn't feel right, didn't, didn't make me feel good. And then this one thing came along that made me feel good. It's one thing came along that I had gotten really proficient, not really quickly and was absolutely obsessed with and I was doing it all day, all day. And there was a, that was my whole focus of my life. Other than the girl. No, no, it wasn't not sure. I'm sure it wasn't good at that. I'm sure it was probably terrible, but point being like I wasn't willing to sacrifice that. Like the ideals. It's interesting isn't it? Yeah. Yeah. So we use the same today. Do you think, I mean do you have that notion of sacred with regard to these things? I don't have that notion of sacred when it comes to like a space, but I do in terms of like my approach to things.

Speaker 4:          00:55:39       Like what if I, if I'm focused on something, like I don't allow myself to get distracted. If something is is, is, is critical, something's like really important to focus on. And I decided this is what I'm doing now, now I'm doing this, you know? So if I may wanna be overly personal, but like your marriage, you decided to do it, you're focusing on it too. So it's taken me, marriage is a contract. Okay. Relationships? Yes. Like the way you engage with someone. Like if you care about someone, here's a good way. Not just relationships as far as like sexual relationships, but friendships. If you care about someone and you, you really enjoy being with them and they're one of the most important people in your life. Like when you interact with them, I think you should interact with them under that provision or with that thought in mind with that.

Speaker 4:          00:56:28       Would that intention with what I missed? You intention that you care about them very deeply. These are important people in your life authentically. Like you don't, you don't ever want, like I don't, I would never like, like really good friends. I would never yell at them and um, you know, call them a piece of shit. I never want you in my life. Or it's like say crazy things to people that sometimes people say hurtful things. Yeah. You know, it doesn't mean don't be critical. It doesn't mean don't correct someone if you see them doing something that you've seen your friends doing something stupid, but that, I don't think that's a good example. I think, um, because marriage is not something that like, it's like something you're trying to do. You know, marriage is like, or even relationships, friendships are just their, those are their interactions.

Speaker 4:          00:57:16       So they should ships or it's different. Like it should be fun and enjoyable and all that good stuff, but I'm talking about as a discipline. Yeah. Well, what I was trying to tease out from you is that when you were 17, you had this idea of the Dojo being a sacred place. Yeah. And you talked about what that meant to you and I'm curious if there's anything that you hold sacred now. Um, that's a good question. Like that. Not, no, I've definitely changed my ideas about what that even was at the time. I think what that was that need for that sacred space in this like intense concentration and purity of that environment was really like my, my ticket out, my ticket out of this life that was really unfulfilling to manhood. Yeah. That definitely to sovereignty, personal sovereignty, to, um, to realize that, um, it's not that I, it's not that I was a loser.

Speaker 4:          00:58:19       He says that I wasn't a winner and I had to figure out how to be one. It wasn't, it wasn't all my failures, what I was is now and all those failures and all those mistakes and bad feelings that I had, those were really just lessons and that now that I have this new focus and this new thing and it's shown massive positive results, I will honor that. And that's what it was to me, that the new focus being one martial arts, fighting, competing taekwondo. So that space to Dojo, that Doe Jang represented a sacred place for me because it represented this new ticket and I wasn't about to cash that in for some Pussy Holla. You know what I'm saying? Like was my thoughts Matt. Now my, um, I mean if there's anything I would think that the world like life itself is that environment life itself, is that, that Doh Jang life itself is that thing. So you don't ever want, you don't want to steal, you don't want to commit crimes against people. You don't want to do things to hurt. All those, those, those, those terrible things that we see out in the world. If the world was your Dough Jang, if the world was your, your church, if the world was your sacred place, you would never want to commit bad acts in your sacred place.

Speaker 3:          00:59:44       That's a lovely, I wish we could figure out a way to, to help people adopt those values. You know, I wish we could come up with some way to, especially when we see what's going on in the Middle East and we see what's going on in the world and we see what the way we're treating our environment or climate, I wish there was some way to make that real and palatable to people so that we would start being more authentic and more sincere with someone. And, and I think what you said about, it's not about criticism, the way I look at it, I think it's about forthright speech. You can be forthright in your speech with somebody and not be, be be an asshole, not be a jerk. I think those kinds of relationships for, for me, aristotle talks about that too. But for me, I think that the most meaningful relationships are those people with whom I can be authentic. And be myself and be real. And those are kind of, I don't like the word sacred though. It's, I guess that's the one kind of nitpick I have.

Speaker 4:          01:00:48       Cause you attach that to religion. Well because I attach it to the inability to revise something. I attach it to the utmost respect. Yeah. So if we replaced a sacred for respect, I think we'd be noises. It's one of the things I don't like about labels. Like I like intent and intent. Like my, my idea of sacred is not like God. Like it's not like a sum, it's not a deity, this unnamed unknown word that's been passed down from person to person. It's based on personal experience based on a real thing. So when I say sacred, like my law, my love for my children is sacred. Right. You know, like I say it in that window. I don't, you know, say it like in terms of like harps and the clouds and all that kind of jazz. And when we were talking about, um, like don't be an asshole to people you care about.

Speaker 4:          01:01:36       Like it doesn't mean it certainly doesn't mean I'm some sort of a perfect person. Certain doesn't mean that I have been an asshole. And then sometimes when you're responding to someone else being retarded or someone being ridiculous, you can be an asshole because you don't have the patience for it anymore because you don't have the a at the moment you don't have the temperament to charity. Yeah. What? Yeah, it could be maturity. It could be you're overwhelmed. There's a lot of variables. So like if someone hears this and says, you know all, well man, I've been an asshole lately. Maybe I'm a bad person. Like No. It's just recognizing those moments where he probably could have handled something better and continuing to approve and then also this idea, here's this is a really important

Speaker 2:          01:02:20       one because people have this idea that somehow I'm 30 years old, I shouldn't be doing this anymore. I'm 50 years old. I should have learned by now. That's all bullshit. Throw that away, tossed that shit aside. You like these ideas of numbers that people have in their head that by a certain age you should stop. You are alive and if you are alive and if you are thinking all those numbers that you keep attaching, will, you know when Einstein was 30 heat or shut the fuck up, stop doing that. That that is a waste of your time and stop saying to yourself, I should be better by now. I'm such a total non helping thought what you need to think of his life. You're living, you're alive right now. And if you've made a mistake and you're still continuing to learn and grow, that's all just data. And I think bundled with that is gratitude. Gratitude is giant. We don't say a prayer in my household, but we go around every night. We have seven people living with us and we say what we're grateful for and what you went into commune when you doing? Uh, we have, it's a lot. We have a, it's a long story of a woman from China there. It's a lot of Christ. But what does she do? Wink, wink.

Speaker 2:          01:03:32       No sex slaves and bocce though. We have another woman who lives in the cargo container. Everybody who lives in the garage over there, no attention to the banging. Um, no, but you know, we go around, we talk about what they're grateful for. Everyone is grateful and I think that there's something, it's, it's an opportunity to be authentic at that time. But it's also like, I think verbalizing those things are important. So it's not just the negative, I shouldn't be doing this, but just the positive look. Is it general as a general rule of thumb, if you ever have any doubts about it, just be kind to people. It also, it's a, it's great when you reinforce it with your friends, like verbalizing it like a, um, I'm a big fan of tell. I tell my friends I love them all the time. Like me and my friend, like my wife jokes around about it.

Speaker 2:          01:04:13       She goes, I don't know any men that tell their friends. They love him all the time. But all my friends do, we all tell each other we love each other. You know, I love you brother. And we hang up the phone. I'm dealing with all my friends and you know, there were always hugging and always saying, I appreciate you. You know, I think it's really important. I have a very tight knit group of friends that I care about very much, and they're all very, they're very motivated and they're healthy and the, you know, they're not without flaws, but they're there. They got shit going on and it empowers me yet new up. So here's why. Here's why that's important. Because you got the tattoos, you got to build, you've been in the ring, you're friends with whomever, whoever you're friends with. And I think that whether you like it or not, you're in a position, particularly with young people to look up to you. And that is exactly the kind of behavior that we want to see modeled. It's not emotionally immature for a guy to cry at a tragic event. It's, I tell my friends I love them. I tell you know, people, I tell my buddy over there, I'm incredibly grateful for the opportunity to stay his house, et cetera. And I think that

Speaker 3:          01:05:17       that kind of, we live in a culture that's suppressed, these particularly males, this the ability for men to communicate in an authentic way. Also to experience emotion. Like this idea of somehow or another being stoic has virtue to it, especially in the form, in face of tragedy or even joy. Like I sometimes cry more or for happy moments sometimes and I do for a sad moments, but I, I'll cry, I'll cry fucking cartoons man. I almost cried. I have not a ton of times, I'm not crying to cartoons. But yeah. It's interesting. I think that that journey from you as a 17 year old to now, I mean there was some really core lessons for people out there struggling with maybe issues of sexuality or issues of feeling they hate the world and then on good enough or their, they, their self esteem issues are they, and I think that they, yeah, it acceptance and that's what we all want.

Speaker 3:          01:06:19       We all want to be loved and look. So I'm, I'm 49 and it's like I'd much rather be people say about me, hey, you know, pizza really good guy. Then pizza, really smart guy. I want, I want to, uh, you know, I want to embody those virtues. But, but more than that, I think that um, the story that you told there, it's, it's something that's accessible to people and it's a type of thing that we need to do. We need to figure out how to move our culture towards these more humane ways of dealing with people. And my own opinion is that we don't need superstitions to do that. You're a perfect example of that, right? We don't need people making objective claims about reincarnating and times through bodies like the dilemma or wait a minute, you don't think the Dalai Lama is a reincarnated saying, are you serious?

Speaker 3:          01:07:12       You got, you got nervous there for a moment. I thought, wow, this is going to be a long conversation. You see my Buddha said another buddha right there. See that's the funny thing. If like I'll call it just call bullshit on that in class and everybody will freak out. Whereas if I say, Jesus walking on water and I do, you can join. But if you start taking a moment, Buddhists and people were like, Whoa, bullshit. You know, how could you say that? Whatever. The Dalai Lama is so cool. He's friends with Steven Seagal. Yeah. Well you actually saw them years ago together doing their little thing. That all gets connected. Yeah. No, I um, I had a psychedelic trip that or saw a bunch of Golden Buddhas. So that's what lsd about no DMT. Oh Wow. Cause that cause that like literally that guy like in that position, but there was fractals with millions of them, infinite numbers of them. It was very strange. Um, so that's what that, that little puts, this guy made it for me. I wish I remembered this homeboy's name. I'll find it somewhere and I'll throw it up on instagram. I think it's on my instagram picture. Right. I don't know. I'll find it.

Speaker 4:          01:08:16       But um, yeah, all of those things, all those things are not necessary. It's a, I think we are necessary like all these, uh, the, the false beliefs and all the things, what they are is like scaffolding. I feel like they're scaffolding for like evolution and I think that that's ultimately the benefit that religion does provide is in, in these insane beliefs in the sky, gods and all these different things and we show reverence to these, uh, these deities and they have these rules that we must follow. Otherwise we would be punished in those rules. There becomes order and then the order becomes society. And that's, that's something that people always like to fall back on. Like we are a Judeo Christian sound founded society and our Judeo Christian ethics. Like I saw some woman who was arguing about Muslim terrorists and that was like one of the big things that this is this, this country was founded on Judeo Christian ethics.

Speaker 4:          01:09:09       Sowhat monkeys were founded on eating bananas and we're not monkeys anymore. No. It's like it's such a stupid fucking like just because something's founded on something that's illogical, it doesn't mean you should have reverence for that illogical things perfectly stated. That's part of the problem I think with once we make ideas sacred. Yes. And they become much more difficult, if not impossible to revise like George Bush saying, which is actually I invite your viewers or listeners to listen to this. Uh, he's prayed about the war in Iraq. He knows who God wants them to do. So the moment you do that, it becomes irreversible. I used to have a bit about that where George Bush was like, you know, uh, that he's prayed about the world in a rack and you know, God blessed the troops. Imagine if he said instead of that we have found Satan, he is in Afghanistan and we're moving tanks into that area.

Speaker 4:          01:09:59       Everybody would be like, Whoa, what the fuck did you do? Say? Right. That's the, that's the draw. That's the line that we draw. Like you're not hitting out. He said he prayed to vishnu or something. Nope. I mean, you're not allowed to say that. You know the devil. You're not allowed to say the devil is real. Like, and you never hear the president bring up the devil. They'll bring up God. God blessed the troops. Got, they'll never say Satan is at work and Satan is in the hearts and minds of these, uh, uh, these enemies. They never say that because it's so preposterous that we're slowly as evolution as thinking evolves and changes. I know evolutions where I'm worried for there, but as it improves and expands, we are no longer accepting the idea of Satan. Like culturally, culturally, Satan was an accepted thing hundreds of years ago.

Speaker 4:          01:10:51       It was parallel like he, like if you looked at the mentions of Satan and dimensions of God, they were right up there together. You're blaming Satan on the bad things and you praising God for the good things. That's no longer the case. Now we just cling to these absurd notions of this one that's watching us all the time. And you've got to sort of peripherally mention it and casually reference it without going into detail. And you're allowed to do that because it makes people think, well, you're on the same page as me. You're a god feeling Kurt and Christian man like myself, I'm a god fearing Christian man myself as well. God bless you. God bless you as well. You know, but if you go out, Satan is looking out for you. Peyton's watching you right now, Satan is just letting the air out of your tires.

Speaker 4:          01:11:33       Like you go, oh, that guy's a fucking idiot. You know, like we've moved past Satan. Yeah. But we haven't moved past Scott. Exactly right. Or the idea of God, even though, I mean if there is some all knowing entity that is controlling everything and is filled with love and has a grand plan for the universe, they have yet to show themselves. So this is all just a concept and an idea with no basis. In fact. And as we have found more facts about the nature of reality in the world itself, it seems more and more preposterous with every day, every day the scientists come up with these new equations that show the the way the universe could have possibly be been formed. And the every day that these fucking guys at the cern laboratory, the, they're the large Hadron collider, are discovering these what were at one time theoretical particles showing them to be true in their calculations to be correct.

Speaker 4:          01:12:32       We're having. We have a deeper and deeper understanding of the universe, but we think now, we love to think that right now that were filled with knowledge and we'd love to look at ourselves now and look at the past as well. They didn't know back then, but we know now, but if we looked in the past, they would have the same ideas. They would look back at those poor monkey people with the bananas and then they'll go those fucking dummies. They didn't even know houses yet. We will one day look back at 2015 like what a bunch of fools, what a bunch of ridiculous people that were still, they have this incredibly complicated society in this wonderful access to information, but yet they were still shackled down by ideology and killing each other over religion and ancient superstitions that the dictated their behaviors. Like what a weird time to be in.

Speaker 4:          01:13:23       They'll look at, they'll look at us now in 2015 they'll say, what a strange time this is adolescent period of, of, of enlightenment, where they're just still there, still concentrating on stupid shit in the fucking president of the United States can openly talk about God and every and no and no one goes, what is God? What are you saying? Like what are you saying? Do you think Jesus came back from the dead weight? What do you think? Do you think someone walked on water? Do you believe in the literal translation? Are you an old testament guy or a new testament guy? Well off a new instruments? He's like, no. Well the New Testament was made by Constantine who was a fucking Roman emperor who wasn't even Christian. He didn't even believe it. He was, he was, he was, he was, he became a Christian. I was fucking death bed. Like that's when he became a Christian. I go, these people that are really into the new testament and like, I'll

Speaker 2:          01:14:12       talk about old testament shit and people get mad at me on twitter. They'll send me this fucking hate texts. You understand? Motherfucker. What the difference is the Old Testament, the new testament, because the new testament is utter horse shit. It was created by a bishop and a fucking emperor. That's a fact. That's like established religious fact like everyone knows where it came from. And not only that, it was written hundreds of years after the death of Jesus. So what are you talking about? Because if you're talking about the old stuff, you got to go deep. What would go to the Dead Sea Scrolls? Go, go to the, go to the fucking did go to the most ridiculous aspects of that and tell me you basing your life on that because that's even more preposterous. They found them in clay pots in Qumran, written on animal skins. These people thought the world was flat and a son was 17 miles away and we're going to have, they did.

Speaker 2:          01:15:00       They really did. And we're going to, we're going to do, this is what we're going to live our lives. This is it. This is all the facts we need. Fucked the whole large Hadron collider. Fuck cern. You know, Fuck Steven Hopkins and fuck quantum physics. Fuck Neil degrasse Tyson. Fuck those dudes with their telescopes. Now that we're going to base it on leather skins and and and, and charcoal ink, right? Like really that's, that's the, that's the conversation we're having when we're talking about ideological religions. That was a thing of beauty by the way. Oh thanks. That was a thing of beauty, what it is and people think, well you renew fuse your nurse school, your, what do you believe in? I had a guy yell at me at a comedy club once cause I did this bit about scientology. I do this bit about scientology, about watching a scientology documentary with my mom who made me go to Catholic school and how my mom thinks scientology's religion.

Speaker 2:          01:15:49       Ridiculous. I'm like, what the fuck is this guy like, Yo, what do you believe in? What do you believe in? Like what if I have to believe in something? Right. Do I have to believe I believe in everything that has been proven. I believe that this is made out of wood and I see it when I'm proven wrong. Right. When change your mind, it's back to the Jujitsu thing again. But when you also think about it, what an unbelievable arrogance to think that you know the will of the creator of the universe. You know what he wants you to do. You know where he wants you to put your genitals. I mean, like you said it philosophy, it's called the problem of induction or looking at the past, the past, past, resembling the past. And we will look back, there's absolutely no question in my mind that you're correct and we will say, wow, will you believe this?

Speaker 2:          01:16:30       This was, how could we possibly have believed this? But what's interesting to me is we know that that will happen. Like we know that that will happen and it's an opportunity for us to reflect and say, wow, are we being arrogant right now? W are we thinking we know things? So we pretending to know things when we don't know them. And I think, I think that a lot of that God talk is a type of arrogance. I think it's a type of people, I dunno, wanting to assert how moral they are so they reap advantages. The president or, I mean, I think it's a very complicated social and even political problem, but it's also a type of arrogance.

Speaker 4:          01:17:10       It is definitely a type of arrogance and it's also a way that people stab the moral high ground. They establish a dominant social position over you. And the people love to do that. They'd love to do that with their pious attitude. What they're doing is by, by them accepting these religious tenants, they are somehow are superior to you. And some people don't do that. And you know, I shared a hunting camp with this guy. I don't need to names names. A wonderful guy who was a, an elk hunter and this guy would get up in the morning every day before everybody. And we've got up fucking early, you know, we would leave the camp by 6:00 AM so this guy was up, I would get up to take a shower like 5:00 AM and this dude was up reading the Bible and he never talked about it and he never talked about like God or Jesus or any of the rules.

Speaker 4:          01:17:55       But to him it was a way that he explored these ideas and how he related to the world and in application. This guy was a fantastic, absolutely. He was a wonderful guy. Like he was, he was kind and it was like when you had conversations with him, he was generous and it was very friendly and he was curious and he would ask like these really introspective questions, like he was a good guy. And I think that's what matters. I think it matters less whether or not someone is an atheist or not or a Hindu. And I think what matters is how we treat other people. I think what manages, if we're kind to people, if we listen to people, if we do our best to engage them honestly and authentically and often we get too caught up in, well, what is someone's real, especially now with the Republicans going bizarre, bizarre fuck with this whole Islam thing.

Speaker 4:          01:18:47       It's just crazy and disgraceful. Well, you know, did you see that video is a fantastic video that's just been put out recently I think by some guys in Holland. Um, where they were because it's in another language. Oh, the Bible. Yeah. I saw that. They put a cover of the, put the Koran cover on the Bible and then read passages to people on the street and they asked him what do they think about this? And you know, they were like, wow, this is ridiculous and this is outrageous. And it was all from the Bible, like Hilarious, hilarious shit that a lot of people don't know is in the Bible. And when you even bring this up, people already, you're questioning their beliefs. So they start foaming at the mouth and fuming and that, fuck, I can feel my phone get heavy from hate tweets right now.

Speaker 4:          01:19:36       It's just coming in. You're fucking question in my view of reality and it makes me uncomfortable when not going to work. Right. But isn't that the exact same issue with someone doing a fantasy based martial arts? Oh a hundred percent I've had conversations with people where they are fucking furious at me because I don't believe in their death touch. I've had conversations with people they like, you know, you are arrogant and your belief and martial arts and you're in a position of a, of influence because of your work for the UFC and what you're doing is you're, you're fucking up. Cause you're not telling the truth

Speaker 2:          01:20:08       about certain stop. Right? Like did you stop abandoned it, but, but you, we, if you're like me, who, like I said, I was martial arts and that the doe Jang was so sacred to me, I wouldn't need to have sex with my girlfriend there. That represents like such an important part of their life. It's just so lucky for me that it happened during my formative period where I was exposed to reality at a young age where I had to accept it. I was like, God, Jesus, you know, I had to accept that these techniques don't really work all the time. Some of them work, but you have to learn all the other stuff for them to work at all. Yeah. And I wonder about, again, so few people have written about this. I wonder about the experience that you had of that. And I had of that we were in the same boat realizing over time that these things just didn't work and we had wasted our time.

Speaker 2:          01:20:59       And I wonder how similar that is to someone's escaped from a faith, you know, like 100% people that have escaped from cults. Like I've had folks on that have a, used to be in cults. Kurt Metzger is a perfect example, is a hilarious standup comedian friend of mine and you know, he was in Jehovah's Witness. Is that what it yeah, I think so. And um, he uh, you know, he won't accept any stupid shit now cause he's like, and he's like, no, like when it comes to the regressive left and some of these ideologies where you have to look at something in a certain way and you can't look at it in another way, it's like a dogma and he's like, no, no, no. I've seen this before. I know what this is. What you're doing is you're, you're saying you have to think a certain way.

Speaker 2:          01:21:41       That's bullshit. That's bullshit. Like it can be discussed like you q can discuss certain aspects of people's behavior or gender identity or gender pronouns are in fact, not only can it be discussed, but it has to be discussion. We have to have arenas and a lot of people have been writing about this lately. I wrote about in my book and I tweeted about it. If we have, if we're not allowed an opportunity to have a conversation than extremists will step in with the answers. Like trump is a great example. So we have to create spaces, talk about spaces. This is probably another offshoot of the conversation space. The regressive left, right? We need to create opportunities for people to, for sincere inquirers to engage things. And right now we don't have that. And again, I, I can bring it back to Jujitsu. I mean you could just think about what would happen if you know, this is a technique, you do this, blah, blah, blah, blah. It's sacred. We don't question it. Then you'd never get to the truth. You deny people the opportunities that they need to figure out things for themselves. 100%, a hundred percent. And I think martial arts is an excellent vehicle for that. The one of the things that was explained to me when I was really young, they're really did sink in. My, uh, instructor, uh, was a, uh, a disciple of general chase, young [inaudible] who was the founder of taekwondo. He was, you know, he taught it to troops and he was like,

