Speaker 1:          00:00:00       Okay,
Speaker 3:          00:40:02       It is. Not much difference between that and flat earth theory. It really isn't. You know, scientology works like it's like gradually sucks you in a bit at a time, you know, it just sounds all very reasonable at the. It's very self help in the beginning. More and more like the further you get into it, but also the reverse, the first original principles of it. Like when you start thinking positive and doing positive things, there's a lot of benefits to that and people start seeing those benefits. They start feeling positive and then they get into the tetons and the frozen souls chucked into the volcano and they're like, what? Well, I think you could

Speaker 4:          00:40:36       argue that the sim good in the flood earth, not the flat earth theory as such, but the black death way of thinking like questioning things. And I think this is something that people really like about it, is that you don't, you don't, you don't believe scientists just because scientists say something is this thing they called the static method, which basically is a Greek word meaning questioning. So you've got to question everything. You can't believe that gravity exists or pandemic around the scientist because scientist do it. You actually have to observe it for yourself and if you can't absorb it for yourself then it isn't real, which leads people to think the earth is flat because it kind of appears flat from various positions and they haven't been into space or they haven't done the various experiments that show that is not flat. So I think you've got young people who are exposed to the idea of as a techy ism and they think, oh, that's great.

Speaker 4:          00:41:34       You know, I've, I'm rebelling against authority like young people do and they think like, I will not believe. I will not believe the scientists. I'll do my own research, but then they get sucked into people like Dubay who feed them all this nonsense is very articulate and very smooth the way he talks and he makes his well edited videos and they're very compelling. And because he's not an authority, he's not like, you know, part of the government. He's perhaps the, the, the, the old culture. They tend to give his arguments way more weight than mainstream science. Yeah.

Speaker 2:          00:42:09       Yeah. And then they'll find out something like that New York Times article that was out a couple months back where it showed that scientists from the 19 fifties were paid off by sugar companies to switch the blame to saturated fat and they started attributing all these health problems that were really about sugar and about eating processed sugar start attributed to the saturated fat and it changed a lot of people's diets and really fucked a lot of people up in terms of like, like people started eating margarine and all these things that are filled the trans fats and very unhealthy for you. And they did it because they thought that they were following science. And so questioning science and questioning scientists, you know, occasionally you're right, occasionally you'll find something like this. Yeah. This conspiracy by the sugar industry, you know, there's the old saying, trust yet, verify. Yes. Reagan popularized that with a salt talks.

Speaker 2:          00:42:59       I think yes, that's a very good statement. Trust yet verify. And that's if you want to trust our Dubay that's fine. But like check, check the things that he says. I checked one of his things on the way here on the plane. Uh, he has a thing that a lot of them say, which is the horizon always rises to a higher level. So on the plane, on the way here, I checked to see if there was actually correct. Now, most people when they checked to see if their horizon rises to a level, they just look out the window and they say, Oh yeah, there's the horizon over there. I said high level,

Speaker 4:          00:43:29       but uh, on the horizon is actually going down a little bit when you look out the window of the plane because you're 30,000 feet up in the air. It actually drops around two or three degrees, but it's very hard to see when he was looking at it out of the window of the plane. So it's very easy to get taken into believing that is that it stays at eye level. So what I did is I took this a little carpenters level. He brought a carpenter stuck up into very small one. It's like this like a inch, as long as the, uh, and I've taped some old tube to the top which is like a bit of pen and then I set it level and wedged it so it was level and then I looked through the tube on the top of this level and so wide horizon was and the horizon was just below the end of a level. So the horizon, it actually dropped away, which meant the debates claim about the horizon rising to a level which is something you'd expect on a flight to earth was actually incorrect and it's demonstrably incorrect with this $2 level which actually got free from somewhere and anyone can do this. You don't even need to be in a plane if it works better. If you just like on a cliff or something

Speaker 3:          00:44:32       like a thousand feet up. Well that's another claim that people keep saying that or divo tease this flat earth idea that that if you get on a plane and you look up and you look out the window, it looks flat. But I do not think that people understand perspective and they do not understand how huge the earth is when you see there's images, someone did an image that showed how far you are up when you're 30,000 feet in the air and then how, how like huge the earth actually is, and you get this like little image of a plane at 30,000 feet and then the dot of the plane is represented in the, the amount of distance between the earth is in perspective. And then you see how enormous the planet is and it's just, you're dealing with something that's so big. It's almost, I mean, it feels like it's flat. It feels like it's flat because it's enormous in your tiny.

Speaker 4:          00:45:27       Yeah, that's, that's a huge issue with people is that they don't really understand the scale of the planet and they don't understand how little it actually curves. Uh, those. There's, uh, road. Uh, if you look, if you look up like the longest roads in America, longest straight road in America, there's, this road is in like Oklahoma or somewhere and it's about 80 miles long and it's just perfectly straight. But it actually isn't perfectly straight because when they laid it out, they laid it out along a line of latitude, so it's one of the lines that goes around around the earth. So it's actually slightly curved. When you look at it, it looks perfectly straight. You have to actually like take their whole image and then draw a line from one end to the other in google earth and you see that it deviates by just these tiny little amount. But if you were to drive along this road, you're actually driving around. You're actually turning right slightly the whole time. But it looks perfectly straight because it's hardly moving. It's old over these 80 miles. It moves maybe like 10 feet or something. And you know, people just don't, don't, don't realize just how small the curve of the earth actually is. It looks flat

Speaker 3:          00:46:34       and again, and again, I think a real big problem with this theory and with a lot of these theories, a lot of these really outlandish conspiracy theories is once they hook you, it's very difficult to unhook yourself. You, you don't want to believe that you got taken. You don't want to believe he'd been had. You don't want to believe you've been fooled, so you keep going deeper and deeper down the rabbit hole and you keep finding more and more confirmation bias. More people inside that walled garden as you put it.

Speaker 4:          00:47:01       Yeah, and some people actually go out and do scientific experiments and they try reasonably hard. Some of them, but then they make some kind of mistake and then they say, this is actual proof that the earth is flat. Like those. The level experiment that I did, someone did something similar with that is that they use like a water level where you have two tubes connected and you use the, the, the level of the water because the water level's the same on both of them and then they hold this up and see if it was below the horizon. But they did this experiment and they did it at sea level, which meant is always going to be exactly the same as the horizon. You've actually got to go up a thousand feet before you can see anything, but they still, you know, even even though they, they, they thought that they were doing some science, but they make this one key mistake and then they weren't listened to anybody trying to tell them what the mistake actually was.

Speaker 4:          00:47:47       A people this a ridiculous amount of people doing flat earth experiments on youtube and just getting it completely wrong. I think the most common one is people taking photographs or something that they shouldn't be visible from a certain position. Like they'll say like, here's a catalina island and it's like 60 miles away and according to the curvature of the earth, that means it should been below five miles of curve. Uh, and so it shouldn't be visible. And then there's all these mistakes that they make. Some of them are like, they, they do the math wrong. Some of them, like they don't account for the fact that you've got a, you know, a, a factor in how high the viewer is. Or some of them will just, they'll get entirely the wrong island. Like they'll say like, oh, this is this island, which is just layer 100 miles away in the right.

Speaker 4:          00:48:36       You're looking at something that's 40 miles away. Well, how can we can look out in the. I mean, here's a simple one. How can we look out across the ocean? You don't see anything on the side. Yeah. Like what's over there? Well, so far away that you can't see it. They got an out there. They're got out though because the, uh, you wouldn't get to see anything away because of the atmosphere. So thank you. I'm going to say three things. Get further away. They get fainter and fainter islands that they believe in the atmosphere. They do and they use it a lot to make up reasons for certain things like, like things going on below the horizon and that's where it gets weird, right? It's that people use some science to try to debunk science or things that they claim a science, like the lore of perspective perspective isn't, doesn't exist.

Speaker 4:          00:49:15       There's no law of perspective. I mean, if you were to make a lower perspective, you could say that the size of something decreases inversely proportional to its distance, so if it gets twice as far away, it's half the size. If it gets four times as far away, it's a quarter of the size and that's it and that's, that's all that perspective is. Now. People talk about vanishing points. Well, that came up during the podcast with Eddie Bravo. Yeah, and Jamie brought it up and then Eddie started posting pictures on his instagram of a guy from the early 19 hundreds who is an artist who wrote something about the law perspective in drawing, just drawing. He was just explaining how you, how you define perspective when you're illustrating things. That's, that's the lower perspective on a piece of paper, on a photograph. It's nothing at all to do with the real world. It's about what you can, what you can see visually, what the image is projected onto your eyes or what comes through a camera when you take a picture, you know, what's the actual perspective of things. You know, things just get smaller, but it says it sounds good. When you say the law perspective, it sounds good, like you're invoking a law scientific, but then they will discuss a real law like the law of universal gravitation. Yeah. I just, again, I don't have

Speaker 3:          00:50:28       anything against Eric do pay or any of these people. I really don't. My real concern is with young people out there that are listening to this that get sucked into this stupid shit and there's a soul much that you could learn. There's so much that's fascinating about the university, so it's fascinating about the natural world. There's so much to learn and to waste anytime. The only thing that's good about it is you'll recognize the pitfalls that the human mind can slip into that I've slipped into that many people I know have slipped into. And again, it's not a, it's not a like in any way, shape or form. It's not something to be embarrassed about or sad about. It's just, it's a normal natural human inclination to try to find things that are hidden truths or you know, that are covered up mysteries. It's natural for whatever reason,

Speaker 4:          00:51:16       I think it's very much a part of growing up and I think it's just a, it's different for different people. I had a whole bunch of crazy ideas when I was growing up. What'd you have a. I thought I could bring about world peace by getting a whole bunch of world leaders together and uh, I actually sent letters to a bunch of world leaders and I figured like I shouldn't send it directly to the world leaders because there'd be a, it'll be a bit. Yeah, they will want to read my letters. So I sent it to the brothers. So I sent a letter to, to Raul Castro who is now a the president of Cuba, but back then I thought, well I can, I can set up this organization of the relatives of world leaders and bringing about will piece now. It's that like I was like 13 at the time that you decided to get ahold of their brothers.

Speaker 4:          00:51:58       That's kind of hilarious. Yeah, well I think it like a sneaky backdoor. Yeah. And I found his address in a WHO's who in the library back in the day, back in the day when you look things up in the library. Yeah. I mean, that's not even that unreasonable. That's like you thinking, well, world piece seems to make sense to me. This idealistic child, uh, and you know, you want to try to do something and you think you can, you think you can make a difference and you can add rebelling against things. I had delusions of solving great mathematical problems when I was young. Those like, you know, problems like how do you try sex and angle with a by this geometrical methods which was proved to be impossible to do. And yet I still spent months and months trying to do it when I was a kid because I thought that can't tell me what's possible and what's not possible. It seems like it's possible to me. And if you did discover it, what a gigantic it would have been feather in your cap. That would have been. That was the motivation really. It wasn't just like pure altruism. I wanted to,

Speaker 3:          00:52:57       I believe in a bunch of stupid shit and the big one for me that I've clung to longest has bigfoot. That one man. Oh, it's so hard for me to let that one go because. Well, first of all, because it used to be an animal, needs to be gigantic pithy guess, but man, when my friend Les Stroud actually started doing that show, that bigfoot show, have you ever seen that show? And I don't think so. I did that show with some fucking

Speaker 2:          00:53:26       guy who's just a total hoax or and the guy put on a big foot mask and they got this high resolution photo and video of this big foot mask that they're claiming is big foot to staring at them through the woods. It is so stupid looking CV and finally Jamie and this guy, this is our wacky. This guy is the bigfoot community. Thinks he's full of shit. That's when you know you fucked up when the big foot community is calling shenanigans, they're like, this guy. I'm not buying this as spending. You get these schisms in this community, so they fracture off into sub communities. The scientologists, there are people who have purchased from the scientologists watch this. This is awesome. See is guys in the woods and he sees it. He sees it's through the trees. What is it? Where is it? And he can't.

Speaker 2:          00:54:09       It's not even moving. Meanwhile, bigfoot's just been running from people from day one. Right? But there's one animal is just standing there and he's like, God, I think I see it. I think I said. So then towards the end of the video, he gets really close, like looking at it. The fuck out of here is Galligan Afro from the Nineteen Seventies. Like, look how clean it's hair looks. I mean, it looks so dumb. It's not moving. No, he gets close up on it. Look at that. Isn't that wink or something? Oh yeah. Here it is. Look, look how bad this is bad. This is. Here's the this. Here's how you know it's fake. Whenever something looks like a dude in a monkey suit, it's a dude in a monkey suit. That's all you need to know because your brain knows. Your brain's like, Hey, wait a minute. Like if you look at a gorilla, gorilla doesn't look like a person in a gorilla suit.

Speaker 2:          00:54:54       Feel good a giraffe. It does not look like a person in draft suit. Feel like a big foot and it looks like a dude in a monkey suit. It's a fucking dude. The monkey suit, like your brain starts filling in the blanks and also whether you recognize it or not, your brain recognize, recognize geometry. Facial geometry recognizes a FIBONACCI sequence. Hogwash. Yeah. And you see, that's why people freak out when you see someone fake lips or fake nose upside down and things like that when, when people do weird shit to their face, like when someone, um, get the plastic surgery in the face and they like radically altered their face, it's jarring to us. And one of the reasons why it's jarring is because the brain recognizes geometry and human facial recognition or facial patterns and the structure of the face. And when that geometry is off, it's confusing to us.

Speaker 2:          00:55:38       Like why are their cheeks so big? Why is that? No so small? Why are the lips so big? Like what the fuck is going on? It's like your body starts to react to it. Yeah, there's an illusion with a put two sets of eyes on people and you look at that and you just. Your brain just is constantly resetting and you go my eyes across the way or another. You frightened just so hard wired to recognize faces. Yes. That it just automatically recognize faces in your face and my face are different, but there's a science to you or the structure of your face that's applied to the science. My face, and that's the golden ratio. I mean if you, if you look at a person's face, you can actually do the math where their chin is, where their eyes are. It all lines up and your brain recognizes when that's not the case. So if you see that and you see like, oh a person, what the fuck's

Speaker 3:          00:56:24       going on? Because it is a person that's a person that's a dude in a monkey suit. It's not even a good one and there's so many people that tried out that Patterson footage, which is so bad. Yeah, they, they, they believe so hard. They believe so hard. It's the hardest one for me to realize that those people were all full of shit because when I was a kid, man, God, I don't want a big foot to be real. That was a, that was a tough one. Tough one to let go and plus it was a real animal at one point in time there was really a thing called [inaudible], which was an eight to 10 foot tall, if it may have been by people at least occasionally.

Speaker 4:          00:57:00       Yeah, yeah, yeah. It's A. Yeah, you want things to be true like Ufos. I was going to a Ufo is and all kinds of weird stuff on it when I was younger and I think partly like me figuring out the. A lot of it was just bullshit was part of the buddy for getting into like debunking stuff later, but at a certain degree I think there's no harm in people believing in things like you know, little kids believe in Santa Claus, etc. That type of things rather christmas, easter bunny, and it's just that for some people it kind of goes a bit wrong because a bit too far they don't let the child is beliefs drop away as they get older or they stay longer or when they come of age they go into that kind of the next level of disbelief, of imaginary things that they wanted to be true and a lot of that boils down to what we're talking about earlier, the distrust in authority, like people, you know, distrust of others, and the belief that there's some secret cabal of people doing things to them. The illuminati. Yeah. So I think it's partly this kind of a natural, childish wanting to believe in things which we all have. We all believed strange things when we were young and I think that aliens in a lot of ways, they're like a cosmic daddy. The idea that there's someone who's really on the ball that's watching us and you can make sure we don't fuck everything up. That's where this content movies are so popular. Just the idea of like, oh, aliens coming to help us or whatever is so, so enticing. It'd be so amazing.

Speaker 3:          00:58:27       Yeah. Meanwhile, I think the movie alien is probably more likely. What's gonna happen? Just come down here and fuCk us up. I'm the weird thing about the ufo community and the big foot community and all these different communities is that along the line they become people that make a living at it and they become, you know, air quotes experts and that that becomes a problem because then they have a vested interest in making sure that other people believe they start writing books, thEy start doing lectures, they start showing pictures. And also here's what's interesting as the number of phones that have cameras have radically increased. The number of usable ufo pictures is radically decreased. Yeah. Which doesn't make sense.

Speaker 4:          00:59:10       Was like this one got 83 times. Zoom on it. You can take pictures of if there was a ufo, you can take a real close up picture of I take patients on planes all the time, the flying five away or 10 miles away or sometimes even like, you know, every 100 miles away and you can make out the plane. You see the windows a. Yeah, depending on the angle. That's the claim that they can trail is put out sometimes at the planes don't have windows, which is generally that a generally because they using these crappy little cameras and you just can't see the windows got the less than one pixel wide. Right. If you've got a good camera and use zoom in far enough, the windows appear kind of like, you know, things appearing over the horizon when you zoom in the. Speaking of this camera, this suddenly coming up in august, which is the eclipse, uh, there's gonna be a total eclipse of the sun over north America, I think August 21st this year.

Speaker 4:          00:59:59       And I think that's, that would be a great opportunity for people to encourage anybody who believes in the earth to actually start looking at, you know, the what's going on. Don't they have any excuse for that though? He hadn't like how are they, how are they going to justify it by eight? They actually look at it. I think the challenge is getting people to look at things. The excuse the excuse. The reason we're giving them is that there's an eclipse and everybody wants to look at the eclipse because it's an amazing thing. The moon goes in front of the sun and blocks the there. Yeah, but I think that you're giving them too much credit. I think all someone has to do is make a youtube video with some wonky explanation for why an eclipse works and then it works because the earth is a disk and the sun gets below the disc and it blocks it out from below.

Speaker 4:          01:00:39       I mean, it just doesn't seem to me that it's. It's enough. This is a like a solar eclipse though. They finished. They can tell that the moon is going in front of the sun because I know what you're saying is logical, but you know, even the flight others believed that the moon goes in front of the sun for a solar eclipse. Yeah, because they can. You can track the position of the moving through the sky and they know that, you know, he gets closer to the sun every, every time. don't they believe that the earth's sits flat and then everything spins around the earth. The earth is flat and the, uh, the sun a sun and the moon are orbiting above like this. But you know, sometimes the moon is going to be below the sun and it blocks out the light of the sun.

Speaker 4:          01:01:17       And that's how an eclipse happens on the earth and on the rounder. So it will be an amazing thing to see even if you're a flat earth believer, this, this very rare coincidence when the moon is in front of the sun. So I usually encourage people who have flat earth believers to look at this amazing thing that's happening. Uh, they still don't give a fuck. Is there, is there a uniformity in the flat earth community and they like all greed or is there a dissension? There's some people say, you know, that it's because the ice wall. No, there's no fucking ice wall just to drop off and everybody dies. There is kind of like, you know, this mainstream thing where the dubay model of things, it's kind of like in the chem trail community, you know, you've got this one guy, a dane wigington who's this really popular guy and then you've got like a bunch of other patients.

Speaker 4:          01:02:05       one is he, is he the guy that made that, uh, the videos, uh, now that was michael. James murphy was the guy that guy was, he was a little loony and, and, uh, wigington is the guy who lives in a big house on 200 acres up in the mountains somewhere. And uh, he got obsessed with the solar panels being blocked by contractors and so began the counter, I'll believe it, but he, he's like the equivalent of dubay. Rarely because he's the guy who was really promoting it. But then there's other people in the country, the community who are, uh, doing their own thing and they say, yeah, we can send guy's full of crap because he believes in global warming and we don't. So there's this, there's this division between people who believe in global warming and who don't. So there's some people I think that chem trials are trying to stop global warming and other people think that chem trails are causing global warming.

Speaker 4:          01:02:54       And then there's other people that think that's kim kendrick was something completely different. This spreading nano robots to control people's minds and things like that. You've got the same type of range of things in the flat earth believers as well. Like you. Some people think that the earth is kind of concave and it's not actually flat at all. What about the hollow earth people? So the earth is hollow. That's, that's not even, that's not really a flatter thing that's like around us with a hole in the top and a whole new world in there. People live on the inside of the earth, which makes even less sense than the data from a physical point of view. While they think there's monsters in there. Yeah. What were those aliens? The rothschilds they think their lizard people. They live under the earth. Yeah. Lasers make tunnels. You've heard that.

Speaker 4:          01:03:38       Yeah. Yeah. It sounds. Sounds real. Yeah. I'm looking into it. Any, any, any conspiracy theory is going to have a range of a plausibility. Yeah. From reasonably plausible to completely implausible, like you think of some of the. A nine slash 11 conspiracy theories. Like at one end you've got like the. The world trade center was destroyed by nuclear bombs that were in the basement. Nuclear bombs, nuclear bombs. People think that. Yeah, I haven't heard that one now. It's a fringe one, but it's got a few people who believe it. Then there's people who think a bit bit more plausible. They were destroyed by energy. Weapons from space. Like there was these beams of energy like high powered microwave or something that blew the buildings up and then this know you get more and more plausible. Those pre planted explosives or some guys running there on the day with some explosives to blow building seven, and then you've got just, they let buildings haven't burned when they didn't have to.

Speaker 4:          01:04:34       And then then they got, they, they knew it was going to happen, but it did nothing about it. And then they had some warnings about it and they didn't do anything about it. So you got this whole range of plausibility for the conspiracies, uh, with the flat earth. It's pretty much all of this end because the flush, her theory is that the earth is flat or it's round. So with the flesh of you, you've only got a very extreme. And then more extreme theories. Uh, some of the most, the most extreme thing which we, all conspiracy theories ended up with is the, uh, everything is an illusion. We're living in the matrix. A conspiracy theory or that theory is very compelling that, that is very bizarre because

Speaker 2:          01:05:18       one day if technology continues the way it has been, there will come a time where they able to create an artificial reality that's indiscernible from this reality. As long as we don't blow ourselves up and technology continues to advance, innovation continues to advance at the rate it is now, which is exponential, right? It's entirely possible that a hundred years from now or whatever it is, they'll be some way that they can interface with your somehow with your brain and create some sort of an artificial experience. Right? That's not outside the realm of prospect theory is that doing it now and it's detectable that these things that we are seeing, I kind of artifacts or living in the matrix, you might have heard of the mandela effect. Yes. As you know, the people who believe that this kind of glitches in the matrix, like the berenstein bears, berenstein bears are actually called the bear steinbeck as a and an alternate timeline.

Speaker 2:          01:06:13       Oh, there was this movie, a cold shazamm, uh, done by. Well, I can't remember the guy's name now. People say sinbad. Sinbad. Khazan. Yeah. Mixed fleet. They completely believe that this actually happened, but that is, it is. It is. But they believe it. So that's, that's something that's at the end of all, all these conspiracy theories. That's not a very reasonable one, but there's some really reasonable scientists that believe that there's going to come a time where the elon musk. Yes, believes that. Yeah. Yeah. I, I not really convinced myself because it's kind of a simplistic argument saying that yeah, technology will always advance and get better. There are fundamental limits on information theory. Like how much information that we can process. Have you ever messed around with um, a htc vive or any of the more recent state of the art? Now they're mindblowing, mindblowing. And this is one of the reasons why I subscribed to it.

Speaker 2:          01:07:12       I mean, not today, but I mean, I think one day in the future, whether there's 100 years or whatever it is of technology. I mean, you just got to think 150 years ago they were using teletypes to date. That was the only way to get a medicine message across, you know, um, and then what can we do today? We can take a film and send it to someone in Australia. They get it in real time. I think it's very reasonable to assume that if you put on the htc vive, they have this one underwater experience. It's amazing. Jamie scene, if you could find it, because I know it's in video form, but I think it's reasonable it on. There's going to be extremely realistic things that make you think that you are there. Yes, but I don't think it's realistic that you would be able to not detect that a scientist wouldn't be able to detect that, that we are all living in a simulation. Is this simulation just just you? Is it just your head to see this right here? This is. You put this thing on. I mean again, yeah. We're in 2017 and this is all and it's fairly fairly adolescent stage and man, when you're, when you're in this thing and you're looking around, it's not necessarily high definition. It's, it's, it's very clear

Speaker 3:          01:08:17       and you know that it's not real, but god, it gives you this feeling that it's real and then a whale pulls up and all these fish swim by. It's. It's amazing and it more than anything, it gives you a window into the future. It gives you a window when you sit next to this whale and it makes noises and the noises are all three d. It gives you a window when you start thinking about pong, remember pong game that you would play. It was like, I can't believe I'm controlling something on the television to to to, to, to, to, to do it. Then you compare that to like halo and the games you can play right now and an xbox and was like my god, like the improvements are radical and I think that the improvements in this sort of artificial reality, this virtual reality that you're seeing in this

Speaker 2:          01:09:00       current htc vive 100 years from now, I would only imagine that we could get to a point where it's indiscernible that somebody I next to you. Really. That's great. That's why lie. Look at that. That whale, the whale is a living thing. It's made up of cells. You could take one cell from that whale and you could put it under a microscope and you could dissect it and you could look at the cell and everything that say, okay, we're having a different argument here. I'm, I'm thinking that it's going to feel real. You're saying scientists will be great, I believe. I believe you won't be able to. You will be able to. I don't believe that they could make something that you could not detect. I'm not text with science cripple the cripple your intelligence, so you're away from it. They'll be able to make something that's indiscernible like while you're experiencing it, it's like you would a scientist could come along and check it.

Speaker 2:          01:09:51       It's a bit of a philosophical question though because like you know, what we have now is our observable universe with the laws of physics. I don't think within this universe you could make something that stimulates the universe that's the same because there's just too much information in the universe to be stimulated by something that is within the universe or even something like as small as like the the earth. I don't think you could simulate the entire earth in our physical universe, not now. You don't think you could do it a thousand years from now? Yeah, really good thing. So I think there are fundamental limits as to how much information will be required. You could get something that's a, a, an imitation of that, but it will be detectable different. Like each. Each simulation is going to be lower fidelity than the universe that created it. Right?

Speaker 2:          01:10:40       So you can only create something that's less complex than the universe you have currently in. Is that true though? I mean as time moves on 5,000 years from now, whatever it is, I mean, how could anyone possibly discern or how could you even guess and estimate how far it would advance? You go back 5,000 years ago, people were modern humans, you know? I mean the people that built the pyramids. So we're modern humans, right? They, they looked like us. Maybe a little smaller. They didn't get as much to eat. They look just like us. If you went 5,000 years in the future, it's not. It's not unreasonable if we don't blow ourselves up that you would, that we would have some sort of quantum computing, some astronomically powerful devices that could render and create an artificial reality that felt to you entirely real. I don'T think that's outside the realm of possibility, but could you then create within that universe the same quantum computers that are stimulating yourself?

Speaker 2:          01:11:31       So I think that that's kind of a paradox really. It has to be as powerful as the thing that is simulating it. I don't think so. I think artificial intelligence is gonna lead us to a well, if You can create something that's artificial intelligence, right? Which we feel like is going to happen way quicker than 5,000 years from now. If you create SomethIng that's artificially intelligent, it's going to improve upon. It's designed almost instantaneously. It's going to realize like if you've given autonomy. Yeah. We don't know what's gonna happen, right? Quantum computers. We don't know how well they're going to work. That it could be a dud because could be fucking amazing. Could be fucking amazing. Yeah. Who knows? It's something to think about, but when when scientists start thinking that we are currently living in some sort of computer simulation, I don't discard it.

Speaker 2:          01:12:17       I'll give it a pause. I mean I don't, I don't subscribe or not subscribed to something as ridiculous as that because it seems to me within the realm of future possibility, yeah, it's, it's kind of like it's a thought experiment because like if we are the simulation, we were not going to figure it out when we're not going to have to do anything about it if we do figure it out. Right, right, right. Yeah. A thought experiment and the scientists are looking at the laws of physics. If they keep drilling down far enough, maybe eventually they'll discover like the some kind of artificial substrate to the universe, which is all ones and zeros and that we are actually living in some kind of simulation, but that's just basically as resolving the laws of physics and more, you know, if we get down that deep, what can we.

Speaker 2:          01:12:59       We can't do anything about it. Well, not only that, does that actually mean that we are living in some sort of an artificial realm or does it mean that that's what the universe is made of? It's not artificial, but that the universe, much like what we're creating like that the universe is almost fractal and much like what we're creating when we're creating these artificial environments at the universe itself is made out of ones and zeros and then this whole thing is really mathematical. Yeah. And that just because we haven't been able to detect it up until now, it doesn't mean it hasn't been running on some sort of a, some sort of a uber complicated mathematical principle. Yeah. I think he's kind of a moot point in a Way because like what's important is what are the laws of physics and you know, can we, can we detect what's actually running the laws of physics? Yeah. So yeah, it's, it's a philosophical question. What mental masturbating. Yeah. It seems to me that that's a thing that people do, and I think we could bring it back to this flat earth thing, is that people love to go down these honey holes of of information and have a debate and ideas and whether it's bigfoot or ufos, we love to chase ourselves chasing our own tail when it comes to these bizarre subjects

Speaker 3:          01:14:11       that that may or may not be real and most likely aren't real. We love to chase and become like engrossed in these things and I wonder why we're doing it. I wonder if we're distracting ourselves. you know? I mean, it doesn't seem to be people that are fully happy with their life that really get into this kind of stuff that really go all in and balls deep. You don't. You don't get a guy who has lIke a promising career. He's at the top of his field. Happy family, great friends, great hobbies, loves his law, and then it just becomes a ufo and that doesn't seem to be the case. Yeah.

Speaker 4:          01:14:47       You still got these pool players who believe they're not doing so good. It's hard out there for a pool player right now. The guys at the top of the game is there, the teacher, I think those guys just watched too many fucking youtube videos and they don't have any science. Most of pool players. One of the things about what's that common expression about pool players. if someone plays pool really well, it's the glorious results of a misspent youth because it takes a long time to learn how to play pool really well and you're not going to be doing that while you're, you know, got your nose buried in physics books. I think like people like things like the, that they, that they get things out to them, they're getting something out of it is giving them purpose in their life. It's like, you know, he's kind of like a hobby in a way.

Speaker 4:          01:15:24       Like you just doing something because you enjoy doing it. Like playing chess. Yeah. Except along with that hobby of doing stuff. They actually have a belief. There's is required for them to actually do their hobby and they don't obviously think of it like that, but that's essentially what it is. They have these activities that they like doing, like gardening or whatever, but it requires them to believe that the earth is flat, so they're spending all that time, uh, like making youtube videos about how the earth is flat or doing their experiments about how the earth is flat and that they're getting something out of it because it's the little hobby. I do The same thing except I'm actually doing it for science. Like I do these fun little experiments like on the, on the plane today I was on the plane, like wedged up against the window looking for, with this holding my camera up against it and the woman next to them. So I thought I was this crazy guy. You should have told you that the earth isn't flat, ma'am. she probably thought that I was thinking to the earth was flat. I've seen other people on youtube that bringing levels onto the plane and they're like, hey, look for the level isn't moving well if you work

Speaker 3:          01:16:26       day and you have an eight hour day plus commute plus family plus whatever bills and issues that you have to deal with. And then you get into one of these youtube videos, you simply, you simply don't have the time to really explore all of the possibilities and all the science behind all of the arguments. and it's just.

Speaker 4:          01:16:46       Yeah, I think what happens is either they, you know, they get this superficial understanding of the conspiracy theory, uh, or the, the actual real life suffers. A lot of people get sucked into conspiracy theories like, like chem trails or nine slash 11 truth. And they become socially isolated and they become the, they get divorced and they lose custody of the children.

Speaker 2:          01:17:10       Happens all the time. Yeah. And this, this isn't like, you know, he's not like the government punishing them or anything like that. It just because they become obsessed with something that is outside of societal norms and they feel this overwhelming, compelling need to tell other people about it. Yeah. And they talk about, oh yeah, people roll their eyes when I bring up the subject of controls or the flat earth. And of course they do. But yeah. But from their point of view, they're trying to wake up other people they're doing, they're doing the lord's work by giving the truth to people. But then there's some theories that are really compelling, like when you look into like operation northwoods and you find out that the government really was planning false flag attacks and it didn't work out as sex saturated. I now it's not. How's exaggeration? Well, the, it was a discussion document signed by the joint chiefs of staff.

Speaker 2:          01:18:00       Uh, it's a, it was rejected by a candidate, by candidate, by the joint chiefs of staff very far. It was just one documents. They signed it though they got it. They didn't sign you that they wanted to do it, but it was an idea, the idea that you were going to attack american civilians, that you were going to arm cuban friendlies and attack one tunnel, that you're going to blow up a drone, airliner. These were all proposed things. They will propose things. Yeah. But it was just like, you know, but you can understand. I understand what you're saying, but spit balling that you're going to deceive the american people and kill american civilians, and then this is a normal part of the way nero burned rome. HiTler burned, burned. The reichstag that false flag attacks are real and that they have happened throughout history. So when you do have an open mind and you are compelled to try to seek the truth, you got to be aware that these things have happened in history.

Speaker 2:          01:18:48       They are real and if you dismiss everything, you'll be thought of as a shill, as much as I mean as much as people who look for conspiracies and everything. There are also people who try to dismiss everything and you have to be very careful because there are a lot of things that people do conspire to do. Like one of the things that I brought up before and people hate when I talk about this, but I'm going to do it again. Uh, people say I don't believe in conspiracy conspiracy's. And I said, you don't believe in any conspiracies? No. Okay. Do you believe nine slash 11 happened? I do believe that people flew planes into jet blue jet planes into buildings. Well then you believe in conspiracies because someone can aspire to do that. And they did it. They pulled it off. a bunch of people got together, decided they were going to attack.

