Speaker 1:          00:00:01       Okay.
Speaker 3:          00:39:18       Podcasts in the early, early, early days. We always talked about doing it again, but it never did it again. But he had some great fucking stories about Mike Tyson, but visiting Mike Tyson and Mike Tyson was outside with a tiger and nobody wanted to get out of the lip.

Speaker 2:          00:39:32       Well, you know that the tragic thing about comics, right, is when a comic dies, his act dies with them, you know? Whereas singers, somebody else will sing the songs. I didn't. But when a comic goes, so when you have some like Patrice, you know, like that's all gone like that, you know, and, and so many comics like, yeah, when they're gone, that act is gone. And you, you remember it and it was hilarious, but nobody can, you can't, nobody can do their act after that. I think there was a guy that was doing a bill Hicks tribute show and he was doing bill hex with all Bill Hicks material and he dressed like him. And how far did that go? It died that day. Yeah, exactly. See if you can find that. This is a, I think they were trying to do that almost like someone trying to be like Mark Twain.

Speaker 2:          00:40:20       Like you could do a Samuel Clemens one man show and read the works of Mark Twain with a goofy mustache on, right. Well, it's like in Vegas, the rat pack, you know, they can do that, but it doesn't work with comedy. You could, you could do the rat pack. You can't do don Rickles. It just, you can't do it. You can't, yeah. Vegas is a weird place for fucking impersonators, right. That impersonator life. I can't imagine it cause some of them are so deep into it. Like I, we worked, um, you know, I do jazz cruises and uh, they do other crews. So they had an eighties crews and we had a Michael Jackson impersonator and this guy stayed in character for the whole cruise to where you want to like, Yo man, you know, you're not Michael Jack. Like, I mean, he was like getting off the ship in port, you know what I mean?

Speaker 2:          00:41:13       Like when you go to the shops or have lunch or with Michael Jackson, the whole outfit. Outfit Glove. Yeah, the hair, the makeup that, yeah, it was, it was weird. Like, and, and you know, it's kind of a strange talent, right? To be like, yeah, I'm this person. So, so what, what if that person didn't exist? Who are you? What's your woo? What's your thing? You know, and, and I heard the prince guy is like that. I don't know, but I've heard that is a prince guy who had surgery to look more like prince. Oh, there's a few Michael Jackson guys who had surgery look like Michael Jackson. What do you got Jamie?

Speaker 5:          00:41:56       Well, first Google images is just changed this to this and my mic just fucked up. So this stuff looks weird now, but uh, I found something, a show that was done about 10 years ago where a guy did a show called Bill Hicks. Slight return where he didn't show as if Bill Hicks was still here 10 years after his death.

Speaker 2:          00:42:12       Oh, with the like new material. The fuck out. It's even worse than way. I'm going to preach it. I'm going to project what Bill Hicks would have thought of today's, how dare you world. Yeah. South London. Oh, fucking London. Settle Down London. Stop trying. That's what I need to get Alex Jones to be Bill Hicks. Give him a little more hair. I think that's the closest thing I could find out what you're talking about. Oh 10 a couple of shows and maybe I read it wrong cause I could've swore there was a guy who was doing bill Hicks material. He was doing it again.

Speaker 6:          00:42:49       Hmm?

Speaker 2:          00:42:50       What does that Bill Hicks, dark poet. Lower right. Is that actually Hicks in the lower right hand side? The Blue One? Keep going. Bang. What's that? Yeah, that's it.

Speaker 6:          00:43:00       Hmm.

Speaker 2:          00:43:01       That's not, yeah, that's not a hex. That's the guy that pretended to be Hicks.

Speaker 5:          00:43:05       Let's see. Yeah, that's the guy. That's just, it's the same show I was telling you about.

Speaker 2:          00:43:09       BARF. This show is, oh, libre is a ride. But this show is a bumpy journey that chose death.

Speaker 5:          00:43:16       Oh yeah. No, this is a different guy. Even

Speaker 2:          00:43:18       [inaudible] did a show called dark poet. Stop. Look, the way they dress, everything. Stop. You're not from Texas. Shut your mouth. Go home. Go home. You fuck. Write your own act. So I'm going to think about, I'm going to go to Edinburgh and pretend to be bill Hicks and hope nobody here has ever actually seen him get some surgery. Looked like the Michael Jackson people like you got to get fucked up. Surgeries. Yeah. Not Regular certs. You got to get like the fucked up Chin thing. It's a, it's the weirdest, like again, like you say, to be an impersonator and now I Guess Queen is, you know, like as they make these movies, right. So now people are gonna want to be, they want overnights. Yeah. I want to get an old gotta be mercury. Can you, can you mess up these teeth? They probably have to wear fake teeth. Yeah. Body. Y'All are young. That's a crazy ass teeth. What a town. He said. Yeah. It helped his boy that w that's what he said. You know, in the movie that he said he could sing at that range because of his shape of his mouth, which may be true. I don't know. I don't know how it, how does he know? He didn't never say he's never had a different shape. Mouth. That's true. Yeah. Well, whatever it was, it worked. He's making lemonade. That's what it is.

Speaker 2:          00:44:33       But you're right. Like that talent, you know, that there is, who's like that now that every bands like that now that you know, because they just could, queen kept like, every song was different. Like you knew it was queen, but it was completely different than the last hit that they did. That's what was crazy about it. I think those bands that grew up with no internet, they will forever be unique because it was a, it was a different world and the kind of creativity that it took to become those bands like the kind of creativity that it takes to become the WHO, you know, like try today the world is like a different place. Like they, they develop touring and like the Beatles, they develop touring and performing constantly and writing and, and you know, I mean, sure, they were influenced by other bands, but not nearly to the extent that people are today.

Speaker 2:          00:45:32       Yeah. And also they, there's kind of a conformity today to the marketing. Like, we want you to be this so we can sell it. You know, uh, I was playing earth, wind and fire for somebody and it was one of their instrumentals. And I told him, I said, well, you know, earth, wind and fire would also play jazz with Ramsey Lewis. Like they would the same musicians. And they were like, oh they said, cause I saw them once and they were doing this whole jazz thing and I wondered what it was. And it was like, yeah, they were actual musician in a band. Like, or can you imagine showing up now with a band like yeah, there's 27 of us. We got a horn section. And in addition to that, they'd be like, what? No, like we're not paying for actual musicians. Like those bands had horn sections and rhythm section.

Speaker 2:          00:46:17       It was a lot of people. How did they make money in it? Well, they charge a lot for tickets. Well, you know what else? Seven people on the stage records, right? Records were real records. So records sales, like when you sold a million records, you made a lot of money from selling a million records and then you had, you know, those bands like, like I did one of these 80 things with war and the number blew my mind, but then I realized that war sold over 50 million records. Oh, right. But then when you think about it, yeah, they had a hit every summer for like six, seven years. Right. Like why can't we be friends, a low rider, um, on it, they had a whole list of hit. Like every one of the songs would start playing like, oh yeah, I noticed, I noticed song, you know, 50 million records. So how much did you think each record cost? 10 Bucks. Yeah. Yeah. What will records nine 99 or whatever like that. So that's fine. Yeah. And they probably got, they got, they had to get what at least a buck or two bucks off of each one after everybody else took their cut. Yeah.

Speaker 3:          00:47:30       And then the, all the touring money. Yeah, I was, I was talking to someone who's a band is in a band now. And they were explaining to me that these record companies, they don't just take your, the record sales anymore like iTunes sales and they, they now take merchandise, they take touring money. When you sign, you signed to an all exclusive deal cause the record companies can't really justify their existence anymore cause they can't really sell it.

Speaker 2:          00:47:53       Right. You're cancer. Yeah. Cause all the musicians I know say the only time they sell cds or records or whatever is at the live show. Like they have to go out and sell. They like us now, they got to go out and do merge. Like they didn't have to do that before. It's like yeah,

Speaker 3:          00:48:09       imagine like you're buying a CD now who's buying the CD? Yeah, look at it. You know, what am I doing with this thing? Oh yeah, I have a slot for it.

Speaker 2:          00:48:16       Well yeah that's what people say when they buy them after shows. They're like, you know, and I joke about like, cause I have cds and download cards. You said it's a generational. It is literally the line is right at about the age 40. If they're older, they want a CD. Right. And I g I said, you know, so, so if you try to sell them a download card and like what? I'm not paying you for a business card. What is this? Right. But then if you get a younger person and you try to sell them a CD, but where am I gonna play this? My grandfather's house? My computers don't even come with a drive anymore. Like describe, so people like, people want to buy vinyl to sell vinyl because that's a small percentage that want to buy vinyl. Sound like you're into jazz and shit.

Speaker 2:          00:49:02       Nah, they, Dale, they're buying, you know what? Jazz fans still have CD players. Like they made the switch from records to cds and they're like, that's it. I'm not going back. I'm not sweating. I'm not getting the records out of the garage to, there's not a record industry for Jackson a some, but it's for the, uh, it's footy. Yeah. Yeah. There's some, but it's not big blue notes doing, um, blue note jazz labels doing records again. And, uh, for their artists, but they're selling to the younger people, not the older people. Older people aren't buying turntable new turntables to play it. That makes sense. You know, where is a good jazz place in la? Like if I wanted to go see Jan, you know, the crazy thing about La is all the jazz musicians live here and they all say, well we don't play here.

Speaker 2:          00:49:53       There's no money to be made. So there there's, I'm on because it's La, they record here, you know, and they, um, I'm trying to remember the name of it on sunset. Catalina bar and grill on sunset is good and Vibrato on Beverly Glen is good. But Bravo is owned by herb Alpert. Yeah. So is this something like you, you'll go out like on a Wednesday night or something like that? You'd go see? No, I do more. Um, I, I love going to festivals. Yeah. I love going to festivals. Um, I'm guilty that I, I'll go to a jazz club in New York more so than I would in la. Really? Yeah. Why? Cause it's more the vibe, the vibe in New York. It just fits. That's where they come from. And that's what a jam. Uh, but, but I've been to, I've been to a few times. I'll go, definitely if I know somebody who's playing there, I'll go see him at Catalina. I have never experienced good jazz. I'm sure it's real. I know you're not dumb. No. This guy, I got a, um, man, this, what is this Jeremy?

Speaker 5:          00:50:59       This is Catalina, but [inaudible] performance, they're kind of frequently eat performed. The only place I've even, that's the only reason I know of it cause it's on sunset and Hollywood pops up there. Is He doing stand up? No, he does jazz. He's sings

Speaker 2:          00:51:12       what? So you did. But this is the thing, and this is the thing about jazz. So you see that now call up a guy. Look up. Uh, well do I want to hear some of this?

Speaker 7:          00:51:27       [inaudible] you got a cigarette? Okay. Stop.

Speaker 2:          00:51:41       Yeah. So that, that's old acoustic jet. But that, that's the jazz that keeps people from listening to jazz. You know, that's the Jaffe like, oh, never mind. Uh, look, you look up a guy like Robert Glasper who's just this brilliant young keyboard player and he has two bands. He has the Robert Glasper trio, which is a just a jazz trio, piano, bass and drums, which are brilliant. Then he's got the Robert Glasper experience, which is his electronic electric band. And he'll have everyone singing on that from like Layla Hathaway, Donnie Hathaway's daughter, who's a brilliant vocalist to loopy fiasco, you know, to most deaf. They all perform together. He, he hangs out with the route. The roots have a jam session in New York that, that all these jazz artists come to south. So that's what's going on that I love it. It's really, I mean jazz has always been the most creative music, you know, it's just, and, and that's why I love it.

Speaker 2:          00:52:42       These guys are there, they're masters of their instruments and it's all about creativity and they, you know, even when they do covers, it's great cause they do it in such a different way. You know, I like Robert Glassberg experienced the first time I heard him, they did smells like teen spirit. And I was like, thank you. He was cool. He can look at it, he can look up anything. So that's the kind of thing in jazz, you know, um, my buddy Marcus Miller, who's this brilliant bass player who was, he was Luther Vandross, his musical director, and he did all the music for Luther, right. And that was all great. But he also produced music for Miles Davis, you know, and he's done stuff again with, with anybody from like, you know, Bill withers to, to classic, um, old school jazz artists. So yeah, jazz covers a wide range and that's what I love about it.

Speaker 2:          00:53:40       But there's a lot of young jazz artists now who are bringing in hip hop and, and different John [inaudible] into jazz that are making it really cool international stuff. A lot of African sound coming in, Brazilian sound coming in. And these are the guys, terrace Martin, who's in a group called rnr equals now with Glasper terrace. Martin does all of Kendrick Lamars music really seed sold so fast. It's, it's like, yeah. It's like, yeah, I'll go with Kendrick Lamar and I, I, you know, I just, I need to make $5 million, so I'm gonna do this music. But when I can just create and play and have fun and just be a musician, then I go to my jazz roots and I jam with these guys in a whole different, different vibes. So here's right here.

Speaker 8:          00:54:32       Yeah. Spirit, Jasper. That's hilarious. What is going on with his head? What is up there then here? Can't help you with that. That red stripe. I got nothing. Like what's happening now? It's a hat. That's a hat. Yeah. I can't be, it's hair, but interesting.

Speaker 2:          00:54:58       So he's using a vocoder so as he sings, it comes through the instrument.

Speaker 8:          00:55:02       Wow. These guys gotta be high.

Speaker 2:          00:55:07       Yeah. Oh yeah. No way around it. Well, that part of jazz never changed. Yeah, that's, miles Davis has always been fascinating to me. Like all the people in musical history, like he's always been like with this one dude. But I was like, wow, I would have loved to have met that guy. Me Too. So fucking intense. Marcus. You know, played in this band and knew him, I would've loved to have seen him just to see him live because, you know, he, he did a record called kind of blue, which is the biggest selling jazz record ever. He did it in 59 it still sells thousands of copies a week. Like it's still a big, you know, kind of blue is the standard. But he also played covers of like human nature and time after time, like in the 80s he was doing covers of that. Wow.

Speaker 2:          00:55:56       You know, so, so again, that, that was the thing about, about a jazz man. Like he was like, yeah, well it's good music. So I'm gonna play it. Like I don't, I don't care for it. It was written by Cindy Lopper or, you know, Duke Ellington. That's good music. I'm gonna play it. And that, that's what's so cool about it. But yeah, so, so those are places, but when you go to the jazz festivals, you know, whether it be the playboy jazz festival, Newport jazz festival, but just like our comedy festivals where you get a bunch of musicians who are like, yeah, we're all here together. Let's let this jam, let's play something. And sometimes the best music will be random. Not, not, you know, not part of the set, but like, oh man, remember when we played together and you know, 97 and mantra. Yeah, let come on stage and we'll play.

Speaker 2:          00:56:43       And then you hear something that, again, just like in comedy, when some comics just improv in or you know, they're, they're doing the same thing. They're, they're Improv to me. The big compliment I get from jazz musicians when they compliment me on my Improv, you know, cause it's like, yeah, you guys are experts. You like Improv is, you guys created it. So if I'm doing something and you think it's cool, Craig Robinson, you know Greg? Sure. He's talked about both sides. Like he's got the comedy and music thing and he's respected on both these. He's like, the musicians love him and comics love him and he's, yeah, Craig in Montreal. Craig did a big outdoor show. Like it was like a block party, like the giant outdoor stage. Yet Craig played it and it was hilarious cause he's doing his act right. So it's a big outdoor thing and families with their kids and he's singing take your panties off. And I'm like, yeah. So this I guess is the uncensored. But it was hilarious, you know.

Speaker 3:          00:57:44       Very cool. I saw dizzy Gillespie once when I was a kid when I was in a kind of, had to be like second and third grade. I was living in San Francisco, we had a field trip. We went to see Dizzy Gillespie live. And I'll never forget it. Like, you know, his cheeks will blow up like a bull frog. Right. It was like, but that's not even the way you're supposed to play the trumpet.

Speaker 2:          00:58:07       Right. And that's what's so great about it. Like nobody, cause nobody taught him the right way to play it. So he just played it.

Speaker 3:          00:58:14       Most people don't even know who dizzy Gillespie is. But if you see him live, you never forget like that. Right? Like what in the fuck? Like you see his face blow up. Like how, how, how are you doing that? How is that real? But so you're supposed to keep your cheeks tight, like the way they would teach you. They would never teach you to do that and you probably couldn't. I know I couldn't, you know, just he just had a way of doing it. I wonder what year he died.

Speaker 9:          00:58:45       Don't know. Um,

Speaker 3:          00:58:47       but I was a little kid when I saw him in, here's it died and 93 93 in New Jersey. Damn. I um,

Speaker 9:          00:58:57       okay.

Speaker 2:          00:58:58       I met Arturo Sun Deval and they did a movie about him. Andy Garcia did a movie bounce, so Arturo's really? Yeah. He's this Cuban trumpet player and I want to say it, what he was telling the story, and I want to say it was dizzy Gillespie who was in Cuba and Arturo was like driving him around. Right. This is like in a, I guess it would be in the late, maybe early sixties and he asked Arturo what he does and he's like awkward, like, Oh, I played a trumpet. But the Cubans were like, oh yeah, that's lot too. Like all the Cubans knew who he was. So he played and Dizzy Gillespie in the head. I want to say it was, he might, I might be wrong name, but, but they went to the US State Department, the head of CBS records and, and said, we have to get him in the United States.

Speaker 2:          00:59:45       Like we, he has to be here. And they did it. They, they, the State Department got an Arturo. Now imagine this show. They went to the State Department. It was an artists thing. They said, we want this guy to come to the US, to Cuba. I have no idea. But no, they didn't sneak him out. He, it was a state sponsored thing. Like they got him over here to perform and then went back. No, he came over and stayed. But this was the crazy part. This is the part, I can't imagine. So he flies from Cuba into LaGuardia Airport and they take him straight to Carnegie Hall for soundcheck. And he plays Carnegie Hall that night. I mean, can you imagine like, imagine your first Gig, right? Like somebody, somebody saw you, you know, I don't know. Rodney Dangerfield saw you at a club in Boston and he was like, okay Joe.

Speaker 2:          01:00:38       Oh my God, it's a crazy story. And, but to this day, but Arturo is like, when he plays the trumpet, you know, it's him. Like he hits notes on the trumpet. Like only dogs can hear like he's famous for this super high notes and stuff like that. But yeah, that's, that's what I love about it. So I loved the creativity. And then, you know, Marcus was telling me, cause he's from New York, from Queens, seventies eighties guy. He said, well, you know what happened with hip hop? He said one of the things was they took music out of the schools, right? They didn't, you know, they don't teach, you can't take an instrument anymore. They were like, it's out of the budget probably. He said, well you can't stop people from creating. So these guys, they didn't have musical instruments, but they had records. So they just started making music with their records.

Speaker 2:          01:01:23       They just started mixing the records and coming up with new sounds and it was like, yeah, that kind of makes sense. If you're musical and nobody teaches you to play an instrument, but you have these records, you're like, all right, well what if I played this and this at the same time? Right. And then the next thing you know, they made that hip hop, which that that hip hop caught on before. Right. The idea of mixing two different records together until hip hop came around and no one ever did that with rock and roll there. No, no. And then hip hop mixed in rock and roll. Right. When you know, when run DMC, Aerosmith walk this way, that blew people's mind ass. You know, that was like, wait a minute, that's black and white. What's happening? Can't play together. Yeah, no. Yeah. And Adidas Adidas was like, yes they can. And they're wearing Adidas while they, do you ever listen to any of the brand new heavies? They did hip hop with the brand. Heavies is

Speaker 3:          01:02:20       a heavy wood. It's a heavy rhyme experience. Is that what it's called? It's to this day, one of my, uh, one of my favorite old schools, like 1990 style rap slash

Speaker 2:          01:02:33       yeah. The brand new heavies were great. Yeah, they were great. And then you had living color who I still love. Oh Man. I've lived in about living color. Yeah, that was a great, and you talk about, you talk about being ahead of their time, like think about that song cult a personality today, right? Like, yeah, right. And, and, and cm punk. Walkout music. Yeah. Yeah. And that was another band where they were like, okay, let me get this straight. This is a heavy, like a heavy metal rock and roll band of black guys who are sampling public enemy. Right. What the fuck?

Speaker 2:          01:03:11       Yeah. What are some weird, some areas he had the crazy hair with the shades and you would wear the, uh, he would wear the wet suits all the time. That's, yeah. He, he's like a saw school, like scoop suits. Yeah. He used to jam and those, yeah. Yeah. That is what he's wearing. I just want to show his dick off. Hey Yo, rock star. Why not? Back in the day, like you ever see like those Robert Plant, these tight pants on his hog that he's wearing a suit. He's wearing a wetsuit when God damn Hispanics went to so weird. That was his thing. Oh Wow. They fucking vanished. What happened to them? They w they came back out, they did the 25th anniversary. I saw it at hard rock. They did the 25th anniversary of their record of vivid cult of personality yet. And they toured it. Silly swimsuit. Wow. How crazy. Yeah, that was

Speaker 3:          01:04:11       great fucking song. But you know, that's always freaked me out too. Like imagine being a band. You have one song that just out of the park, just in the parking lot, you know, just one fucking grand slam home run. God Damn, we did it. This is huge number one song in the nation. Seven weeks in a row

Speaker 2:          01:04:29       and nothing. Well yeah, but, but imagine like, well what did they say? You got your whole life to write that song. Yeah. And then we got two years to write the night. Right to do it again,

Speaker 3:          01:04:38       but this also looks like some bands, they just catch fire with what? Like do you remember warrant Cherry Pie. She is match giant fucking huge song and that was it. That dude died near here and he died in woodland hills and a fucking shitty hotel somewhere.

Speaker 2:          01:04:57       I'm going to give you the one hit wonder. You want it? Okay. The twist, the twist. What did Chubby checker ever sing? Oh my God. Come on. Imagine that you had the song that was like, yeah, that was the, what's Chubby checker's number two hit. I don't know. That's a great point because, but that somehow or another was good enough for him to stay famous for his whole life. Your whole life. People hire you to play one song. He was the greatest one hit wonder ever. Then he was the eyes. The kid. Yeah. He said go to the edge. Yeah. I can't even imagine anyone who's come close to that because no one's paying them to sing. Sing called the personality. No one's all excited. No, you call it, you might have one fan who's like worth millions. Who pays you to come birthday party and treats you like shit. Yeah, giving extra money. Am I gonna pay on you?

Speaker 2:          01:05:57       Do you remember? And then living color, the TV show, living color came out. Yeah. And then it was like, wait, what are you doing that there's already a band that's not us? The show far eclipse the bar. Eclipse the band. And then they were like, were you named after the show? Right? Like how many? Like, like a, what's the name? Darrius Rucker. How many times does he said my name is not, who'd he? Well who these back apparently cause Darrius Rucker went off and did country music and did that for a long time. But now he's back. He's back on tour. Yeah, man. Yeah. That was another band. That band was that fucking first record. The second record fell up at that first record was, I think it was like serious or something. But like they played it and then I went back and played it again.

Speaker 2:          01:06:47       It was like, wow, I forgot how good this was. Like that album is, but the second one was not as good. I don't think that was one of those albums though. There's something about hoody were some people despise them and it didn't make any sense to me. It's like some people just heard those songs too many times. It was too big of a hit and they were like all fucking Hoodie. That does happen though. Like Dave Matthews. Yeah. When something's too much of a hit and you hear it every day, you get tired of the sun and then you just don't play that. You know? A buddy of mine, actually mal hall, he's gonna love this shout out. So mal hall opens for me, really funny guy, and he tours with Angela Johnson. He hates happy that song. I'm happy. Yeah, by Farell. I insist on it being his walk on music.

Speaker 2:          01:07:39       Whenever we work, it's, oh, he physically, he has a physical reaction because how much did we hear that song when it came out? It was like drilled it. So yeah, so now he knows people. It's good for them to get angry. Before Joey Diaz, whenever I'd worked with him, he would just decide, he would pick a thing and it wasn't like, like we were talking about this, but I recognize what he was doing after awhile and he'd be backstage and he would pick a thing and just start getting fucking mad at it. He's fucking pussies. This is what they think Americans, this is what they think the fucking world is. And he would start getting crazy. And then ladies and gentlemen, Joey Diaz, and he would go on stage with that momentum and just mark the place. I've had that happen a couple of times with something just got, I remember it was one of those, you know when you do the set, you wish you had recorded it?

Speaker 2:          01:08:30       Yes. So I was going to the laugh factory. It's Saturday night and I was on my bike and this guy, like it's stopping go right. And I'm just, and he hit my bike, but it was only at like five miles an hour. Like he just tapped me and knocked the bike over. But I'm like, I was bright. Like how did you not see me? Right. And I just went on stage and I just ranted about, you know, drivers and traffic and this and it was hilarious and it was like gone. Did you record it? No, I never recorded. I do sometimes, but I didn't record that one. And I wish I, because it was just, you know, sometimes you just get something gets to you right before you go on stage and you, it's not written, you just go into a rents, but it's right there.

Speaker 2:          01:09:15       But that's why it's so important to record everything. Yeah. I record all of them. Yeah. I have them on my phone. It's so easy now. Yeah. Now this was before phones. This was before we carried a studio in our pocket. Oh, this is a while ago. This was when these are all set. This is when you had the, uh, the micro cassette. I still have a bunch of those tapes. Those, I used to have lunch room out. I'm like, I don't even want to hear them. I, um, I used to have a, a little tiny mini cassette recorder. A mini desk. Yeah, I remember the many days. Yeah. That was when Sony kept trying formats, like maybe they'll buy this, right? They'll buy. So yeah, we bought many disk once they fucked him with Beta Max, then you sons of bitches did anyone but comics by many disks.

Speaker 2:          01:09:59       Like I set up a mini disc recorder at the comedy store. I actually installed one. I installed the mini district quarter at the comic store so I could record my sets. Yeah, yeah. Comics. We used them. I don't know if anyone else did. I mean it just didn't work. They really never sold music on it. So it was a fun man. It never really took off. But then it was like cdrs, right? Yeah. You can record on record on cdrs. Yeah. All that stuff is like, we thought that was the shit. I had a block could make my own cds right on it with a sharpie. That's technology, man. It happens so fast. Especially in this era. Yeah. I mean think about how long records existed for yeah. Decade after decade after decade. It was just records and all of a sudden compact discs. And you're like, what?

Speaker 2:          01:10:49       Right. Cause. Yeah cause that started what around 1990 like laser disc and then they have movies that relays or just to ask my brother, my brother's a techie, like an early adopter. So he has all that shit in his garage. So yeah, he's got some movies on 12 and still collect those. There's a thing was out there, somebody, somebody spying eight tracks somewhere. Somebody in their home right now watching top gun on laser disc. All excited. Yeah. And Hit, they invite you over like hey, check this out and you're like, I can just hit the remote in instantly. The place that's the most incredible thing is like you could ask Siri to play a song. Yeah. Sit like, like you know like play whole lot of love bitch. Listen to me.

Speaker 2:          01:11:47       Hey Siri, play whole lot of love by led Zeppelin. Well what kind of a world we live in. Yeah. Well that's like those commercials. And again, getting back to the Special Ed, talk about like the arguments between Siri and Alexa. Like that's going to be the next thing. Yeah. I think Alexis, more of a spy that bitches sneak. She's listening more. Alexis listening all that time listening all the time. Siri, you have to talk to her. Yeah, but you hear this. Yeah, we think we think, but you don't, you know, they, the privacy's in illusion now, like when people, I'm off the grid like, no, you're not. None of us, none of us are off the grid. So you know, they say like your, your social security number yet everyone, anyone can find it or your credit card numbers. Like anything you do, it's out there. Well, there was a new, um, there's a new technology that the government is unleashing that is, uh, a weather balloon or a balloon that from 65,000 feet, it can watch multiple cars at the same time and tracked them 65,000 feet in the air.

Speaker 2:          01:13:02       My, can you even see what the fucks, I mean, no, you wouldn't even be able to see it up there, but that's, you know, that's not that new. I mean, you know, this is apparently like the super high tunnel. I mean the, just the idea of watching from that Jaime, and they've had spy planes and stuff like that. They could, you know, what was that a movie I in the sky, like, yeah. Hackman or something. Yes. Smith wasn't with the satellites. Yeah. That was a, yeah, that was a movie where Gene Hackman would like, like will Smith made a phone call and gene Hackman had to blow up his lab.

Speaker 2:          01:13:36       Damn. Uh, yeah. Back when I was in the aerospace, you know, they had airplanes that would like, they're flying at 80,000 feet, keeping an eye on things. Yeah. You know, and they, they had cameras and now it's just so much more prevalent and yeah, when you know, you've got, listen man, you, your car, right? All the new cars have a black box in them that people don't realize. Like, so if you have an accident, they can find out how fast you were going. Oh yeah. When you cry or if you have a warranty thing and they're like, yeah, but you are it at 150 miles an hour, blah, blah, blah. [inaudible] got some cars, have a box in them where the police can shut your car down. Like saved. You're in a high speed chase in a corvette or something like that. I don't know if at the core of that, but some kind of car like that that's electronically controlled.

Speaker 2:          01:14:25       They literally can get your vin number plugged into a machine and say shut it down. They can do that with um, onstar. Right. If the car is stolen on start, just shuts the car off. Yeah. Yeah. Have you seen those new plates, those electronic plates? Yeah. I know it's weird, but when you call it in, like say someone stole your car, then the plate changes to stolen. Oh really? Yeah. I didn't know that. Yeah. Now it's like a little more down. Don't get your eyes lit up. It's good. No, cause I was thinking how many people could mess with you like that. Like now that you're just open for a practical joke, somebody like, hey man, let's report his car stolen. Yeah, because that's true. Because who do they know? Like on the phone, they don't know if it's you and all you need is the Vin or something minutes.

Speaker 2:          01:15:11       What do you need? Do you need some sort of second party verification? Did they send you a text message? Reply to this if your car is really stolen, you know, I doubt it. Yeah. Good point. Your ex wife, she's probably like this mother fucker calling your car stolen. Yeah. She would have all your info, right? Like, yeah, this is some bitch every Saturday night or she knows you're doing something, man, do it. Your stolen car your best. This is our, our privacy's so deteriorated from the time that we were kids to today. Like it makes you really wonder how far it can keep slipping. The only, but the other side of the coin is they don't like, no, most people don't care. You know what I mean? In other words, you're not that important. Like pillow to government spying on me. Like, well no, they're not because you're nobody like you're not doing anything that they would be interested in.

Speaker 2:          01:16:05       Don't flatter yourself. Yeah, exactly. It do what? What did you do? But then there's the other side like, Hey, if you're not doing anything wrong, you shouldn't worry about the government. Hey, they can go look in my email. I'm not doing anything wrong. That's not the point. The point is, the government is people, right? And people shouldn't have access to your email and who knows what kind of weird shit they're doing like theirs. That was one of the things that Edward Snowden said that the government is like sneaking in on people's emails and looking at People's Dick pecks and looking at the end state. You look at all of all those things, and that's a sliding scale, right? Between Security and privacy and all of that, that you have to figure out what you're comfortable with. And you know, shameless plug number to my podcast. No, I'm part of this new podcast.

Speaker 2:          01:16:47       It's called fear not who's on it with you? A guy named Barry Glassner and Barry Glassner wrote this book called the culture of fear, and it was all about how fear is used as business, right? They keep you scared so that they could sell you things, whether it be security systems or [inaudible], there's so much involved in it and, and it's about what we're scared of versus what the real threats are in it. You know what I mean? Like he's like, yeah, wait, they keep you scared of, you know, your kid getting kidnapped in the park. Like you kid ain't going to get kidnapped in the park. But what you should be scared of is a number of drunk drivers on the road. That's real. And the, the, the odds of you getting hit by a drunk driver between like midnight and 2:00 AM when the bar, like that's a real fear.

Speaker 2:          01:17:30       And, and we talk about it in the context of different things. We did the, the whole anti-vaxxer thing and you know, so what's, what's you, yeah, you're worried about your kid getting, getting something from the vaccination, but the greater good is society is protecting itself against measles or whatever disease, you know. So we, we talk about things like that and, and yeah, there's, there's always that sliding scale of um, personal security or whatever versus the government, you know, and, and again, the government, if the government did its job right, you could trust them a lot more. Sure. You know what I mean? Like the government and the, in other words, this is just my opinion, like taxes. Okay. A lot of people, I hate paying taxes. I don't mind paying taxes because I understand the greater good. We need to fix roads and we want to have good public schools and cop blah blah blah. Yeah man. But the problem is that the government gets the money and then they fuck up. Yeah. So, so that's why you don't want to pay, cause you know that this politician is paying his brother who's a contractor to do some bullshit work and stealing, you know, so that, and, and you know, what's the solution? I don't know. I mean we're all wondering what's the solution. There is a solution

Speaker 3:          01:18:52       on the horizon. Did you see what happened with Neil degrasse Tyson that Neil degrasse stars and got in trouble for tweeting something the other day after the mass shootings.

Speaker 2:          01:18:58       Right. People are pissed at him because it pulled up, pulled the tweet up cause it's pretty interesting cause it's, it's just

