Speaker 1:          00:00:02       Okay.

Speaker 3:          00:43:14       There is look at the best of life. Wow. That's crazy. The 49th parallel, it says, yeah. Wow, that's fucking crazy. I bet that's a, you need to passports to watch the there there America, there's where your terror should last the opposite of a wall. Yeah. That's an actual welcoming pants actually. Yeah. That shows how much we like Canada. Yeah. Or how little you think about it. Make it easier to cross. We'll make it really super easy. It's easier than the 100 yard stretch. It's like, ah, don't trip a really relax yourself. You're about to hit paradise. And most, most of the visa overstays or Canadian, which is the bulk of illegal immigration in America, is Canadians overstaying their visas. Right. I've done that. Yeah. It's a giant part of it, right? I mean, we all overstay our welcome call British folks too. Definitely. Yeah. Yeah.

Speaker 3:          00:44:07       But no one cares. But the thing is they don't think about Canada. There's a lot of people in this country from a lot of other countries that just keep your fucking mouth shut. Yeah. No one knows. Like when, whenever they say they know, like they take an estimate on how many illegal aliens might vats. Yes, no. Yes. Guest. Yeah. Well it's Kinda like, well, just thinking you actually had, uh, was it, uh, Brian Cox on? Yes. And he said when to talk about the, the uh, the size of the universe. Yes. Most of it's just a guess based on the observable universe, based on the number of galaxies they can see. They're just guessing and how many galaxies there are. I think that's the same as the illegal immigration. You're just going, well, if we can be more likely to be accurate with a illegal immigration than you are with stars.

Speaker 3:          00:44:54       I don't know. Yeah. I think the star thing, the problem is, I'm, I'll butcher this, but I think it's that literally we don't have the capability to look past 13 point whatever billion years. Yes. The big band really look. Yeah. So if they look and they go, oh no, on, there's just like a big space and then you go 18 more billion years back, there was a thriving community of galaxies, galaxies, that's distance and time. But then the, just the sheer vastness of the sky, they've only actually like, like looked at a fraction of it. Well, talking to a guy like him is so amazing because you realize like, okay, well there's different kinds of humans. Yeah. There's, there's humans that are actually studying these insanely complicated equations that are trying to prove that the very nature of reality itself. And then there's champs like me who are just listening going, oh, okay.

Speaker 3:          00:45:45       Yeah. Okay. So Real, real big. Yeah. Okay. How do we know it started? There was a bang. Okay. What started the Bang Mr Smarty pants, but I guess Brian Cox, he's, he's innovative and that he is an astrophysicist and he looks like a young David Cassidy and he's a musician. Musician it, yeah. He's, he's dreamy. Yeah. He's a great guy to have a crush on. I had a crush on him too. Oh my gosh. Super Sweetheart of a guy too. Like not just never met him, but I love watching him on TV. I did his podcast once, the live version of it, which is interesting. It was great. And he apparently has a new show that's coming here that I'll go with his [inaudible] come with. Yeah, I'd love to. It's, um, he has a gigantic screen behind him filled with interlocking led screens that, uh, apparently it's like this unbelievably gorgeous high definition version of the cosmos. So, and it's created by the same people who did that movie with, uh, which one? Interstellar. Interstellar. No, it was created by it. And it's like accurate, like the, the CGI is actually accurate. Wow. According to his type of equations. Yeah. He worked at Cerner and you know, he's like, he's amazing. He's amazing. Yeah. And he's legit. Beautiful Man. Yeah. Wow. Yeah. Nice. That's funny.

Speaker 3:          00:47:08       David Cassidy was that, he was an abandoned the eighties. Oh yeah, no, he was a legit rockstar. Yeah. Yeah. I mean, genius. Rockstar. Yeah. Good luck guys. That guy was trying to fuck your wife. You've got a real problem. I think he was in [inaudible]. Yeah. I think, is that what the band was? I don't know. Just make that up so much. That shirt, that wire astrophysicists, getting cuter. I mean, yeah. I mean, you start with Stephen Hawking and then you get to, what's his name? Green, right? Neil degrasse Tyson. He's a handsome man. That's a fellow. And charming. Sure. Yeah. Good laugh. Yeah. You didn't have to be pretty in the old days position of science communicator is so effective. It's so important because most of that stuff is so dry and so difficult to wrap your head around. But you don't need someone, someone, a Carl Sagan.

Speaker 3:          00:47:57       Yes. Someone engaging, they can deliver that. So like with, with Brian, he's so nice like that as he's, he's like so smiley and he enjoys it so much. He loves talking about it so much that it becomes infectious cause there's a lot of that stuff that's very difficult to follow when you try to read the papers. I read for Stephen Hawking books and I would zone out so much while I was trying to comprehend what was going on. I had Lawrence Krauss on and a, I was trying to get him to explain, um, some certain formulas and just, even when he's explaining them to you, it doesn't seem to click like you, you really have to, it's one of those things you, it's like someone trying to explain French words to you by only speaking to you in French. Like, okay, but I don't speak French. And you're like, yeah, well you're fucked.

Speaker 3:          00:48:50       Like soon as you say infinity that that's only a mathematical idea. Yeah. I mean how can anything be infinite? I mean, I know, well there's minute math you can say it. Like you can say that a straight line goes on forever and two parallel lines will never intersect. Pi As there theoretically, you know it never ends well why is that difficult to grasp though? That's the real question. Like why is, why do we need everything to be defined by a very obvious beginning and an end? Cause it's in everything we experienced has the beginning of that biologically as we expand as time, even in that time doesn't, is not experienced everywhere the same way. Well, time is experienced at all. If you're not sentient true or what is tire Zona there, whack it off. It's different. But yeah, it's the, I always wondered if like there was a reason why we wanted things to have a beginning and an end.

Speaker 3:          00:49:46       Like is it because we have our life and our life has a beginning and an end all the lives of the people we know or we definitely are obsessed with a beginning or an end or are we terrified of beginnings and ends thought too. That's why we create, you know, God's and religions is because the idea that that life ends and that it's all been for nothing, she's terrifying to people. There's a little bit of that. Yeah. There's a little bit of like doing it to create order in the community and there's a little bit of people find mushrooms and they need an explanation. What the fuck their feelings. Again, brains are constructed in such a way that we need an end or else you don't understand. Where am I now? I have, there's no end, a very uninformed theory, which is that first off that everything is meaningless but that only the brain damaged or capable of conceiving of meaninglessness because our brains are meaning machines and that we evolved and it gave us an evolutionary advantage that we give meaning to things.

Speaker 3:          00:50:49       Like I said, this is a table because we say it's a table. It's not a table to a cat. That's why cat will just get up and walk around on it from a mutual agreement. Yeah, we agree. This is a table. And that kind of meaning let us organize our lives, let us be better hunters. Uh, you know what? You know it constantly, it occurs to me and bothers me, is that we decided not to drive into each other because we've painted a little line on a road now in the middle. Yeah. We've all agreed not to cross that line. That's what I'm saying. We ascribe meaning to objects and that gave us an advantage over other animals. And so our brains just evolved. And then when we got to the point where we realize we're going to die, we go, well, there's gotta be some meaning there too.

Speaker 3:          00:51:31       So then we had to create myths that where do we go created meeting about our lives? That's a very dangerous loop of there's no meaning to everything and nothing has no mean nothing has meaning. That's a dangerous loop for a person psychologically because you can get stuck in that and you can really, but I don't think you can because it's impossible to conceive of unless you are seriously brain damaged. Well, no, I don't think it's impossible to conceive. It's, it's, you won't, you can imagine, you can intellectually think about it, but you can't, you can't grasp it. Really living in the now kind of the same as life has no meaning, no office sing about the future. Thinking about, you're not thinking about the fact that it has no meaning.

Speaker 3:          00:52:11       You're enjoying life, you're enjoying experience, you're enjoying each interaction with people and you're enjoying your thoughts. I think the, the, the problem that people have is like, what's the point? That's the problem. That, what's that? What's the point? Thought? And that's a weird loop. And that's the thing is it doesn't really matter because you're going to create a point anyway. Like, I mean it's like there's, I was an existential psychology they had, there's like five different ways people ascribe meaning metaphysical meaning reproductive meaning, biological meaning uh, or creative meaning like the works you do right, that somehow you live on and all these different ways you're like a lot of atheists are tend to be artists who believe that they live on through their work and which is totally a stupid is believing in God. It is. It's definitely silly. I mean obviously someone's going to enjoy your work but I think the real meaning is in creating the work and then the fact that people are going to enjoy it if you're doing it because you want it to live on forever, you're a moron and good luck with that because there's no, there's no forever the whole planet, but I just think meaning is an inescapable product of the human mind.

Speaker 3:          00:53:12       The example, one example is like, like they did a study where they went all like into the jungles of the Amazon to people who have never had any contact with the modern world and they drew a circle with two dots and a curved line and everyone sees a face. Hmm.

Speaker 4:          00:53:26       Everyone sees a face. The only people who don't see a face or people who have been brain damaged and can no longer form the meaning of those lines. Oh, interesting. So you, there are people who suffer brain does not correspond to their own artwork because like the, our work is very similar to our artwork and the fact that stick figures and they represent humans and the circle or does that's ahead. Yeah. All that stuff. But they probably haven't had the happy face tee shirt. I had lunch with Erich von Daniken last week. Oh my God. Yes. Very interesting. Very weird. He's the guy who wrote chariots of the gods. He's in his eighties now fuck their house. And uh, he was showing us slides. What's the real story there? I was wondering mostly nonsense, unfortunately. Yeah. Yeah. Mostly. Mostly what it is as evidence of law, civilizations, ancient civilizations that were incredibly advanced.

Speaker 4:          00:54:21       I follow the work of Graham Hancock and Randall Carlson and a few other people that are being proven actually correct more and more, almost on a daily basis by new discoveries. It show that the, that civilization predates what we initially thought, that the initial thought was that somewhere around the great pyramids, which is like 2,500 BC, that was about as good as anybody got. And you go back to like ancient Sumeria, which is about 6,000 years ago. And then that's basically it. What they're saying is that no, there was most likely a reset, a global reset of civilization due to a cataclysmic disaster. And there's a shit ton of evidence. There's massive evidence in the form of this nuclear glass that exist when there's asteroidal impacts. And, um, also there's a guy named doctor Robert Schoch is of the first guys to propose. This is actually when he freaked me on the podcast.

Speaker 4:          00:55:16       He said there was a mass coronal ejection that most likely caused lightening storms like a rainstorm, but lightning like that much lightning destroying the Glam and that the only people that survived were people that could get under cover that could get into. Yeah and the mass extinction of 60 plus percent of the large mammals in a very short window of time almost instantaneously in North America. The the end of the Ice Age, like 10,000 plus years ago there was a mile high ice in most of North America, right? Most of North American covered in ice and then gone and all these, all these areas, all these points of interest point to this one, one moment in time. That's somewhere between 10 and 12,000 years ago that some big event happened and that most likely just crippled civilization and then people had to rebuild whatever people were around on that because it's also that they found like just looking at DNA that all of humanity at one point got wiped out except for like one village that there was only that everyone is, everyone has

Speaker 3:          00:56:24       descended from the same group of about 5,000 people. That's well, there was a super volcano that erupted somewhere around 70,000 years ago. They think this is predating this cataclysmic disaster of 12,000 years ago that they are pretty sure wiped human beings down to a few thousand folks. Oh yeah. I want to say it's, where's that? That super volcano, there's, there's a supervolcano that knocked everybody down. We'll find it. Yeah. We've got one under Yosemite, right. Call Dara is going to get us all every six to 800,000 years. It blows. Right. That's why I don't go camping. That's might not be the worst place to go. Like go camping. Yeah. That way when it ends, it ends quick. You don't want to be living in New York, which was choking on it.

Speaker 3:          00:57:15       That's the worst. Watching people eat homeless folks in the street. Yeah. There's no, uh, there's now in a place. Yeah. Well, it's awesome. I'm like, things that fly through space and zip by, you know, like they're, they're just constantly finding these things. That's the lights things, the Erich von Daniken thing. I remember as a kid going, my problem was that they kept showing these massive paintings that can only be seen from the sky. So therefore there must have been John for your aliens and I can, you know, if you believe God is looking down on you, you're going to draw a big paintings for God to look at. So you don't need that. But now, right. But now I'm more, the, uh, thing I've become obsessed with lately is there's a skepticism about Ufos. Yeah. That's why I want to talk to you about this because you told me that you've become obsessed with Ufos recently.

Speaker 3:          00:58:04       Oh yeah. Completely. And it's like, yeah, totally. Really? Yeah, totally believe the UFO phenomenon is real. I don't know what it is, but it's totally, it has to be real. Some things happened. Why is that? Because there's just way too much evidence that it is real. What evidence? Uh, well, uh, radar evidence, uh, that the, the [inaudible] locked on a Ufo, that footage and also just, uh, like I know that friend of ours, I don't know if she wants to say it, but her father was an air traffic controller and he told her, they said, yeah, every air traffic controller has seen something. Yeah. And I had another friend whose father was in a commercial pilot and she said, yeah, my dad said every single pilot has seen something and they've all been told not to say anything about it. We have a couple of friends that say they were abducted.

Speaker 3:          00:58:49       Yeah. Yeah. The abducted one is a little easier to wrap your head around because when you're sleeping, your brain is producing all sorts of indogenous psychedelic chemicals. Yeah. Almost all of these experiences happen when you're sleeping. Almost all of these experience, when these people were abducted, they're taken from their beds, which is when they're dreaming. I mean, it's just like there's some real clear, easy steps to follow up on a fall, Occam's razor and not, you're not get crazy, but it knocks those out, but it doesn't knock out like Barney and Betty Hill and all the people that are abducted will fully conscious and that and that remember it without hypnotherapy. I'm like, I'm not sure about

Speaker 4:          00:59:22       the abduction phenomenon, but I don't know Barney and Betty Hill. I know the story, but I don't know them, so I would have to know them because there's a lot of people that I've taught, like I did a show for Scifi, I called Joe Rogan questions. Everything that cured me. It show cured me of a lot of my nonsense with, with conspiracies when we used to talk about, yes. Yeah, that's definitely him all the time. Yeah, yeah. But I, I needed to actually study it. So for six months, that's basically all I did. I interviewed people and I like big foot believers, Ufo believers. And the one thing that they have in common is they all seem to be kind of lost and dependent upon this thing being real. Yeah. Instead of being objective. There's only one lady that I interviewed that saw big that really seemed to be telling the truth, but I think she saw bear bear's walk on two feet all the time.

Speaker 4:          01:00:16       They do it all the time. It's video footage, you to find it all the time. And she was in the Pacific northwest, which is incredibly dense woods. You see something, you glimpse it. Look I was hunting once in, in, in Canada and Alberta and I thought I saw a wolf for like two seconds. It was a squirrel. Okay. Understand this. This is fucking not squirrel. Yeah, no I just saw far right. I saw for cause it's really dense was cause I was looking for fucking wolves cause I was like, cause I know we did see one wolf. It cross the roads. Either wolf or coyote was hard to tell cause it was at dusk. It was very dark out. But um, when you're looking for something, you think everything is that thing you're looking for. Yeah. So for like a, for a second, huge thought that fucking squirrel was a wolf. That's funny. Yeah. Well the expectation and perception are very linked. Yes. Yes. Well this us that they found that that 50% of everything you see is a product of memory. Yes. That, that when you observe something, they've done frm Mris and that most of the activity in the brain is in the memory centers, not in the, uh, visual sneakers. Interesting. Only about 50% of the activities, individual centers of the brain. That's crazy. Well, the

Speaker 2:          01:01:25       thing is very, I, when I was a kid, I went and saw Carl Sagan speak at u of t at the University of Toronto and I was like, you know, 14 but he did an equation on the board of the possibility of alien life other than us in the universe. And it came to the smallest. I mean, he spent the whole time writing on this chalkboard. It was fascinating. They actually came up with a number at the end and it was such a small, he says there is, there is something out there, but they are so far away that they'll, that unless they can go faster than the speed of light, which he said was impossible at the time. Yeah. The Seventies. Yeah. Uh, there's no way we've seen them. That's what he said. So if some other beings have conquered speed of light thing,

Speaker 3:          01:02:20       then maybe we could see them. Yeah. But that's a thing with the exact problem with his skepticism in general is like a, that it, you know, like, like the skeptics, skeptics of the, of the 19th century, the ones who said germs don't exist. Right. Cause we can't see them. And, and people who said germs did exist were ridiculed and laughed out of the trade. Right. And I agree with you completely. Just because you can't see it or it isn't happening. It doesn't mean it can't happen. And even since Sagans Day be, there had been no exoplanets discovered then we now though, there are literally trillions and trillions of sure planet earth, like planets. Yeah, well they just speculate as to the existence of them outside of our sources and before the, the real problem is that if some, there's a leap and a leap, a technological leap that opens the doors to massive innovation that once this happens, once this happens in this, and then all this stuff sort of exponentially expands in terms of technological possibilities, all you would need is a few hundred years and you have an unrecognizable set of technology.

Speaker 3:          01:03:29       Yeah, sure. You know what were talking about certain, I mean, you know, anti matter idea that they're still trying to figure out, uh, that's an insane sorts of energy you have never even experienced. Yeah. You know, with the, with us grain of sand and you can run a city and it was that big. And then there's also the theory, there's recent one, that space time itself doesn't exist. So the, the speed of light barrier becomes moot because that is, I guess it's the holographic quantum hologram there. Quantum holographic theory of the universe. Sounds like Talbot's book. Uh, I can't remember holographic universe, but it's, yeah, I think so. But the idea that the universe is basically just a geometry that, that when you look at it from a certain angle seems three dimensional and it folds on, it folds into itself. So you could, and it's traveled through the wormhole thing.

Speaker 3:          01:04:24       It's not even that, it's the idea that, that, that space time is an illusion is, uh, and that, that it doesn't really exist. And that's why, uh, you know, like, uh, uh, entanglement is possible. You know, the idea that, you know, spooky, spooky action at a distance. Yes. That a quantum entanglement. The reason that, you know, you know, uh, these, you know, Adam's on opposite ends of the universe can be affect each other instantaneously is cause they're not really at an opposite ends of the universe. They're really right next to each other. It just seems like they're at opposite ends of the universe. Because our ability to perceive as basically based on what we have to do to stay alive on this planet. So our meager little chimp brains, you have trying to, trying to quantify all of these things that are around us all the time. So we put them into this sort of three dimensional box of movement and, and that the entire, the entire universe could be a compact thing that projects itself like a hologram onto a screen.

Speaker 4:          01:05:25       I love these kinds of conversations because I'm clearly too stupid to really understand what I don't understand. I don't listen anything I just said and I don't understand you too. So how stupid does that make me? Well, we don't understand each other. We're all the same. Yeah.

Speaker 3:          01:05:39       I think it'd be interesting to do it like a documentary or something about, uh, about euphology. Cause if one thing is the assumption that they're extra terrestrial is an assumption. But the thing that intrigues me is the power of ridicule to silence. Even the most intelligent people in our community from examining something like the ridicule kept doctors from accepting germs. Sure. Cause they didn't want to, they didn't want to be ridiculed by their peers. And even now you've got people that will, like Michael Shermer will cling to the most absurd explanations for phenomena like the f 16 a radar footage. Uh, what did he, what was a Michael Shermer, I can't even remember, but it was, it was pretty, it really went to great lengths that entailed having to basically, uh, diminish any respect you have for any of the people who reported on the events. It had to go and had to go into character assassination in order to eliminate it.

Speaker 4:          01:06:36       Yeah, he loves the best way to kill an idea. He's a professional skeptic and I like Michael a lot and he's been on the podcast may times, but yeah, I actually had him debate Randall Carlson and, um, Graham Hancock about these ancient civilizations and it wasn't very good for him. Like, or some swanky moments. Cause skeptics are believers. Well the problem is they're leaving. Even Scott, the problem is being a skeptic itself, it's a stupid way to look at the world. You're actually sure about something. I don't mean you shouldn't be objective. No. Be Skeptical. Being skeptical is like, ah, I don't know. But I know for sure that that's not true, but it serves a massive purpose for people that really don't understand things and he can explain it to you. And with actual science, as long as the actual science is being used and it's not, character assassination is not mockery.

Speaker 4:          01:07:26       It's not, it's not. There's certain people that are just debunkers. They can call themselves skeptics, but they're not looking at things like, oh, maybe that is effective. Maybe that is healthy. That is interesting and no, they don't look at it that way. They're looking at it, they're trying to pick it apart and that's fine if you can pick it apart, but if you cannot, you have to be objective about the fact that, oh well this is a very interesting phenomenon and this is what we know about science is that, and this is what we know about this thing. And right now we have, we have a weird conundrum. Did chariots of the gods,

Speaker 3:          01:08:00       did he work on Danica was, he was he hundred percent

Speaker 4:          01:08:04       he's all is still in all in. I asked him, the first thing I asked him, I said, what is it the desperately have to go pee go. The first thing I asked him was what is the most piece of evidence? Does the, you know, and he pointed to this, um, a Mayan stone plaque that's in Pelinka. I'm gonna have you ever seen it? It's a, it's this book. It's a god, a one of their, um, one of their former kings that is lying on his back and he's, it looks like he's moving some, see Jamie, see if we could find that thing. It's this really cool, uh, carving that they found that looks like there's a guy who is in a seat and it looks like there's fire behind his back. And you could say, you could say that he's manipulating controls on a ship and he's, you know, shooting a rocket into the heaven.

Speaker 4:          01:08:58       I would like to see what the s, the mainstream version of that is because it also, it could just be art, you know, I'm imagining being, yeah, it could be that they, they knew about certain things being propelled by fire. There it is. Yep. That's it. So if you see this, I mean, that's a big ass stretch to say, that guy's in a spaceship. I don't know what the fuck that is. He's sitting down can alter kind of. He could. Yeah, but it doesn't look like he's looking through an Ip. Right. What's true, but what does that mean? Is it a telescope? Maybe he's just kind of telescope. I mean they just an astronomer. Yeah, it is possible. I don't think they had telescopes. I don't think it telescope was even invented till no. Do they even have glass at that point? Oh No. Well I don't know if the Mayans did.

Speaker 4:          01:09:43       Wow. But, but that was his number one piece of evidence was wow. I was like, that's kind of silly. I mean when we were kids in the 70s the, you know, big foot, you know, and cherry to the gods and everything was so new. It look at this image, look at the bottom of it. Even the part where the flame supposed to be coming out from below him. Where's the flame? The flame is the shit. The very, very bottom. But I mean, I'm not even sure I buy that. If you were going to draw fire, you do a really shitty job. If that's your fire, that doesn't really look like fire to me. Like it could be anything. Right? Right. If, if that's fire, like what is all the stuff around them? What's all that stuff? Is that that looked kind of mechanical though, right? It looks like there's bolts does, if they have a fire, God maybe they drew the fire.

Speaker 4:          01:10:29       God, it looks like a monkey kind of face with titties. Monkey's got some titties. Oh, now I get it. Right. And then the monkeys, is that his teeth? It's the first tutors arms actually. Right? It does. It could be armed. But that's the point is it's so open to interpretation. There's so much that you could see if you're looking to see, but what I do see is this guy who's, he's reclining and chilling and it looks like he's looking through something. What's that thing hanging across him? You see that thing across his arm. You know what the fuck that is. But here's the thing. I don't think anybody knows what the fuck that is. But, so for him to say that this was the number one most compelling evidence, I mean, where people getting high at this point. Oh, so I'm in that could be just some guy got high and LSD carve something.

Speaker 4:          01:11:17       Yeah, they were, they were, um, taking different kinds of plants that have like search, like acid in them. There was a, I had a great tour, um, in teaching Eatsa we, uh, went through and we hired a guide who was a professor who was fantastic. It was really good. He was, he was really loved Mayan civilization is super passionate about it. And then when he found out that I'd read a bunch of books on and he was really excited about it. So he took us to these, all these different areas. But there was one area where they had this like, like hall where they would just get fucked up. And he was like, this is, this is where they would do their, their psychedelics. They would take different forms of plants. There's a bunch of different plants like a morning glory seeds. Really? Yeah. Morning glory seeds.

Speaker 4:          01:12:01       The same ones you find today. Yeah. They actually try to mute them. A lot of people don't know that morning glory seeds actually contain what is the active compound? I think it's a cousin of LSD. It's, it's something psychoactive that's very closely related. And what you would do would do is they would make it, they would take the morning glory seeds. They would, they would soak them and I think they would smash them and make a cake and bake it. So they have Lsa ls, Lsa less surgical acid. Right. Is that lower surgery? Casad concentrated. Wow. Yeah. And uh, so when you fly this, they've engineered morning glory seeds. Many of them to not be is psychoactive. They've done things to them because a lot of people in the 70s were getting high off morning glory seeds. Oh, isn't that funny? Yeah. Terence Mckenna, who's one of my favorite psychedelic authors, that was his first psychedelic trip who was a young band.

Speaker 4:          01:12:57       He ate morning glory seeds. He bought them and smashed them up. Teens trying to get high sick and after eating flowers, seeds today show what years that, that's so funny. Oh yeah. They bought flowers. Seeds recently. They've probably heard me talk about it. Oh, that's baby rose. That's a funny morning. Glory. Yeah. Okay. Those are morning glory ones. Um, yeah, but see, smoking banana peels, I don't know why they're getting sick. They're probably pussies. Too many little bitches. Uh, apparently these seeds contain [inaudible] surgical acid, [inaudible] LSA, which closely resembles LSD. But see all of them don't have that. No one. They say they got sick with vomiting. Oh, they had a bad trip. And introspection. Introspection is sickening. Yeah, that's the worst part. But yeah, apparently that's how a lot of the Mayans, a lot of the Mayans used to take Lsa. They used to take this stuff.

Speaker 4:          01:13:56       They used to take morning glory seeds and Mckenna said that when he did it, he saw a lot of uh, uh, like classic Mayan iconography. He saw like a lot of imagery till maybe that's just how it reacts with the brain. It could a, there's sauce. There's, that's a really plausible theory. There's another theory that's a little more slippery and this one is a very woo woo. And the idea is that every experience that you have, like say if you take mushrooms, right, every, when you're eating mushrooms, you're not just having an experience where your brain is interacting with the substance, but you are in fact experiencing all of the people that have ever interacted with this trip. So that, that's one of the reasons why silicide been is so potentially potent, is that you're not just accessing, we're talking about morning glory seeds. Oh, right.

Speaker 4:          01:14:48       And other people getting high on morning glory seeds and this was something that the Mayans did. We, I remember we did that when I was in high school. Wow. There you go. Um, but their exit lanes lot the thought will, the Mckenna was saying that when he did it, he saw all this, uh, I think he said either mine or a gypsum iconography saw a lot of like images that were very similar to like these ancient civilizations. And the thought is that either this is what's it's doing to your brain or the more woo woo thought is that when you are having a psychedelic experience, especially when you're consuming something like a fungus, like a psilocybin, that you're not just having this experience where this chemicals interacting with your brain, but you're entering into the realm of all the previous experiences that human beings have had with this, which is one of the reasons why silicide and has such a rich history.

Speaker 4:          01:15:37       Uh, and, uh, these are incredibly potent experiences when you do take psilocybin. And then also Iowasca I lost when you take that people see Jaguars and snakes and all these different things. And so the thought behind that is that you are interacting with all the experiences that all these different people have had with these, with these various substances. Is it, what's genetic inside you? Like, I mean, who knows? I mean, it's all just stored. Yeah. That's all just speculating. But that what's interesting is that Mckenna said that, um, ketamine, which at the time when he was alive, he died in the early, I think early two thousands. Right? I think he died like early two thousands, um, that ketamine was a weird drug to take cause it seemed like no one had taken it yet that you would take it and it's like you were in an empty office building.

Speaker 4:          01:16:28       Like it's all built but there's no one in the building. Whereas if you're taking LSD or if you're taking psilocybin, you've this, all these experiences that people had. So it's like the drug itself or the compound itself absorbs the experiences of the user and transfers them to the next users. Very, we will buy this. I like that idea though. Yeah. You do something that's as potent is like silicide and you, you're open a fucking anything. Like if that's possible, if you can eat five grams of mushrooms and that happens like Goddamn it, I'll, I'll take whatever you got. What else you got? What else do you tell me? I don't know what the fuck this is. Like what is this and that's, yeah. I don't know. You, you talked about psilocybin can treat intractable depression.

Speaker 3:          01:17:10       Yes. People take, it opens up doors in your brain, then you take it. One will always stay close silicide trip. And then for like six months, their depression is completely gone. And My, my parents had a, had a friend who was a experimented on in Canada as a, uh, with the LSD. So she lost her mind eventually. Yeah. But, uh, she didn't know at the time he was in government. They, the CIA was experimenting on Canada, on Canadians of course. And she was wanting to get across that clearcut doleful Muslin. Yeah, that's right. Back then it was harder there. There was a same rob. Yeah. They couldn't get over it. That's his thing. They had, they had the full cooperation of the, it was the defund Baker I think. Yup. He does know that Ted's kids, NC swore the Unabomber. Uh, I know about the beauty bumper part.

Speaker 3:          01:17:58       He was a part of the lst Harvard Studies Alessi he was in, so this is kind of the same, uh, same deal. Yeah. They cooked that guy's brain. Yup. Yeah. There's a, there's a documentary about it. It's really interesting. He was like a 16 year old kid when he first went to Harvard because he was so fucking smart that uh, he, it was entering to Harvard at 16 years of age and um, there was a psychologist that, uh, was working at Harvard at the time that he is, he's been photograph with and was friends with and he was a part of this program. This guy was notoriously ruthless with his application of Lsd to young people. I mean, he just gave it a shot. Let's see what it does, fries them forever. But here's the thing, and I've been thinking about this a lot lately. I think that he was on to something, and this is what he was on to what he was onto.

Speaker 3:          01:18:49       He was trying to kill people that were creating technology because he felt like technology is going to be the end of humans. He's right. He's right. Yeah, right. Yeah. No, no. Definitely as fuck on acid. Then probably gave him a fucking coffee cup full of acid at 16. Yeah. I mean who knows how much they were. They didn't know what the doses were. They were just experimenting with people. Cause I, Ken Keyes leary role part of that. Exactly. Yeah. A few weeks ago, and I read an article online and at the bottom it said, this article has been written by a, a program, not by human. Oh yeah, yeah. I was like, what? Yeah. I arts paint, paintings, paintings done by Ai. Like a symphony. No, he lives in Bombay on what's happening. It's, it's coming in it now. Once they figure out a way to make a reality that's indiscernible from the reality that we're currently experiencing, which is just, it's around the corner.

Speaker 3:          01:19:41       Yeah. That's only like, or happened 2 billion years ago and we're just living in it. Only know what's in front of you. And you know what I mean? Sure. Well, yeah, and if you've done the, you know, the, you know, what is it, the oculus stuff and all that. I mean we have a HTC vive and the back and see hazing. Right? Yeah. It's amazing. But your emotions, everything, it's like you're there. It's no different. Yeah. It's very similar. There's one where you jump off a building. Have you ever tried that one? No. You go out in the diving board and a on a high rise and step off. Yeah, well they are. They're using it to treat PTSD and it's going to happen yet. Once they figure out a way to give you some experiences that you can't tell whether or not those experiences or were real or not, then the aliens or feel they'll, they'll land and they'll interact.

Speaker 3:          01:20:35       It is really is the matrix, but I think that artificial life and art and an intelligence that is sentient, that is also completely autonomous, that can run itself and decide for itself. It's only a matter of time. It's not a matter of, this is not like hg wells science fiction 200 years ago. Like we're just guessing. This is like you could see it coming. Yeah. They already have machine learning. They already have certain artificial intelligence that guesses certain things about you and, but Siri is still a dumb cunt. What's better? Big Spear. Siri tried Bixby. Is Samsung's version of Siri yet? Like A, I don't know. That's all. Never use it. I have a sense on the phone. I don't know. It's incredibly effective yet, but it has a terrible voice. Kept that button to map it out to anything else. Is it the voice of Bill Beck speak? Cause that'd be really cool. All right. From the Hawk or courtship of Eddie's father tell you about this fan is it can pick, get you. I'd never utility and did the end forgot about that. Yeah. And he had that hot Japanese lady that was his housekeeper, but he never, uh, hooked up with her. I was like, come on. She's right there bro. She seems real nice. True. She seems lonely too.

Speaker 3:          01:21:54       Seeing what's right in front of you. Didn't get it. I'm like, how will you not with her man? She's so nice to your kid. You guys are biggest sweet family. Very Long. You know, maybe if he'd gotten like five or six more seasons, whoever is on Netflix or something. Yeah, it would have pushed that angle. Yeah. I started watching a magician a little bit. You've seen that? What does that speak show? Oh God. What is it? One of the worst of all, it was one of the CBS movie mysteries. It was like with Colombo and was terrible on every level. Yeah. He was the magician. He was his magic to solve crimes would know what the Magic, oh, that's hilarious. Yeah. How do you solve crimes with magic? You don't do magic. Yeah. Oh, and you pretend you're solving crimes and then someone else solves a crime.

