Speaker 1:          00:00:01       Three, two, one.
Speaker 2:          00:34:58       Or it's about to become the morning to write. Yeah. Medical. Yeah. Yeah. No, uh, no. Just smoking the smoke. I wonder if they're going to be easy with the medical recommendations, the way they used to be for opiates, opiates. He'd be able to just get people to get oxies with like just go to a doctor, one of those little pain management centers in Florida. Yeah. Oh yeah. I'm showing how hard it's going to be to get weed because they obviously there's someone who spending some money trying to keep it from being fully legal there. Yes. Yeah. And I think a big part of it is because, uh, like south Florida culture, um, there's a lot of natural growers over there. They grew like, it's always been a big business. It's

Speaker 3:          00:35:38       illegal, of course, to grow marijuana in Florida and selling, you know, especially in Miami, Florida. And a lot of people did this. So I think when the rules came about legalizing medical marijuana, he said, we're not going to have plans because then everybody's going to grow plants. And, you know, it's like we can't really charge him because it's, it's legal, you know? So that's why I think they did the wax. Hmm. Because you can't grow by manufacturer. Yeah, I guess. And I don't really agree. It's like smoking wax. Like somebody's giving me wax, like, oh, here's smoke. This, I don't really know what's in there. You know? I always shoes like that, uh, from cocaine to crack people's hours. So cocaine and then you're fucking crack head, you know? So the wax, I don't care how many times somebody tells me, no, this is super safe.

Speaker 3:          00:36:18       I get it. You know? But I rather the flower if I'm going to smoke. Yeah. It's pure. But apparently one of the things we're dealing with in California is pesticides. Yeah. At some weed, uh, you know, grown by shitty growers. It has pesticides on it. You're smoking these pesticides. I mean, this is why it should be legal. So you could test things, test things, and find out what's pure and what's not. Make things organic. Only the best of the best. Make it to that, to that other side, you know? Yeah. I Dunno. It's just weird. It's weird that it's so easy to get opiates in, uh, in Florida. So hard to get weed. I wouldn't know nothing about that. I wouldn't know nothing about that either.

Speaker 3:          00:36:59       So when you look at the landscape now, um, you, you're obviously in the running for a shot at the title. Has anybody give you any indication of what you would have to do to get a shot at Uzman or to to be next in line? The next one is, is this idiot, I won't even mention his name on your show because I'm not going to make him famous. He's a fucking idiot, you know, but fight this guy and then go for the title. That's what it is, homey. So you have to find somebody else. Yeah. What is his name? Ryan with?

Speaker 6:          00:37:29       Oh,

Speaker 3:          00:37:31       Dolby. No, no, no. You don't want to say no. I was trying to legacy on Edwards. No, no, no. He just made that guy famous soup. You made him famous a couple of weeks ago. I know. It's, Oh, who? Shmenn. Yeah.

Speaker 3:          00:37:54       Oh, that's right. You're supposed to fight it. Ben. Ask around in July fucking door. You don't like him now I'm going to be it really home bit. Not, not as long as you get the, that was the fight was scheduled. Um, what's, what's the problem with Ben Grin? He's, he's that new age, you know, and he's like a fucking 40 [inaudible] but he's said these new ones, dudes just fucking talk. Like just talk and talk and talk about everybody. Shut the fuck up. Because when you, when, when somebody sees you in person, you're not that guy. And like I said, I'm, I don't come from this technology world. I come from like if you, if you say like, Yo Joe, you're a fucking idiot. What are you going to punch me in the face? Or I better be ready for it. You know, I'm just not going around and disrespecting people.

Speaker 3:          00:38:42       I get taught respect because if not, somebody's gonna make you respect, you know? But these guys nowadays, daisy grow up with these little things. Nigga just say whatever the fuck they want. Words carry weight. Especially my kids can read your stupid comments. You know, my kids have access to the Internet now. I just don't like them. You know, one incident I reminded when Khabib won the title, right? And uh, Ben immediately comes out, I'm Khabib's Kryptonite, I would smash them. Or something like that I for is your 70 pounder. You fucking moron. He's a 55 pound there and you're not even in the UFC. You know, he's, he's that type of guy and attention whore. Look at me, look at me. I, I don't even like his fighting saw. I like a lot of restaurant style because if that's what you did in your imposing and, and when and awesome, but when your sole purpose is just to hug somebody, leg is hard as you can. And then, I dunno what you think about the Ravi five, but he didn't win that fight in my eyes, you know,

Speaker 5:          00:39:33       was not asleep several times. We lost our fight several times. I thought that rob who's asleep for a second and then Ooh, Swan showed it to me and then I changed my mind. And then herb dean came on and talked about and I changed my mind again because herb dean was saying that what he was concerned with was the way the arm dropped and that it was a cervical lock. The essentially when you have a bulldog choke it puts, uh, puts us some serious leverage on your neck. He's like, and he's seen guys go out from that and their whole body goes paralyzed and he saw a guy, uh, where that happened to it and he came back. He is, he got his movement back again but for awhile it was pretty fucking scary. So he was getting choked out, you know, by getting his neck pinched.

Speaker 5:          00:40:10       It was pinching down the nerve. He was worried that that was happening with Robbie said the ways arm dropped. He goes, it wasn't normal and he goes at it and he gave me some serious concern. Um, Ben asked her and said that he let go of the choke a little bit when herb came over to him cause he thought herb is going to stop it cause he thought Robbie was out and he thinks that during that time when he let go, Robbie came back to life, which could have happened. I don't know. It's hard for me to say, but I feel like in herb dean situation, I think he did the right thing cause the arm dropping was fucking weird and yeah.

Speaker 3:          00:40:40       Yeah. The arm driving was a little weird. Yeah. But he wasn't out. I never seen nobody go to sleep during it.

Speaker 5:          00:40:47       No. I seen people go to sleep. Ashley, Evan Smith went to sleep with the thumbs up, thumbs up. But the what, here's what the herb said that made sense. He goes, was it the thumbs up? He goes, I want a thumbs up if someone looks at me, I want this. I want this. It's not, is your arm down on that position? Was it this, did he do this or it was his arm down. I don't know. Only Robbie knows whether or not he was out. He says he wasn't. So you have to also say he's in the middle of war. If it's up to me, I want the guy to go peace sign with the cheese. The guy's defending the choke with a story. You know he did. That was the other thing that herb said he didn't grab for the choke. He said the natural defense would be to get, get his hands on the on the hands and tried to separate them. He didn't do that. He said

Speaker 3:          00:41:32       just natural defense Robbie

Speaker 2:          00:41:34       cause he seen this guy do it has a fucking a thing, you know maybe Robbie can be put to sleep from. There's guys that are weird like that, that just certain positions they could go 30 minutes, you're choking them and then they don't go to see. Maybe Robbie's, that guy all knows he wasn't sleeping. Yeah. Well that's what Robbie said. Robbie said that he was waiting for band attires arms out. That's what he said. He said he felt the tie, the squeeze, the squeeze really tight, but he's like, I'll just let him gasses arms out here. That was his thought look mean. Michael [inaudible] said that when Kevin Lee got his back and they stopped the fight before he went out, he said, I let my hands go because I was concentrating on my neck. I was just tightening up by NACC and, and trying to keep my blood flowing.

Speaker 3:          00:42:13       I think that one was a little different than it was over naked, you know? Yeah. It was different. You're going to go to sleep eventually

Speaker 2:          00:42:18       and that one, let a guy go to sleep like that one. You should let a guy go to sleep and Adam. Yeah,

Speaker 3:          00:42:23       nothing happens. You need to just wake them right up. Hey, you went to sleep. Go Big that maybe they pee their pants while they went to sleep. No big deal. It's certain net cracks where you just go, oh no, but that one's not going to put you in a wheelchair. Not especially not from Ben's asthma problem.

Speaker 2:          00:42:39       So your take is on all of this, uh, trash talking media hype shit that you see going on now. You don't like it?

Speaker 3:          00:42:49       I don't even know. I think, uh, I fast forward, it's not like it's distasteful right now to some point, but if you just fast forward to the guys like me when I was 14 years old watching the sport, now you're looking at the dude's right not doing it. You're going to grow up and think, oh well I got to do the same shit. I just got to fucking talk shit. Lot of shit. I don't really gotta to go to the gym that much. She's got to have a banging lit social network account and I'm fucking Golden, you know? And we see it, you know, a sage Northcutt for example, you know, great tans and stuff, but um, what he was getting paid out. Did it make sense? So a lot of the fighters, you know, why, why was he getting paid so much? Because of the social media is, but as he really bringing in those people into the chairs and into the TV, because you have a lot of likes, you know, the things that I wonder, not like to disagreement and them, but sometimes girls have like tremendous amount of followers, you know.

Speaker 3:          00:43:38       Do those numbers translate to viewers on the TV or, or like butts and seats or any of that? Like I would like to know, you know, and a lot of times when I've asked like people in the UFC and stuff, they say no, those numbers don't translate. So what did they get more money? You know, I'm not talking about the girls get more money than I was. I'm talking about guys that have like a social media presence that are just getting more money. We'll just kinda translate certain amount. No, I'm sure it does. I'm sure

Speaker 2:          00:44:04       guys like Colby Colby has got to translate. I mean he's, he talks so much shit. He gets people excited about the fights. There's something to it. I don't know. I just, I appreciate what you're saying though. And I look, I appreciate the way one fc handles things cause they concentrate on just fighters being honorable and fighting their best and find the best fighters they can fight. And they don't emphasize that shit talking at all. They emphasize the martial arts aspect of I get it, me and you like each other.

Speaker 3:          00:44:32       John Jones and DC. I love it. Cause you

Speaker 5:          00:44:35       feel these guys don't like each other. You feel it. Kill each other, you know, but to me it's okay, but he's doing it. When Max Holloway fought Dustin, there was none of that. There was just two guys who were the best in their weight class. I mean Max is the best hundred and 45 pound ever. And Dustin [inaudible] is absolutely one of the best wine at 55 pounders alive. And they're going to go after it. And it was beautiful. It was beautiful. It was a parking, just biting them, fighting, shaking hands, full respect before and after.

Speaker 3:          00:45:02       Yeah. And I get a lot of people like they have that, uh, I hate using, you're moving into a fight so they don't want to shake hands. Like, fuck you, I don't like you, you know, but when, when they're giving so much attention to that WWF stuff and pushing you to the forefront that, um, let me let you know, and just to think that the kids watching it are going to be even worse. They're going to do it to the next power. Did,

Speaker 5:          00:45:26       did you get up, I mean, when, when you went over and got into a fight with Leon, you were being interviewed, he was yelling some shit at you while you're being interviewed and you walked over. And one of the, one of the things that I like what you said is he walked over your hands behind your back. You're like, look what, just talk. Say what the fuck you want to say to me. But then when he was standing in front of you like you wanted to punch you, you're like, okay

Speaker 3:          00:45:49       Ma, you know, at first or initially, um, I was doing my interview and he's crossing by and he's with his corner man. And I dunno if this guy consumes a lot of drugs or what that he thought that that would intimidate. He means he was walking like this looking at me and like pacing back and forth and I'm trying to do my interview, you know, and he asked me something about something, a date and I say maybe, maybe not. And then he tells me to shut up, you know. Well everybody watching his back home from Miami who was like, you should've punched him as soon as he asked you a question while you're interview, because that's my natural inkson. You know, if you're getting interviewed and some fucking idiot comes here and cuts your interior off, but you should get punched or slapped upside your head, you know, that'll teach you respect not to do it and nobody else again, I should immediately done it, but I didn't, I answered his question politely.

Speaker 3:          00:46:39       Maybe, maybe not. He goes on to say, shut up after that. I can't take that. My daughter might be watching this interview. I'm been telling her, stand up to bullies your whole life. Don't go running to somebody and tell him as soon. So is picking on me. Handle it yourself. That's what's wrong with this country. I think with this whole, somebody picks on you. Go tell somebody else. I'm not going to tell authorities this hooligans picking on me. I'm gonna handle it myself, you know, because I got to see him again. He's gonna think he could pick on me. Got To handle it myself. You know, I'm in my interview, man. You're gonna steal my moment. I just worked out here. Just kicked some butt out here. You barely want to split decision in your own country. I knocked this dude out and you're trying to steal my shine like this.

Speaker 3:          00:47:16       That, that's what I'm saying like, and then he got famous off that, which I hate. So only thing I could take back about that night, that it wasn't filmed that and filmed it, it'd be even better. You know, he was just gone off and sign this, you know, neon God has asked to helped you too. Did it help me? Yeah, but it helped him more than anything. No, it helps people know who the school knows. Mosfet all doesn't take any shit. People have known that since they light before rainbows had color. They already knew that man. They didn't, they didn't need to see me whooping. They like to see it. They'd like to get remembered though. Yeah. They like to see people have consequences for shit. Talking in this weird era of constant shit talking, you know? I think people enjoy it. They like it. And if you guys ever fight, but makes it a bigger fight for sure.

Speaker 3:          00:48:04       My Gosh, man, you know me guess, but does that like I beat number city. I've been in this sport for a while. I've been beating up guys. Would that validate them to fight me when I don't eat in the top 10 guy? You still yet to be the top 10 guy, you know, like, but he could get that fight off that, that, that's the new age and era. That. Right? Right. That's a concern. That's a concern. I'll fuck when when his, when he's beating the top Tim Guy, I'm going to be the first guy to expose him to break his face, but until that moment comes, you're, you're talking about the business side because you already saw on the personal side, any day of the week I will address you, but on the business side, get to my level buddy, put in the fucking word. Go beat a top 10 guy.

Speaker 3:          00:48:47       Knock him the fuck out. Did you talk about getting in trouble for punching somebody in another country? I was scared out of my fucking life, Joe. That's what I'm thinking. I was scared of. I thought this guy was going to kill me, man. I might've not looked it, but I was scared out of my life. Yeah, I get it. I'm very cold blooded. You know, I get that from, from genetics, from my pops in them, but I was scared out of my mind. I thought this guy was going to take everything I had. You know, you had to do that. I had to defend. I understand, but did you worry at all about them arresting you or any weird shit like that over there? I mean you, you're in another corner to press charges. I, that's how scared I was. But I'm not going to press charges because I understand how my man, but that's how I felt.

Speaker 3:          00:49:25       You were in danger. I was fucking hell of in danger and just do not see it was not just one say it. And he's just him and his crew of hooligans. Hooligans, lawless people. I had to defend myself. I did everything in my right to defend myself. It was one against like three or four dudes and they know it. It's on video. Okay, I understand. I understand. And so the, with the police say to that, oh they ain't telling me nothing man. They didn't tell you shit. I didn't speak to know polices. That's amazing. No, no police for me. No talking to anyways in the Spanglish, immediately we go on mute and I looked to get English. Huh? Okay. And then pick English. Yeah. I mean how many times he fought England before the war. First Time. Yeah. So like if you've go the rest of your career and you can't go to England. Oh well no, that would show up. I really liked England. Did you? Fans are so knowledgeable and they were just cool. Even the ones who were like till fans and we said like a funny joke to me or something cool. But it wasn't like that weird bad energy, you know? Even if there were till fans, but just be like, oh my boy, Jill's going to get, you

Speaker 2:          00:50:28       know, but it'd be like funny and how they say cheeky, you know, it was, it was a great experience everywhere I went and the people were super, super duper cool. Yeah. Um, Brazil's rough. If someone's fighting a Brazilian. Yeah, they don't, they don't, I've heard this story. I have yet to find a solution for nationalistic and proud. Very proud. So they're not into people coming over there and fight and Brazilians and I got to be friendly to you. Yeah. But England's different men, they're very polite, very knowledgeable. Every one of the countries has been around for a while with the sport. Yeah. What'd you think about that style? Bender gasoline fight. Oh, that was pretty good, man. That was wild. Shadi good tested both. Both tests. Exam both tested Cason. Who's got a ton of heart? Ooh, he's a tank was nobody. He didn't get mad at him.

Speaker 2:          00:51:11       If in the fifth round he said, you know what? Yeah, he just fucking kept going. Stop Dell again. Survived. I mean just how incredible it looked like style band and was going to take him out several times. Yeah, I mean what a fight and to have Calvin land the first big shot early on and drop style bender and show him some real adversity and let them know, hey man, do you can get knocked the fuck out in this fight. You know that that was a, that was a real awesome moment, man. What a fight too, man. Back and forth. Yep. Ooh, so much chaos and till have Calvin head kick him and rock him. How bout that shit? The thing that really rock style bender with a fucking head cake from Calvin. Calvin would press him up against the cage, maybe get a take down, but just definitely keep them up against the Cajun work them there.

Speaker 2:          00:51:57       You know, with his wrestling background went, I didn't, I didn't see that going like that, you know? Yeah. There was some wild scrambles on the ground too. Was Towel Bennett threw up that fucking triangles. Like whoa, he's got a game on the ground. He said gifted athlete and fast as fuck, man, there's more than just gifted. He you could tell you that puts in the work 100% and he's smart as fuck. Yeah, he's smart and creative and just has a broad encyclopedia of, of, first of all striking knowledge. But obviously when he went to the ground, he knew what the fuck to do man. He was throwing up triangles. He locked Kelvin up in a triangle. It's just they're slippery and it's the end of the fight and you know, he popped out of it with all, obviously Kevin use the right technique to get out of it too.

Speaker 2:          00:52:39       But that was a serious fucking triangle attempt. This is a serious fight. Me. That was a good areas for your hard earned money for that fight. Oh yeah. Well I hope um enough people got a chance to watch it cause I dunno what that ESPN plus Debaca was. Cause apparently there were a bunch of people that couldn't get it. Like there was, she had a sign up rate to the APP and there were some crashes and some people wouldn't work on their device and they had an order it online then it still didn't work. So on paper views now bought through ESPN? Yes. Oh I didn't know that. I thought it was just like some, no, it's all of them from now on. So can you have direct TV? Tough Shit. You got to get it through ESPN plus I think it's a good move because I think in the future that's where everything's going to be. I think the UFC just got way ahead of it. Whereas most people are still like boxing matches and shit. You're getting, most of them,

Speaker 5:          00:53:26       you're getting them off of a paper view on Directv or cable or whatever the fuck you use. But now they're using that disown, you know, does zone has a lot of uh, fights you get from that APP and a lot of boxing matches. The ones just signed Canelo to that huge, huge deal. They signed triple G. Yes. You know, so they're doing a lot of streaming shit too.

Speaker 3:          00:53:46       Yeah. I saw a commercial with the other day at Dave and Buster's with a Tracy Morgan, anything.

Speaker 5:          00:53:50       Hmm. Yeah, yeah. Streaming I think is the future. And I think that's why the design got way ahead of it. And then ESPN plus getting way ahead of it too. I think they see where the writing on the wall is just from here to there to take a little bit of time because people, everybody's used to just pay per view is a TV, you know, I think whatever Comcast people going to get used to having their TV connected to the Internet, there's a lot of fucking people that don't have their TV connected to the Internet, you know? So once people start using, yeah, once people start using like apple TV and connect through that and then get the APP through apple or use a, you know, a android or whatever the fuck they use to get online. It'll be normal to have that on your TV in five years. But right now it's, it's rough. If you don't have that and you want to see the fights

Speaker 3:          00:54:38       or if you come from the stone and you'd like me,

Speaker 5:          00:54:40       you've got an internet labyrinth. It's, it gets crazy, man. Yeah. I wonder how the pay structure works. Like, say if you get a title fight and say you beat ass grin and then you get a title fight with Guzman, um, what men, how do they do that with ESPN plus as opposed to like paper view points or something like that. That's so true, man. How does that work? Oh yeah. Look at you like you're in pain. No, I've got, I'm using brainpower and require it requires energy. That's why there's this gentleman by the name of Abraham cow and let them do it. All that man. It's good move. Yeah, let Ayp handle it.

Speaker 3:          00:55:16       Yeah, he's been there. Done that. Negotiated bigger contracts in mine. So just Haber, take care of me. You know.

Speaker 5:          00:55:22       Now this aspirin fight, um, you're, you're fighting him in July. That what does that, July 6th? Yes sir. Um, when do you like how much of a camp do you give yourself? How much of like a fully dedicated, just all in camp, all day. Every day. All Day. Every day.

Speaker 3:          00:55:39       If you look at them from skillset, Ben's not even worth waking up before like 10:00 AM in the morning. But I don't like this dude, man, before my alarm goes off, I'm already awake. I want to break his fucking face, man on a break, his fucking rib cage. And I don't want to knock them out early on. I don't, I just want to hurt towards you. That guy, man, if I get the chance to torture him 14 minutes and 50 seconds before I stop him, that's what I'm going to do, man. You know, I just, I don't like to dude at all. Met him a long time ago. He's a fucking break man. I don't like me. There's not too many people that I generally dislike. He's one of them. You know, if I was a senior right now, probably wouldn't be friendly of a greeting,

Speaker 5:          00:56:24       you know? Now do you base this on how he talks shit and just plays around and tries to hype things up? Or if you had a like a real conversation with them,

Speaker 4:          00:56:34       combination of things, you know, uh, like, um, I'm the type of dude that, um, if we, if we train you go to American top team Joe, and let's say I get lucky and I tap you out twice. I'm not going to ever tell nobody that because I, that's not my glory moment. That's just fucking training. I don't give a fuck about that. I already forgot about that. But there's some people and they violate that man cold of Jim and the, I went to American top team and it like, he's that type of, of Pussy, you know, and I go, he's talking about Jim stores. He came over to American top team after I dumped him on his head. We kept wrestling, he got scrambled me and he said it. Yeah, you beat me rushing with, we were straight wrestling, two time national champion. You're proud of that.

Speaker 4:          00:57:13       You're telling people that, you know, and, uh, it, it just shows me his character, you know, he's not, he's not who he pretends to be. And then he talks so much online and then I could have respected them a little bit if he had held to his guns. But I see him in London and as soon as I seen him, I start walking towards him. He goes, hey man, ah, I'm going to spare you. I'm not going to say nothing to after your fight, Ben. Don't do me no fucking favors, bro. You're not doing me no favors. Say whatever the fuck you want when you want it. You know? And, and I dressed him and I went up to talk to him and UFC got involved. He put his head down and they escorted him out of the hotel and he never came back to that hotel, you know? And he actually wished me good luck at some point too, like right before, like, why are you doing this, man? You're not that person on, on, on social media that you portray to be. You're not, you know, so you're, you're fake as fuck. You're selling something to the public that is not there obviously, and you're a coward. Fuck it. Let's throw that in there too. And if people don't believe me, tune in July six I'll show you what, how much of a coward he is.

Speaker 5:          00:58:09       Just to play devil's advocate, don't you think that what he's doing is smart marketing to play devils? I know you don't like it. I know you don't like it, but to play devil's advocate, but it's corny though. I when he looks back, it's Corny. Like ain't nobody going, oh, he just wants validation. He wants to be accepted. I think half of what he's doing is corny on purpose. All that. Boom roasted shit. Come on, man. Half that stuff is corny on purpose.

Speaker 4:          00:58:37       No, no, no. That guy, you haven't seen him and you haven't hung around with that guys. Just fucking corny.

Speaker 5:          00:58:41       It's in his DNA. I like talking to him. He's a smart motherfucker. It might be smart man, but he's appointing motherfucker and he's this cocky for all the wrong reasons. I just can't wait. I love the fact that you're a purist like this though. I really do. I want to hurt that. I know you do. I want to hurt that dude. It's going to be a great fight. It's, it's one of those interesting fights because you've got good wrestling, takedown defense. You've got very good wrestling. You gotta good, very good. Takedowns yourself, but you clearly have a big advantage and striking, so it's one of those Ken he imposes will kind of get ahold of you. You to get ahold of these fucking nuts, man. Wow.

Speaker 3:          00:59:30       They'll say to my face in minute, cool bro, I'm a punk, or whatever you call, you shared it to my face, you know, but you'd see it online. It's just the hallway get said about you see it online and then when you see me with what's up, hey, how are you eating? Picture fucking kidding me, man. The fuck is, I feel like I've been brought up from like a twilight zone. It from a different dimension. Sometimes there's a lot of these rapper fighters that you see acting like criminals on the social media when they see me, hey, what's up bro? Let me get a picture off fucking fanboyed out. Oh Man, I could have sworn you were just mentioning my name. Seen some shit,

Speaker 5:          01:00:09       bro. It's fucking nuts to me. Most of my mind. Right. I'm such a simpleton boy. It just blows my mind. Every thought. Europe purist. I don't know if it's a pure and simple. I don't know where you want to put me, but it's simple. Just don't want to play that game. You're not interested in that game. It's mine. Listen, Khabib on isn't that fucking game either, but he was on top of Connor. Let's talk now. Bam. Let's talk. Let's talk now. Same Shit purist. I love it. I do. I appreciate when that shit talking has consequences. I like some shit talking though. It's fun

Speaker 3:          01:00:44       when you back it up. Yeah. Back that shit up. Now you see me in a hallway lobby and fucking run to security and get a squirt it down.

Speaker 5:          01:00:52       Who's the guy you fought in the past you had the most beef with before you actually fought?

Speaker 6:          01:00:56       Uh,

Speaker 5:          01:01:04       I don't know. I never really had like real deep, so not like this fight, like telling you went back and forth a little bit, right? No, no, no, no.

Speaker 3:          01:01:14       We went back and forth like, Hey, you want to fight yet? A steward. I fuck it. Boom, boom, boom. But we never even, it was pretty respected. Yeah. Yeah. It was a cool dude, man. What about cowboy? Cowboy? I mean, yeah, a little bit of beef. You know, nothing crazy. Like if I see him in the street, we went and start fucking fighting or nothing. You know? Is that what you mean by like beef or just like we were going back and forth talking shit to each other like, yeah, mean Cambodia, you buy me Calvin, we're talking a lot of shit back and forth to each other, you know? Yeah, yeah. It was coming from genuine places, from both sides, you know? So it was good. It made, it gave that fire, you know? Yeah, that's definitely one. It came from like a little bit of light.

Speaker 3:          01:01:49       This aspirin one, I respect the cap. We're going into that fight. You know, obviously he's, I think he's a fucking stud bone. He proves it again, by having the most wins. Most knockouts, emissions, dude's a stud. I, I don't think aspirins even yet to get a wind in the UFC. You know, I just think about it like if I had fought Robbie Lawler, which was a great champion and has done amazing things in the sport since the start of Robbie to now by the guy still fight him. And I remember watching him in the UFC back back in the day 37

Speaker 2:          01:02:20       and a half with the fuck discounts when he came along and a half deal fucking lean. People still call it looked amazing. It looks, yeah, it looked fucking amazing. What's amazing physically when he hoisted ask her up in the air and dumped him on his head and then started just driving his fucking knuckles through his brain. And it shows you how tough askern is. The dude's durable is fucked man. He handled that. He's built for survival even by his body type. You can tell that physiologically he's just built for a guy like me to put them under the radar like, Oh, this guy's not a threat. Look at him, you know, but it's not going to work. I already know what to do to this guy and just fucking hurt a man. Even the way he's fucking bill is for patheticness. Let's skip the subject matters to go to somebody else, man.

Speaker 2:          01:03:03       I met this guy famous on your show. Well, it's too late. Too late. Well, listen man, they put his picture up on the, on the marquee. He gets a big pop. It's crazy. People love it. Ask Him. I guess. I don't know. I haven't seen him. Loved him before. He fought in the UFC too. I had never seen that because I saw an England and England. They didn't fucking hated his ass man. They were born them out of the fucking stage and she looks like he belongs there. Right? It looks like, ah, you're left us lad. He looks like an English guy. Doesn't need, I guess man does not like a, what do you think his nationality is? Aspirin. He looks like he probably has some English in him. Curly hair. White English dudes and curly hair. Yeah, you got it. He's got a while.

Speaker 2:          01:03:48       That's wrestling style, wrestling style. It's funky. It's very unusual. Very effective. You know he's going to have that wrestle Mattrick Jordan Burroughs. She doesn't get smashed. Is that before or after yours? I think you said before. Does that concern you? And you might get injured doing that. I don't give a fuck if he does this because he faked an injury out. You know, he knows what he's doing. He's a big boy. You know? It's like if you're going to fight Joe Romeo and uh, one of your teammates might come up to you and tell you like, hey man, I think you should fake the injury in the Drake. What drove him? I would just fake the injury and cop out of that fight. You don't want no, no problems with that guy, you know? So that might be what he's trying to do. Who knows? Man.

Speaker 2:          01:04:24       Damn. Damn. Fucking 185 pound division. We were Maryland. What a division now. Now with style vendor and gas, Tulum and then style benders. Gonna Fight Whitaker and I hope you're well fights board. Cina they're supposed to fight, right? Paulo Kosta that they're supposed to fight. I don't know. I thought I knew he was gonna Fight Jaggery then Joel got her and Yo al was supposed to fight, um, Paulo first, but then someone got hurt there. It might've been Paulo, but Paul's healed up again and the Jacques Rey fights out and so they set a new fight up for Shakuri. So [inaudible] he's got an opponent and now Yo el doesn't man. It's fucking crazy division. Now that division is a real shark tank. Tell you truth. I would like to see Joel fight for the title cause I feel now take nothing away from Whittaker guy. I think he's one of the baddest dude on the planet.

Speaker 2:          01:05:20       I feel [inaudible] I feel like you went to the second fight. The first fight straight or with a good one. The second one I straight up thought Joel One. I was actually there in his corner and I was like, oh we got this. Wow. You know, he won the third round one, the fourth one, the fifth. And also with the damage, significant damage with the new world. I think, I don't know if they use the new scorecards, the new scoring method, but if they did and he didn't win then it's a real travesty. But he had, he had him hurt and that wasn't a 10, eight round original ten seven. What's the big difference in that fight? In my opinion, Robert Whitaker for sure scored. He fought well, he won rounds. But when you allow hurt him, he really fucking hurt him. And there was no moments like that for Whitaker where he had UL staggered and almost out Winokur's I'll fucking based on at superintelligent Duda when he fights man him and stop and it's going to be very unusual cause that's a, that's a big step up to go from uh, from style bender to go from the very first fight in the UFC, which was only like a year and a half ago, all the way up to Robert Whitaker in a year and a half.

Speaker 2:          01:06:23       It's amazing. It's an amazing step up. Whitaker's something special. And he's another guy that was a one 70 just cut and way too much weight. Couldn't do it. Went up to one 85 and really found his own place. So many guys, I think they're in that category, whether it'd be healthier if they went up. Yeah. Oh yeah. But when you saw Holloway versus poor, Yay. Did you get the impression that really Holloway should stay at one 45 mm? Yes and no, because I, I know personally [inaudible] I know he packs a punch, so I don't think it's like all your career 55 is done. Max know you fought one of the, the more clever, powerful punches because one of the better boxer, one of the better box and, and to the nit and gritty of it, man, dps like a broader, you know, he's, he likes her bra, but an intelligent one, you know, he wants to hit you as much as he can without getting hit.

Speaker 2:          01:07:13       Very greedy, you know? And uh, I think it was just a bad fight for Max. I think Mexican fucking, there's a lot of guys max murders at one 55 I think. You know, I think so too. I think so too. But I think at one 45 he's almost unstoppable. Yeah. That, I don't even know how he makes one 45. I don't know how it makes it either, but when he gets down there, man, he's just something special. He doesn't, it doesn't seem to diminish him in his performance. I'll give you look at its performance against Ortega. He can make it, he can make that weight and once he gets there, man, good luck catching up. That gas tank of his is credible. This, it's incredible. Footwork, timing, uh, the fakes that he throws it, he switches up and then he explodes and then he fakes fakes and he explodes as, I love his rhythm and patch. Yeah. Very, very great at distant management and also switching stances and being creative and never always giving you a different look. Yes. He's, he's amazing man. He's a special guy. He really is. He's in my pound for pound this, you know, might as well. And he takes a loss like a fucking man. I mean, just takes that loss so well. He now, he's like, hey, it is what it is. He's a great

Speaker 5:          01:08:16       champion. He beat a champion, you know? No, I'm still the champ at one 45 it's like laughing and shit. Like he, he took, he gave everything he had. He came up short, no excuses and, and full respect to Dustin. It was great man. Maybe a year or two from the, I can run it back 100% copa fires from me. He's only 27 yeah. That's even crazier. Already. The best featherweight of all time. One of the best pound for pound fighters for sure on the planet earth. Only 27 he's good. And his grappling defensively, he's pretty fucking good. Yeah. He throws his chokes up and shit. You can do everything. Scary dude. Yeah, he does everything. He really does. I mean, it's a, it's an amazing time for the sport really is. There's so much talent right now. I wish you still had the 25 division. I, I liked that division. Well they still kind of do, I mean Benevidez is still, uh, still trying to set up something, you know, and if so Hutto goes up and beat smile Mris and decides to still defend his hundred 25 pound title, that's a huge fight. Fight. Marlin's a scary cat. Yeah, he's just scary cat. But Shawshee judo. Oh yeah. Wow. Oh yeah.

Speaker 4:          01:09:20       I remember when Judah won that gold medal we were watching. I was, we were already like fans of him and stuff and he came over to American top team not long afterwards and a user already working on and he said, no, I'm going to keep brushing, but I want to fight him. And Jimmy and I remember watching him, uh, this guy work out. He was like maybe 20, 21 cause he was, he, I think he's the youngest gold medalist ever in at least American history. I don't know if all wrestling history. So I remember watching him work and I was like, man, that dude, one day we'll do something big in this sport. If he commits to it. The way he did the wrestling and showing off, he's done fucking huge thing.

