Speaker 1:          00:00:00       Yeah,

Speaker 3:          00:50:28       become a super dick. And every woman will be, you know, she. It was a joke about flying squirrel, pussy people. They would just jump dudes with big dicks and shopping carts. We chase these girls to the edge of cliffs. The women would leap off with their vaginas. Bonnie would have to more to have to change for the big Dick Pills, but it doesn't. It does seem like if pew ones are going to get smarter, if the head is going to have to get larger, does that make any sense or is that just a crude way of looking at the brain? Is it possible that people can get smart? Like if we evolved, have you. If we evolved from lower hominids, it's generally assumed that those lower hominids had little brains or brains than us right up until like Australia pit tickets or something like that. What really seems to matter though is the ratio of brain size to body size, right?

Speaker 3:          00:51:14       There are plenty of animals that have bigger brains than us that aren't obviously aren't smarter than us. Like elephant elephants, blue whales, blue whale brains. Probably the size of this room. Do we know if elephants are fucking super smart because isn't the thing about intelligence is not just like there's communication between elephants for sure, and we know that they recognize each other after long periods of time, like 20 years apart, they get together and they see each other and recognize each other instantly. Sure. So there's a, there's an intelligence that, but what we judge it, intelligence oftentimes depends on whether or not it can communicate with you whether or not it changes its environment builds a structure. I mean, that's, to me, this is one of the deepest questions in life. Do you see the elephant that painted a picture of it? Sure. Yeah. That's crazy.

Speaker 3:          00:52:02       Yeah. In Thailand I think. Yeah. It's pull. Pull that up. That is one of those things where you go, okay, wait a minute, a dog can't do that. I thought you said this thing was a smart as a dog because that's 100 times they're like grey parrots that have 300 word vocabulary or ceiling. Yeah. I mean, I don't, don't quote me on that number, but Jamie can look that up there as they can speak a whole sentence and they can. And there's a guy, I remember seeing this recently, there's a guy who has a border Collie who obviously can't talk but understands well over 100 words and so what he'll do is he'll put all these different toys behind a wall and he'll say, go get me the, the yellow bunny. And there's like a yellow bunny or red bunny in a green bunny in addition to the hundreds of other shit.

Speaker 3:          00:52:47       And the dog will go find the yellow bunny and bring it back. Whoa. You know, go get me the, the, you know, the green turtle and you'll go get it. So the dog knows those words. Right? And also the dogs. He's in color. I Guess Predator, I guess you're seeing color think. So here's the elephant painting itself. It is fucking crazy because it really looks like itself and this guy helps it and gets the brush and puts it in his hand. But the elephant is essentially doing all of this with its trunk. And just replicating itself and it's proportional to its. It's really good. That's better than if the dude was holding his Tusk, training them to do that. I think. Well I'm sure their training or is he just pulling goes where they wanted to see, look at the trunk. Like he's definitely holding, but look at the trunk and look at how much motion is in that thing.

Speaker 3:          00:53:41       How could he possibly be controlling that? He's definitely lifting it up and down and helping them now. But what it is, is they're working together like the elephant knows to stay in these lines. It's doing it with him. You're not buying it in a mirror or anything. The hand on the Tusk is. There's another one. There are other ones, but let me see the other articles that say that they're being trained to do it and it's cruel or something. Yeah. Okay. This one right here, this thing doesn't have anybody's hands on it. I think this is the one that I had seen before. Let's see if there's any cases. The question of intelligence is so much more complicated than we generally credited with, uh, not only among animals but also among humans. There's this big controversy, the perennial controversy. That's the problem right now. We're constantly, we're looking at another video and this is the one that I had seen his.

Speaker 3:          00:54:41       Nobody's, nobody's touching. Nobody's controlling him here. Well, he doesn't have any tusks it looks like. Does he know? So that looked like the guy was just giving them the brush and he was doing it. Why don't they pull back though? So you could see if that's true. See, this is the one that I had seen before. He hadn't seen the other one. This one. I would imagine that, yeah, this is an assistant. I would imagine that if you did get a guy like this that teaches is elephant how to, how to paint a fucking picture that you're going to. It's going to become a tourist attraction. People are going to say, come and watch the elephant that paints the picture. You as seen on Youtube. And then next thing you know you've got a tourist business. Well, and if he always does the same picture to write, draws himself over and over again, but it's right here.

Speaker 3:          00:55:26       It looks to me at least like the elephants doing that. You couldn't even talk a four year old and doing that. So you know what I'm saying? Like four years here at elephant, you have to ask him what the fuck it is like, what is that like? That's an elephant. You're like, whoa. That elephants crazy. What does it do you think it knows it's drawing an elephant or it's. That's a good question, Mike. The Toronto tree, he probably doesn't know is drawing an elephant. If I had to guess I would get out of guests that it probably doesn't understand the two d space like that because if it did, it would start creating art. They start expressing themselves to each other. They start drawing directions like go this way. If you start seeing animals do that, that is so far beyond using tools. That's what bees do. These do it with smells, right? Well, they do it with a dance. Yeah, they. They give instructions on where the flowers are. So this question of intelligence is really interesting and I think very important because you know, we talk about intelligence as if know what it is,

Speaker 6:          00:56:24       but we don't, it expresses itself in so many itself in so many different ways. There's so many manifestation. So this big controversy that's happening now among, in between, I don't know if you're aware of this was Sam Harris and I'm as recline and Andrew Sullivan and people are trying to. Charles Murray, right, exactly. That whole thing about people that don't know what that Charles Murray wrote this book called the Bell Curve, I don't know, 20 years ago or something, 25 even where he argued that, uh, there are racial differences in intelligence, a ICU specifically with Asians being the highest and then whites and then blacks and that, that's just the way it is. And social adjustments aren't going to change that because it's largely genetic. And as I understand that was the argument. I haven't noticed saying largely genetic, but I think they're saying that genetics play a factor and environment plays a factor.

Speaker 6:          00:57:23       I think some people are not willing to look at genetics if it shows an unfavorable trait in minorities. They don't want to look at it. They, yeah, they did not true, but I think it's also true that part of the argument is that social programs are a waste of money because they're not going to affect it because it's genetic. That's crazy. I that I'm pretty sure that the argument that's just straight racist to me. Well, I think that's what people are the idea like save your money to save your money. No. Do a better job. Like you don't even know if it works because what have you done? Like what? Well go to an inner city school and pretend you're a 10 year old kid trying to get by in this life and you're literally seeing gang members and craziness and people flashing cash and people dropping out because they're pregnant when their 13th and you're trying to tell me there's not.

Speaker 6:          00:58:16       There's not some sort of a massive environmental factor. If you are a white kid going to a school like that. I only went to a bad school for one year of my life. I'm not, I'm no Oji, but I really did go to one bad school, Mary curly, a Middle School in Jamaica Plain and the Jamaica Plain, Massachusetts. It's now it's become gentrified, sort of. It's kind of like East la or I'm a silver, silver lake area, you know, a lot of hipsters have moved in and nice places, but when I lived there it was not good. It was very poor people in the fucking middle school was scary. It was scary. Seventeen year old kids and my seventh grade class, no one it'd be, it was just a weird play. Maybe. I guess it was eighth grade, but the point was these kids were. They were never going to graduate. They knew it and they were trying to go back to seventh grade again or eighth grade, whatever the fuck it was, and the teacher would have them in the class for a couple of days and then they would leave and everywhere you walked you were scared everywhere you walk. Like some weird shit was happening with people. People yelling at people. There was always tension

Speaker 3:          00:59:22       and there was always like bigger kids around that were robbing other kids, like fuck. Like I got through that year going, Holy Shit, and when I got out of there, my parents moved, moved to a really nice part of town, Newton. But if you're a kid growing up in that environment, good fucking luck learning anything good. Fucking probably it's, it's pretty bad at home too. Yeah. And what I experienced in Jamaica plain was nothing compared to Dorchester and Roxbury. Those are the bad areas. They were way worse. And we know that anxiety, stress, um, stops brain development. Yes. Retards. Yes. It also makes people much more inclined to violence when you're, when you grow up in the, even in the womb, if your mother's around horrible situations and people screaming and fighting and that cortisol and adrenaline and all those, all those hormones are flowing through that baby.

Speaker 3:          01:00:09       Pairing that baby for a violent world. Well, I'm sure you know about the epigenetics that show that, that can pass several generations. Your grandfather was in a famine. You're more likely to be obese and that crazy. It's not. Yeah. You also live longer though, not weird like the people that were, um, that were in famine people, their kids lived longer for some strange reason. Interesting. Yeah. Like your body is preparing you and be extra durable like we were talking about before the podcast started. And fasting is the only intervention that's ever been shown to extend lifespan. Mm. Nut nuts. Yeah. I do it because it makes me. I'm just function better. I do it every 16 hours. I, I eat, so uh, I'll eat and then I don't eat for 16 hours so I'll eat for eight hours a day. That's it. When that's over, that's over 9:00 AM to 5:00 PM or whatever it is.

Speaker 3:          01:01:05       I just figured out what the time is and then add 16 to it cheating. I add 14 but I never had less than 14. I see. Yeah. I was talking to a guy recently about this. I'm Brian Fries and you're in Austin. Really, really smart guy. And we were talking about this and he's like, I only eat when the sun's up. It's easy to keep track of. That's good. And what if you want to go to a nice dinner? Don't eat cow, go earlier. I know you got to have cheat days. When he said it, I was like, dude, you know, I spend most of my life in Spain were dinnertime is 10:00 PM. Like, that's not gonna work for me. If I go to a restaurant, I'll allow myself to have a little bit of bread, allow myself to have dessert, occasionally, allow myself to eat some shitty things, maybe a little pasta. Feel like fuck it. You have to be. I think you have to both be disciplined. And also I enjoy the art form of cooking. I enjoy that people make these delicious dishes. Follow your elk and a Jalapeno instagram feed there. Joe Looks Great. Do you cook at all? I love cooking. Yeah. I have meat for you then. Oh, I have sausages Joe Rogan has made. For me.

Speaker 3:          01:02:12       It was one of the early Beta thing again. So tell you a great. We're talking

Speaker 2:          01:02:20       about

Speaker 4:          01:02:20       the van. You know that my favorite thing in life is travel. And the reason I love travel is that you can wake up and have no idea what your life's going to be like by the time you go to bed. Right, right. So we're driving the van through along the Rio Grande de and we want to go to a big bend national park, which is beautiful. It's, you know, where that is. It's like that part of Texas and sort of dips down and then, you know, and there's like a big Ben don't literally a big Ben that's the river. Um, so it's way down South Texas. That's a weird spot. It's cool. It's, it's, it's interesting in south Texas.

Speaker 2:          01:03:00       Strange. Yeah. Yeah. She'd have a passport to go there.

Speaker 4:          01:03:04       I in the rivers like as wide as this room. I mean, it's nothing, you know, you could just walk across over to Mexico. Wow. Um, but anyway, so, so we get into, uh, the western entrance of big band and it's like 4:00 PM and the guy says, yeah, all the campgrounds are full. And it was like, ah, Shit. Okay, can I get a back country permanently? No, you can't, you gotta. Okay. So he says, just go back to a little town right there, spend the night there and then come in the morning and I'll hook you up. Okay, great. So we'll go back to this town. It's called Terlingua little town. We just drove through it on the way in, nothing there, you know, some houses, whatever. And um, and we find this restaurant and it's like, okay, we're just going to crash behind a dumpster in the van and, you know, whatever. And uh, spend the night there. So we're sitting there and I remembered somebody had sent me an instagram direct message like about Terlingua. So I'd go back and I find it and the guy's like, hey, if you get to Terlingua, Texas, you should look up my buddy tony.

Speaker 2:          01:04:04       He's really cool. So here's his, his handle site. You can't tell people that you're willing to do this because now they're going to be sending you direct messages. Oh, they do it all the time and see bits. You're paranoid it was going to be a dude with a ball gag in his hand and you've got to go what? And then you get to feel that wet cloth filled with chloroform. See, you're in a different world. Joe. I'm, I'm in a world of micro podcasting where everybody who reaches out to me, he likes me, he reaches out to you, I'm sure, and they're not crazy. They're just want to tie you up a little. Hey, what's wrong with that? I remember showing you what time, long time ago I was here doing a podcast in my phone and a message came in and I looked and it was this really hot woman in Australia who liked to send me naked pictures of herself and I showed it to you and you're like, that's a trap. It's a trap trap. Trap, trap. Looks like right there.

Speaker 2:          01:05:00       They are different over there. They're there. They're far away. They are interesting people. Anyway, that's a place I would live. I like Australia. It would live there. Trillion people. They're funny, as funny as fuck, but they get American comedy straight away. Like there's no. There's no problem with doing shows over that. Humor is an interesting thing. Cultural Humor. Anyway, let me finish this story. So I texted this dude, I'm like, Hey, I'm interlink way, you don't know me, but some friend of yours, whatever. He texts us back if you were in this restaurant, come have a beer. So we go to this restaurant, there's this table, maybe a dozen people center the table, Hey, come buy a, have a beer. A really nice people. Uh, after about 15 minutes I say to somebody, are you guys tripping? He's like, yeah, we, yeah, we ate some mushrooms.

Speaker 2:          01:05:48       Some of them did, some of them did anyway, but super relaxed and uh, somebody makes some joke about like, their, their beer glass was dirty or something and someone else's like, yeah, just lick it. It's good for your microbiome. And I'm like, Oh, you guys know about microbiome? Like, yeah, yeah. I said, I read this article a couple of years ago. This dude, you probably read this article yourself. This dude was in Africa with the Hadza people, the hunter gatherers, and he took some Hadza shit and he mixed it up and blasted it up his ass to see if he could get a hunter gatherer is microbiome because it's a much more complex microbiome. Right. I say this to this dude thinking he's gonna have a reaction like you just had, and he says, oh yeah, that's him. He points to the end of the table. I said, what have you guys have?

Speaker 2:          01:06:39       No Air's coming. The guys look at me, smile and I said that you, that's you. He's like, yeah. He asked me. You blasted fucking 100 gala. Yeah, yeah. I do this thing in Africa. This guy is a world famous scientists, microbiome expert, spends half his life in Africa with this hunter gatherer group and the other half in this tiny little town in Texas and there he is, and so we stayed there for days. Became great friends with this guy. I did a podcast with him. Fantastic. Jeff Leach. I'm going to tangentially speaking the podcast available on Itunes, stitcher, and everywhere else available. We're fine. Podcasts are found. Wow, I'm going to listen to that one. That sounds amazing. What a coincidence was the trip and that was totally fell out of the sky. We went to visit Peter Gorman, you know him. He was editor of High Times magazine in the seventies.

Speaker 2:          01:07:31       First person to write about Iowasca in the western press. Not Scientifically, but popular press. Oh Wow. Explore the Amazon for years. Was all over down there. First person to write about Sapo, you know the, the burn. Yeah. Yeah. Really interesting dude. He's in Texas too. Wow. We drove up to see him. So it's Kinda like just cruising around in the van, like hanging out with cool people. I heard that frog poison stuff is horrible that the trip. Yeah, I mean I guess it was Aubrey wasn't an artery that was on the podcast talking about doing the tree frog poison. Pretty sure it was him. He's done everything. He's like Mikey from that commercial, but for life he hates everything. He's in there. That's all

Speaker 6:          01:08:16       he loves. Everything takes everything. But he, um, he was saying it was just a terrible ordeal, but there was, um, there was also an article that I read about certain countries where they didn't have an endogenous psychedelic or didn't have a local psychedelic, so these people would take ordeal poisons, so they would take poisons that would get them like literally to the brink of death and then they would come out of it like a near death experience and that this near death experience provided some sort of a shamanistic, you know, um, uh, some sort of a breakthrough experience where you could move on to the next level. Like you had experienced something that was like, like we were talking about before the podcast, like when you lived in Portland and then coming here in la when it's sunny out, you're like, ah, Simon, you just feel it like that.

Speaker 6:          01:09:04       It's similar, a similar theory about a Africa that there aren't a lot of endogenous psychedelic plants. They're Boga is one of the only ones and that's incredibly strong and not available all over the continent. And so they develop complex rhythms to provoke a altered state. Hmm. That makes sense and that's why African rhythms are so complex and native American rhythms are very simple. That's because they were hot as fuck, fuck already. And just boom, boom, boom. As you know. Have you heard, have you ever heard any of the Eco rose that ob replays when he has his little? No, they. He's got these arrows that he got from these South American Shamans and I listened to him sometimes when I write because I like listening to things that I don't know the language when I write like I like a guy, like some music from Armenia, some Lebanese music I like.

Speaker 6:          01:09:59       It's cool listening to things where I have no idea what they're saying so I don't get wrapped up in what I feel their emotions, but I don't get wrapped up in whatever they're talking about so I can write about whatever fucking table tops. So a lot of good music out there. And Brazilian. The African? Yeah. I. Most of the music I listened to, I don't understand the words because I really fixate on the words if I do. The ECO rows are crazy because they, they make the psychedelic trip dance to them, like dmt dmt with the negroes. You realize like the [inaudible]. It's like a technology that was invented to work with DMT, right? Like this is like, give me some volume on this shit. This is what they sound like

Speaker 6:          01:10:50       now by itself. You listen to this right now and you go, oh, this is just like some weird slow music, but when you're in the dimension of dimethyltryptamine and the world has become infinite fractals that are moving and changing and morphing. When you hear this song, the hallucinations or whatever they are that you're experiencing the visualizations, they danced to the song 100 percent in sync, so all this. It's comforting. Yeah. That's another thing that keeps people from having bad trips sometimes because they can cling to the music and the structure in the music. Whereas their own paranoia and fear and inability to let go gets hit with that psychedelic Jews and just experienced that new and some people freak out, but this music might be able to bring them down. It sounds like what a fetus might hear in the womb

Speaker 7:          01:11:47       got that heartbeat to. Yeah, right. Imagine what fetus here.

Speaker 6:          01:11:57       See, I like listening to this kind of shit when I write because I don't have no idea what they're saying and so I can just keep it on the background and also makes me feel like just knowing, just knowing that that's out there, knowing that the DMT world is out there, it makes me just a little bit nervous. It makes you write better when you're writing jokes or others, everything, whatever. Either you ever written a book or essay or stuff. I've written essays to write a lot in some of your essays. One, are we talking about it? Yeah. You run a beautiful one couple of years ago about that that I really, I don't know if I've ever told you how much I appreciated that actually. It was about, um, how the quest for optimal fitness shouldn't be taken as in mortality. That we're all going to die.

Speaker 6:          01:12:46       And do you got to sort of deal with that? Do you remember what I'm talking about? I think I wrote your body's a sandcastle. That's what it is. Sand castles are beautiful, but one of the beautiful things about this, we know how temporary they are when you see a sand castle, it's not just like, oh, this guy made an amazing sculpture, so I go, no, this person made something that they know is not going to last, and they put a massive amount of work into it, but part of the beauty of it is that a soft collar? Yeah. I really, I enjoy that. I think that was for a magazine. Yeah. I forget what magazine. So you have a book in mind. I started writing a book and then I had to deal with the publishing company, like wanting. They wanted very specific kinds of writing.

Speaker 6:          01:13:26       Oh, that's. Yeah. It's for maximum. That's what it was. Um, they wanted very specific, like they want a jokey jokes. They, they even offered to just pay me to transcribe my act. And I was like, I don't want to do that. And they go, but these people did it. Some famous comedians did it. I said, that's fine. I just not what I want to do. I like writing, but I like writing shit that I feel like writing, like I don't, I don't want to have some. So when we went into it they like, we love your blogs, we think you're really funny. Uh, this will be good for you had the podcast. Yes. Yeah, so I gave him all their money back. I just, I don't want to do this. Yeah, just at this point on free, free range to do whatever you want it. I just think that anytime you willingly take on some new project

Speaker 5:          01:14:12       managers and others, they might like their, their opinion might very well be valid, but I'm not looking for it. I want whatever I write to be out of my head and whether it's good or bad, dependent upon how much focus and attention I put into it, you know, I, I'm pretty self critical so if I think it's Clunky, I'll try to Redo it, but I'm not interested in like artistically or creatively going down a direction where somebody else is picking the subject matter or somebody else's suggesting like, I'm not.

Speaker 2:          01:14:42       That's fine. There's no reason for you to do that. I mean, you've got the massive platform and well established voice. You don't. I think honestly, I think publishing is at the napster stage right now. I think it's. It's sort of collapsing. I'm at, I'm finishing this book I've been working on for a few years now and I don't know that I'll ever published another book with major publishers will. You've had great success with

Speaker 5:          01:15:06       podcast as well, but the beautiful thing about your podcast is it allows you to put out an idea almost instantaneously. I mean you get together with this rattlesnake guy, you guys have a couple of our conversation. You upload that shit and that's it.

Speaker 2:          01:15:17       It's wonderful and it brings these really interesting people into my life and my circle of friends now is largely composed of either guests or listeners of the podcast. You know, it's. Yeah, it's wonderful. I just put out a book recently that's a sort of compilations of podcasts, so it's not the whole conversation obviously, but it's excerpts and the whole thing was crowd sourced. So people who listen to the podcast pick the episodes they picked, what part of the episodes that they thought was most interesting. They transcribed it. This Guy Adam mcdade did all the art, the publisher misfit press or people that I know through the podcasts. They reached out to me and we had some beers and it was not intending to do anything together. Just like, hey dude, we're in town and we'd like your show. Can we get a beer and really liked these guys and ended up having the CEO on the podcast aj and um, yeah.

Speaker 2:          01:16:16       So we just put out the book and it's, it sort of fulfills my fantasy of being a writer without having to write, you know, if I could, I do what you're in it, you, you remember you signed a release for her. I remember remember that Joe, you and Duncan and Duncan and my mother blurbed it. It's. Oh, that's awesome. Yeah. Yeah. You don't even know you blurbed it. We just lifted something you said on a, on a podcast about you. He said, perfect. Was. He said, whatever it is, I sign off on it now. You said Chris is the, is the best Beta cook I've ever met and uh, anyway, so yeah, that, that's my dream is to put out one of these a year. That's a great idea. And I mean really there's a lot of amazing conversations that I've had with people on this podcast that I would love to see written down or I could read it, go over it and let's not here my own fun.

Speaker 2:          01:17:11       And also it's, you people have in the bathroom, you know, it's like a little thing. You just pick it up. Whatever it is, there's no, you don't need to follow the flow or the end. You're encouraging reading, which is a dying thing and people and in there are a lot of people out there who don't listen to podcasts. Right. Me included. I rarely listen to podcasts. Do you listen to books on tape? No, no, no. We'll see. I don't have spaces in my life where I'm doing something that would allow me to listen to voices talking that wouldn't interfere with what I'm doing. So like, yeah, I'm not a carpenter. I'm not driving long distances, you know, it's like I'm either writing or I'm doing the doing my podcast or something else, but there's not, I don't commute, you know what I mean? So, so there's a specific sort of activities that lend lend themselves to listening to podcasts and a lot of people just don't have those spaces in their lives. So I envisioned the book is like something where people can be like, hey dude, I know you don't listen to podcasts, but this is why I do. These are the sorts of crazy ass conversations that Chris and Duncan and Joe get into. And that's why I like listening to those guys, you know, or Wim Hoff or Graham Hancock and all these guys are in the book. Oh, awesome. Yeah, yeah. Man

Speaker 6:          01:18:28       Stopped. I thought about it because before I started doing the podcast, I would listen to recordings of like lectures at Terence Mckenna would give or a timothy leary or you know, and there wasn't a lot, you know, you or listen to art bell having some weird, a ufo expert on or something like that. I mean, that's really what you had to listen to. You didn't have very many choices. And then I think about all the conversations that I've been able to have with guys like John Anthony West with Graham Hancock and Randall Carlson and Michael Shermer and you and Duncan and I mean so many people had these crazy conversations with them. That to me, they've been. I mean, I, it's shaped the way I look at everything. It's changed everything and so I feel like I'm constantly getting educated, you know?

Speaker 2:          01:19:15       Yeah. You set up your life as like, not, I'm not talking about myself, but you've had guests who are some of the smartest people in the world who come to you to sit here and chat with you for, you know, I mean, that's. You have set up an amazing little educational institution

Speaker 6:          01:19:34       here at times. Sometimes it's education, sometimes it's chaos, but it's slow. That's education certainly is. You learned about what we're like when we're drunk, but it's what it is is it's a fan. You know what I mean? It's a thing and it's a thing that's enjoyable to me. Like A. It's like I like having all these conversations so if I can record them and they just put them out there and other people like them. It's. This is a very rare, a balanced sort of relationship. So to me there's no other way I'd get like if I said to you, Hey Chris, let's sit

Speaker 3:          01:20:07       down and talk for three hours. You'd be like, I'm okay. All right, I'll block off three hours for you. Can I look at my phone at all during this time? Can I get up to go to the bathroom? We would never have this. Like as connected a conversation, I just got another set of headphones to give to my guests because the extensively. The main reason is I'm using handheld now because my whole thing is mobile right below occasionally come to my place in Topanga, but normally I go to them and they can't hear when they're not here, so I have to keep like going, hey, hey, the mic, you know, there are a lot of them. They're not used to talking on Mike's and all that, but the other reason I got it is my buddy kyle actually pointed out to me that when you both have headphones, you're both in a shared space and you're much less likely to be thinking about your phone or whatever because you're both like, I dunno what it does, but it, it seals it off in a way.

Speaker 3:          01:21:02       Yeah. We talked about that yesterday. Actually. Me and Eddie Bravo talked about it because he doesn't like to wear them because he doesn't like the sound of his own voice. And I said, well, he and I are so comfortable. We'd been friends for so long. I didn't. We didn't need to wear them, but I feel like when you're having a conversation with someone, it cuts out everything else. Right. It's just youtube, they're like, there's no distractions in the room, but if there were they would be less distracting because the headphones. Well that's the thing I'm out, like sitting in a, in a campsite somewhere by a river or whatever. There's a lot going on. And the handheld microphone too. It was a big thing and if you get a mic, picks up everything, then they pick up everything. Everything. Like they pick up some shit over by the outhouse, you'd hear in the background.

Speaker 3:          01:21:41       It was using a lapel mics for awhile, but they were um, the directional is too much and people were complaining and like, dude, I can't in the car. I can't hear you. So I got the handheld. It is an interesting thing, right? Because this is not something that it production company would ever get together and fund because they would say if they did, they'd have a sound guy and they'd have a like half the fun is watching you. Well, will this one sock these, these mikes are bullshit, right? We're not doing that anymore. You know, we've done a few from an iphone. We used to do podcasts on a plane, like we'd be, you know, me and Duncan are me and Ari or whoever it was would be on a plane next to each other. I just take the iphone between us, press record and start talking voice notes and turn into a podcast and it's not that bad.

Speaker 3:          01:22:24       Yeah, I did that recently in the van. I was driving. I had some ideas. I just grabbed my phone and started talking into it and I threw it up. People like it because they knew one thing they know this is one of the things that's appealing about podcasts in general is that it's not produced right. It's just this is what it is. You know? It's like you've got an idea and I'm getting it right from Chris Ryan's head. It's going right from his head right in that phone that's going right into my ears. There's nothing, there's no filters. There's getting right into your head. It's one of the weirdest things about podcasts in general, is that the intimacy of your voice in someone else's head, like I'm sure when you meet them they get weirded out. Right? A lot of people get really weird because you got in their head and all of a sudden you're right in front of them. Hey, like, yeah. And it's, it's strange like they

Speaker 4:          01:23:05       know you, but you know, they really do know you. It's not like fame where you're an actor and people like, Oh, I know your face. Like, yeah. But yeah, I mean people really do know Joe Rogan. Yeah. Strangely. Yeah. So there are parts I know both of us have parts of our lives we don't talk about on the podcast specifically your marriage. I guess I don't like to talk too much, but yeah, I'm that way too. I, my impulse is to talk about everything. Like on my impulse is like I got nothing. I got no secrets because I feel like there's a, like a revolutionary shamelessness. Um, you know, I feel like I feel so privileged and largely thanks to you and Duncan. Honestly, when I started the podcast and you guys did that shrimp parade thing and that really built up my audience and to the point now where it paid, it's self sustaining and it's my main gig.

Speaker 4:          01:23:59       That's awesome. It is awesome. It's incredible. But it's like, I feel like there's a responsibility I have in a way to express yourself shamelessly because everybody else has a job they can get fired from or a marriage that they can get screwed. The wife can leave them or they can. I'm in vulnerable and so I kind of feel like, all right, so the cost of that, you know, every opportunity or every privilege comes with a responsibility. The responsibility is like I got to talk about shit that other people don't talk about so that it's out there. Right. And so my impulse is to just say everything, you know, and my sex life is really has been very interesting and I'd like to talk about it more, but I don't want to, you know, other people never sort of said they were down for that, you know, so

Speaker 6:          01:24:50       that too, that's magnified when you have children because they have no say, well that's the vulnerability. They put their kids out there and I'm like, well, okay, I'm not saying it's the worst thing to do, but it's not the child's choice. And they're very young and you're making a huge, your look like whoever did what they did to Michael Jackson, right? Yeah. One of the things that they did is they made him famous way before he had any idea what the fuck that meant. And they profited off of it. Yeah. They kind of pimped them out. Right. And that's kind of what's happened. And I destroyed him, but ultimately the whole thing destroyed him. Right. And um, I just, I don't want to be a part of that. I just, there's no, that's smart. I don't think it's intelligent. And I also don't, this is my real honest feelings. I do not think that fame is a. I don't think that people should aspire to it. I think it should be something that happens if people like your work and then it's cool, it's fine, but I think there's way too much emphasis put on just trying to get attention and it's being rewarded and supported in this weird way. There's nothing wrong with getting attention, but it should make sense. It should make sense.

Speaker 5:          01:26:04       There should be some reason. And if it's out of balance, you know, you should, you should probably look at like why? Why is it out of balance.

Speaker 4:          01:26:13       Yeah. And lots of things that attract attention are not things that we need. We, we want more of, you know, like conflict. Yes, conflict. That's a big one.

Speaker 5:          01:26:23       But it's also the. I just fame itself. One of the weirdest parts about it is that you have to constantly be checking yourself. Like all these people are nice to you. All these people are saying nice things to you or being mean to you. You know, one of the like Dave, all people that you don't even know, so you can't rely on them for your self esteem and you certainly can't rely on them for criticism. You can't rely on them. People you don't even know that don't care about you, you know, so you, you, you're in this weird position. You have to be very careful with who you communicate with because one of the weirdest things you'll see from famous people is all the sudden they get this very strange thing where they feel like people are supposed to do things for them and you know, they don't, they're not supposed to pay for things and everything's supposed to be easy and they're supposed to get that. That's a, that's a weird one. Like they don't respond to criticism. Well, they don't understand that they're still a human being in the middle of growth. No, they're a fucking star. I'm a fucking star and I want this and I want it

Speaker 4:          01:27:25       now. And they just like, what kind of fucking bullshit is this? Do you know who I am? Yeah, exactly. We've seen, we've all seen like a version of that right about it. The problem though is that they know that their shit stinks. Yes. They know that they're human. They know so they're. So then they develop this sort of fraud, a phobia that people are going to find out what they really are. I mean, I've seen this with fashion models, you know, I used to hang out with a lot of fashion models in Barcelona that, you know, that whole story where I lived in the mansion with the fashion models. Did you talk about that? Could be, I don't know. I'm not sure, but looking track of what the fuck we've talked about possible. It's impossible. Yeah. Anyway, so uh, yeah, I fashioned model become fame, wealth people who are extremely wealthy and that gets back to the 70 grand a year thing and the whole sort of question of, you know, saturation,

Speaker 5:          01:28:24       you know, what else it is, it becomes a real problem with things being too easy and life being like way to a patterned like you. Everything is very predictable in terms of your success. You have plenty of money. You have a adulation from fans without any stress or direct. Are you going to have a little bit of stress in terms of like trying to manage your career, but it's nothing like trying to make it that. I don't know if I'm ever going to make it stress. That's a totally different kind of stress. I don't know if I'm ever going to be a success dress. That's real shit that goes away once you definitely become Kanye West or whoever the fuck you are and then you're subject to your own demons because then you're alone.

Speaker 2:          01:29:02       You're really alone. You can't even go to the grocery store. You spend any time with Jim Carrey. No, I don't know. I'd love to meet that guy. He seems like he's in a weird stage of his life. He seems to me like someone who, who you talked about, you know, you get to that pinnacle and you have to deal with your demons. Yeah. It seems like he's dealt with them and now he's come out the other side and he's in this very sort of this place of wisdom and uh, and yeah, it's, I, I just think he, he sounded. Russell brand is another guy who I think I really admire what, where they are in their lives and how they got there. They sort of went through the fire and they've come out the other side somehow. Rustled certainly has. I know Russell, he's, he's a sweetie.

Speaker 2:          01:29:51       He really is a super sweet guy, like genuine too and really trying to like be a better person and a better human and you know, I don't agree with him on everything. He gets a little social. Justice warriors are on some things, but I think it's just because he wants to do good and he's like leaning towards good and he's leaning towards love and he's like, it's all for the right reasons. Like every, even if I don't agree with them, I see how he's thinking. And even if I don't agree with Ms Dot [inaudible] do not agree. It's not a hard. Do not agree. It's. Yeah. Yeah. He's a fascinating guy. I think, uh, if Jesus came back, he'd be Russell brand probably. Fuck a few less checks. Maybe Jesus would go just swinging dick all over the place just to remove everybody, have their ego.

