Speaker 1:          00:00:03       Oh you dirty freaks.
Speaker 12:         00:38:58       Yeah. So blow job is this. I don't know why it's down. Why does it go down. It seems that you're always on your knees. But that's an awkward angle tells us to do your blog. That is why it would be I see a blond giant.

Speaker 3:          00:39:11       Like a child made sign me.

Speaker 10:         00:39:14       You know if so get on a chair. That's ridiculous angle to have that standard angle to suck a dick and doesn't make any sense at all. I'm not going to fire it.

Speaker 34:         00:39:28       You almost killed. So the first time may say laugh just thinks it was brilliant at the time was absolutely brilliant.

Speaker 30:         00:39:35       It was the perfect time if at first you don't succeed. Phi Phi again.

Speaker 34:         00:39:39       To you guys get a room get a room. Yeah.

Speaker 41:         00:39:42       Fuck yeah. We're gonna have to share a room when we're in the same Sacramento.

Speaker 18:         00:39:50       I'm sharing a room.

Speaker 10:         00:39:51       And so why you sharing rooms. Because listen getting your own rooms you fucking weirdo. Grown men stop pretending like you're in high school. OK we're going to get up to her door we're gonna go fishing. Get a hotel room together. Shut the fuck up to get your own room. God damn it was thirty dollars and ninety cheap fuck thirty dollars a night.

Speaker 35:         00:40:12       Well have you seen the commercials.

Speaker 14:         00:40:14       We'll keep the light on for you.

Speaker 34:         00:40:16       Thirty dollars and thirty bucks.

Speaker 35:         00:40:18       Joe we were talking about it on a recent podcast. I think you're there Tony. I think it was Ari was saying it was he was talking about how funny it was going to the grocery store with you because like you'd be like you know how much is macaroni or pasta sauce like you know 20 dollars whatever it was.

Speaker 18:         00:40:34       What is toothpaste. Two dollars. I don't know what I think. I haven't forever. Eddie Bravo always makes fun of it says that I would be the worst person ever on the price is right now because I literally don't know anything costs. So far there's only room enough my fucking hand for so much show against it.

Speaker 17:         00:40:52       There's no room for that. I just got no room for as long as people aren't riding the streets over the price of toothpaste. If they are then I'll start paying attention. It's like I've got shit to do. I can't be worrying about what shit costs as long as it's fairly reasonable. But I have friends that are like wealthy and you hear them go a steak for thirty nine dollars. Are you telling me that the state cost thirty nine dollars. Why is this steak three. Hey just what are you What are you doing. What do you do it's a number. So what does it even mean. What the fuck is it even based on. Just shut your mouth. You're not broke. Spend the thirty nine bucks you cheap fuck you whining asshole you yammering fucking perspective lapping douche bag.

Speaker 36:         00:41:31       You know we'll get it together you fuck. I went something a real person. Oh what's that Morton's Steakhouse is a wonderful place.

Speaker 35:         00:41:36       Yeah I love it and I was just in that it was the only place near me that had crab legs and it cause I was just since Vegas I've been thinking about those crab legs from Vegas and I'm 9 yeah from 9 which is most amazing place ever so I went there to get on and a half pound was sixty like sixty five dollars and I was like That's a lot. You get a lot. Four legs is what it was.

Speaker 10:         00:41:58       But did you watch that show with the dudes die. Get on those fucking crab boats. No I didn't. That's that's why it's so much it's because it's really hard to get. That's what world Deadliest Catch with.

Speaker 35:         00:42:08       This is what I was getting at. Then the two days later I was thinking like that didn't I want wanted more. Know I wanted to eat right. Right. Right. You know what I mean. So then I went to Olive Garden and they had a weight. So I went to the place next door and stay which is like Outback Steakhouse and they had them there and they they had a pound for 40 dollars and then you can add another half pound for 15 bucks. So I cut a pound and a half for the fries and it tasted pretty much exactly the same. You could tell that it came out like when you pulled it out it was like a little sweet little harder. I guess. Nice buttery mushy as the plate but still tastes exactly the same.

Speaker 18:         00:42:45       So you think they just overcooked it. Maybe. I think they're frozen obviously you know that you could try to tell they did well I think they're all frozen quite honestly because they're coming from Alaska. Well I was thinking that's why when the morning sucks I was like Oh that place probably gets it. Yeah.

Speaker 10:         00:42:57       Well they just know how to fucking do everything right. There's certain places like you know Morton's there's that other one Flemings you ever heard of Flemings. Yeah. There's a whole chain of those things they just know what the fuck they're doing.

Speaker 9:          00:43:07       You know they sexually work at Ruth's Chris Steakhouse.

Speaker 10:         00:43:10       Wait a minute hold on a second. I. I know what you said but I thought I sexually worked at Ruth's Chris Steakhouse. That's why I heard you say that stuff.

Speaker 18:         00:43:22       I was like. I mean what the fuck did he say.

Speaker 17:         00:43:24       And that places and then I realized there was a slurring or a I used actually I sexually. So I say I used to actually sing as well you know if you ever heard someone speak in another language and there was a little there's they're just rattling off and you if you don't know what they're saying you could never discern that there's more than one word going on that you don't know when one stops at another one ends. That was a classic example that I used to actually you know that's what does that.

Speaker 10:         00:43:52       That's not a word. It's like a Jeff Dunham bit or something. No not Jeff Dunham. What's his name. I might be a redneck guy Fox or Foxworthy. Jeff Foxworthy doesn't have a dad like dark here like like things he would write down like D G E 80s DG. It's.

Speaker 34:         00:44:15       Like you know there is like red and a redneck vocabulary.

Speaker 10:         00:44:19       Have you ever seen that show Swamp People. Well they just alligator hunting. Holy fuck man. I'm only going to buy alligator shit anymore. I buy like alligators so I buy like alligator skin things. When I was a little kid an alligator he displayed his dog and I'll never forget that I lived there. I lived in Gainesville Florida and there was a place called Lake Alice and there's alligators. You see him all the time. And I didn't think nothing of it because nobody was scared until one of them at this lady's dog I was like Oh you motherfucker but when you watch these people on these shows these these alligator hunting shows first of all you realize how many fucking alligators there are because they're killing a shitload of them. You know they have like a tag that they can fill. I don't remember what the guy was saying but it was like Oh. I think it was like 500 or something.

Speaker 22:         00:45:08       Let's find out. Alligator tag limits in Florida.

Speaker 42:         00:45:13       We didn't talk. How was it being in Texas during all that fucking bomb shit and raised fertilizer things and crazy crazy.

Speaker 2:          00:45:21       We we we will miss the fertilizer thing cause I was only there for one day but that the bomb shit all of it is just the whole thing is when it was something like that happens. It's so fuckin scary you know Katie waitress Katie from the Comedy Store.

Speaker 36:         00:45:38       Yeah. Her cousin's like look at this photo right here. Here's the terrorist guy right here in the hat. This is him dropping off the bomb. Yeah. Because this is the restaurant and he's walking the opposite way to the he must just dropped it off right there right. Here's supposedly the kid that died. Oh God. Here's her cousins all right over here and they all lost their limbs. Oh God.

Speaker 43:         00:46:00       And so they're gonna have like a benefit show soon but that's just a crazy picture though because it has it all and all together. What the fuck man.

Speaker 19:         00:46:11       No one knows what any motive yet. Where we're at now in the news.

Speaker 2:          00:46:16       It's all purely speculation because the brother's dead and the youngest brother is he got shot in the throat Apparently kneeling ways communicating is writing things down. Here's something I just understand. And of course there's a million people online that are shouting out false flag false flag the government trying to take out our weapons away and tight down security and that's why that's why this is happening.

Speaker 35:         00:46:40       Did you read the kid's Twitter like I stayed up all night. Sure yeah.

Speaker 19:         00:46:44       Twitter was spooky. I didn't see it. Yeah. His to his Twitter was really spooky it was weird.

Speaker 42:         00:46:48       It seemed normal day but then he would throw in like little things like fuck the police and then or something like Mohammed something.

Speaker 34:         00:46:54       Well I think if you're going to paraphrase a guy he's a fucking murder or the least he could do is go to his Twitter page you lazy and actually read the night.

Speaker 43:         00:47:04       I'm not my greatest guy. That's what he said. That was one of his tweets. Yeah.

Speaker 19:         00:47:10       He goes on mostly kind of a stress free guy. This is after he had blown people up. Yeah allegedly. Of course this is the kid that survived the one that's dead. There's all these disputes about what happened to him. Some people are saying the cops ran over him. He's saying his brother ran over him the whole thing sounds like and people are crying out conspiracy. One thing you have to realize about information whenever there's a tragedy or whenever there's anything that's like really scary like this you know there's a terrorist bombing. It's people panic and you get a whole bunch different versions of the truth. And it's not a conspiracy a lot of times it's just. No one knows what the fuck is going on. Everybody's terrified and stories spread very quickly like they thought at one point in time that one of the suspects was a missing University student from Brown.

Speaker 19:         00:47:58       And he was believes an Indian young man and his family had been looking for him for like a month and they distributed this video and people are saying this is one of the suspects. This is really what happened. You become like a jihadist and left. But that wasn't true at all. By the morning we found out it was a totally different person. So this is not. This isn't like a conspiracy to like hide that information. And I think that's really important when when people are looking at events like this we'll wait till the dust settles don't just start fucking calling out conspiracy and calling out red flags and false flags saying that it's some you know nefarious thing going on. Whatever it is is horrific. But jumping on the immediate conspiracy bandwagon is like Man that is one of the worst things for the cause of questioning things. And if you ever wanted to be a good disinformation agent what you do is the moment that anything happens. Start yelling and screaming it's a conspiracy and expose every single aspect of it. That you you feel is corrupt. That would be the best way for the government to protect themselves from any thoughts of being labeled you know as being a part of a conspiracy because there's so many nutty people that do that with every single event that it's like they've cried wolf you know.

Speaker 42:         00:49:25       Yeah I was so nervous with Greg Fitzsimmons that night because he was actually down there doing shows and I texted him and he said that the shows were canceled he uses in his bed watching movies. Yeah shows your accounts. Oh that one night don't know if it was. Was it Friday night. That was he flew all the way down there. Yeah that was it was crazy man. Friday night I was what was even crazier is how horrible CNN was. There were like an hour and a half behind but then you'd like Look was it has to have Watertown that jam gave me. It was just like guys throwing grenades. This happening this happened like it was so insane reading that. And it was also. It was amazing how censored everything was or delayed it was on the news. It's like you think you know that shit's you know people are getting grenades thrown and that would be on the news immediately you know. But they were just like talking like oh you know we're still looking for this guy.

Speaker 9:          00:50:12       It's incredible everybody's a witness now and everybody's a cameraman now. Like what. What's happening is you know people on the streets can beat the news. Yeah because they're right there too.

Speaker 11:         00:50:24       You also don't get a filter meaning you don't get anyone correcting it either. So it's interesting because you get you get instantaneous news but you don't get it vetted. No it doesn't. People don't make sure that everything that's coming through is kosher. Not to the news always get it gets it right.

Speaker 10:         00:50:41       They don't. And I guess it's better to do it that way where it eventually sorts itself out but the people that would step in and sabotage that process and create disinformation like a government agency could be pretty fucking successful at doing that I think and there's probably a bunch of people that are hired to do that shit all the time.

Speaker 44:         00:51:01       I've been accused of it myself but I will tell you that is incorrect and that I think like in those Starsky and Hutch movies like when someone would say one or TV show or any any cop show these to have to remember in the old days like someone would say if you're a copy of tell me like when someone's an undercover cop.

Speaker 13:         00:51:20       Oh yeah and mirrors like a secret password. Yeah. You got to ask him Are you a cop. I think Oh shit. Yeah I'm a cop. Yeah and I'm too smart for you Jack. You can't buy this heroin.

Speaker 10:         00:51:29       You know there was like some magic word I think that was a creation of fiction. Yeah yeah I think they changed that.

Speaker 45:         00:51:36       Yeah but people always thought that.

Speaker 29:         00:51:42       But you know that's that's probably some disinformation the cops put out there.

Speaker 14:         00:51:49       There was an accusation recently that the DEA put out a false paper about them not being able to track people by using a message because I messages over the Internet. And so there was like an article like and I'm like a tech site like if you're planning to sell drugs like do it through I message why.

Speaker 17:         00:52:07       Because the DEA says it can't read it. And then you know the DEA is pressuring Apple but it turned out that was fake. There's like the DEA made that just get a bunch of assholes that are drug dealers you know your dog just I message me I don't know what accent that is if that's your nationality.

Speaker 5:          00:52:22       I apologize. It was just a spur of the moment thing.

Speaker 29:         00:52:27       I mean no disrespect but you know like the DEA made a they put out fake news to trick dummies into using a message to sell drugs.

Speaker 10:         00:52:37       It's a good idea.

Speaker 46:         00:52:38       It is it's very crafty but it's one of those things where it gets to the point of you know when that's not total entrapment. That's just lying.

Speaker 14:         00:52:49       But what happens when you have undercover people when you have undercover people involved those undercover people sell you coke and then you arrest them.

Speaker 17:         00:52:56       That's crazy. You know why it's crazy because there's no real Coke. OK. You're not selling coke you're arresting them. So you're saying that they wanted to buy coke but you weren't even really selling coke. You just got them to act through the moments to get point and get out and talk through it. There was no coke to buy. There's no crime to commit. They might have thought they were going to commit a crime but there was no real Coke. They're not really buying anything. Not really selling anything. There was no real transaction to fake transaction. You're playing make believe. And that's fucked up because you're also trying to arrest people because the more b b arrest the better your career looks. So it becomes a quantifiable thing so you can talk someone into doing something illegal and then arrest them. And then it helps you.

Speaker 2:          00:53:39       But that's crazy because people talk people in the suck their dick. People talk people into doing all sorts of stupid shit they didn't really want to do. They just did because they got persuaded people could be persuasive. So if you're some crazy sociopathic Fuck that just so happens to be an undercover cop and you want to talk people into doing shit for you so you can arrest them. We need to put you in a cage OK.

Speaker 29:         00:54:02       You you crazy fuck yeah. Tony.

Speaker 30:         00:54:05       Yeah. You saying I'm an undercover cop. No. How do you guys find out about that.

Speaker 10:         00:54:09       Well the Internet is one of the first we had to vet it but we just figured we'd run it by first. See how you reacted.

Speaker 30:         00:54:17       Well you know I have to tell you once you bring it up it's true. I'm an undercover cop.

Speaker 10:         00:54:21       You know it's just the whole idea that they can pretend to buy drugs from you and then arrest you. It's like what are you doing with it. Why did you go get it. Stop. Stop that. You're selling fake drugs you're buying fakes drugs. Stop it. Just cut the shit. Stop trying to trick people. OK. Easy catch me. Don't stop playing games pretending you're criminals. If you catch me don't.

Speaker 2:          00:54:42       Jesus Christ can we be everybody be superhero superheroes dump tend to be undercover drug lords and sell your fucking illegal guns then arrest you.

Speaker 9:          00:54:51       Yeah I think with the drugs it's good. I think they should keep you on that predator thing now the drone. No. Get those guys to catch a predator like bust and the guys that are trying to hook up with kids and stuff.

Speaker 31:         00:55:01       Oh yeah. That's different.

Speaker 18:         00:55:03       Predator drones a couple of kids. Yeah. But even that. You know what.

Speaker 28:         00:55:07       Let's talk about that is like what have you got like a really weak dude.

Speaker 4:          00:55:11       And he's a pedophile and he's gone through like you know counselling and he's got like all this you know shit that's heavy in his head but he's gonna figure out a way to never abuse again like he got out of jail and he's trying to go through counselling he's trying to straighten himself out and then along comes the fucking to catch a predator show and they just troll his ass off.

Speaker 17:         00:55:35       I don't know how they get people to get into their site and chat with them.

Speaker 2:          00:55:38       Shit like I don't know what those people say back. I don't know what they get to say back but.

Speaker 9:          00:55:42       Well sometimes you know they have the kid being extra teasing it is sort of like Hey there's a party plugged up I'm having a party and making cookies.

Speaker 34:         00:55:51       Can you bring some sweet tea. Although a sweet tea house was sweet to southern most sweet tea.

Speaker 29:         00:55:59       Me too I suck dick. There's there's there's some cookies on the table I'll be right up and then that. What's his name. Chris Hansen. Powerful Chris Hansen. How many crazy people that guy I met. Do they still do that or not show. I don't think so. I think they got in trouble I think.

Speaker 10:         00:56:16       I don't see a lot of what they did. First of all I think you have to get people to sign releases to air that stuff. I don't know how they got anybody to sign a release.

Speaker 41:         00:56:25       I mean I haven't really considered news. Maybe it's like look I don't know.

Speaker 3:          00:56:29       I mean how did they do that.

Speaker 8:          00:56:31       If you're audibly they probably cover their costs their lawyers everything.

Speaker 30:         00:56:37       What if they really. Oh yeah. Because it's worth it to them to have a helmet. We're just totally speculating all of and you know better than anyone.

Speaker 10:         00:56:44       So why don't we look that up real quick. Let's see how to catch a predator. Many thanks to Google. How did you catch a predator. Get them sign waivers. Sure.

Speaker 18:         00:56:51       Watch what what you Google man. You don't want that in your right. Yeah no kidding right. Hey what was up with you in the Google glasses man. I saw. I'll tell you.

Speaker 47:         00:57:00       Just call me honey. Honey honey sweetie pie.

Speaker 19:         00:57:03       How did kids get them to sign waivers yeah you could get in trouble for like looking too much into Catch predator like what he tried to avoid being busted.

Speaker 38:         00:57:18       You know I was thinking about that the other day like how do you even know what's going on if you can't do certain things like I was thinking of looking up like how to make a bomb. Just to see if that's out there. Like nobody knows if that's out there. If you don't google it and everybody's afraid to google it. Makes sense.

Speaker 36:         00:57:34       Yeah. Yeah. Did you do it. No I didn't.

Speaker 34:         00:57:37       I don't want anything to happen.

Speaker 9:          00:57:41       Which is why I think I left an impression. You know something. I was curious about. I wish there was a thing you could google where it's like I don't know.

Speaker 48:         00:57:48       I just don't get it but it seems like any crazy kid. I don't know the Internet's power.

Speaker 14:         00:57:55       The scariest thing about shows like catch predator is you see that these guys are like broken you know you see they're like horrified when they get caught. You see they know that it's fucked up. It's not like these remorseless cold insensitive unfeeling you know they're not scared when they get caught these guys fall apart.

Speaker 19:         00:58:13       You see they're horrified at who they are. It's really it's scary scary to say because it's like a glimpse into madness. You know that guy Chris Hansen. I guarantee you.

Speaker 14:         00:58:26       Now this sounds like some hippie bullshit but being around people that are that fucked up on a regular basis and broadcasting them and paying your bills based on broadcasting them and all and I mean like under the guise I guess you're pulling these people off the street and that's always a good thing.

Speaker 9:          00:58:46       Well you know what happened to him right. What was it. Was that he got caught cheating on his wife or something I got some big media thing.

Speaker 44:         00:58:53       Then he got investigated with a camera. He was out with another bomb. Me. Look I don't know what the fuck the guy's marriage was like. You know I don't want to. Crack on the guy for that. I think there's a big difference between that. And you know of course you know some. Pocket child some consensual. Shit he did with Secretary whoever. That freak is. Oh I hate him for that but being around all those people that were kid fuckers man.

Speaker 19:         00:59:24       That's gonna wear on your soul that's going to wear in your soul did you even see these people over and over again and being in their presence when you know most of them are probably I mean I guess this isn't their first time I would I would assume this isn't the first time they probably already had sex with young kids or any so you watch. It's just it's it's just it's really it's gonna be a really depressing view of the world and it's only so many different things you can expose yourself to in a 24 hour time period and you got you know 365 of those 24 hour time periods in a year and you got a hundred of those years if you keep your shit together but most likely no. And you're gonna spend time hanging around pedophiles all the time. And it's one thing if you're a guy and that's your job pull them off the street. But I don't I'm not exactly sure what good it does making a show out of that. You know I mean except scare the fuck out of everybody and make us aware.

Speaker 46:         01:00:18       But I feel like you know not that I mind them being outed because it's such a heinous crime against humanity.

Speaker 28:         01:00:26       But man it seems like a fucked up thing to broadcast. You know it's like what do we want to concentrate on. It's one thing to like work on cleaning that up but as a piece of entertainment programming you're gonna you're going to concentrate on someone who wants to victimize children and you're just gonna focus on that a lot.

Speaker 9:          01:00:43       I think it was a hit because you know they're the ultimate bad guys. Well you know you're looking at the villain of all villains right.

Speaker 19:         01:00:49       No matter how fucked up your own life is right. Right. Yeah. Nobody's lower than a child molester.

Speaker 17:         01:00:54       Everybody can go that fuckin piece of shit that fuckin p has to be on the couch picking your fat toes. Smoking a cigarette. You see they're just picking dry skin and your toes and just drop it on the floor of this motherfucker. That piece of shit I hope he writes I hope he writes in jail. Death is too good for him. I hope he rot in jail. You know what they do to child molesters.

Speaker 19:         01:01:16       They get him in their persons fucking wretched stupid human being is barely an ape. They get the shit on this child molester and feel better.

Speaker 36:         01:01:25       That voice grosses me out the bastard later.

Speaker 18:         01:01:28       I feel bad I and do it from Boston and Boston is in a bad position right now.

Speaker 20:         01:01:35       Oh just don't you know this Boston thing. When one of the things that is fascinating is that they like there was a thing about how they weren't going to read him his rights and then this you know this thing about how whether or not they were going to try him as an enemy combatant or try him as a civilian. It's really fascinating that that's becoming like a real issue. You know the way they decide to approach it like is this guy an American that we're gonna try as an American you know or someone who lets someone when someone commits any form of terrorism. Are they are they instantly just out of the club. Or do we try him as one of us you know. Is it or is it a war thing. Are we at war.

Speaker 19:         01:02:20       How we gonna how we're going to go forward in this Yeah it's interesting. It's once it's interesting the way we label things. You know and it's interesting. OK. Any conspiracy theory aside that all these nutty ideas that are floating around.

Speaker 14:         01:02:37       One thing we know for sure there was bombs that a person put in place that killed a bunch of people that didn't do anything wrong. And we have to figure out how the fuck that happens and I know that sounds super simplistic but as a human as a species that's evolving clearly as we were talking about the Mongols earlier and like what they used to do a thousand years ago like our most heinous acts pale in comparison to those of our ancestors.

Speaker 46:         01:03:10       But when something like this happens you realize that people are still capable of such embarrassing ruthless stupidity arrogance and just horrific insensitivity towards their fellow man.

Speaker 22:         01:03:32       The idea that you could just take a bunch of people you don't know and kill them and maim home and just you just were in the wrong spot at the wrong time and I got a message and there's only one thing that gets people to do that Fox by the way and that's an ideology right.

Speaker 19:         01:03:48       It could either be a religion or could be a cult. Or it can be you know some group that you belong to that sworn allegiance to a certain code or set of rules. But that's the only way you get people to do shit like that if they don't have an ideology. They just don't do that. Doesn't make sense.

Speaker 46:         01:04:04       There's no evolutionary benefit to doing that other than pleasing a group of other like minded psychopaths someone you have to be amongst a group of people that have very specific beliefs that above all else take precedent. So that you're willing to put your humanity aside for your crazy beliefs in a completely irrational display of destructive power and that you can kill innocents. That only comes from ideology and we get really lost.

Speaker 14:         01:04:41       When we start talking about religious freedom and religion and you know an atheists are guilty of this just as much as really religious people are because whether you call it being a Muslim whether you call it being a Buddhist whether you call it being a vegan whether you call it being a Christian whether you call it being a Republican whether you call it being a Democrat whether you call it being a progressive when you lock yourself in anything you become a part of something that's almost been decided for you.

Speaker 24:         01:05:18       You you you you you lock into a pre arranged set of opinions on things and some of them are bat shit fucking crazy and just like the Mongols got a hundred thousand mother fuckers to roam across Russia and Europe and China and slaughter millions of people. You can't do that unless you've got a cause you can't do that unless you're part of a group.

Speaker 20:         01:05:45       You can't do that unless your group is separate from the other groups. And the only way that ever works is someone's got to talk you into that shit. You've got to be a part of something. And with this kid apparently was or he was you know the one they're saying did it he was a pretty radical religious young man. Now whether or not that's true. Who knows science.

Speaker 9:          01:06:06       It has to be it seems to be the one thing that all these people have in common.

Speaker 20:         01:06:09       Yeah well I think the false flag people are thinking that like somebody gave them all this stuff and that they were talked into doing it and then it was a plan to erode civil liberties that they would sacrifice a few Americans and clamp down on laws.

Speaker 28:         01:06:24       And this is this really is classically what military leaders have been doing since the beginning of time. You know like we're talking about armies in the past would actually sacrifice soldiers and slaughter them so that the rest of the people could eat you know they would cannibalize themselves. That was they. They had to talk somebody into doing something like that. You know I mean the first time somebody says that's super awkward Yeah. It's fuckin you know it's hard to believe that in this day and age with the like if you look at like how amazing humans are capable of being you know.

Speaker 16:         01:07:00       Like here's a perfect example Oprah now I know Brian doesn't like my love for Oprah.

Speaker 35:         01:07:08       I love that you're I Oprah I think it's Brian.

Speaker 44:         01:07:12       He goofs on me but it's an honest appreciation for what she does because Oprah like you know I have a friend who worked for and is like man she's like super yuppie bitch. Barely an hour and how the fuck are you going to try to be a standup comedian you can't even go two hours without paying. My friend was like he worked for and he was like pow. She's like intense you know. You know she's like really. She has an idea what she wants and she gets done and you know he was like I think he's been intimidated by too because he was working for but like stop and think about how much nice that lady does like that lady is like so nice. All those women that come to her show they feel great. Everybody leaves positive. I was reading this thing the other day on negative energy and that there was some sort of a study that actually showed that negative energy is contagious.

Speaker 44:         01:08:03       If you find out you know if you if you're hanging around people that are negative it doesn't just affect you when you communicate with them and becomes a part of the way you communicate as well. It becomes contagious and one like super aggressive contagious negative person can actually infect like a company. I think that's why it's important that I mean companies have been really focused on that. I think ones that are really aware of the social structure within the organization they want to make sure that you don't get like a really negative Downer type person in any sort of a role because if you get them you know that they can really infect. Like if they're especially if you had some guy like you work on a big project you got some one guy who's leading and he's a douche bag and everybody shows up work like oh it's there's very few things in life worse than being stuck like working in a job it sucks with a boss who's an asshole. Right.

Speaker 7:          01:08:55       Why do why are all bosses mostly assholes to me making my list. I look back at all the jobs I've ever had you know and it's the majority like they were always the assholes they were never the people you hung out with or wanted to hang out with you know they're always there I was always a terrible employee.

Speaker 44:         01:09:11       So I think anytime a boss got mad at me I totally deserved it.

Speaker 11:         01:09:15       There was a shitty. I did a shit job mowing lawns when I was a you know a lot landscaper.

Speaker 10:         01:09:23       I remember the guy hired me to fuckin scalped this law and I did not work a lot more. I lied just like you get the job like my friend did. And you said you could do it easy so often it's not hard but it was hard. The first time I did it was kind of hard to figure out. These are old shitty lawnmowers you know and I sculpt the shit out his lawn.

Speaker 35:         01:09:40       You fucking hate most don't you hate it. That used to be torture. It's not it's it's not easy.

Speaker 10:         01:09:45       Oh yeah but when I was in high school my friend Chris he one of the things about Boston about growing up in Boston. Boston is like a really in G. They have a lot of ingenuity. There's a lot of like people get shit done. So like it's a strong work ethic. They're like clearly way stronger work ethic than I ever experienced here in California. Like people are so used to getting up in the morning shoveling their car out from the snow they're used to shit like it's a different kind of like there's a different kind of like mentality there.

Speaker 19:         01:10:19       You know if you grow up there you go and figure out what we're talking about.

Speaker 49:         01:10:23       I had an example where we talked about just before that Boston yes fuck I had a point and I completely lost it and trying to figure out why it is S.A. after burying it.

Speaker 50:         01:10:42       I didn't. I took it but not until right before the show. Fuck mowing lawns. Oprah.

Speaker 10:         01:10:50       No no no I was passed over dude. It was the the mowing lawns things about oh my friend Chris. Okay. When I was in high school this is what it was when everybody else was like you know I had a job like Poppa Gino's and shit I was like making spaghetti and I was like pretty easy boring job.

Speaker 24:         01:11:07       This kid had a lawn mower empire. He had a landscaping empire.

Speaker 14:         01:11:12       He had a brand new car. He had people working for him. He had lawns that were going while he was at school. He had guys working farm. They were cutting lawns wise at school and he would come home and he would go and work till nighttime and they'd show up for work the next day. He always have new sneakers on. He was like a grown man. By the time we were 17 this fucking kid I had never been around more people. That made me feel like a lazy bitch. There was so many dudes like my friend Jimmy that I used to love Jimmy to tell yo this guy. Like he had from the time he was in high school he had his own electrical business. He worked for a guy for a little while.

Speaker 2:          01:11:47       Started doing work on the same time he got at a high school just got his own business bus and asked 10 12 hours a day drive it all out ran like a maniac. It was you while you're around people like that like you you develop that sort of you know that sort of tenacity that exists. Like not a lot of spots in this country you know. And I think that dealing with like environmental conditions there's something about that. It's why people from New York tend to be funnier. You know people from Boston tend to be funnier because they're dealing with so much bullshit all the time.

Speaker 9:          01:12:20       Definitely and controls. I definitely think where you're coming up with that raised has a lot to do with that type of crazy factor of your communication skills really. I think it's down to like you know small talk if it's the city that you're raised in. It rains a lot. You're going to end up having to talk with your friends more or if it snows a lot if it rains a lot if it's a windy city. Things like that. It's true. And I think to be indoors or really apply.

Speaker 10:         01:12:48       Yeah. Socially for sure. Right yeah. In California you could sleep outside and live right.

Speaker 36:         01:12:54       I drank I drank. Tom Hardy didn't talk on the porch was smoking cigarettes.

Speaker 11:         01:13:00       That's a Don't you think that Ohio of today growing up in the same place where you grew up would be very different because the Internet because kids growing up with the Internet be a lot more tolerable.

Speaker 18:         01:13:10       That's for sure. Yeah right. Yeah.

Speaker 11:         01:13:12       Yeah. That's a totally different world now. The whole world also got lights turned on everywhere lights turned on and the news started showing up all the information started flowing whereas before you relied on local newspapers and fuckin TV news.

Speaker 29:         01:13:25       Bitch how the fuck did you know what was going on anybody know what was going on then man. How did anybody know.

Speaker 11:         01:13:36       So I think they're saying that there's like certain laws that apply to pedophiles. That's why these guys were allowed to be put on that show.

Speaker 36:         01:13:43       And there's a reason why they quit. The guy killed himself while filming it. One of the suspects somebody tweeted.

Speaker 11:         01:13:50       Well if they were being honest when they say good riddance.

Speaker 13:         01:13:54       See you next week. Yeah. Show it. I mean are they trying to get rid of predators and trying to catch him.

Speaker 4:          01:13:59       It's not. It's bad if they commit suicide. Well we're all God's creatures even the ones that fuck kids. What I mean what is that. That's ridiculous.

Speaker 51:         01:14:10       Well they got sued for one hundred and five million dollars.

Speaker 31:         01:14:13       Why don't they just come clean and give the guys have gone on the show and go listen sir there's a bullet in that gun put it up to your head. Fuck this trial. And that would be we'll pay for your funeral.

Speaker 9:          01:14:26       Well you know they'd be the most watched reality.

Speaker 3:          01:14:29       And then as soon as he blows his brains I go sigh. Film it. Get a close up on him or we're out.

Speaker 29:         01:14:37       Get out of there. Just leave him there. Put it on TV no one's gonna know.

Speaker 10:         01:14:45       What are they gonna do. They are the cops gonna sue NBC. They're gonna bring him in for questioning. Look you saw what happened. God fucks kids we gave him a gun. Okay we're cool. We're good here right here.

Speaker 49:         01:14:55       Would that be illegal I would say yes especially if the guy didn't have a gun permit.

Speaker 8:          01:15:01       Yeah I guess it really depends on the gun law.

Speaker 4:          01:15:04       Yeah well maybe you could do it if you gave me a gun and said Whatever you do do not shoot yourself in the head right now on TV.

Speaker 45:         01:15:14       You will smile a wink huh.

Speaker 41:         01:15:17       There was this weird comic at the at the store last night. Do you remember this Tony. There was some Norwegian comic that I did something about Michael Jackson or something. But he had this huge Wikipedia that just goes off about how brilliant this guy is and how much money how did he write his own Wikipedia is with me.

Speaker 52:         01:15:36       But I mean he is connected to it like a lot of these TV shows and stuff. But anyways his wife comes up to me goes Hey Fat Man come you fat man. And I was right in front of my target. And she was trying to tell me that she wanted that. That he has a nice house up here and he pretty much she was trying to get me to come back to them how their house for an origin for what it seemed like and she wanted you.

Speaker 10:         01:15:59       Well it's probably what they feel like Hollywood's about right. Yeah. And he's like if I am going to make it here you have to give up the pussy. Listen we need orgies all of the time. Norway only way to make it as comedians so weird. Yeah that's that's a pretty odd story there fellow.

