Speaker 1:          00:00:02       Real good experience.
Speaker 2:          00:38:28       You know, if there was something like roasting Tony, if I had a rose Tony on some think, what does this ma'am, no thank you. Your birthday. Don't mind. 90 gif coaches has their time. Oh yeah, I don't eat that. That's how I keep my girl is figure. I'm trying to honey, what does that lollies lollies. What is a lolly? That's not a lolly. What is that? It's a raspberry lonely a lot, but it's, these are like gum drops. Yeah. I'll let you put in Australia. Oh, you call them lollies? Oh, we call lollipops like it as a stick. Yeah. You said it was Molly tried to get sex cause Exposito birthday. Quantis look, you've got 16 hours. Don't be a pussy. No. What can I have a cup of coffee though, please? Just black. Um, where were we? Roast a ballbuster. Yeah, and Baltimore and guys, not bustle bells is good but, but if I wanted to go like he goes, like Tony goes deep. He writes so stealing shit like he does, he writes the best jokes for rose. He's just got this, he's got everybody's personalities. Like we were talking about this last night. Like he's like a guy, like he doesn't do this on stage, but we're joking around and he, he'll say puns like ridiculous play on word puns. My brain doesn't work like that.

Speaker 5:          00:39:50       And you know, there's different comedic muscles. There's like cons, there's roasting, there's staying in the pocket, doing long bits. Like when you do, you know, you'll talk about the same topic for 10 minutes. There's like different muscles, you know, like I don't move around a lot on stage, which it is something that I sort of wish I could do. I can't do impressions like you can either, you know, there's just different muscles and stuff. It's sorta like, you know, to use an analogy, it's sort of like UFC fighters. Like some people are good at some things and sometimes the audience once those certain things and uh, you got to know which muscle to use against your opponent. If your opponents, that audience, that venue, whether it's in Australia or Sweden or la, you know?

Speaker 2:          00:40:29       Yeah. Just when it comes to like the roasting thing, I enjoy watching it. Like I go to cause a thing called roast battle, but they do at the comedy store, it's fucking hilarious. They have to comics and they'll go back and forth. Like one person will tell a joke and the other person will tell a joke and it's fucking brutal. A rap battle for comedy. Exactly. That's great. Cool. These motherfuckers, they steal years from each of those lives. Like we've seen some who were like, oh my God, we have to sit back and hold your head and you just feel the pain to the other person. I can't do that where I can't do that. We're thinking about doing a roast on fight pass, you know, roasting different people. Yeah. Oh that's your guy. That's your guy. I mean I've been literally not with his second of hesitation if you said, yeah, I need one guy to roast people. I'd say Tony Hinchcliffe wait before you'd say rose, he ba 20 inch left before you even get the word people out. I would say so

Speaker 5:          00:41:26       Tony is a huge crossover in there because obviously you know, people, you know the UFC in the roasting is very close, closely related in the way that if you like watching people get slammed in real life, you know, you'll love to see them get verbally slam. It all started cause I'm from Youngstown, Ohio, a tough neighborhood and I sorta defending the little guy so I defended myself with my words. So it's all sort of in the same ballpark, you know? Yeah. I'd love to help you out with the UFC rose. That's easy. You,

Speaker 2:          00:41:53       he's your guy and Adam Hunter's good attention. Yeah, I knew Adam with, he's great with MMA to him because he knows so much about MMA. You know, he's very, very knowledgeable. Yup. No, I talked to Adam off. So you've got to do something on fight pass. We're talking about it with fighters. Tony's a perfect guy to, cause they won't, it will feel like they need to beat his ass. I Dunno. I Dunno how many fighters could actually be roasted. I think that a lot. Can I not do it? I can't tell you how many guys get mad at me. I point out like situations that they're not necessarily the best dad or, or skills that they may need to like look into. Like they get mad at me.

Speaker 5:          00:42:34       So it was just an idea. It might not even work, but I don't know how many, how many fighters would actually want to be roasted. I think a lot of them have a great sense of humor, I think. Yeah. I think you'd be pretty surprised. I think if they're from a different country, like resilience, probably wouldn't want to get made fun of that much. Just thrown it out there like did. I think it all depends on the culture, but a lot of, uh, a lot of Americans are into it. You know, like I know that Brendan Shop, he's like, it'd be great with things. So many of those guys that I met.

Speaker 2:          00:43:06       What you need to do before you, uh, have Cyborg, have our first fight in the UFC, have Tony Roaster, let's each still haunts me. Still wants to be a part of the big show.

Speaker 5:          00:43:20       Yeah, that'd be amazing. I don't even know where I'd begin. Where would I start properly? She's the only person that cuts the weight by chopping off her deck.

Speaker 2:          00:43:32       Yeah, there'd be a, there'd be a lot of different angles and you'd approach that. I think it would be tough for a fighter to do a, Roche was sold back to the Ronda Rousey Holly Holm thing. Obviously you can't talk to Rhonda right now because it's too, too soon. It's too intense emotions. She's probably just in agony right now, but, um, how long do you wait before you think about scheduling a rematch?

Speaker 3:          00:43:58       Yeah. Well normally when fighters come off, we'll fight like the Rhonda fight, the Lawlor I'm Mcdonald's fight. Uh, you know, you don't, you don't even talk to them about fighting for, uh, the last core me a fight with, uh, with uh, yeah, it just, you just wait and, uh, probably a month, about a month he call and say, Hey, what's going on? Really thinking how you feel and you know, yup. You have

Speaker 2:          00:44:29       lunch with her and you going to like talk car on

Speaker 6:          00:44:32       the phone or do you want to do an in person? Rhonda? Yeah.

Speaker 3:          00:44:35       Yeah. You know, after this thing, when Holly is going to be in a fucking whirlwind, when she gets back, she's going to be, you know, normally she'd probably just get home. We'd take some time off hanging out with a, she's going to be on radio tours, television. She's going to have a lot of work to do. Rhonda will be able to go home and just chill out, relax for a while, got her head together. He'll level a little bit. Um, and then, um, you know, I'll see her next week in person and then, uh, what I'm talking about fighting,

Speaker 6:          00:45:13       he won't talk about fighting next week. You don't think she'll want to talk about it immediately? No, no. If she does, that's cool. She wants to talk. We can talk, but I won't talk to her about it and give her a month. What will you talk about? We say Divia how about the weather?

Speaker 3:          00:45:28       Just hang out, have lunch with her and hang out with her and see how she's feeling. So yeah, she's doing, you know, um, yeah,

Speaker 6:          00:45:36       job is very weird, man, because your job is, you're not just a promoter and a lot of ways, like you have to be almost like a counselor or like a psychologist in a way.

Speaker 3:          00:45:46       Deal with so many different egos and personalities and quirky, you know, that without a doubt. Personal problems, business problems, you know, a lot of stuff. We deal with a lot of stuff with the fire.

Speaker 6:          00:46:04       Well, you do probably wouldn't go back to that. When we were talking about earlier that 2001 Vladimir, Matt, you Shango Tito Ortiz fight like that was when you guys were first started. Did you ever imagine that you would have this kind of role now? Like what did you see the role of a promoter being? Because you're not just a promoter, you're, you're a promoter and a very weird way cause you're a promoter, but you're also like the main personality behind the UFC. Like you mean like when I checked into the hotel yesterday called me Mr. White. I'm like we're both bald but I'm not Mr. White. Like you know what I'm saying? Like if they say, oh this fight looking guys coming in here, it must be Mr. White. I see shit on social media where it says you and I are turning into each other, which is fucking photo. That's true.

Speaker 3:          00:46:49       Yeah. You know what? When you think of the term promoter, most promoters are fucking now secretary to fax machine. Right? Seriously there, there's no infrastructure there. There's no, we're so different because not only do we have 500 fighters under contract at 300 and something employees to employees, um, you know, in a weird way, we're more like a media company yet we promote fights. It's, it's, it's, it's really morphed into this weird thing. But you know, a lot of this stuff, a lot of the things is in the, in these, in the growing pains of building this business, the relationships that you have have with, with, with a lot of these guys. You know, there's some guys on the undercard said, I've never even met before. And then there's people that I'm really, really close to. And, uh, and you were saying it earlier, you know, you, you learn to care about these people. Um, no people that are involved in their lives and you become clubs.

Speaker 2:          00:47:52       Yeah. And you see them lose. Yeah.

Speaker 3:          00:47:55       And you know, and then there's, there's so many times that, you know, two people go in and care about both of them and somebody is going to win or lose that night. You know, there are some fights that I don't even want to watch. You know, it's like shit, I don't even want to watch this fight. It's going to be one of these good people are going to have to lose.

Speaker 2:          00:48:15       Yeah. And there's no way around it. There's no way around. And then there's times when I'm like it out. It's the complete opposite to, I mean, let's be honest, where I don't have a great relationship with a guy, you know, you know, there's a parallel between you and me too. And that there really wasn't a you before you and there really wasn't that many people doing commentary before me. Like you don't, you don't like a a normal promoter in a sense that they think is by, I mean you have, dawn came, it was like only in America, but it's all, you know, it's mostly showmanship and bullshit and, and you just somehow another figured out how to just be Dana White. You know, you've, how do you do a member like some sort of a conscious decision to not put on some sort of fake professional attitude? Or is that just not in you at all? You know, you're, you're you, you're the Ui new. Like before you were famous. See at the same dude,

Speaker 3:          00:49:17       thanks man. What we, what we, I don't know man. I don't know really how to explain it, but I just go in there and we put on fights and we, you know, we've, we've tried to put it on the best fights that are available with, with the best talent that we have for, for instance, I believed that the Ronda Rousey, Holly Holm fight was the fight. But you get all these fucking conspiracy Weirdos that, that, that start talking about. All anybody wants to say is, oh, I want to see Dana White's face after Holly Holm beat her. And I want to see what he, two women are going in there. Rhonda and Holly are going in there. Somebody's going to win and somebody's going to lose. I mean, anybody that's stupid enough to fucking think that. I think, you know, somebody could win forever or somebody else couldn't win is ridiculous. Or that Rhonda hasn't fought the best competition available on his phone. All the best girls in the world. That 135 pounds.

Speaker 2:          00:50:18       We brought Holly Hollman. Yeah, it's just that made the wait time. The wait Cyborg has had opportunity for

Speaker 3:          00:50:27       this fight. All she has had to do was make the weight. She hasn't tried it would that much money on the line and all the things that are going on. Look at last night's event, Holly Holm stepped up and took the opportunity and won. She won the fucking fight. The opportunity was there for the opportunity has been there for Cyborg this whole time. Guaranteed. Oh, get out there and said all that crazy shit that they said and she die if she made weight and all that stuff that was going on. What was Ronda supposed to go to? One 45 or fight her to catch weight for what Ron does. The 135 pound champion. Like it or not, that's, that's her weight division and that's where she fights. There's plenty of women there. And I felt like going into this next fight, I saw the Misha Tate fight twice, saw that fight, none of that finance, you know, and, and yes, we did.

Speaker 3:          00:51:18       We did set that fight up as a contender fight, you know what I mean? But I felt like that wasn't the best fight. That wasn't the best fight. I felt we brought Holly Holm and to fight Ronda Rousey. And I felt like that was the best fight to put on. We're literally in a fucking meeting room. We sit in this board room all day and I'm like, we got to make this Holly Holm fight, man. This is the fight you're going to ask Lorenzo's. Exactly. Actually, the way it went down. This is the fucking girl. This is the next big challenge for Ronda. This girl is fucking tall. She's got the heightened read advantage. She fucking kicks. Uh, you know, she stays on the outside. Ron has never faced anybody like that. This is the fight that make it, not to mention the fact that she's undefeated and she's got legit boxing credentials. This is the fight. And we did it.

Speaker 2:          00:52:06       Yeah. I mean, we're right now, it's kind of funny because we're in a plane, we're flying over the ocean, and when we land, it's the buzz just as kind of started, I made it exploded, but it's almost like a tidal wave. And that tidal wave is just going to reach all across social media and all across television shows and radio shows. And you know, by the time we land, it's going to be Monday morning, all the morning radio shows are going to be talking about this. All the television shows are going to be talking about this. That's when the party really begins. And that's when the Holly Holm coming out party really begins. True. And you know, we're, we're right now, we're kind of like sitting here while the fuse is lit.

Speaker 3:          00:52:49       I've been doing this for 15 years, man. And let me tell you what, anybody can beat anybody on any given day. You know, even even reporters and fans and even you win this fight was first announced Kevin Alley. He's like, I'm not flying over there for a 15 second fight. I think we'll be over in 15 seconds. And you never, Freddie Roach

Speaker 2:          00:53:08       said in a lot of people said, well I didn't think that Holly was going to get destroyed, but I thought that Amanda Nunez was a more dangerous fight based on her performance against Sarah McMahon cause she smashed her man, knocked her down, beat her up and I know she had beaten up cats in Ghana and the first round, although she got stopped later in the route, I think cats, Donald stills

Speaker 4:          00:53:26       dangerous as fuck. She just made a big rookie mistake. She's charged, got caught in a scramble and you know Rhonda is so nasty at catching those arm bars and even in this fight she had been tagged with all those fucking straight lefts. She had been rocked and she's still, when they went to the ground she was a immediately threatening with an arm bar. She still has the best arm bar technique. And Emma.

Speaker 3:          00:53:49       There was one part for a second where she caught her on standby and grabbed it like a crocodile and just, I don't know what she was going to do with it, but she fucking added trying to take her down, had it. She got Holly just kept fighting. She got defensive and she just kind of rolling out of it.

Speaker 4:          00:54:09       I think this is a, this is a pivotal time for Rhonda because she's a huge superstar. She's a huge movie star. She's a huge celebrity. But what got her to that position as being a great fighter and there's a balance there somewhere and you've got to find out where's the balance, is the balance spending all this time working on movies and all this other shit and, or is the balance going back to fucking rocky for going to that cabin in the woods and going, running up the hills, the snow and you know, and focusing on just fighting. And that might be what she needs to do now. I mean if she or, or that's it, you know, or figure out what it is. I mean she's got enough money now and assume she probably, if she's frugal, it doesn't have to work again for the rest of her life. She does. She doesn't. Right? So she has to decide what she wants to do. Does she want to figure out what rent wrong, figure out what she could have done better. Get back to the drawing board, maybe work with some new coaches that are going to work with her on kicks and distancing and flip work or maybe figure out some other ways to try to get Holly down. Other than the collar tie and and clenching. I mean,

Speaker 3:          00:55:21       she's the mentally strongest fucking athlete I've ever met in my life when she gets over this, this loss she's going to, she's going to be a savage man. I mean she was, she was a maniac in a hard worker when she was the best in the world. What's she going to be like now that she lost? And the thing that makes this fight great again is Holly Holm. Now everybody knows how talented Holly Holm is and that Holly Holm is legit. And Holly Holm is a workhorse to both of these two are going to take the next few months, go back in and start working on shit, and they're going to clash again and there's second fight will be fucking awesome. Does Rhonda have a broken jaw because social media was reporting on? That's what, that's bullshit. There's nothing wrong with Rhonda, Rhonda. Well, there's definitely something wrong with it. Well, I mean, she's concussed.

Speaker 3:          00:56:09       She's heard. He had a huge fucking cotton in her lip. Her lip was split open and uh, I was, I was there and I was like, you know what? We don't want a doctor. Someone that fucking lip. What's lip going gonna look like at the, so we brought in like the best plastic surgeon and from Australia last night. He came in late last night. Soder lip over and her lip looks awesome today. They do. When they do that, did they do interior stitches? So they do it from the inside out and plastic surgeons are just so much better than dockers. I'll give you an example. In here. Something fucking crazy. So at the last fight, um, when we were at the core MBA fight, Courtenay Gustafsson sitting there and my phone starts fucking ringing during the fight and, uh, it's my sister in law, so I pick up the phone during the fight and my wife was on the phone going fucking crazy.

Speaker 3:          00:57:04       So we have, uh, uh, uh, English massive two year old English massive who jumped on my daughter and ripped her ear off her head in my house. How did he do it? Fucking just jumped at his paw in it. No teeth. Watts ripped her ear in half this way and then off the head. So it was hanging by the thing here, like by the bottom of the ear. So how old's your daughter? My daughter is nine. Oh my God. Yeah. Nine years old. Fucking dog rips her ear off during the core me Gustafsson fight. My wife is hysterical. Can't even understand a word she's saying. So I have to calm her down. What the fuck is going on? Tell me what's happening. And she tells me, I said, okay, I grab doc d. Uh, one of the doctors for the UFC, he gets on the phone and calls Las Vegas.

Speaker 3:          00:57:59       The first thing he did is trying to set up a doctor and I said, I don't want a doctor. I want a plastic surgeon. Get me a plastic surgeon. He calls them his plastic surgeon. They go to the hospital. Um, they had to wait like an hour and a half. So you can imagine the freaking out. They got to wait an hour and a half because they're waiting for the plastic. But the plastic surgeon came and put her ear back on and then fix the ear this way, sewed it back together. My daughters ear looks unbelievable because you can't have a doctor do that kind of shit because if you have a doctor do it, all he cares about is getting the fucking ear back on. Not How it looks, you know, but you cosmetically, it's like the doctor will come in and Stitch Rhonda Slip, but did Rhonda, his lip is going to look weird.

Speaker 3:          00:58:40       So when we do fights in Vegas, there's a, there's a doctor named Dr Shoe. I Dunno if you've ever met Dr Shoe. He's a tall Asian guy with glasses. He is the man when it comes to he's so he sews up these cuts because as you know, in fighting cuts are a big problem. They have to be sewn up the right way, not only cosmetically, but if you're going to continue to fight, you have to sell them up so that they don't rip open all the time and getting a lot of scar tissue under there and things like that. So we're very, very careful and stuff like that. But if anything traumatic ever happens to your kids or your wife, you're looking for a plastic surgeon, not a doctor. What the fuck did you do to that? Doug? Did you kill that dog is gone, Doug Bit. Your daughter's here. Dog's gone. Yeah. Ah, to kill that dog myself. I know. It's crazy. Fuck Great.

Speaker 2:          00:59:29       Massive too. But he's the sweetest dog in the world.

Speaker 3:          00:59:32       Doug would never do any of that on. My daughter had a buck, an ice cream cone and the dog when I was trying to get the ice cream cone and my daughter said no, and the dog just freaked out, man. At the end of the day, even though it's a dog, it's a fucking wild animal and went and they're just, they're fucking nuts with food and now when you have food there, you could feed your dog, feed your dog till he's full and then you're sitting there eating food and the dog is like looking, you know, he wants some more fun. Wow. Look at this. Hello fellas. We're doing a podcast right now.

Speaker 3:          01:00:06       You guys circled Gerkin as hanging out with just one way. Good luck with that. This plane, his playing is so bad ass. Then it has two different levels. There's 500 people on this plane, 1100 bags and there's actually a lounge upstairs where people can hang out in the lounge. He had, it's like a little bar area. He's Quantas flights are fucking ridiculous. We're not great. This is the first podcasts, by the way. That's never been done in an actual pod. Yeah, we're in a pod and the pod that's it might be right. Yeah. Everybody else just does it in a room. I says, well, how did it become, it's from iPods, right? I guess that's the name, right? Yeah. Yeah. I had to get done branding in everywhere.

Speaker 2:          01:00:55       Chocolate Dell had that crazy cut in his lip after the rich Franklin fight and now you can't even, you can't even know that.

Speaker 3:          01:01:01       Yup. What's even crazier is Robbie Lawler. Oh yeah. We had Robbie Lawler's done with a plastic surgeon too, and actually the Jessica Penne a fight when she fought. You want to on Jay check. See her nose. We flew her straight to la and she went and saw the best plastic surgeon in La and we got her nose fixed, so everybody, next time you see Jessica Penne at, you'll notice that her nose looks phenomenal. You look at that Gash and what that looked like. If we sent her to a doctor, she looked horrible. Right now a doctor would have stitched or stapled that thing together and she would look terrible. They sent her to the best plastic surgeon in La and she looks phenomenal. That's amazing. By the way, I remember her nose after that fight. I've seen snow men with better noses.

Speaker 2:          01:01:46       You son of a bitch. You had one ready? He had one ready. Can you know Kevin Ross is a Muay Thai fighter from America. Great. Great fighter fights for a lion fight. He was uh, talking about how, why he got 'em. He got hit with some elbows and one of his fights in Vegas and the, uh, the doctor, you staples and the doctor was so shitty. He actually stapled like one of the things was in the crease of the actual cut instead of like pinching the cut together to staple, went in the hole. It was like this fucking guy was blind or drunk. Now we know. What

Speaker 3:          01:02:20       people don't realize is when you go to a doctor, a doctor is not worried about how you're going to look after. It's about healing. Whatever is ready. I gotta close this whole, I have to, I have to fix this thing. It's like an artist. He's not an artist. Exactly. So when you go to see these doctors and they give you stitches, you are going to have a nasty scar. In fact, I don't care who your doctor is. That's a fact. That's the way it goes. And they do that though. Can they fix that? And they score a Redo it with like a really good job of playbook for like a girl like Jessica panic. It would cost her a ton of money to go do it later and all this stuff. Fuck that. Let's just get it. They might not even work because like there's going to be all that scar tissue and healing from Yammer sutures and you have to cut that out.

Speaker 3:          01:03:02       Maybe. I don't know. What am I? I'm just making shit up that, listen, there's the eds, you know, there's a completely different, um, angle to this thing now when dealing with women, we have women who fight me. You can't have Jessica Penne a scar on her nose and stuff. Like I said, we get a lot of shit. We take care of a lot of people now with what, it really comes down to it. You know, we don't say, Hey, send Jessica Penne, I over to some doctor in stitcher. We sent her to the baddest plastic surgeon in La and he fixed her nose, sent Robbie Lawler to a guy who fixed his lip chocolate doubt and his LePen Rhonda and her lip, which is broken. We literally got the best plastic surgeon in Australia, not, not Melbourne. We've got the best guy in Australia. Um, you know, so we're, we're, we're pretty big on the medical side with the fighters.

Speaker 5:          01:03:51       Yeah. I mean it's, it's, it's gotta be like an incredibly difficult job to do, to like stitch up, uh, a cut like that and it makes sure that it heals. And a nice theme, clean line like that. You know, my friend John Wayne par, he was at the fights last night. He's 10 time World Moy, Thai champions and Australian guy. He's had more than 300 stitches in his face, in his face. That's crazy. With that. Um, no thank you. Yeah. Thank you very much. Thank you. I saw this stuff. We want you to hear what it's like in first class people just to, just to give you a little taste. Knollies no chill clip. No, I got some child. Anything at all. I can get coffee. Yeah. Is there a blowjob? I'm saying they didn't offer you that. Oh yeah, it was, it was the guy though. The guy, his name's Joe and it was amazing by the way, but to bed too.

Speaker 5:          01:05:00       It's really incredible though. Like, like what you do. It's amazing. I grew up in and chose about to kill me. I grew up a huge pro wrestling fan and there's something about what Vince Mcmahon has been able to accomplish with the crazy circus that he's running and turn it into a huge company with tons of bands and watch every week, even though it's all fake and you've been able to fake or real life cause like always say, great. I've always admitted that on your show. What is it? You're the only one that keeps making it look, what does it to make? Still fake always has been bullshit. Right? Right. Just like your game of Thrones. Exactly. What's wrong. But it's amazing to me that you have been able to accomplish what that with reality, like everything he did, he wrote it out himself and wrote scripts and has, they have 2030 writers that he pays six figures a year, big time, more than six regular, like lower middle six figures a year.

Speaker 5:          01:06:02       They all get paid to write that stuff every week and you have been able to grow this thing. And I guess that's really like, it's mind blowing because you get those writers all day. You're never going to do what Conor McGregor can do. Just on instinct. I have to, I have this thing that reality is better than any script you could ever. Right. And, and, and that's the reason that you see, so it's so real and it's so like, like last night, man, you put on the fight with the best fighters in the world and reality is going to happen, man. And when you see it, it goes fucking global and electric like it did last night, man. Even triple h what? Aaa chip me up last night and said, wow. He goes, what? A show and want a shocker. That's what triple h me with last night. It's like, you know, w w when you do have that reality and it goes off like it went off last night, it's, it's bigger than anything you could ever write in.

Speaker 5:          01:06:58       What it does is it makes it so that you never know what's going to happen. Now people have to watch every fight because people can hate and people can say that they knew that home was going to win. That's the biggest bigger. It's bigger than this plane. The amount of bullshit that nobody knew that was going to go. Even the people who bet on Holly and had all this shit last night. There's one reason, one reason only, that they bet on holiday because of the odds. Odds were so big. Why not take a shot or they were her family or a family or friend? Hello. Would that be more comfortable? We're good. We're good. No, he's, he's a Ninja. He's an acrobat. You can flip. These are all my people here. No, no, we're good, but thank you though. Thank you. So nice hair. That was a polite, strong arm. She was trying to strong arm us up to the, uh, to the lounge and Joe shutters down. That was dated. Get Low. Yeah, she was definitely, that was her polite

Speaker 6:          01:08:16       way of saying you guys should go up. Don't match. People want to sleep now. Is that what, is sleep at like 10 in the morning or something? Fucking time. You have a, we're landing at six in the morning and write, but what time is it? What time is it in la? Well, it's only 3:00 PM in Australia. Okay. People want to go to sleep. That's their fucking problem also. That means it's the, but it's not. That will be the middle of the night in Vegas. In La is eight 28 20 La and 3:20 PM in Australia. I haven't been able to sleep since I got here. I'm so confused. I sleep like three hours a week. I've got five in the morning. I'll fall asleep and pill for you, pal, if you want to take it. Don't take sleeping pills, man. I don't take them. It's not only one you don't do as a sleeping pills.

Speaker 6:          01:09:04       I want to be able to wake up at all. Like I was in a hotel fire in San Francisco in the middle of the night. It was a, it was actually, it wasn't a fire. So people that set off the fire extinguishers and it filled the room up with that smoke, you know, that, that fog of those fire extinguishers green. And it was four 30 in the morning. These alarms went off. Plam Pam, Pam, Pam, I got up, didn't know what the fuck was going on. I'm trying to shut my alarm clock. Rob. We, no, no, I didn't. But all the people that were in the fucking hotel and sleeping pills and it was in San Francisco and he had this narrow staircase and it's really hard to get down the stairs. It's like really narrow. And uh, these people were walking like real slow down the stairs and half of them were fucking sleeping.

Speaker 6:          01:09:47       They're like waking up as it were walking. They were all whacked out on sleeping pills. Cause a lot of people when they stay in hotels or when they travel, they'll take a sleeping pill and it was dangerous. It was dangerous to the point where I was ready to start a fucking stampede. I was like, like, like why are you fuckers not running? Like there's a alarm going off and announcement saying the building's on fire and you people are strolling down the stair and half of them look like zombies. And um, um, I've had some friends that have done some shit when they on sleeping pills. Like Kevin James, Kevin James takes sleeping pills to like cook himself dinner and doesn't realize he cooked dinner and wake up in the morning like, what the fuck is this? And then someone has to tell him that he cooked it. Like I'm not down with that. I've seen some crazy. She had to asleep and us. Man, what's funny, I took one number. I told you on the way here, I took one when I saw it, a sleeping pill, I woke up, my throat was so fucking so, I dunno if I was snoring like a biester.

Speaker 6:          01:10:42       I don't know. I don't have that. You usually don't have a problem with sleeping. And I figure if I'm not awake or if not, I'm not sleeping. I'm awake, I'll do something and then they'll do something, tell him tired, then I'll sleep and when I get back to la, LP blacked out. But I just work out and I'll deal with it, you know? I don't know. I'm not into the drugs that I like that they're like, uh, you know, they don't, they don't incapacitate you like that. I'm not into like, I'm not in the sedatives. Right. Got It.

Speaker 3:          01:11:14       I'm just sleeping pills either. But if I need to fall asleep on this flight, I might go a couple rows back and have Holly Holm kicked me in. The neck is hard to judge. She's not even on the flight. She's probably still back in Australia. Right? I think, well she was trying to leave today. She was supposed to stay a couple more days and then she changed her mind and want to leave today. So I don't know if she got out or not. Do you schedule fighters to leave a couple of days after? So they can recover. Yeah. You give the, the fighters on the car to a couple of days that you still, you'll see fighters getting on all banged up. And I was just always think after you've had a fight, you should, you should recite a couple of days without a doubt, without some people want to get right home. Can't tell them what to do. Right.

Speaker 2:          01:11:58       Just imagine that like after a brutal fight, a year ahead would be so fucking swollen. Everything you wouldn't want to get on a plane like it is. It sucks. And being on a plane when you're,

Speaker 3:          01:12:08       he knows his stuff. It's true. People don't really understand or appreciate how fucking tough these human beings really are, that compete. The FCA man, these guys are so tough and girls, it's, it's, it's, it's pretty fucking spectacular how tough these people are.

Speaker 2:          01:12:23       When you were talking about the Robbie Lawler and Rory Macdonald fight, and after that fight, Robbie Rory rather, uh, tweeted a photo of his face like the next day and his eyes were close shot and his nose was fucked up. And what's crazy about, and he said that it was the greatest night of his life. You know, like that's how you know, you're supposed to be a fighter.

Speaker 3:          01:12:45       That's it. Are there, they're special people. They're different than all of us, man. We, uh, that's why I, when I think about fighting, these people are so special that very few people can actually do it. You know, how many people can actually become a top three fighter in the fucking world and how many people can become a champion and then hold the belt for any amount of time? Very few people. It's, they're very special. And I think that's why as human beings, we're sewing on a professional fighters. You know, I always say that, that it out findings in our fucking DNA and we, and we just, we, we look at fighters and we're like, Holy Shit, that fucking guy is the toughest dude in the world. Or that girl is the toughest girl in the world and why we put them on such a big pedestal that they deserve to be. But at the same time, the craziest loneliest fucking, you know, Ronda Rousey loses one fight and everybody turns on her. So she had the Anderson Silva loses one flight. He was never that fucking good. Anyway, the 85 pound division isn't weak. It's just, it's the craziest fucking, yeah.

Speaker 2:          01:13:51       You know what that is is, is people, the people that are mean and nasty and insulting after fights are the weakest aspects of humanity. They're the people that are scared and terrified and they know they could never do that. So when someone does do that and falters they just,

Speaker 4:          01:14:15       because that's their own demons, their own insecurity there all the knowledge that they could never do that in a million years. So when someone does it and fails, all of their insecurities just come flying out of their stupid fucking mouth or their fingers. That's what it is. When when I went on Instagram last night and Twitter and I was reading all that means shit that people were typing about Rhonda, I knew what the fuck that is. That's the weakest aspects of humanity. If we could pluck those people out of our culture, the world will be a way better place. And if the people listening to this, if you're one of those people you need to fucking go for a walk, recognize who you are because that's why you did that. That woman put at both of those women, put everything that they are on the line and for you to insult them after they came up short. The reason why you're doing that because you're a con, you're a con of epic proportions and there's no way around that. There's no, no. It might go up. You might actually know something. No, you don't know shit. No, you're a con because if you do no shit, you would just look at it and you would recognize the sacrifice and the, the, the drama of it all and the danger of it all and you would have respect for them.

Speaker 3:          01:15:25       That's true. So, so well said and these special individuals who want this fucking earth and go out and fight in front of millions of people and lay it all on the line. You know, and I've seen guys walk in with the fucking belt and an entourage go home and a fucking ambulance and by themselves since raise them. Yeah.

Speaker 4:          01:15:45       That's when they find out who's really their friend. But it all goes down. I mean, how many fighters have developed these gigantic entourage? It's like, remember Mike Tyson in his prime was buying everybody. Look at Floyd Mayweather. Floyd Mayweather is hanging around with a, he's got a God damn army with them. It's mainly parky out knocked him dad. You know, it's one of those guys knocked him dead. All those dudes would disappear. Everybody would disappear if he went broke. Everybody would this. As soon as he retires, he has retired for what? I don't believe it. I think he'll be back. I'll be back for at least one more fight. Especially Manny Pacquiao started talking about coming back. Why wouldn't he come back and make another hundred million dollars? Right? But I think that this, the cling ons and the hangers on and the yes people, there's some of the most dangerous people for a fighter's ego because what a fighter wants, they want affirmation.

Speaker 4:          01:16:41       They don't want to like a reinforcement of the love that they're missing, which kind of leads them to fighting in the first place. And they surround themselves with all these people that are boosting their ego up. Those people are fucking dangerous for you though. So I like, have you seen, have you seen what Teddy Atlas is doing? Teddy houses training Timothy Bradley now. So amazing. He's, he Bradley's last fight. You know, we talked about, I can see it, but you said it was awesome. Phenomenal. Bradley looked fantastic, but one of the best parts about it, as Teddy Atlas said, no entourage, no cell phones, no nothing. He doesn't want music plan. No one's in there. It's just him and him. They look at each other, they go over technique, they focus on the game plan. They focus on what the work there has to be done. And that's it.

Speaker 4:          01:17:25       You know, Floyd Mayweather has got a goddamn circus and he's counted and he could pull it off with that surface. Right? But the moment he can, and those guys have to go out and get real jobs. It's a moment he finds out that they weren't really his friends. They were paid friends, they were employed friends, friends that were there to try to boost his ego up. And there are only, they're only occupation. It's like they're, they're professional friends. They're there to be Floyd Mayweather, his friends. Yup. Floyd is Floyd's good at the surface though, you know, and all it, the best Floyd had the circus, you know, people weren't as interested. He, he really took it to another level when, when, when he was pretty boy Floyd, nobody can, nobody can became money. Mayweather. Everybody cared. He's a wizard. I mean, look, that's the same thing with Rhonda.

