Speaker 1:          00:00:13       Yeah,
Speaker 3:          00:39:25       To get tortured that chop off their bodies will leave them in the middle of the streets. American Congress at that point because like, oh shit, you know, we can really keep sending millions of dollars to. These guys were doing horrible human rights violations, so they pass this law that in order for any more aid to be sent to the governor of the sound of other, the president of the United States has to sign off on a document stating that these guys have made huge improvements in their human rights record, that they are on the right path, you know it's getting better. Problem is the deadline is coming up that a gun is each and to be able to send out all these millions of dollars to the government of itself rather and in that moment, the Salvadorian army on these offensive against the gallery and they find some villages that just wanted to be left the fuck alone.

Speaker 3:          00:40:13       They were not pro communist, but they are not anticommunist theater. They were like bunch of Evangelical Christians, peasants who just wanted to farm their fields and be left alone so he. They will lead. The communists go through. They will let the army go through to figure if we stay neutral. Everything works out right? Well, not in the Cold War and the Cold War. There is no neutrality are either on one side or the other, so Salvadorian army come in, grab every single villagers, separate the men from the women, kilos demand or April. The women don't kill them all, kill everybody in that village and New York Times. The New York Times did an article on it and I'm now. Reagan was like, Oh shit, what do I do now? So he said, the guy who wrote this article, it some crazy communist. None of these is through is a smear campaign against our allies. The government has made huge improvements.

Speaker 3:          00:41:00       I'm sending that millions of dollars of course years down the road and saw that the original story, it was through that the staff did that happen and the but other than bitching about Reagan, this is not even an anti Reagan thing is that it's a messy situation because you do support the government of Assad rather. You're literally supporting death squads. Child rapists mean it doesn't really get any worse than that. You don't support them. There's a chance that hillside rather who turn into a communist state, in which case he's not exactly like communism around the world is a higher reputational for human rights. It's fucking awful. Right? So he's like, what do you choice here? No, the you choose to support them or do you choose? It's like, how do you see what I'm going like? It's a situation where no matter what you choose, you're fucked.

Speaker 3:          00:41:46       You're doing bad things. But clearly the moment our support in death squads that can not be the right solution, but at the same time, what is the right solution? What is the good thing you should do? You know, character at the same exact problem. You know? Right before Reagan Carter, some guide, the Archbishop of El Salvador, this guy, Oscar Romero sent him a letter saying, stop fucking sending money to my government because they are doing horrible things with it cart. I was like, Eh, I don't want to look at this because this is politically traveling for me. So two weeks later that squats, walking into the main church and outside of authorities, guy was celebrating mass. They gunned him down, killed him, so he's not a Republican or democratic thing, you know, it's like both sides of the game. They are did not know how to handle this in a situation where it's like which mass murderers and we support and which ones do we oppose because that's the reality of it was like those are the stories or like what the fuck do you do?

Speaker 3:          00:42:45       What is the right thing to do? Windows case, there almost is no right thing. Right, exactly. When you're dealing with certain parts of the world that have been embattled, they've been just in inter tangled in these horrible bitter feuds and rivalries. Horrible things get done and war and when you're dealing with two horrible groups and you can't really differentiate substantially one being more moral or ethical that over the other one and oftentimes like if you were more and more or more ethical, you wouldn't survive in those terrible environments. Like you have to do horrible things just in order to stay above water and that's what keeps it. The stories keep you on your toes because if you condemned wine and not the other yarn, paypal credit, if you can. Then the other, the first year and a booklet, if we get even to what we are seeing, which is the right thing, right, is like, well, it's a fucked up situation and you have to do terrible things.

Speaker 3:          00:43:38       If you say too easily, it's like, oh yeah, well, so go chop. The kids had had off no big deal. So you have to, you say Baylor, so safe to say the opposite. It's like it's a weird dynamic there where there's no real place where you feel comfortable. Like, ah, that was the right thing to do. I can glad we made the right call. Now I can go through easy and stuff. Well, let me ask you this because you're a legit historian. Was there ever a time in human history where there was like a noble ethical government of any sort of, uh, an empire or country that didn't engage in any human rights and did the right thing? Like was there a utopian government and anytime in history? No, I think you've got these different degrees of fucking up. Some degrees they're like, ah, that's not that bad.

Speaker 3:          00:44:22       Come on. We can. We can live with that, but we can live with. That does not mean it's good. It's still kind of Shitty is just a lot less shitty than the alternatives outside of modern times. What's the most Utopian version of a government that ever sort of ran? I think what you get is in you do around into society. Swear may be like for example, if you have low population, vancity hunters, I'm glad that are, but the keyword being low population density because once you have too many people, they compete for hunting grounds and they do horrible things to each other, but if you have a relatively low population density, these guys, there's really no reason to go to war with another tribe over wealth because they are nomadic. You have to fucking carry it on your back. You don't want. I don't want your shit.

Speaker 3:          00:45:04       They have to carry it to them. That's part of the work, so you don't do. You don't fight over weld. You don't fight over religion because most of these guys have have kind of inclusive approach where whatever you do that works good for you. There's no competition there, so you have removed two huge things that people do nasty things to each other over. They're still fighting over. I'm hunting grounds. They're still fighting over women, so that will still happen, but so it's not an idea like utopia. Oh, those noble hunters and gatherers who could do no wrong. No, they did horrible things to each other. They just have less reasons to do so. Then later societies, so agriculture in cities and civilizations, that's when things started getting really rough. Well, I mean, again, it's the placenta mine Australian glasses because you stay in one place and you can accumulate wealth.

Speaker 3:          00:45:54       Now I don't have to carry every single human on my back. Every few days I can sit in one place in the coma late. Well, you do start seeing the growth of social class as you do. Start seeing. I mean, I'm a hunters and gatherers. You don't have reach hunter and gather under poor line. You know, everybody's kind of on the same game. When you become sedentary, you can accumulate wealth and so you do start seeing these game played out in the good way. You know, people who have the resources to dedicate themselves to staff other than working for a living and so on and in a horrible way. We told the nastiness that take place over the fighting over. I want your shade is a little terrier family in order to get what I want. You know, so it's, that's why to me, when you read those and as usual with human beings, there's always a good and bad kind of logic is you have.

Speaker 3:          00:46:39       The guys were like, man, Petey, Yoga, culture sock. He was a horrible, harsh life where it was terrible and every and how can I call it? You're a devotee body and states are wonderful and all that. There's an element of truth to that and there's also an element that's not and vice versa. The Guy, White Lis hunters and guides that are says the best you once ever, and they could do no wrong. It's like up to a point, you know, even both scenarios, there are some huge advantages in some huge these advantages. He just that they change which ones they are. Yeah, when you get so much wealth and so much prosperity that you start getting royalty when you start getting people that accumulate massive amounts of wealth and then they have this incredible ability to control all the people around them and everyone's fearful of them because they have ultimate power that can have you killed instantly and face no repercussions. I was reading

Speaker 2:          00:47:30       this article about this guy who is some Middle Eastern print and he was living in Beverly Hills. Did you hear about this guy and you want to do sexually assaulting people that worked for him and they arrested him and then he fled the country that we gotta wait, wait. He was saying like, you know, you can't do shit to me. I'm a prince, you know, and he's like saying that to them like was 2016 and he's still like, I'm a prince. Should I know that wasn't even one like that. Fuck, I wish I remembered the details. I kind of lost them, I think. I don't want to say. Well, there was two of them real recently. There was one, maybe you will remember it, but the right. There was one where to justification was didn't rape her. I fail on air and I just had been to Bri.

Speaker 2:          00:48:12       Was that dye penetrate those in the UK though? That was in the UK. The wars. The fencing to history. Like if you can come out, let out. Are we going to defend this guy? Let's be Goodi thought like she was under age. Yeah. You'll get laughed out of the room like the defense ever and he got acquitted. See if you can find that. He fell on her and how did they acquit him? They, whoever was on that jury, I guess it was a jewelry or whatever. Who the judges follow that guy forever. I wouldn't say that their bank accounts for somewhere. You're going to find a hole in the ground where the bag of gold. Here it is, British Manitoba Police. He may have penetrated teenager after falling on top of her cleared of rape. Whoa. Was a British millionaire who told the police may have pantry, teenager, director fall on top of, has been cleared of rape, a try saying that name as Han Abdulaziz was accused of forcing him, said, oh, she was 18, 18 as she slept on the Sofa in his Lincoln apartment after a night of drinking at an exclusive nightclub when he was questioned, the 46 year old businessman said he had slipped and fallen on top of the girl, which may have caused his penis to penetrate her.

Speaker 2:          00:49:28       I'm fragile. I fell down, but nothing ever happened to me and this girl, I'm fragile so I can keep my balance. You know about a pinnacle, have great aim because somehow he managed to find her vagina with the jury, acquitted him of one count of way rape after just 30 minutes of deliberations. Wow. That jury is going to be a tank coon. Big Time. They're going to be on a fucking yacht, Paula to to like a Jay z video doo Doo Doo Doo Doo Doo to to. Well, it's also fear to when someone has that kind of thing, you've got to wonder, is he a billionaire to say bi or men air? Well Posey have a billion come on son. I wonder how how he got away with that. That doesn't even make any sense. Unless they just picked a super sympathetic pro Muslim. I'm assuming he's Muslim with that name pro Muslim, but even. I mean it's like, come on, how did they do it? Well, I really think what

Speaker 4:          00:50:28       you laid out is the value option or I'll have you killed option are really the only two logical explanations because other than that, this is not a defense. This is the most. Like this is a late night joke. First of all, look at that guy's fat face and telling me that guy keeps a raging erection like all the time while he's walking around. That is not healthy at all. You're not 15. You're not like some. Some young boy with a throbbing heart on that. He just like literally it runs his life. That guy's probably lucky. Unless he's on Viagra. He's lucky if he can get it up here. Look at him, it's all fat and swollen like I was not healthy enough to have a rod is all the time. Fucking raging. Boner. Slipped Hodge. He's got it in there. You like his dick is like a like a heat seeking missile.

Speaker 4:          00:51:14       Just fly finds its way into vaginas. Only have to do is fall near the girl I in there. Yeah. It's not that easy here but. But what do you. You have to work at it. You have to work at it. Jury acquitted him. Well, yeah. There's no justice in the world. If I was at girl's dad or if I was that girl or her mom or anybody. The girl herself. Yeah. Find that guy. Yep. Well what is she saying? That he was as she was asleep and he just stuck his dick in her while she was out cold by Zip code and she woke up fucker today my phone inside, you know, big. Did you imagine the odd. But imagine if that's really what happened. Like what if he's like walking on hardwood floors a is a wearing socks and he steps on a piece of paper and just, whoops, she's still wearing anything.

Speaker 4:          00:52:06       He claimed he had gone to see if the young woman wanted a tee shirt to sleep in or a taxi home. But he said she pulled him on top of her and placed his hand between her legs. Oh, his semen and DNA were found inside the young woman. But he said it was possible that he had semen on his hands from having sex with a 24 year old earlier. Um, we more complicated if you got semen on his hands. How did he get it? Inside of her? I slipped in my penis. End. My hands went inside of her vagina is huge. It's got us. He's a God like that. Don't even make any sense. The she pulled him on top of her and placed his hand between her legs. Boy, that's a squirrely fucking story. Hmm. Early our, the young woman said she had woken up in the early hours of the morning with Mr Abdulla Aziz on top of her forcing himself inside of her.

Speaker 4:          00:53:09       He claimed he'd gotten to see if the young woman wanted to tee shirt to sleep in or a taxi home. Okay. I believe her. How about that? I think it story sucks. Well, this stories definitely socks about like slipping and falling into that sucks, but it sucks even more. I've gotten to see if she wanted a t shirt to sleep in or a taxi home. What a wonderful person you are. You are amazing. Did you also donate some money to a charity of your choice? I was up all night trying to help orphans, but it Horsley you think, how stupid do you have to be to make up your story? Because you can say you can throw it into a. He said she said kind of thing. No, it must consent in Charlotte. No, he wasn't. You know. Then it's harder world, right? There's an article there.

Speaker 4:          00:53:49       This is like the most fucking ridiculous story ever. How did you even sit down and say, no, no, I'm not going to go for the sexuality. They've got to recap this crazy weird estela like he make no sense. Meanwhile, he's free right now with his feet up on the coffee table, smoking a Cuban cigar, laughing. Probably getting his dick sucked by some Russian hooker. That's probably why the first few seasons stuff that backs there were so popular right before they fuck they thought, but buddy was still a good show. First season was awesome because everybody's got their thing right. There are so much nasty sheet that has been in the ward with no repercussions that everybody's got the fan. Does he off? Fuck you. I'm going to get you. Boy, did they fuck that show up? They took that. That show was like a work of art that the writers from murder, she wrote got a hold of and they just started.

Speaker 4:          00:54:35       Just shitting in the mouth of every character became awful. It was awful. I was so bad. People kept telling me, no, no, you got to give it a chance. It gets better. Fuck you. I don't have that kind of time in my life, you know, masochistic effort. I stuck through it. All I've seen is on the. I didn't know, get that idea and I think, you know, you got, you've got second team because you got the first three, four, five, whatever many sees on the first few are good, right? And did like three, four more than that. Really not. And, but you're like, no, but maybe they'll get the next one, right. Was like, yeah, that didn't all that. Um, and I, I, I really didn't realize what it was when it first came out, but it hadn't really changed. Was the first episode of the Sopranos.

Speaker 4:          00:55:20       It was a comedy. It was. Well, I mean, yeah, we are way. But yeah, there was a lot of comedic element for sure. Like when the woman had the machine gun and she ran outside with the AK 47, the wife like that was so out of character, like who she became later in the show. Like that episode was like, it was preposterous. Gang, family, you know, mom, family. It was weird. But even though they have some moments in there, like I don't remember, even at the end of season one where they are chasing these do through the woods to shoot him and the dude is like screaming all of a sudden one and definitely he's like, you got shot that. He's like, no, fuck poison ivy at his old piece of golf about that. And it's like they throw in these weird data bits to make it. He goes, it doesn't really well or eat them. Yeah. It was definitely really well written and it got better as it got darker and weirder got better. That was one of the few shows ever where they figured out a way for you to feel sympathetic about a murderer because Tony Soprano wasn't a murderer. He killed him. You liked him? Huh? Should I even add the height? Remember having nightmare self shit. The FBI trying to get me. I

Speaker 2:          00:56:23       have to hide the stuff I was. Because you relate to the guy. At least I did feel. I felt like it's a fucking exited heritage. Your last name as well. But it was a dark time for Italian American. So because everybody wanted to be like, connected to the mob was really dumb. East Coast Guineas, we're like, so celebrate Tori and they were upping older Guinness. That's painful. They would crank it up to a 10 guy with the thing and the goes like, hey, blamed the sopranos for Jersey Shore. I think that was a direct connection there. I think you have a point. Yeah. In the real housewives of Jersey, which is the most disgusting version of real housewives. Real housewives of Miami. They should just give them knives. They just give those bitches knives and let them cut each other. Was a fucking savages. But jerseys the grossest.

Speaker 2:          00:57:17       And then, uh, now that one family, the woman's in jail and she's doing time and then she gets out, the husband's got to go in because only one can stay out and watch the kids. So they take turns. Yeah. They take turns like a tax evasion thing, right? High five each other on the way you net out is like, okay, you're recording now. Go. I'm in favor of people going to jail for stealing things. But man, that tax evasion thing is a tricky one. How about you just fucking pay what you owe? How come? How come? It's the only time when you owe something, you'd go to jail, like fuel credit card money. You have to pay it, right? You know you owe student loan money. You have to pay it. You owe taxes, go to jail, bitch block you in a cage. That's nuts.

Speaker 2:          00:57:55       Gangster. You know they are the big gangster. That's what I mean. That's exactly what I was saying about sort of mafia and government's been identity cut the same shit. I mean even like the Mafia. It's funny because a lot of the early mafia stuff came up as a form of government. You know, when like in the south, they're neat that he went, God invaded by dishpan yards by the French. So the government was not on the people's side. They were a occupying force, trying to squeeze as much wealth out of the country as possible. So because they couldn't turn to the government, a lot of the people started turning into these, made up local organization, which eventually, because they provide all these services, but they are also the mafia, you know, they do instill deal with teaching staff. You can see the logic why besides academia now that element, the 90 devolves completely into Jessica.

Speaker 2:          00:58:39       You mean apply them into nothing goes. But he's like, there's no way, you know, there's a logic to it and it's immediate versus state university level, you know, the hierarchy of the way they handle these nice, you know, the whole thing gives me an alert on the state. Yeah. And if you look at the amount of atrocities committed per capita, I mean it's probably pretty similar. I mean the mafia does some awful shit but. So government. Yeah. So does the military. So I mean think about the amount of innocent people that are accidentally killed everyday during military. No, that's why you need to be a war to call and quit or worse or the mafia bosses. That's why those stories are the same thing. It's about the guy struggling for power against 80. I mean

Speaker 3:          00:59:22       the same thing over and over, you know, it's uh, yeah. The, the mafia has its ancient system of government and laws and rules and you know, so to the sandinistas the contras. So does you know the so did you can go down the line. So to gangas conduit. So did Alexander the Great. They all had their own sort of systems of government and rules that you had to live by. And speaking of getting gas gun, did you check out the show Marco Polo? Yes. It's good. I liked it. It's a good show. Yeah. They didn't finish it and they hate it, but equal that I know they did like a half hour on the bad ass. That waste among. Yeah. Pretty cool. Right? Doug? It's well written. It's a, it's good stuff. It's a very expensive show apparently. He said yeah, because they're, the sets are massive and they make it look like the, the Mongol era, like 1200.

Speaker 3:          01:00:12       So they don't kind of sell it for money because you know what kind of stuff for money to kill me. My probably my favorite tool for the times. Have you ever seen that Oma? Be One. Oh No. That was so good. It wasn't really an amazing, brilliant instruction at trait bits about it. I don't know. It was back when was it 2004 or five, something like that wasn't that long ago. It was a while back, but they only did two seasons, but they are fucking awesome. Like I watched every season twice, so maybe even more. It was that good. The main character, um, he's pretty much a variational call and, and it's so cool. The, oddly enough, the guy who created the show was Jamil Lewis was the guy with directed the first call and I was, the guy was behind a part of the creative directing of the early UFC.

Speaker 3:          01:01:00       He's the guy who wrote the apocalypse now. He standing so many of the sinks side dig and by. Yeah, that's your money if you have never seen it, check it out. I mean today looks tame by comparison cause so much stuff has been done afterwards. That's just dates a 10 notice before the time he was over 18 times with nudity and violence and the grittiness of it all. It's a. it's an awesome trauma. So it sort of opened the door maybe for things like game of thrones, bake time, big, big. That's funny how a show like that didn't catch on, but a show like game of thrones does, you know, or soprano's does. I think what he was is it almost actually doing fairly well but not well enough for the budget. I think the budget was too inflated compared to the results. The results are good.

Speaker 3:          01:01:42       You know, people liked it. The critical reviews or to create an audience you know is good, but you know the Sopranos, you shoot somebody silos, you know the budget is not going to be what you have to recreate. Ancient Rome when I could and scale. It's a different kind of game right there. So Hbo, I think he wasn't that old tanking is this show is doing well, but it cost too much fucking money. Those shows they didn't have the option of selling them on itunes back then. Did they know exactly what 2004? Did they have itunes back then? They kinda did. Right. I want to say that even dad would have been said much the early stages that isn't that crazy fucking 10 years ago. I know, but it's another universe completely.

Speaker 4:          01:02:20       It might as well be with everything, with social media, with everything. That's another, a whole nother universe. How many podcasts were around back then? Was there like a few people's 30 fucking with data, but nothing got a big scale yet. It's probably something. There's probably something. This podcast has been around since, um, for six years. So since 2009. Nine slash nine. 10 somewhere around then I think. I think we do and we were doing it in December of 2009, so right before 2010. Well, I'm sure when you started podcasting, Ward was a fraction of what it is today. Yeah, it was real small. So it's, um, Adam Carolla had one. Um, and there was a few other ones. You know, Adam Curry had one of the first ones and John Devork. Uh, but I, I didn't know about them. I didn't download them back then. I got the inspiration to do mine from Anthony because Anthony Kumina from opie and anthony had this set up in his basement where, uh, you know, he had a lot of money and he had a cool house.

Speaker 4:          01:03:24       He live by himself, so he put up a green screen and set up a stage where he had a nice desk and some real professional cameras and started doing this thing called live from the compound and live from the compound was like his own little fuck around, have some fun at home show we had like Guinness on tap and he would just drink and talk shit. And it was really fun to watch and I realized it was like, wow, here's a guy that's on serious, you know, he's on the opening. Anthony showed it's very popular show on Sirius and he's decided just for fun to do this thing in his basement that's not making any money from it. It's just for fun. And I thought about it and I said, you know what, I could probably do something like that. And so we started doing it off of, I'm just ustream just sitting there with a laptop talking shit that's.

Speaker 4:          01:04:11       So my podcast didn't become a like an itunes podcast for like a few months after the first one. We realized once we started collecting and we then took the audio and start putting it up on itunes. But there wasn't that much going on back then. And then, um, we got it in like right at the right time. And then like in the next few years, other comics started starting their own podcast, you know, and then everybody, you know, all these different people, Bill Burr and you know, and Dheas and Dunkin and everybody else started, you know, doing podcasts as well. And they all took off. Well you are single handedly responsible for like the [inaudible], like there are so many podcasts that are people who came through your show and then went, Huh, I should the one, you know, there's like a long list of people with a few. Yeah. I try to help him to. I want them to do podcast. I just think it's the best form of if, if you're a comic is the best form of expression where you can. You could just, you just talk to people, get to know the actual. You like 100 percent with you for three hours or it is when you do

Speaker 2:          01:05:17       yours over the course of 700 and now we're like 7:50, something 7:55, 755 podcast. Most of them intoxicated. Good percentage of them. I know. I've seen that lately though. It hasn't happened as much intoxication, buddy. You, there's some conversations you can't have toxic. She will just scatterbrained. I didn't want to talk about smurfs are fucking the edy's or something in the middle of someone talking about the economy or bit coin I feel there. There's some that lend itself to it and some that don't. It's really completely dependent upon the guests. What the subject is and I like to mix it up too. You know, that's the thing about being a marijuana enthusiasts unless you're like a Doug Benson Kinda guy who everybody just assumes is high 24 slash seven because that's kind of a shtick, you know, like even the name of his podcast, getting doug with high, like, let me get it.

Speaker 2:          01:06:18       You can't see, you can't speak, you know what I mean? I, you know, I don't think Pi, I think he's like everything else. It shouldn't be all the time for everything. Yeah. Everything. Yeah, it's a car. It could be a crutch and it's not a crutch, you know, it's um, it's a fun, beautiful aspect of nature and a great way to perturb your normal states of consciousness and give you some unique insight and yeah, it's a lot of benefits. It makes you feel good. It makes you enjoy wine and make. It makes me like very friendly, like pot makes me want to hug people and they'll tell you, you know, but I just think you should be cool with just life. I'm a big fan, so I have to say I'm a huge fan of the effect that has on female sexuality the way, at least in my experience, women that respond to weed wouldn't call.

Speaker 2:          01:07:12       The good ones do. Yeah. My best ally ever. It's definitely you feel like a god you've touched. Have multiple. Oregon's somebody up like that was easy. That didn't think much. Will it? Makes hugs feel good? Yes. Just hugs. Forget about sex. Just smoke weed and hug. It feels amazing. You know you ever done ecstasy? No. No. It's been on my to do list, but I've had a. You could hold hands with dude. When you're on ecstasy and you feel bad at all, are you going to do it? Can Be rubbing each others hands. Does it feel bad at all ever fucked one thing that it does. It's, it's fucking terrible for your brain. At least I should qualify that. That was when I did it. I probably did a little too much and uh, the next day I just was so fucking stupid. Now my brain didn't work good. I've talked to many people who don't have that problem, but they don't have to do the same sort of things with their brain that I have to do. So it's, it depends on what you do, like if you go to work and you have a normal job and you don't have to do anything important and maybe you know, great, maybe it's fine, but if you're a person who has to think for a living and you have to do like stand up comedy

Speaker 4:          01:08:16       on stage or you have to write or the podcast or something like that. Like I couldn't imagine doing ecstasy and then doing the UFC the next day. Yeah, that would be a rough. I, I wouldn't be able to do it. That kind of the whole theory that there are these, I don't know what Saturday are, but that you take after you take ecstasy. HTP, is that what it takes that allow you not to have the Dow and thereafter words? I've never done it. Um, but I would imagine, you know, like I said, only did actually once in the one I did. I just totally did it naturally. But I do take five htp, I take new mood, which is five htp and l trip to fan. That stuff definitely works. Hey. But I've never done it in conjunction with that with acid but, or with molly or ecstasy.

Speaker 4:          01:08:56       But actually that's how it got invented. That's how new mood got invented. Really trying to figure out a way to mitigate partying. I love, I mean that's just as it was called roll off did the other day and she had these old perfect scheme for basically every legal prostitution by using a loophole that, you know, if there's a cabinet, our role in that. It's part is not the restitution. That was true. It was true. I at even sign a contract, you could hire someone, sign a contract to, uh, to have, uh, a porn film and even just for your own benefit, you could have it for yourself as long as you're filming. Right. That's hilarious. It's so stupid. But yeah, I love the way. Oh, but it's brain work, but he's not the only one that stopped that. I'm sure. I'm sure. But it's still, the porn loophole is how, um, like porn stars get away with doing quote unquote prostitution like that. There was a girl that was at the comedy store and she was telling guys that you could fuck her, but you have to pay her her rate and you have to turn a camera on. Yep. And she's like, I'm not a hooker. I'm like, okay. I don't even know what to say. I gotta go.

Speaker 4:          01:10:07       I don't know. I would have entertained that cover sick before ally. Yeah. It was getting ugly. It was getting. I think she had this dude with her. I'm like, how does he fit? Yeah, that pitch. Well, he was like, I didn't know if he was the boyfriend or if he's the pimp, but he was right. He didn't. I mean, unless he had a gun, I don't know how he's going to protect her. It was very strange. But that's the comedy store. How many stores have vortex of strange somehow or another, it just drags those people to that one place that I sat in the rainbow. You ever go to the rainbow bar and grill as the place where they. When Lemmy died from motorhead, they saved a seat for him. Oh, I'll have a seat that's permanently reserved and I'm like, yeah, it's permanently reserved.

Speaker 4:          01:10:48       I like it a place to. Let me see. Yeah, they have candles there and shit. Like maybe if one of his band members comes there and they're all sold out, they'll let them sit there. Maybe. Maybe not. Maybe you have to be like Lenny's friends if friends and they want to sit at a table. I think that's, that should fly. That's okay. You know, I think I can see a different factual is going to war over it. He's like, nope, this is for Lamean. Motherfucker can all do it. And the other guys being like, yes, this friends. Come on, you can do it. Yeah. Yeah. That's, I would religious warfare begins. That is. Yeah, right. Like sacred. Anything sacred, sacred grounds, sacred places. Sacred. The word. Just this sacred things. There's good and bad in them. There's like, there's, there's definitely merit in sacred things, but you know, like there's an area in Hawaii where the Keck observatory is and they wanted to construct a larger, bigger telescope and apparently they have problems because the native American, I guess I native American Hawaiian, they're sort of native Americans, Hawaiians, um, the people that lived there have some sacred ground up there that they don't think that you're supposed to build on, which, you know, I get it.

Speaker 4:          01:12:04       It's their spot, you know, false on some assholes come up there with a telescope. Yep. I got that. Have you ever been up there to the Keck observatory? Not that I want. You have been to the big island a no. Be normally to Maui big island is awesome. It's so strange because it's the biggest of the islands, but it's the least populated of the Hawaiian islands duct. It's, and it's also one where it has all these different ecosystems on one island, like if you go like near the Hilo side where Bj Penn's from, it's all like tropical beautiful God. It rains all the time and it's lush and green. It's magical. But then you go to like the other side, like the Kona side and it's like, it's totally different. It's drier and then there's areas that have these giant lava beds and it's up to the tape to hold the whole place is amazing.

Speaker 4:          01:12:54       Even seemed the lava beds. Yeah, I've seen. I've seen some pretty crazy shit on the whole. I don't know why he's one with this place. This is kind of a nice steady. That is even part of the US because he's going to be the love, the fucking pissing people off anything. But it's a beautiful place. I can see how you want to. Well, how about Alaska? You have to fly through Canada gets elected. It was bizarre. Except frozen Puerto Rico. Yeah. It doesn't make any sense. That's the APP right there. The I'm nobody to think you are saying about the sake of it. And to me it seemed interesting because precisely because you hold something sacred to me. You need to be able to have more to laugh to not because you diminish its importance. He dirt to avoid fucking up and throw an 18 to a dogma.

Speaker 4:          01:13:38       You know the one theme that keeps things loose like you speaking of American Indian stuff is bad twat at the. I remember being like at some Lakota ceremonies wedding, was he liar. He was to see people who have grown app with dates so far damaged that he other thing versus like some white guys were coming up and then they will find out about. He supposed to be right as he ladders. That was during the break of the ceremony. They were giving some of the Sunday and of giving bikes to settle with the people we're supporting their right and these guys were taking the pipe. They will smoke it, they will pass it to other people and they gave it to this white lady was clearly

Speaker 3:          01:14:11       ticket ourselves real seriously. Right. And so she's tried to like the five but she can that she feels she failed. So she thrived and then taking herself superseded he or she takes a deep breath and she goes, oh, the spirit's the one metal light this pipe today. And there was a lady next to her was trying to not die laughing, but she was trying to be polite, right? But she was like, look, it's a windy day just to be okay for the whole Lakota lady. The spirits of the love that is precisely because it's real. You can call when sometimes the spirits are trying to tell you just to relax a little bit lighter up. Yeah. It's like someone saying to you in the master chief in most people who say, no master are assholes. I don't mean that. They're mean people around me. They're assholes like me, but you just shut the fuck up bitch.

Speaker 3:          01:15:10       You know, come on man. You don't really mean that. You're just trying to be like super spiritual. But I swear to God, like there's Yoga teachers that can say it after a yoga class and you'll say it back and you mean it because you just did 90 minutes of hell together and you'll, you'll say it and mean it. But that's a tricky thing that sometime that the guy was there, yellow deal and the guy was the thought Elforni can sound exactly the same except that one is three. I don't want like, to me like a lot of these six about spirituality, they don't make me throw up or because they are so cheesy, so made apps or fig. But then there are the moments where you go, oh shit, that was it. Like the other day Mandy's was three p like this guy I'm from Canada, emailed me and he's like, oh, we had this, it was a Lakota thing, right?

Speaker 3:          01:15:57       American Indian stuff. And he was like, we had a ceremony and uh, was um, we parade also for your daughter and blah blah blah. And I'm like, okay, thanks. That's sweet. And the guy goes, oh, by the way, I kind of have the feeling that she may be sensitive to things like the task or if by any chance she had a dream of having to do with American Indians. And I'm like, that's fucking weird because she doesn't remember the dreams nine nights out of 10. And you know, Indian, she never mentioned that one, so there's no right. But I figured out it doesn't matter to us so I try not to ask a leading question. So I just asked her, hey, did you have any dream last night? And she goes, no, and I was like, you have say bullshit, whatever. And then she goes, no, no, wait, wait, wait.

Speaker 3:          01:16:34       I had a dream, like my grandpa was taking me to this place where they were Indians and they taught me to speak Lakota and yeah, we had a good time. And I went like, and I don't run with it, you know, I don't say, oh, it's because of this period, this I have no fucking idea. Right. I'm just reporting what happens. But when you look at it, you go like, Oh shit. Maybe the universities a lot weirder than we assume sometimes the problem with something like that as you can't measure it, of course you can't. There's no way. Whenever anybody has a clairvoyant moment or a moment where they kind of have

Speaker 4:          01:17:10       an instinct that doesn't seem to make any sense but turns out to be true. And they go, well, what was that? Was it coincidental? Like what was that? And you know, there's like some Sam Harris type people that are like very straightforward, rational thinking. They'll, they'll, they'll sort of boil it down to coincidence and I'm not entirely convinced I like Sam and I don't mean to talk shit about it because I like him and I did stuff, but I think that's complete bullshit to me or a fundamentalist as much as the religious fundamentalists like the going so badly to explain every single tool whether you're explaining the as in it's because God the dds or because no, it's because he must be a coincidence because the probability of these, that it's like that can you just doesn't meet the life is weird and we don't have all the explanations and leave it at that time.

Speaker 4:          01:17:59       He's right most of the time. No. See, I think there's a lot of people that try to make things sound spiritual and connect circumstances and say, you know, it's fate and it's, you know, it's a psychic moment when really it's just total coincidence. There is a lot of that. A lot though is not everything, it's not everything, but it's hard to differentiate like what is like you wouldn't you talk to a guy and he says that your daughter had some sort of a dream about native Americans financially. She's sensitive and then you asked her and she said, Oh yeah, I had a dream about native Americans. Like the fuck. What are the odds? Most kids you. Yeah, I had a dream. I was on the my little pony store. I had all the money in the world that night. Like literally what the fuck are y'all?

Speaker 4:          01:18:45       It's right. And he's like, what are the odds of the Sheila remember anything? What are the odds that you'd have to do with the topic that she never mentioned once in our life? Science, you ever have a dream about someone, then you get an email from them the next day and you haven't talked to them in years ago too. I don't. I don't necessarily believe that the only connections that people have to each other a physical, like you have to be there and see each other. They're there very well. Might be some sort of a, a dream state connection or a thought connection that we just can't. We can't put on a scale that we can't like take a ruler and go, oh, this is a seven inches long. You can't, we can't measure it. I said I've had enough of those experiences. And again, not to believe because I don't know what I believe.

