Speaker 1:          00:00:01       Mary what's going on.
Speaker 26:         00:40:00       You know fucking fuck me anyways. Airline bumping he said. He says hey you uninformed cunt. Well I'll tell you. Nothing makes the reader want to read more when you just start off with the insults he said Congress and the passengers bill of rights have led to more passengers getting bumped due to more cancellations.

Speaker 32:         00:40:24       And do you think he gives any examples. Now he just moves on to his next point. Also if people showed up for the flights they booked the airlines wouldn't be overbooked. Many passengers book multiple flights. How about if you buy. So you're just assuming that the guys that are yanking off the flights to those people. I don't do that. I buy one fucking ticket nice show up. That's how I do it. So you're telling me that that Chinese dude or that other fucking person on Delta you're telling me that that those are those people so they say you book like 20 flight she only showed up for one day.

Speaker 31:         00:41:03       Get out of fuck I said get out of there. You're telling me that's what happened. Or are you telling me that because other people do that.

Speaker 32:         00:41:12       Because the guilty people did it that United and Delta is now just going to grab some random innocent person and throw them off the fuckin flight. I heard the reason why they did it was because they had another plane that they had to get a flight crew to and they just fucking yanked the guy off. That has nothing to do with that other shit. As far as I know. But I hate what am I am just an uninformed cunt. Evidently you who just like me just make statements with no fucking evidence behind it. All right. Plowing ahead he goes. How about if I buy a ticket for a flight and miss it for whatever reason you lose it. Question mark.

Speaker 19:         00:41:51       Is that how you run your shows.

Speaker 3:          00:41:54       Was that a point. How about if I buy a ticket for a flight and miss it for whatever reason. Karma you lose it.

Speaker 27:         00:42:04       Oh how about if you have a problem with that.

Speaker 19:         00:42:07       I don't have a fucking problem with that at all. I'm on the same page. I hate when I show up on time for the security line and somebody else shows up super late and then they get rewarded and get breezed through the fucking line like they're in that team like they're part of the TSA party they're the pre check people. You're bringing up all this other shit that has nothing to do with a fucking just somebody who bought a ticket and sits on the plane.

Speaker 27:         00:42:31       I drive a car. Other people steal cars should I be yanked out of my fucking car because other people are stealing cars. This makes no sense.

Speaker 2:          00:42:42       I might be an uninformed cunt but you are a pompous arrogant uninformed cunt. I could say that because I'm in show business. You know we're all down to earth. Alright let me read some more of your air quote points. All right. Is that I. Is that how you run your shows.

Speaker 27:         00:43:00       No I don't run my shows like that. You know this is my fault. Here's how I run my fucking show. I don't have anybody kicked out ever. You can be the biggest Conte ever. I kicked the first fuckin person out in 10 years. Because he was so fucking drunk I'm a hell of a guy. I don't give a fuck.

Speaker 2:          00:43:17       I'm a great guy when it comes to that shit how dare you love me and with United Airlines and Delta. Ew ew ew ew hateful so and so. All right. Let me please finish this point here. Is that how you run your shows.

Speaker 32:         00:43:30       Or if someone buys a ticket to your show and misses it due to traffic leaving the house late etc. Do you honor their ticket to the next show. I will tell you this I've had plenty of people fuck and reach out to me and I have hooked plenty of people up with tickets.

Speaker 4:          00:43:45       OK how about that. Has everyone reached out to me has ever seen every fucking email.

Speaker 32:         00:43:53       No but I hope people up. I've run into fucking people walking down the street drive by a occasional Fuck you. To go to show.

Speaker 27:         00:44:02       And I'm like it's all soda faggot fucker. What's your name. I've done that countless times. So there you go sir. I don't know you talking about all the equipment to that is I fucking pull up and stand outside the gates of the airport.

Speaker 2:          00:44:15       Hey you guys flying in Minneapolis.

Speaker 33:         00:44:18       Yes sir we are. Could I. Can I buy a ticket. Sorry. It's all sold out.

Speaker 13:         00:44:26       Berman I don't worry about it. Don't worry we'll get you on the plane and then they fucking yank someone that they yank somebody off. I don't know why they picked the Asian guy.

Speaker 18:         00:44:39       Huh.

Speaker 2:          00:44:42       Why couldn't they pick some fuckin white dude in a suit. You know why. You know why. All right. Leave the house late in the game. Well that is what the airlines do if you miss a flight. They put you on another one. So fuck off you non reading pigment impaired that's not what they do.

Speaker 27:         00:44:59       That's what they do sometimes. Other times they yank you off the plane. Other times it Taylor go fuck yourself. Other times they say hey you have to win a thousand miles you can't use them when you want to use them.

Speaker 2:          00:45:14       And if you don't use them by next Wednesday we're taking them all back other times they say hey which is charging extra because it's post 9/11 we lost all this money which is charging for food but eventually will fuckin stop overcharge and we'll stop charging for this shit for all the money that we lost in 9/11 which you know we're now going to pass on to our fucking customers.

Speaker 27:         00:45:35       So they take the hit one was fucking 9/11. I know I'm an uninformed cunt as far as my calculation were coming up on the 16th anniversary this September. You're still paying for Pringles aren't you.

Speaker 4:          00:45:49       Sir I'm all for defending the fuckin man. When it's when it's for I mean I don't I don't know what you just fucking. You just brought up a bunch of.

Speaker 32:         00:45:58       I guess behavior by frequent flyer people so then evidently I should get yanked off a plane at some point because other people overbook and shit you don't you you're the kind of person that probably likes that Dad. Well they call it a trap ride. The trick car whatever that fucking show is you probably like that show. You probably think that that's a good fucking show right. That show I came to believe that fucking show is on television. It's on Tru TV. We should change the name the fucking horrific TV they fucking think they drive down to like the fucking projects and they leave a car with the door open keys in it running and then they wait for someone to fucking steal it and then they act like they've got a bad guy off the fucking street.

Speaker 31:         00:46:44       And I was reading comments underneath that you know I love it they're going to go out of their fuckin way. To go down there and try to get someone to go to jail what do you go down there and try to help somebody out. I saw one guy.

Speaker 2:          00:46:57       He actually stole the fucking car. He knew it was the trap car whatever he's driving with the door open because he knows that they just like the big fucking hit the locks he can't get out. And he's saying he knows his strap carries waving to the camera all that. They ask if he knows a trap car why did you do it he said I don't know maybe I just want to get on TV and then he laughed and everybody's like that goes crazy. I want wanna party with that guy. That guy's a dope or anything. It was it was to me it was fucking depressing. Like that. That's the level of options this guy has in his fucking life. He would do something like that. Somebody else brought up a great point. OK. Like why don't they take that car around the fuckin suburbs to the White cul de sacs why don't they do that.

Speaker 24:         00:47:35       Maybe a book will go.

Speaker 31:         00:47:37       Kids don't steal the fuck they don't. They absolutely do and I'll tell you there's a point my fucking life. I would have done that.

Speaker 2:          00:47:44       I absolutely would have done that just for this stupid fucking just to have the story so I could talk about it loudly around chicks that I liked because I didn't know any other way to approach him. If they ever did that in a fucking suburb in a bunch of white kids started going to jail over that shit that shit would not would be entrapment. It wouldn't be held up in court and the fucking show would be shut down. All I'm saying. Okay. You sir. You probably like that type of shit you probably like that show.

Speaker 12:         00:48:12       You think that's a good show and hey let's let's you know rather than giving this guy an opportunity you know they could just as easily controlled TV have a fucking show where they go down and they try to give somebody a fucking job.

Speaker 4:          00:48:23       You know.

Speaker 3:          00:48:27       Anyways plowing ahead making your own baby food a Billy burp. Had my first kid a couple years ago. Congratulations. A friend suggested we make our own baby food because it's easier to get them to transition to real and healthy foods. We tried it and it was fun. Friends suggest that we make our own baby food because it's easier to get them to transition. Okay all right. We could hey there's another fun guy. No lab coat no degree. We couldn't do it 100 percent of the time but was totally worth it. My kid isn't that picky of an eater and I like to think think that days of pulverizing fruits vegetables and oats into tasty meals. Oh it's because of that. I'm sure you can afford the good stuff for the little lady but just thought I'd throw it out there. Thanks.

Speaker 11:         00:49:14       Go fuck yourself. Yeah. I don't know. I don't know what to tell you. I'll cross that fucking robotic everybody is always like you got all these goddamn suggestions it was somebody fucking you know everybody talking about like private schools versus public schools. It's like these fucking kids they only get to be kids anymore.

Speaker 26:         00:49:34       They should be fucking you know this whole fucking thing that you know from day one like it gets gotta be like you've seen what it does in these countries that and push their kids too hard.

Speaker 2:          00:49:48       They have like all serrated fucking balls like they've been working on fucking Wall Street for 60 goddamn years and in like 7. The level of stress that they put on I'm fucked that my kid's going to be a goddamn kid. All right I flunked everything fucking in high school I fucked up everything I got a restaurant drinking and driving. I was unloading trucks I did all of this shit. Then one day I just figure out what the fuck do I what do I want to do. I found a passion and I followed it and I was fine. And I remember back in the day they used to fuck all you need two years of the language if you know to use of a fucking language you can't level it's all fucking bull you know it's to say that the fucking language teacher fuck everybody fuck everybody like you could be a god damn kid and fuck all these fucking private schools within nine zillion dollar fucking you know.

Speaker 5:          00:50:37       Oh you better get in when the kids are just playing with blocks the early you get in the better chance you have your kid to continue on.

Speaker 22:         00:50:45       In other words start fucking line in our pockets now. Yeah why don't you just have no. Won't it be cheaper to just have your kid homeschooled. Drop all that fucking cash like he's already going to Yale. And then fucking going to school then go on the wheels on the bus go round and round round there and that'll be enough.

Speaker 23:         00:51:06       Yeah. The credit card didn't work. Yeah I can't teach the rest of the song All right.

Speaker 34:         00:51:10       Birthday boat party. A bill. Your bald headed eagle.

Speaker 23:         00:51:17       Jesus. Going fucking old school on that one. Hey you Chesler. Hey yes Sidewinder. Recently my girlfriend dumped me over a text message.

Speaker 5:          00:51:31       I swear to God if that if that existed back in the day I would I would fucking be lighting phones up if that wasn't bad enough.

Speaker 23:         00:51:37       I got the text just as I was walking into a movie with a buddy. She told me straight that she didn't love me anymore. I took it like a man watched the movie went home and cried like a bitch. An honest guy. Two days later I went to a party on a boat. I spotted my now ex. We made eye contact and she looked away. So now I'm trapped on a boat for four hours. You didn't know that she was gonna be there with a bunch of drunk cunts. I don't want to be around and of course her I made an attempt to ask her why the fuck she had the balls to dump me face to face but she ignored me totally. She's young and immature. I then saw her walk over to a guy and start kissing him. Jesus Christ. I commend you sir for not throwing yourself in them. Also overboard a fucking double murder slash suicide Bill I have no fucking idea I didn't punch this cunt but I decided not to. I now wish I had punched his stupid fucking face and my question is what should I have should I have done something fucked now.

Speaker 13:         00:52:42       Why are you punching him. He's doing what he's supposed to be doing. He's supposed to be out there trying to fucking a couple women.

Speaker 23:         00:52:50       All right. Any bad feeling you have should be towards her. But here's the thing dude. You know in the long run she did you a favor because she didn't love you okay.

Speaker 5:          00:53:00       And eventually she could have done that while you had two kids with her and you actually had to pay her fucking money. She did you a favor all right. Yeah. Don't ever do that. That's the dumbest shit ever when people fucking date somebody and then they get dumped and then they're fucking dating somebody else. I mean and then you go over and you confront the other fucking party.

Speaker 4:          00:53:20       They're outside the circle. You know so what should he have done. You should just been a fucking gentleman. That's what you should've done.

Speaker 25:         00:53:32       You just be a fucking gentleman just feel like you know evidently you know she doesn't want to be with me anymore. I mean dude I know this and I got dumped I know fucking hard this is a one time. I actually fucking was talking to somebody hard on the table this woman dumped me out of fucking nowhere and I'm in a bar of course and I'm talking to a buddy of mine and.

Speaker 5:          00:53:54       The problem was he got dumped like 4 years earlier and he still wasn't over it and he fucking hated women. So this is one point my heart out to and as you know I mean I thought everything was going fine with the fight and I did all that shit and he just goes hey you know I don't know maybe she want to fuck somebody else.

Speaker 26:         00:54:14       And I just said you know what. I said you know fuck you I actually flipped out like Fuck you you. That has nothing to fucking do with this. That has to do with that fucking shit that fucking cunt you dated for fucking years ago. He is still not over and I've been having a fucking carry you off the field like Kellen Winslow after that fucking overtime game for lack of every fucking bar for less for you. You can't sit there. He's like Do Alonso's egg of fuck off.

Speaker 4:          00:54:39       That's just part of a bad memory.

Speaker 16:         00:54:45       Actually did I say that. That's what I said on the way home. I think I said that on the way home. I think I just said fuck you when I walked out of the bar. That's right. That's what happened. That's how old I am. I'm so old. My memories the fantasy that.

Speaker 35:         00:55:03       My memory is what I should have said.

Speaker 2:          00:55:06       I didn't say Fuck you and I walked down as a guy and I just fuckin walked out. One of the few times I didn't pay for my round of beers I was just like Fuck you walked out. Anyways she said Hope you're well thanks and go fuck yourself. Do you took it like a man. What are you gonna do. And.

Speaker 23:         00:55:26       You know keep taking it like a man and keep going home and private and cry it out here. That's what women do. Fucking. They cry it out of them and then they can move on the fact that she dumped you and then of course is immediately making out with this guy is really suspect but you never know with them.

Speaker 4:          00:55:43       You never know.

Speaker 32:         00:55:44       That could've just. She could've just picked that guy.

Speaker 5:          00:55:49       Because you were there. You have no fucking idea. And here's the thing dude even if she was already banging that fuckin douche while making out with that douche when she was with you then that's the. That's who you were with. So good fucking riddance. All right. That's what you had. You thought you drafted somebody in the first round that didn't fucking work out. And you know what that guy just picked up her contract for you you know. So now you've got all this cap space. All right go crier out of your fucking heart you know. But don't go around hating women. That's what I did. Big fucking mistake. All that does is stop you from meeting the fuckin sweetheart because you know who loves an angry woman hater a fuckin psycho chick. All right there you go. All right. Russian girlfriend a belly blue balls.

Speaker 16:         00:56:38       Hey man I was. Hey man I was wondering if you could give me some advice. I'm a 27 year old from New Zealand and current resident and current Jesus and current currently residing is what you should say instead of current residing here. Current resident here current residing here. Okay I've met and recently started dating a girl from Russia. We've been officially dating for about five months now. Everything is going great. Never been happier if she ever asked you to take a boat ride. Don't get on the fuckin boat all right. And I'm not talking about because of the last thing. All right this when you show up does a couple of the shifty guys there and then your identity gets stolen and we never see you again. All right. She's hot. Best in bed I've ever had and I've had a lot haha.

Speaker 9:          00:57:25       Got a great personality and someone I could see going further into the future with. Okay well you're writing me so I know the other shoe is going to drop. The only issue is that our visa is about to run out in a few months before she moves back. Unless we can she can find a decent job here. The only issue with that. Is the job market over here for the type of work she is after is very small. A translator. We've been checking the job sites and whatnot over the past month with not much luck.

Speaker 25:         00:58:02       So I've put up the idea of maybe heading over to Russia and trying to start a life over there. Oh no. Fuck no.

Speaker 9:          00:58:12       But that's a great way to see if she's with you because she wants to be with you. My qualification can take me anywhere in the world but I'm still skeptical on most I just uplift my whole life and move to a country that doesn't really speak much English apparently with my girlfriend that I've only known for a few months plus not knowing much Russia. Yeah. Plus you don't know how that country fucking works.

Speaker 4:          00:58:38       All right. You have no idea how that fucking country works dude. You're talking like you're dealing with the fuckin mob. Hang on one second. All right sorry. I just realized I double booked myself and a fucking Vegas somehow. Yeah. Dude you have no idea what's going on over there like. That's a whole different fucking animal over there. That's a whole different government. The level of influence that the mob has. I mean that shit is fucking hardcore over there. Russia is no joke. What the fuck did you say you were coming from. You've gone from New Zealand to Russia. You give the Guard name. Fuck that dude. Fuck that. Fuck that fuck that. Get her a job interview they'll see how beautiful she is and you know that. You know do what you can fucking do. To fuck that. Fuck that.

Speaker 2:          00:59:34       Repeat fuck that. I mean I don't know and I've been reading the rest of this. Fuck that do not move from fucking New Zealand to Russia. Jesus fucking Christ.

Speaker 4:          00:59:48       Do not do that please don't do that. OK. I never beg in the podcast but I'm begging you right now do not fucking do that. Jesus. You can go from the fuckin Garden of Eden to that now you're the immigrant. Now she's trying to get you a fucking job. You know kind of money you're gonna make over there. I'm gonna fuckin IDF. Fuck that. All right.

Speaker 9:          01:00:10       Soccer coach rips off shirt after rejection. Hey Billy dad SEC. That was as original as Billy bald eagle was. Not that I saw this video and thought it might interest you during a recent soccer game an Argentinean player accidentally knocks a player out from the other team and ends up getting ejected from the game as a result after he gets ejected the coach freaks out. Yeah I watch the clip starts yelling at the refs. Then he gets ejected. So when he realizes that he's also ejected he rips his shirt off only to reveal he's an older guy too you know. I don't know. I can't tell older guys somewhere between 40 and 50 rips his shirt off only to reveal that not only is this dude fucking shredded but also his whole back is covered in tattoos. Making him look like he spends his free time going to bare knuckle brawling down by the shipyard. Thanks for all the laughs and go fuck yourself. Yeah. I watched the clip of this. This guy looks like. This guy looks like he's done some time in prison.

Speaker 12:         01:01:23       What's amazing is the rest of his body that you can see he has no tattoos.

Speaker 5:          01:01:27       And then on the back it's just like I don't know what the fuck he's got going on but his entire back is covered and it's all of those you know. You know if he touch my family I will fucking kill you. It's those kinds of tattoos. It's not the I was in a frat and I got drunk one night and. All right this is my old girlfriend's name and we fucking turned it into a swan or whatever the fuck they do.

Speaker 10:         01:01:50       This is like hardcore you know this guy is gonna punch you in the throat.

Speaker 9:          01:01:57       It's a great clip. I really appreciate it. And then make sure I did everything here. Russian girlfriend Do not stay in New Zealand. Birthday boat party. Yep you got a lot of cap space. Good for you. Making your own baby food. Yes you know I'll I'll see about that airline bumping a. Agree to disagree but I like the fact that you went out there and stuck up for the airlines and I think that said it and all the things right.

Speaker 4:          01:02:22       Oh I didn't talk about the F1 race mother fucker did you guys watch it have a guy now I know after knee is just absolutely eviscerated watching racing I hope you if you were gonna watch a race the Spanish Grand Prix was a great one.

Speaker 5:          01:02:36       Lewis Hamilton had the pole. Sebastian Vettel I think was yeah it was in the second position and then Boris Karloff. Well if I can't keep forgetting his name fucking Lewis Hamilton's driving make their his fucking car caught on fire. But the first guy the other guy drives for Ferrari whatever fucking his whatever his name is Ricky Ricardo. I can't remember. No. Daniel Carl drives for Force India.

Speaker 4:          01:03:04       No he doesn't he drives for Red Bull. Why don't I just fucking go on and look up the goddamn names because most guys don't watch this shit see you don't you don't know what you guys know as much as I fucking know. So here's what happened. All right. The race starts and.

Speaker 9:          01:03:22       What's his face. Lewis Hamilton as always gets a bad fuckin start. Sebastian Vettel goes around a battle drives the Ferrari. Lewis Hamilton's with Mercedes Vettel is out in front ramming fuckin points he was ahead he was like 15 points ahead of some shit and in the old days last year when I was on watch for a year. The old days which is Monaco of last year when I started watching if you would if you went to the turn first everyone got it got through the first turn first in first place drove in and clean air that was it you won the fucking race unless you messed up a pit stop or you your car shit the bed so he gets out in front and then his jizz his buddy there. The other Ferrari guy gets knocked out of the race OK and they fuck him.

Speaker 4:          01:04:12       They cut to this kid in the stands wearing this Ferrari thing where are the drivers why is it so difficult. Drivers Here we go here we go. I should add this already to go I'm sorry the bike slowing this the fuck down the Reagan and guy gets knocked right out of the race and this little fucking kid they cut to him he's wearing all Ferrari gear and he's just crying his eyes out and they're sitting there going well like.

Speaker 2:          01:04:38       Vettel still in first place. Well he must have been a big Reagan fan over the fuck you say his name and they shot him twice bawling his eyes out I could be the kid. This little was that into racing. That was really cool.

Speaker 11:         01:04:51       And later on the driver got knocked out of the race Ferrari they actually they brought the kid in. He took a picture with them and everything so it had been a good deal although he probably cried again when Lewis Hamilton went around him.

Speaker 22:         01:05:02       But anyways it was a great race from front to back. These new fucking tires I guess I have no idea why they got more gripped as more passing. Lewis Hamilton past. Sebastian Vettel I think on like lap. Lanes like 20 laps to go which never happened last year. The second place guy just could never get around the first place. Guy once he was out there.

Speaker 5:          01:05:30       I don't know. It was a great race and then Lewis Hamilton for some reason was like fucking out of breath when he was talking as I was saying because they got the fatter tires they could pull more GS in like just physically what the fuck they were going through. And Lewis Hamilton didn't have any drinks on board. I didn't know they had drinks on board. I'd never even dawned on me but he didn't want to add any more weight to his car so he lost like four and a half pounds.

Speaker 11:         01:05:52       So there you go. You know that actually you know this people out here in Hollywood that have enough money now that the day before they have to go to like a red carpet event they're gonna fucking you know drive around in a fuckin race car. For three hours so they can drop that final fucking four and a half pounds I'm telling you it's gonna happen. So I believe the next next races in Monaco I don't know I'm enjoying watching it now has got me all self-conscious about talking about it now. When I blame her then I wasn't prepared to talk about it. Was there anything else. I made my little list here. Those you nerds always wanted do you read the whole thing. Pretty much pretty much. But I make like a setlist a shit and want to talk to if I can fucking find it.

Speaker 4:          01:06:38       How is it I give up. I FUCKING GIVE UP WITH THIS SHIT. WHAT DID I have on you. I don't know what that is.

Speaker 11:         01:06:46       We'll close this window. This is the most anticlimactic ending to a podcast ever. All right.

Speaker 9:          01:06:51       I said predators Lewis and Hamilton. Sebastian Vettel. Daniel Ricardo first time he was on a podium this year. Oh he had to give a shout out to force India still rock in the future whatever colour that is. I think that was it. Oh happy Mother's Day belated Mother's Day to all the mothers out there at a great time went to brunch.

Speaker 5:          01:07:14       Yep that's where I am right now went to brunch. My parents came out met their granddaughter there over there over the moon love and she was so cute and was just didn't cried all the whole meal and then she got in the car and then that was it. She friggin had it and was just crying up a storm.

Speaker 4:          01:07:32       And but it was it we ended up having a great day and it came home and I was like it was crazy you know I've just finally entered this part of my life. You know my parents are older. I got a little one. I made brunch and I have no say in the matter.

Speaker 10:         01:07:49       And you know what it feels good.

Speaker 20:         01:07:50       I had a great time. You know we had all kinds of family and a big crew seven or eight people and we went to this fucking insane brunch and everybody threw down and had like 3000 calories each.

Speaker 15:         01:08:05       Great conversation great people it's just it was awesome. What kinds of pictures and that type of shit.

Speaker 36:         01:08:11       And other than the fact that I forgot my fuckin wallet because I decided to wear a suit and I was going to be the big shot picking up the fucking cheque and I had to go to my parents. So now now you know when a few days I take it to the airport I gotta give him the fucking money back. But OK. It was embarrassing really embarrassing.

Speaker 11:         01:08:29       So anyways that was my mother's day. Go fuck yourselves. I will check in on you on Thursday and let's go predators. And I don't know. I mean I've got a bunch of friends I you know what. In Pittsburgh I'm just rooting for extra hockey at this point Alpo series goes seven games. I want to be this little fuckin country Gargoyle. Shitting on the ducks. I don't want to fucking do that.

Speaker 15:         01:08:53       You know why why do I gotta bring out the predators success and then shit on Canadiens fans. You know all their pocket squares are all soaking wet from them blowing their noses and crying about losing to the Rangers. I don't need to do that. Not to mention I have no bragging rights. My team that fuckin bounced out you know I'm going to try to be I'm afraid of Cutlass for the rest of the Stanley Cup playoffs. How about that sceptics. First the Wiz. Ease on down Ease on down the road tomorrow. My brain says it could go either way but my heart says there's no fucking way there's no way they come in to the garden even though it's not the garden. It's the Fleet Center.

Speaker 11:         01:09:35       At the garden. Fuckin slash whatever fucking Gossett Junior whatever other fuckin tags they have for that thing and I just don't see them doing it.

Speaker 5:          01:09:45       I feel like you know what it is. The sceptics. They got that sound in their crowd the same way the Yank old Yankee Stadium had it you know knowledgeable fans with a history of success and that can push your team to fucking when I think they're going to do it all by the way. Derek Jeter huh. I missed it. I was at brunch I missed it but that's what a fucking class act ran. He's such a class act. He can go into New York and wing a speech and still kill it.

Speaker 36:         01:10:16       That's it man.

Speaker 4:          01:10:17       There are a single numbers see if I can do it Billy Martin number one. Number two Derek Jeter number three.

Speaker 36:         01:10:26       Babe Ruth. Number four I was fucked this up. That's Garrett. 5 is DiMaggio and six I looked up today because that's the one I always forgot but they said it was Joe Torrey but I thought somebody else had sex.

Speaker 4:          01:10:40       Sevens Mickey Mantle number eight is fucking Yogi Bear and somebody else 9 is Roger Maris 10 is Chris Chambliss 11 is Gary Sheffield. I don't know the rest of them 13 months since 15 last I remember Reggie Jackson the owner retires there was 44 Bo Diaz with somebody when you were 30 I don't fucking know.

Speaker 5:          01:11:09       All right that's it. That's the podcast I will I will check in on you Thursday and God bless all the mothers out there who work with the family back east.

Speaker 37:         01:11:22       All right I'm done.
