Speaker 1:          00:00:00       Yeah,
Speaker 3:          00:43:00       While you can take that route if you want, it's the corruption of being well, good luck with that. So what are you going to do about that? That's easy start. You'll start to work for the destruction of being. That's what you will do. The alternative is to say, this terrible thing happened and somehow it's my fault. Well, at least that really opens you up to the pathway to doing something about it and maybe it's actually the case may be terrible things happen because you're just not who you should be. At least it's a night, you know? That's true to some degree, right? You'd know it because things happen to you all the time and you think, well, you know, if I just would've played that game straight, if I were to put this thing in order, that wouldn't have happened. It's like, okay, fine. What's the ultimate extent of that?

Speaker 3:          00:43:41       Dostoyevsky said at one point that every human being was not only responsible for everything that happened to him or her, but also simultaneously responsible for everything that happened to everyone else. Now it's a very, it's A. I would say it's almost a hallucinogenic idea, right? It's a, it's a transcendent idea and it can go very wrong. Sometimes depressed people, for example, get hyper responsible for what's happened and just crushes them. And so it's, it's a, it's a mode of thinking that can produce its attendant pathologies, but there's something about it that's, there's something about it that's metaphysically true. So. Alright, so I'm going to tell you the story of Cain and Abel. Now I really liked this story. It's, it's, it's very short. It's only about a paragraph long, which is very interesting because it. It's one of these examples where it's like a genie.

Speaker 3:          00:44:33       That story, there's so much condensed into it that it's almost unbelievable and there's even ambiguity condensed into it, which is, which is very, very interesting because it actually makes the story more complex and sophisticated. So let me tell you the story now. The first thing I want to tell you some things about the story first, so we've got the original paradisical state and then the collapse and so now metaphysically speaking, we're in, we're in the collapse. We're in when we're in the post fall condition were still occupying a mythological landscape, right? This isn't history as we normally understand it. It's at history, so when we talk about Cain and Abel, Cain and Abel were actually talking about the first two real human beings because Adam and eve, they were created by God and being we're in paradise, and so that's not the normative condition of human beings, right?

Speaker 3:          00:45:22       That's a. that's a special time. That's outside of normal time and space. Cane enabled by contrast there in history because in some sense, history actually starts a couple of times in the Old Testament, right? It starts with the creation of being. It starts with the formation of the garden. It starts with the fall. It starts with Cain and Abel. It starts over again with Noah, and then it starts with Abraham, which is really where what we would recognize more as conventional history begins, so there's a number of starts of history, but this is one of the Cain and Abel are the first two human beings. Who are they? They're the adversarial brothers, hero and adversary there types of Christ and Satan, so well known supposition. You see that hostile brother Motif, while it's an architectural motif and the hostile brothers are the part of you that's striving for the light, that's one half and the part of you that's embracing the darkness, and so that's part of you.

Speaker 3:          00:46:18       It's part of the social structure. That's seth and Cyrus. It's part of the natural order in some sense. That's the benevolent and destructive elements of nature, right? You see that negativity running through all the architectural representations, but cain and Abel are the hostile brothers and the Kay Kane is roughly that part of you that says, Oh, to hell with it and means it right, and that means you will work for your own pain and destruction at the same time that you're working for the pain and destruction, not only of your brother, but all but more particularly of the brother that you admire because that's actually a lot more entertaining, right? If you're gonna become destructive and you go destroy something bad that hardly qualifies as destruction. What you want to do is find something great and destroyed that. That's destruction, that's revanche. None of this putting punishment where it deserves to be.

Speaker 3:          00:47:15       What you want to do, and this is partly why the story of Christ is archetipal and archetipal stories. When you cannot push beyond what's the worst possible punishment, what's the worst possible punishment meted out for the least the least, the most innocent person. You hit an archetypical and there so you define most innocent person. You can do that anyway. You want to find most innocent person. Define worst possible punishment, conjoin the two things. You get an archetypal story and the reason for that is you can't push beyond it, and so if you want to destroy something, you want to destroy an ideal, not something that's flawed, and so cain and Abel are set up exactly that way. So I'll read you the story and I'll interleave some interpretations along with it. So, and Adam knew eve, his wife, and she conceived and bore Cain and said, I have gotten demand from the Lord, and she again bare his brother Abel and Abel was a keeper of sheep, but Cain was a tiller of the ground.

Speaker 3:          00:48:15       Okay, so April's a shepherd and Cain is a farmer. The shepherd is a archetypal symbol because the shepherd is the leader of a flock and the shepherd is the heroic leader of a flock. And the reason this is Middle Eastern mythology, let's say, well, if you were a shepherd, what did you do? You took your slingshot in your stick and you defended your nice, juicy, plump, delicious sheep against Lions, right? So it was no joke, man, you, you were a tough cookie if you were a shepherd because while you were acting as the guardian of of that, you're acting as the Guardian against predation, roughly speaking, and you aren't armed very well. I mean, well you can just think about it for a minute. It's time to think about fighting off a lion with a, with a slingshot or with a bow and Arrow or with a spear.

Speaker 3:          00:49:01       I mean you have to have a lot of courage to manage that, especially successfully. So Abel was a keeper of sheep and Cain was a tiller of the ground, which isn't as heroic role. And so right off the bat, you get this dichotomy between the two roles. It's also of great interest that Cain is the older brother and Abel is the younger brother. And you see that very frequently in mythology because the older brother is the one that's privileged by status, right? So he's got. He's got privilege, Kate, because he's the elder brother. That also means that if there are possessions to be handed down to generations, the older brother gets them. Now, interestingly enough, pain has privileged, but he's not the one that's favored by God. That and I think that's absolutely it's absolutely brilliant that it's set up that way because it's actually able.

Speaker 3:          00:49:48       Who doesn't have the right that the first board has who actually turns into the person who's the proper manifestation of the ideal? It's because cane has things given to them. You might think, well that's great. He's privileged. What a wonderful thing for cane. It's like, don't be so sure about that and partly because one of the things that you'll find because of many of you will be well off when you have children is one of the problems with being reasonably wealthy when you have children, is that you deprive them of privation because a lot of what makes people mature is necessity and if you have, for example, if you have more money than you know what to do with roughly speaking, it's very difficult to say no to your children when they want something because why are you going to say no? You can just provide it.

Speaker 3:          00:50:34       Well, what makes you think that that's what you should do, but you can have anything you want. Well, what happens? You devalue what you want and your desires continued to grow. Well, that's not very helpful, so it's not obvious at all that providing people with an excess, let's say a privilege is something that's good for them from a psychological perspective. They need to hit the proper limitations and if you're a fortunate, it becomes very difficult to deprive your children properly, so you'll, you'll fight with that. It's a big problem and that's what happens when you get spoiled children roughly speaking, right? They get every. They get everything by doing nothing. Well, that's not a good lesson because that won't work in the world. It'll work very counterproductive. Lee, and in process of time, it came to pass that cain brought of the fruit of the ground and offering unto the Lord and Abel.

Speaker 3:          00:51:27       He also brought of the firstlings of his flock and of the fat thereof, and the Lord had respect unto Abel and his offering, but unto Cain and his offering, he had no respect and Cain was very wroth angry and his countenance fell. Okay, so again, there's a tremendous amount packed into that. This is the first time that we see the motif of sacrifice. Right? And so I mentioned to you before how these archaic people conceptualize the world, right? It's a dome with a disk of land and underneath that a disc of water fresh and underneath that a disc of salt water. So that's the world. And then up in the heavens, that's where God is. And so God's up in the sky. And we talked about why that might be and part of that is, well, when you look at the night sky, you look at what transcends your current reality and you look at what inspires our.

Speaker 3:          00:52:18       So there's a, God exists where all is experienced, fine. That's a perfectly reasonable. That's a perfectly reasonable hypothesis when you think that what you're trying to do is formulate what constitutes the transcendent. Because if you exist within a conceptual structure and you encountered that which is outside the conceptual structure, you will feel all and that's a combination of fear paralysis, right? And the combination of overwhelming possibility and you can experience that. For example, if you listen to a great piece of music, what happens? The hair on the back of your neck stands up. Why? Because you're a prey animal and you just puffed up to look bigger. That's why you have that experience is pilot erection and it's part of all. So when you see a cat puff up, because a big dog is in front of it, that's what the cats feeling. It's like, oh my God, puff.

Speaker 3:          00:53:09       Right? So when you encountered that, which transcends your, your limited sphere of apprehension than you experienced, or you look at the night sky, that's what happened. Music can do that. And all sorts of things that we do can evoke that sense. And so they located the transcendent value in that which inspired off fight reasonable. Now you can argue about the utility of the personification, right? Because God, the father was personified in human form, but that's a very sophisticated idea too because as we already found in the Old Testament, there is an association between whatever God is Yahuah or below him and and creating order out of chaos and something about each individual human being and so I don't believe that the personification of God, the father in the Old Testament is archaic and primitive at all. I think it's one of the most sophisticated things that people ever developed.

Speaker 3:          00:54:05       The idea is that the ultimate transcendent value is the capacity to generate order out of chaos using linguistic ability, let's say, and that each person has that as an essential element of their being. It's like argue with fat far you get that is one hell of a vicious conceptualization and I would also say it's the bedrock upon which our legal system rests so you don't move that easily. You move that and many things fall and there are things that you may say you don't believe, but you act them out all the time. In fact, if you didn't act them out, people would set you straight very, very rapidly because basically what other people want from you, even though they don't conceptualize it in this terms, is that you accord them the respect due the the incarnation of the logos. That's exactly what it means to interact with someone properly.

Speaker 3:          00:54:53       So it's you can say what you want about what you believe. It doesn't matter what matters is what you act out. All right, so, oh, so now we have this conceptualization of what's transcendent that's emerged as a part partially perhaps as emotional contagion, that which inspires awe is that which is transcendent and it's associated with these underlying ideas about the creation of order out of chaos and the instantiation of that spirit in human beings. That's all lurking in the background, and then we have this other idea which we already talked about, which is that there is a patriarchal or paternal spirit that represents the community at large, stretched across time. You can think about that as the spirit of the ancestors, so it's the past. It's the president, but that's also projected into the future. That's the thing, you bargain with four year life in the future, I'm going to sacrifice myself to get a degree.

Speaker 3:          00:55:45       Why is that? Because the spirit of my culture will reward me in the future. That's the sacrifice. Okay? Well, it doesn't people. We were chimpanzees for God's sake. It took us a long time to figure this out. Chimpanzees, don't sacrifice the present for the future. You know, you gotta ask yourself, how long did it take human beings to figure out that there was a future and then what to do about it? I mean, this isn't something we didn't go from chimpanzees to fully articulated human being in one, in one step. It was created knowledge in that was extraordinarily painful. What did we learn from observation? Something like storing up goods for the future helps us live. Imagine how difficult that is. You know, marriage and that you're a, you're a farmer. Back when it was an extraordinarily, you are barely scraping out a living doing that.

Speaker 3:          00:56:36       It was hand to mouth at best. All right, so now it's winter and you've got your damn seeds in your cellar, right? What are you going to do? You're starving, you can eat them, or are you going to wait and plant them again in the spring because that's your damn choice, and so the people who decided to eat them while some of the people who decided to save them died, well, let's say more of the people who decided to eat them died and so this sort of knowledge was was gathered in unbelievable agony. You don't get what what you have what you want right now for you. That's nothing because you're very much accustomed to getting what you want all the time right now, roughly speaking, compared to people who live from hand to mouth, but back when things were much rougher, the idea that you had to sacrifice something of value now to be paid off in the future.

Speaker 3:          00:57:24       Man, that was a rough thing to accept. Okay, so what happened? So people figured this out. Somehow they figured out that you could make an offering of something you valued and that might help set the world straight. How do they conceptualize that? While they conceptualized it ritually, they were acting it out to begin with. It's like the Piagetian idea, you know when I, when I look at that top part of the looking is this right? It's the adjustment of my body to the shape of the Cup as part of my understanding. Well, Piaget's PA, one IMPINJ's great observations is that we use our bodies to represent things long before we understand what it is that we're representing, which is to say no more than we act things out were dramatic creatures, right? We use drama and the the sacrificial ritual is a drama that points to a higher psychological truth and the higher psychological truth is let go of what's him let go of what you value now and perhaps that will pay off multi manifold in the future.

Speaker 3:          00:58:27       You're making a bargain and then you might say, well, who are you making a bargain with? And you could say, well nature, but that's not exactly right. It's not exactly right because let's say I have something of value in the social, in the social organization and I'm going to. I'm going to let it go because I'm. I'm relying on a corresponding reward or a greater reward in the future. It's a contractual relationship with other people. It's not a relationship with nature, it's that we've organized ourselves into a social structure and we're willing to maintain the integrity of the social structure across time so that if I give up something now, I can be paid for it in the future, and the rule of the deal is that we're going to try to keep the future the same as the president so that those contracts can be, can be met in the future.

Speaker 3:          00:59:17       That's money. That's what money is, right? Here's some money. You've made a sacrifice. That's why you get the money. What is the money signify? It's a promise from the community that the Labor that you invested, we can be stored and then brought forward for your own purposes in the future. So it's actually part of the social contract. So the thing you're sacrificing to is the spirit of society that produces the social contract, and so that's conceptualized as God the father. Well, how else would you conceptualize it? It's, it's the spirit of the dominance hierarchy. That's the right way to think about it. So it's the. It's what's common across all the members of the dominance hierarchy across time. Well, it's something you can negotiate with true or not, but what the hell do you think you're doing when you make a contract? What's the law?

Speaker 3:          01:00:10       It's all of this. It's the manifestation of that patriarchal spirit across time and space and what do you do? You sacrifice to it. Well, so back 40,000 years ago, 5,000 years ago, however old the story as it's probably older than that, this is the best people could do with regards to realization and they go to quite right because they also noted that God was happier if you actually sacrificed something of value and so there's a tremendous complexity and not idea because one of the things I could say, and this is something you've pointed out, let's say you're miserable and unhappy. Okay, here's a cure. Find what's valuable and let it go. So we could say, well, maybe it's a relationship that you have. Maybe it's relationship with your parents, right? And the relationship is pathological, but you're locked into it. You value it and no wonder because it's a relationship with your parents and your suffering terribly because of it.

Speaker 3:          01:01:04       Well, what do you do? Maybe you let it go. It's a sacrifice and the idea is that, well, that'll clear the future for you. Well, very frequently when people are suffering terribly, not always because sometimes you just suffer stupidly, blindly and without recourse, you know you get cancer and then you die, so we have no idea how to deal with that, but sometimes the reason that you're suffering is because you just won't let go of the thing that's biting you and you think, well, I can't let go of on and I've had clients like this. I can't stop communicating with my mother who phones me three times a day everyday of my life and never says anything that isn't unbelievably critical and demeaning. I can't let that go. It's like,

Speaker 4:          01:01:43       wow,

Speaker 3:          01:01:45       that's not such a good idea. The funny thing too, often when people let something like that go, it goes away, sorts itself out and then comes back so they don't even end up losing it, but unless they're willing to let it go to sacrifice that they make no headway whatsoever. And so one of the rules is if people are impeding your development, you sacrifice your relationship with them, right? It's a very, very rough rule.

Speaker 4:          01:02:11       So

Speaker 3:          01:02:16       in process of time it came to pass that cain brought of the fruit of the ground and offering unto the Lord and Abel. He also brought of the firstlings of his flock and of the fat thereof. Now that's interesting. This is, this is where a close reading matters, so we don't know what Kane's offering is. It's not much described, but we do know something about ables offering and what we know is that by the standards of the time, it's a high quality offering. So it's the firstborn and it's the fat high calorie, right? I mean, you know, we think of fat as a dietary danger, but if you're hungry, that's really wrong, right? Because fat is unbelievably high calorie, and so what's happening is the story points out quite clearly that what able decides to offer to God is of high quality. So it's the real thing.

Speaker 3:          01:02:59       It's the real thing. He, he's, he's paying a price. Okay. And so then it's burned. While why is it burned? Well, you know, this is back again thinking from an archaic perspective. Well, gods in the sky, you can't throw your lamb up into the sky, it'll just fall back down and so, but people knew because they've mastered fire that smoke and savor rose and so you can detect the quality of an offering as a consequence of burning. And then that would go up in the spirit of the fire would go up to the sky and God could detect whether or not you're offering was of reasonable quality. You know, it's concretized obviously, but you don't want to make the assumption that the people who were our forebears were stupid just because they thought using metaphors that aren't the same as our metaphors. They were still mapping out the damn territory.

Speaker 3:          01:03:46       You know, and, and, and you look, you can read a book like you're above the authors of the book or you can read a book as if it might have something to teach you. And I would say, well sometimes the book isn't worth reading, but if a book has been around for a very long period of time and a very large number of people have thought that perhaps there's something in it. Sometimes they're right. So, and it's a tricky thing and it might also depend on how you read it, but I've found that this sort of investigation was a lot more useful if I started from the presupposition that maybe there was something I didn't know. Instead of, you know, so funny. For example, I taught a first year course about 10 years ago on the psychology of religion and it was so interesting dealing with the 18 year old students because they are completely dismissive of religious ideas.

Speaker 3:          01:04:35       And I thought, God, you guys, you don't know anything yet. You have this specific kind of blindness that a set of very intelligent social psychologists also identified, which was blindness blindness. Because it actually turns out that the least, the less you know about a topic, the more you'll overestimate the quality of your knowledge. And so I thought, well, we're, we're in this situation where kids who, who don't even know how to act in the world, they don't know anything, will come to university and start off with a proposition that they're astute critics of Judeo Christian culture, which of which they know nothing. They know nothing about it. They knew nothing about history. They know nothing about philosophy, nothing about literature, but they're absolutely certain that they're correct there in the criticisms that they're bringing forth. It's absolutely unbelievable. So anyways, and it's not helpful because then you don't, you don't get to learn and you want.

Speaker 3:          01:05:29       Well she, you know what happens if you don't learn. Okay. So anyway, so it looks like ables doing a good job. That's the implication. The story doesn't say Abel is doing a really good job with his sacrifices. It just hints at it. And I liked that because. Because it leaves that ambiguity. It's like maybe you're working really hard and your brother's working really hard and you really can't tell the difference between your quality of work and his quality of work, but for some reason he succeeding like map that happens, right? Because there's an arbitrary element to life. And so the story he says, well the Lord has respect unto Abel and his offering and there's an implication that maybe the reason for that is that, you know, canes offerings are a little second rate, but the story doesn't come over and out and club you over the head with that idea.

Speaker 3:          01:06:17       It just leaves it as a, as an ambiguous possibility. And the reason for that is sometimes you make sacrifices and maybe they're even real ones and they don't pay off or they pay off for someone better. And so there is this arbitrary nature of that the transcendent that you're attempting to deal with it rewards and doesn't reward more or less of its own accord or there's an element of that. And so it's ambiguous in the text even though there's a hint that perhaps Abel is doing a better job than kate. So I like that. I think it's very sophisticated. So what happens? Well, Kane makes his offerings and God isn't happy with them. Now we don't know how cain figures out that God isn't happy with his offerings. We get some hints of that too. But the story does tell us that's what happens. And so then we get the psychological response on the part of cane.

Speaker 3:          01:07:06       Now one response could be, Jesus, I must be doing something wrong. I better straighten myself out, you know, I better come up with a better quality offering and try that again. That isn't what happens. What happens instead is that cane becomes angry wroth and his countenance fault. And so what does that mean? It means this, right? It means he is not happy. He's angry and out for revenge. And so one of the, I've been thinking about this a lot lately with regards to the literature on inequality because there's a very good literature that shows, for example, that there's, there's a, there's a measure called the Gini Coefficient and the Gini Coefficient is a numerical index of the relative inequality of a geographical locale. So for example, if you went to Newfoundland where everyone is roughly not very rich or North Dakota, say almost everyone there is say lower middle class, something like that, or upper working class, something like that.

Speaker 3:          01:07:59       Very little variability, low Gini Coefficient, okay? And if you go to Miami Beach, say where everyone's rich, low gini coefficient, because it isn't an index of absolute wealth or absolute poverty, it's an index of relative poverty. And so if everyone's rich, the relative poverty is low, and if everyone's poor, the relative poverty is low. Now one question is where's the crime? And you might think, well, the crime is where the absolute poverty is high, right? Or the absolute wealth is low. That's where the crime is. That's wrong. If it's. If things are relatively distributed in an egalitarian manner, the male on male crime, especially homicide is low and it's also the case where everyone is rich. But if you go into places where there some rich people but not very many, and there's a lot of people who are comparatively poor than the male homicide rates, rates and violent crime rates amp up substantially.

Speaker 3:          01:08:56       And it's a consequence of male on male competition, and so what you could derive from that and maybe even reasonably is that you should flatten out the damn income into distribution because you're destabilizing the society by facilitating male criminal aggression. You can make a good case for that. You know, in, in places like Columbia where the Gini Coefficient got unbelievably extreme, society got so violent that it could barely hold itself together. So, so you, you can make a conservative argument for redistribution of income using the observation that if the income distribution gets too extreme, the whole bloody thing starts to destabilize. It might fall, but, but then you also might say, well wait a minute, is it any quality that's driving the violence or is it resentment of the inequality that's driving the violence? Now, that's a tough question because you might say, well, what if the game is rigged and there's no way of moving up the power hierarchy?

Speaker 3:          01:09:50       Well then maybe anger and, and the desire for revolution is the appropriate response. But that doesn't really mean to me that the response should be that sort of thing that you see in hygienic coefficient neighborhoods, which is interracial, intra racial violence between men. So for example, in neighborhoods where there's high murder rates, the murders are always between young men and they're always within race. And so that doesn't seem to me to be exactly a politically revolutionary move, right? It's more like it's more like a violent competition for the sake of, of, of attaining status. And you might say, well that's reasonable, but because the inequality is there and men need to find status because it's part of what drives them forward. It's part of what makes them attractive to women. It's a necessity. Well, the question is, do you attain status through destruction or do you start making your offerings, putting your offerings in order?

Speaker 3:          01:10:43       And that's something we really need to figure out because that's a fundamental political question. It's a fundamental political question. Anyways. What happens in this story is that cane decides that the fact that God isn't accepting his offerings means that he's entitled to become angry and, and, and negative. It's those two things or both put together, right. He's raw, he's angry, and he's also depressed and so he's in a state of mind that, well, I think the best characterization for that is hostile resentment because it's unfair. It's like, yeah, it's unfair, so what going to do about it? Can you get destructive about it? Are going to change your approach? Well, Kane, he does the ultimate thing and this is what people do when they do the ultimate thing because that kind of hostile resentment has an architectural end point and the architectural end point is the point that you get when you're hostile and resentful because you haven't been successful and then you go sit in your mother's basement for about 10 years and then you start imagining just how nice it would be if you shut up the local high school so that everybody knew your name and what happens is you go from I'm irritated because things aren't working out for me very well too.

Speaker 3:          01:11:50       I'm irritated. Nine and a hate. Those people for whom things are working out well too. I'm irritated and I hate the fact that the world is set up so that this has happened to me and then you go to well because I'm irritated and hate the world. I'm going to do whatever I can that will destroy most rapidly and with the, with the highest possible amount of pain and suffering conceivable and at that point then you don't just go shoot up the high school. You go up and shoot up the elementary school and so if you're wondering what kind of pathway people walk down to get to that point, that's the pathway and the ultimate cap of that as well. I'll, I'll get, I'll, I'll kill the kids because. Well we already know that killing the innocent, there's a lot more effective than killing the guilty and then just to cap it off, I'll blow my head off at the end just to show you just how God damn pointless it all is.

Speaker 3:          01:12:35       And so that's the logical extension of keynes attitude and you might think, well that's a bit of an overriding and I will say it's not an overriding and all. It's exactly what happens in the text. So it's exactly what follows it so far. So Kane is not happy. And so who was he not happy with? Well, he's not happy with God. And so what does that mean? Well, we've already unpacked this. He's not happy with the social contract because that's part of the spirit, the patriarchal spirit, let's say. Then there's more to it than that because we already, we've already analyzed what God, the idea of God might represent in the background of this story. He's not happy with the transcendent. He's not happy with the idea of the logos, all of that. No faith in the transcendent, nothing but he does nothing but despise the social contract. And he's got no faith whatsoever in the logo. So let's say the word that brings chaos out of order, he's all got nothing but contempt for all of that. And you know, certainly, you know, people like that and if you don't know them, you just go on youtube and read the comments and you'll see all sorts of people like that. So.

Speaker 3:          01:13:41       So anyways, so God has a little chat with him and he says, well, W W, why are you angry and and why? Why are you upset? And cain says, and God says, if you do well, won't you be accepted? And if you don't do well, sin lies at your door and unto thee shall be his desire and thou shalt rule over him. Okay? That's a very mangled translation I would say. So I'm going to take it apart. So what God says is while you're angry and you're upset, it's like, well, what's your problem? And then God tells kate if you did things properly, they would work out for you. Well, it's the last thing he wants to hear it because what cain wants to believe is that the reason he's not doing very well is because there's no sense having any faith in the logos. The transcendent is, is evil and aimed exactly against him. And the entire social contract is faulty. That's what he wants to hear, but that isn't what God says. God says, well, wait a minute, maybe you're doing something wrong.

Speaker 4:          01:14:39       Well,

Speaker 3:          01:14:41       that's maybe a worse message than everything else is corrupt. It's like you're having a problem because you're just not everything you could be. Well, and then God says something really nasty and you can't tell from this lines. I read a bunch of translations to try to figure out exactly what it meant. So this is what God tells kate. He says, you're in a room in a house and there's something at the door, and he uses a metaphor. God uses metaphor. It's a sexually aroused predatory cat and you invited in even invited. Did you know that it has evil intent. You invited in to mate with you, right? And you're. It's, it's union with you. This, this malevolent force, this sexual union with you has produced an offspring and that offspring is what possesses you. And so not only have you done something wrong, you've, you've invited the spirit of wrong doing into your life and you creatively intermingled it with it voluntarily to bring forth a monster of your own creation. So that's what God tells Kane. So like,

Speaker 3:          01:15:49       look, it's bad enough that God says, you know, you should get your act together because maybe that's why things aren't going so well for you before you criticize the transcendent and the world and the structure of being. Maybe you're doing something wrong, but it's worse than that. He says, not only are you doing something wrong, you bloody well know you're doing something wrong and you and you're doing it creatively and with intent, so not only are things not going well for you, but you've played a creative role in producing that situation and so god basically says, I am taking zero responsibility for rejecting your sacrifice. It's all on you. And so kane leaves and he's like, seriously? Not Happy with that response because he wanted to hear Pat, pat, you're a victim of circumstance and everything's conspiring against you. And really being God, I should get my act together and just give you what you want.

Speaker 3:          01:16:39       Because obviously being God I'm wrong and you're right. Well that isn't what happens. It's exactly the opposite of that. It's completely on you. That's the, that's the judgment. And so kane leaves and believe me, he's, he was wroth before it. His countenance had fallen before, but it's nothing like it is now. And so he's hits the next stage and he thinks, okay, I'm going to take my revenge. What am I going to do? I'm going to find the most innocent and worthwhile thing that's favored of God and I'm going to kill it. And that's what he does. And it doesn't matter. That's his brother and able. We know we're drawing the inference. Ables done the right things. Everyone likes him. Everything's flourishing for Abel. He's a good guy. He's one of those people that you meet that has everything, and then you meet them and you wish you could hate them, but you can't because they're really good people.

Speaker 3:          01:17:25       And then you're really hate them because not only do they have everything, but it appears that they deserve it. And there's nothing that sort of sits in your soul and rots it more than that realization. And so that's the situation with Cain. And cain thinks Cain talked with Abel, his brother, and it came to pass when they were in the field that Cain rose up against Abel, his brother, and slew him. So that's so interesting because look, look what happens to cane here. So he's not doing well. He's separated from the transcendent and from society. He's bitterly resentful and now he goes out and kills the very thing that he most wants to be. So he destroys his own ideal, right? He just demolishes his own ideal. That's how far his resentment has pushed him. And so he's, he's done right? But it doesn't matter because it enables them to take revenge.

Speaker 3:          01:18:14       So he doesn't care. It's like, it's like the suicidal school shooter that blows off his head at the end of his mayhem. It's like it doesn't matter to him. It's part of the same art form. And the Lord says unto Cain, where is Abel lie brother? And cain said, I know. I don't know. Am I my brother's keeper? While that's a good question, and that's why it's posed in the story, because they answered that it's supposed to be yes. And God says, what have you done? The Voice of your brother's blood cries unto me from the ground. That's actually the Motif that Dostoevsky explorers, I would say in crime and punishment, because what happens is that was calling the coffee's cane for all intents and purposes, and he commits a murder, but he gets away with it well, so he thinks so. He thinks no one suspected. He buries the money.

Speaker 3:          01:19:01       He can't stand to touch the body. He buries it in a in an abandoned lot, and he's drawn there now and then to look at where it is, but he can't touch it because the money. It's so funny because the money before he kills the pawnbroker is not the same as the money after he kills the pawn broker. And the risk only cough before he kills the pawnbroker is not the same as the risk and cost after he kills the pole broker. In fact, they're not the same at all. And so the scarlet macaw is tormented by God, you could say, but not from the external world. He sets the crime up quite nicely. It's that this, this spirit against which he transgressed, tortures him from within and there's no escape from it, and so eventually what happens in crime and punishment is was called Nicole. Cough continues to manifest himself as guilty in every possible way until he receives the punishment that he desires because it's the only way that he can set things right. He actually, he actually, he essentially turns himself in eventually because he can't tolerate what he's done so well. So that's the idea.

Speaker 2:          01:20:08       The Voice of your brother's blood cries. I'm to me from the ground. It's guilt and now you're cursed from the earth which has opened her mouth to receive your brother's blood from thy hand. When you till the ground, it will not henceforth yield to you its strength, a fugitive and a vagabond, shall thou be in the earth, you know? And you might say, well why does God not just strike caden dead? And answer to that perhaps is that wouldn't be sufficient punishment. That's what it looks like to me. It's like what's the punishment? You live with what you did.

Speaker 2:          01:20:52       Right? And I don't want anybody taking you out either because then you won't have to live with what you did. So that's the punishment. And cain says unto the Lord, my punishment is greater than I can bear. It's like, yeah, behold you have driven me out this day from the face of the earth and from thy face shall I be here. That's the same as what happens to Adam in the garden of Eden. Remember, Adam hides from God and he has his reasons. And now cain is alienated from God. There's no real, there's no reconstructing that relationship he's put himself by violating his contract, but say with the transcendent and also with society and also with his own spirit, he's put himself outside the possibility of redemption. And that's why he says the punishment is greater than I can bear. There's no hope left, right? So he's in hell for all intents and purposes,

Speaker 2:          01:21:44       behold, that has driven me out to stay from the face of the earth and from thy face shall I be hidden. I shall be a fugitive and a vagabond in the earth. And it shall come to pass that everyone who finds me will kill me, and God says, therefore whoever slayeth Cain, vengeance shall be taken on him. Seven fold. And the Lord set a mark onto Cain, lest any finding him should kill him. Now, that's interesting. And you think, why in the world would God protect cane? Well, the next part of the story actually tells you that you have a family. I have a family. Your brother kills my son. So what do I do? I come and I kill your father and your cousin and then you think, well, I killed your father and your cousin. I'm going to come back and I'm going to kill four of your people.

Speaker 2:          01:22:27       And then I come back and say, yeah, no problem. It's 16 to you this time. And then you come back and you say, 16 a, let's try for 32. And so this is what happens. This is actually why justice systems are set up by the way you go. There's a bunch of reasons justice systems are set up and one is to punish the guilty. That's one. The other is to have the guilty repent that's to to maintain social order. That's three. Here's another one that no one ever thinks about. Back 30 years ago, the governor of Massachusetts, whose name I forget was running for president, and while he was governor, Massachusetts, he

Speaker 3:          01:23:06       had released a number of prisoners, one of whom his name was, I think Willie Horton. It doesn't really matter. And when Willy was released on this program, he went out and raped someone and perhaps killed them. I can't remember, but it doesn't matter. The rape is good enough. And the governor was asked during a debate what he would do if a release prisoner had raped his daughter or his wife, and he gave a very weak answer. Uh, what was his name? He gave a very weak answer. Something about, you know, letting the law take its due course. And that's the wrong answer, right? The right answer is I would be compelled with every fiber of my being to hunt that person down and to tear them into bits, but I won't do it. Now, what's, uh, what's the purpose of the justice system is to alleviate you from the responsibility of revenge. That's what it's for, because otherwise what happens, you kill one. I killed two. You kill for kill eight, you kill 16 and soon everyone's at war. And so God protects cane to stop that from happening, to stop the feud from emerging because those things can go forever and then from transforming the entire society into a state of war. And so what's also. So I'll tell you the rest of the story.

Speaker 3:          01:24:28       And Kane went out from the presence of the Lord and dwelt in the land of nod on the east of Eden and Cain knew his wife and she conceived and bare enoch, et cetera. So now you have a genealogy, right? So came starts to have a family, you have a genealogy. And so a number of people are named in the lineage. And so, and it tells you what, this is sort of an attempt to describe how things came about. So this is like the naming of the heroes of old. And so you have a enoch who builds a city. You have a gal who is the father of those who dwell intense, and of those who have cattle, you have juvenile who was the father of of musicians and Zillah who bore tubilcain. Tubilcain is a very interesting person by tradition. Tubal cocaine is the first artificer of weapons of war, so keynes, descendant after multiple generations is the person who produces weapons of war. All right, and so, so there's another bit of the story within which that needs to be placed in context. And lamech, who's one of the grandchildren of Cain says unto his wife at Wives Adah and Zillah hear my voice. You wives of Lamech Hearken unto my speech for I have slain a man to my wounding and the young man to my hurt. Okay, so what he's saying is he, he's been involved in a murder if can be avenged. Sevenfold truly Lamaq 70 and seven. And

