Speaker 1:          00:00:00       Yeah,
Speaker 3:          00:41:45       And, and the joy that women had with each other all day long. Okay. Cooking with each other, you know, a companions to each other. Talking, conversing. My mother remembered as a small child in Italy when it was time to do the laundry, they would take the laundry up the mountain, up the hill to the fountain you'll ago. Okay. And, and do it by hand. They would sing, they would pick nick and so on. Right? And we get a glimpse of that in the odyssey when odysseus is, is, is thrown up naked on the shores of asia and, and he hears the sound of women, young women laughing and singing. And it's nausicaa the princess bringing the women to do the laundry where he's exactly the same thing. Right? so there was a, each, each gender had its own hierarchy, its own values, own way of talking. And the sexist rarely intersected.

Speaker 3:          00:42:31       Like I can remember in my childhood on a holiday. TypiCal, it could be christmas, it could be a thanksgiving, whatever. All the women would be cooking all day long. Everyone would sit down to eat. Okay. And then after that, okay. The women who retire unmasked to the kitchen and the men would go, I would, I would look at the window and see all the men. The men would be all outside, usually gather around the car. Okay. Then a time when cars didn't work as well as they do today with the hood up. Okay. And the men would be standing with their hands on their hips like that. Everyone's staring at the engine. And I went, yeah. That's how I learned. Okay. Men where we refreshing themselves by studying something technical and mechanical after being with women. Okay. You know, for during the dinner. Okay. And so, so, so all of these problems of today are the direCt consequence of women's emancipation and freedom from housework, thanks to capitalism, okay?

Speaker 3:          00:43:21       Which made it possible for women to have jobs outside the home for the very first time in the 19th century, no longer to be dependent on a husband or father or brother, right? And so this great, great thing that's happened to us, allowing us to be totally self supporting independent agents has produced all this animosity about making too many men and women because the women, women feel unhappy. Women Today, wherever I go, whether it's Italy or Brazil or england or America or toronto, okay? The, the, the, the upper middle class professional women are unhappy, miserable they want and they don't know what, why they're unhappy. They want to blame it on men. The men must change. Men must become more like women know that is the wrong way to go. Okay? It's when men are men and understand themselves as men are secure as men, then you are going to be happier.

Speaker 3:          00:44:14       Well, there's nothing more dangerous than a weak man. Absolutely. Okay. And especially all these quislings okay. Spouting feminist rhetoric, I hear that. Okay. I mean it makes me sick, but here's the point. Men and women have never worked side by side ever. Maybe under farms. okay. When you were like maybe one person in the potato fields, the other ones over here in the. During the tOmatoes or whatever. Okay. You, you, you, you had, you had familieS working, working side by side, exhaust with each other. no time to have it in any of this. It was a collaborative effort on, on forums and so on. Never in all of human history have men and women been working side by side and women are now the pressure about silicon valley. There are also sexist. They don't allow women in and so on. The men are being men in silicOn valley and the women, the engineers and the women are demanding that, oh, this is terrible.

Speaker 3:          00:45:03       You're being say maybe the sexes. Okay. HAve their own particular form of rhetoric. Their own particular form of identity. Okay. Maybe. Okay. We need to re, re, re, re examine. Okay. This business about your, the mic. Maybe we have to perhaps except some degree of tension and conflict between the sexes. Okay. In a work environment, I don't mean harassment. I'm sorry. I'm talking about women feeling disrespected now. Somehow they their opinions when they express them. Okay. Are not taken seriously or or the. Or even hillary clinton is complaining. Oh, when a woman writes something online, she's attacked immediately so. Well, everyone's attacked online. What are you talking about? The world is tough. The world is competitive. Okay. Identity is hold. Okay. By conflict, the idea that there should be no conflict, that we have to be in this bath at probation and you know, we just, we just devour it. That's

Speaker 2:          00:45:53       right. It's absolutely infant title in a minute. Okay, so a couple of things there. Well, the first thing is, is that the, the agreeableness trait that divides men and women most. There's three things that divide women and men most particularly from the psychometric perspective. One is that women are more agreeable than men, and so that seems to be the primary maternal dimension as far as I can tell them. It's associated with a desire to avoid conflict, but it's associated with interpersonal closeness, compassion, politeness. Women are reliably higher than men, especially in the scandinavian countries and in the countries where egalitarianism has progressed the farthest, so that's where the difference is. Maximize, which is one of the things james demore poInted out quite correctly and his infamous google memo, okay, women are hIgher in negative emotion, so that's anxiety and emotional pain, not that difference is approximately the same size and again that maximizes in egalitarian societies which is extremely interesting and then the biggest difference is the difference in interests between people and things and so women are more interested in people and men are more interested in things which goes along quite nicely with your car anecdote, but the thing about men interacting with men again, is that it isn't that they respect each other's viewpoints.

Speaker 2:          00:47:04       That's not exactly right. What happens with a man, and I know a lot of men that I would regard as as remarkably tough people for one reason or another and everything you do with them as a form of combat, like if you want your viewpoint taken seriously, often you have to yell them down and like they're not going to stop talking unless you start talking over them. You know, and it's not like manner automatically giving respect to other men because that just doesn't happen. Instead, the combat is there and it's expected and one of the problems, and so this is part of the reason why I think men are being out of so much of academia and and maybe the academic world in general and maybe the world in general, is that men actually don't have any idea how to compete with women. Because the problem is, is that if you unleash yourself completely, then you're an absolute bully.

Speaker 2:          00:47:54       And there's no doubt about that. Because if men unleash themselves on other men, that can be pretty goddamn brutal. Especially for the men that are really tough. and so that just doesn't happen with women. But. So you can't unleash yourself completely if you, when you're a bully, if you lose while you're just bloody pathetic. So how the hell are you supposed to play a game like that, you know? So I've worked with lots of women in law firms in Canada for example, and and high achieving women, like really remarkable people I would say. And they're often nonplussed I would say by the attitude of the man in the law firm because they would like to see everyone pulling together because they're all part of the same team, whereas the manner like at each other's throats in an, in a cooperative way because they want the law firm to succeed, but they want to be the person who's at the top of the success hierarchy. Right? So, and that, that doesn't jive well with the more competitive or cooperative ethos. That's part and parcel of agreeableness. And so we don't really have any idea how to integrate male and female dominance.

Speaker 3:          00:48:58       Exactly. That's exactly right. This is why I love this show. Real housewives and I, which, which is scorings. And jusT say, just last night I was watching one episode right where the women were at each other. Okay. At a party and not in, in, in recounting, but I said this to you, but you said this to me and the men got. We got together there and said, well, this is the way they communicate with each other and innocent and that, you know, men, men, okay, just we'll have a fistfight and wheel him in 10 minutes later we're going to have a beer at the bar next to each other and so on. And I have observed that. My mind, my daughter,

Speaker 2:          00:49:31       my daughter used to be really irritated about that because she, she, like most people was the target of feminine, a conspiratorial bullying at one. She's no pushover. My daughter. so this wasn't like this was a continual thing or that she didn't know what to do about it, but she used to observe these girls conspiring against her and then black getting your name on on facebook, which is part of it, part and parcel of the typical female bullying routine, which is often reputation demolition, right? That there's a good literature on that. And Then she'd watched what would happen if my brother or my son would have a dispute with his friends, you know, and maybe they were drinking and there was a dispute they'd have a fight and then the next day they were friends again. And that's another thing that's strange is that men have a way of bringing a conflict to a head and resolving it right. And that it isn't obvious to me that Women have that same, perhaps you might call it a luxury, but it's also the case that men know what to do when they get into a conflict with a woman because what the hell are you supposed to do? You know, mostly what you're supposed to do is avoid it. And

Speaker 3:          00:50:35       well, I think um, you know, I don't know whether this crosses into other countries, but that there was a certain kind of taunting and teasing that men and boys do with each other that toughens them. Okay. And, and where they don't, they don't take things seriously. But a girl feelings become extremely hurt if you hear something like that. It goes very tough, you know, again, like sarcastic against her. so I mean, I do feel that there are profound differences between the sexes and in terms of emotions, in terms of communication patterns. I know my father used to say that he could never follow women's can conversations. He said he said women don't even finish the finish sentences that with the women understand immediately what the other woman is saying. Okay. Uh, and um, the way the women tend to be more interested in or haven't been traditionally more interested in soap operas, it's not just the women who were home without jobs is that I honestly, I believe that soap opera does reflect, does mirror the way women talk to each other.

Speaker 3:          00:51:27       There's these communication patterns and then built up through women, the world of women. Okay. Which was it made sense. There was a division of labor. Okay. It wasn't sexism against women that there was a division of labor. The men went off to hunt and did the dangerous thing. The women stayed around the heart because you had pregnant women, nursing women, older women. Okay. They were cooking and so on. So I feel that these communication patterns that we're talking about have been built up over the centuries and the men had to toughen each other. Okay. Do want to go out in the hunting part is a native americans, you know, it would be gone for two weeks and it was when the temperature was below zero and many of didn't die. Okay. Yeah. Yeah. The idea that somehow in any kind of separation of the sexes are different spheres of the sexes is inherently sexist power dynamic.

Speaker 3:          00:52:12       The answer to all of this. Okay. Then everything that we're talking about. Okay. Is education into early history. Okay. And until you are, until people understand the stone age, but nomadic period, the agrarian era and ended up and how culture, how civilization built up. Okay. In mesopotamia, the great irrigation projects, or in orange Egypt where you head for the first centralized government authority became necessary. Okay. To master these needs and you had a situation where an environmentally, uh, you know, a difficult situation like the deserts of mesopotamia or, or the, the peculiar character of, of Egypt and geography where you can only have a little tiny, tiny, fertile line along the edges of denial. OkAy. Otherwise, desert landscape. So this civilization and authority. Okay. Right. I as not necessarily about power grabbing, but about organization to achieve something for the good of the people as a whole.

Speaker 2:          00:53:11       Well, that's exactly the symbolism of the great for reducing

Speaker 3:          00:53:16       hierarchy to, to power and selfish power. Okay. Is it is utterly naive. It's ignorant, right? So I say education to be totally reconstituted, including public education to be getting the most distant past it, so that. So our young people today who know nothing about how the, how the world was created that they inhabit, okay. Can understand, okay, what marvelous technological paradise they live in. And it's the product of capitalism as the productive of individual innovation is the most of, is the project will have a western tradition that everyone wants to trash now is there, if you be getting the past and show it also talk about war because the war is the one thing that wakes people up. Okay. As we see wars, wars, the reality principle, my father and all five of my uncles went to world war two. My father was part of the force that I landed in Japan. Okay. Uh, as a paratrooper, um, you know, at the time of the japanese surrender and, and a couple uncles got shot up and so on, when you have the reality of war, when people see the reality of the horrors of war, berlin burned to a crisp and, and so on. Starvation. Okay? Then you understand, okay, there's a marvelous mechanism that brings water, you know, to, to the, to the kitchen. And when you flip on a light looked lately, electric, electricity.

Speaker 2:          00:54:35       No. For me, like I suppose it's because I have somewhat of a depressive temperament. I mean, one Thing that staggers me on a consistent basis is the fact that anything ever works. I mean because it's so unlikely you know, to, to, to be in a situation where our electronic communications work, where our, where our electric grid works and it works all the time, right? It works a hundred percent of the time and the reason for that is that there are mostly men out there who are breaking themselves into pieces repairing this thing which just falls apart all the time.

Speaker 3:          00:55:07       I said this in the month debate, okay? In toronto several years ago, I said that there's the invisible at all these, these, you know, these elitist professors, sneering at men. It's men who are maintaining everything around us and anything is an invisible army. Which feminist don't notice. Nothing would work

Speaker 2:          00:55:25       or regarded regarded as impressive, which was, you know, like a professor is someone who's standing on a hill surrounded by a wall which is surrounded by another wall which is surrounded by another wall. Like it's walls all the way down. Who stands uP there and says, I am brave and independent. It's like you've got this protected area that's so unlikely. It's so absolutely unlikely, and the fact that people aren't on their knees in gratitude all the time for the fact that we have central heating and air conditioning and and pure water and reliable food, it's just, it's so. It is. It's absolutely unbelievable and

Speaker 3:          00:55:58       people used to die for then the water supply was contaminated with cholera for heaven's sakes, right? People don't understand, okay. That kept clean water, fresh milk, fresh orange juice, all of these things, these mro, nolan at the time, all the time, if that western culture is heading, become because we are so dependent on this invisible infrastructure where a heading for an absolute catastrophe when hottest, figure out how to paralyze the power grid, the entire culture will be be chaotic. You'll have mobs in the street. Okay, and within three days. Okay, wIndow. So suddenly the food supply is interrupted and there's no light. There's no, no way to communicate. There'll be like a robert. I mean that. That is the way western culture is going to collapse. Okay? And it won't take much because we are so interconnected and now we are so it's so. It's so dependent on communications and computers to the the I've, I've, I used to predict for years there'll be an asteroid hitting there enough another

Speaker 2:          00:56:56       the solar flares work. So back in. This happens about once every century, so back about 18, 80, and I don't remember the exact year. There was a significant enough solar flare, so that produces a electromagnetic pulse, like a hydrogen bomb because the sun is a hydrogen bomb and electromagnetic pulse will emerge from the sun and wave across the earth and it produces huge spikes in electrical electrical curd along anything that's electronic and it'll burn them out. It led it lid telegraph operators on fire in the 18 hundreds and one of those things took out the quebec power grid in 1985 and knocked out the whole northeast corridor. And so they figure those things are about one in new century event. But those single. I have my brother in law who's a very smart guy. He designed the chip and the iphone. We were talking about political issues the last time I went and saw him in san francisco and his notion was that all that the government should be doing right now is stress testing our infrastructure the same way they stress test the banks because we're so full of these single points of failure that.

Speaker 2:          00:57:55       And I think you're absolutely right. Luckily we've been, um, what would you call, invaded by stupid terrorists instead of smart terrorists because it's a smart terrorists could do an unbelievable amount of damage in a very short period of time. So when it's just god's good graces that, that hasn't happened yet. And so,

Speaker 3:          00:58:12       and then what will happen is that if the men, okay, the men will reconstruct civilization while the women cower in the houses and they have the men go out and do all the dirty work. That's what's going to happen again. only men will, will bring civilization back again.

Speaker 2:          00:58:27       So what. Okay. So now a couple of things. So the, the universities, I mean I've proposed, although it's something that's probably beyond my power that what should happen is that the universities, the real content of the universities should be stolen back from the universities because they're not making use of their intellectual property and that something should be started online that would constitute a genuine university. The problem is the accreditation issue, but I don't think that's a solvable problem. But do you see like all these people who have these postmodern neil marxist agendas are completely embedded inside the unit

Speaker 3:          00:59:03       and the point is over the, over the last 25 years, I have received constant mail from people dropping out of the graduate school. So I and r or giving up altogether on any idea of being a college professor because what's happened is that the most talent than an independent thinking people have avoided in the school. So we are now who we have on the compliant. The survival. Okay. The people who are currently in the university and, and hiring their successors. Okay. Are male educated themselves. I mean, I, I went on the first letters I received and the early 19 nineties, I'll never forget it, it was from a woman who was now a painting houses in Missouri and said she had been part of the comparative literature or a graduate program at, uh, at, you know, at berkeley and that she finally had to drop out because she said every time she would express enthusiasm for what they were reading, the qa, the people looked at her as if she had somehow encouraging an offense in other, in other words, enthusiasm for art or new, the very things you need as a teacher in the classroom.

Speaker 3:          01:00:00       Okay. We're being trained out

Speaker 2:          01:00:03       your undergrad. If you respect art and literature, that means that you implicitly accept a hierarchy of quality. Right. And not to, of course contradicts the fundamental tenants of the postmodern doctrine, which is that there are no hierarchies of quality. And you know, when you. You talked a little bit earlier about the, the idea that you referred again to the idea that everything is associated with power and that's, that's the thing that I can't. That's the thing that I can't help but associate with, with the kind of personality pathology, like you know from a psychometric perspective, the best predictors of longterm success in our society, our intelligence iq, which you can measure very accurately and trait conscientiousness, which actually is a real testament to the culture, right? Because what you hope is that the smart people who work hard are the people who advance it. Not.

Speaker 2:          01:00:50       It isn't like they deserve it. Exactly. That isn't what I mean. It's that if the culture is harnessing the productive power of individuals properly, then it should differentially reward people who are smart and conscientious because they're going to do a bunch of really interesting work for the rest of us and that that's very well established. Finding it's, it's as good as any finding in the social sciences, but despite that and despite the fact that everything works, which is a god damn miracle of sorts, there is this consistent story that we live in a patriarchy, that it's only oppressive, that it's done nothing but oppressed women since the beginning of time, which is also something that just boggles my mind. You know, like I knew

Speaker 3:          01:01:28       that I have sacrificed for our women and children cleaner their lives. Okay. For thousands of years, you know that and yes, there's been brutality, but the battalion and the minority. Okay. Yes. This, this sick. The portrayal of human history is nothing but male oppression and female victim manage. Okay. This is a way to permanently ensure the infantilization of women.

Speaker 2:          01:01:49       Absolutely. Yes. Well, and you can even make the case from a purely logical perspective. So. So here's an interesting, here's an interesting thought. So most of the people who abuse their children were abused as children, but most of the people who were abused as children don't abuse their children. Right? So if you look at the population of abusers, they were all abused. So you can say abuse causes abuse, but that's, that's not a good idea because you have a specific sample there, right? It's not a sample. What happens is that abuse dampens out over the centuries. It doesn't propagate itself. And that's obvious because if there was, if, if the hypothesis of essential men, male tyranny was true, it would spread exponentially through the population. And like three generations and there wouldn't be an exception at all. And so what happens is even when there is a tilt towards tyranny, let's say in the family or even in the society that regresses back to something that's far more benign, very, very rapidly. You see this so

Speaker 3:          01:02:49       hit me when one of the biggest unexamined issues is the transition from the great extended family of old okay into the nuclear family. And I do feel that freud is the best analyst of the particular, particular kind of claustrophobic cell of, of the modern nuclear family. It could be the human being, it could be that human beings were never intended. Okay. It should be to be trapped in a house, just what their parents and their extended families. But you had your aunts and you know, in grandparents and cousins, all of whom helped form your identity. Okay. So what, what, what one's identity with one member of a community rather than in just like hot house environment. So I think a lot of current issues, including the sudden spate of transgender claims and so on, that a lot of these things are coming from, um, unstable of in cell.

Speaker 3:          01:03:40       It's a truly a prison cell of a nuclear family. Two parents perhaps cannot give all the knowledge of life okay to, to the young. And so I, I think there are all kinds of, of um, sexual issues, you know, in that are generated by. But with the psychology today is a, is now I would simply a matter of a practical matter and people come in, uh, you know, the psychologist in the United States deals with your, your present problem. Let's not go into the distant past, okay, let's just deal with our president problem which are, which obviously we have forms of communication we need to like fix this and then you'll be fine. As a consequence, there's a complete absence of any kind of analysis of your experiences as a child with your parents, with, with your siblings and so on. How that might relate to your current sexual identity issues, whether it's transgender, whether it's homosexuality, it has impact.

Speaker 3:          01:04:31       You cannot possibly ask you about any genesis of homosexuality today because that is automatically defined as homophobic. Well, excuse me, every single as an openly gay person myself, I every gay person I know. Okay. There is some story. There seems to be in childhood. Not only that, there's a string similarity of the storylines of all of my friends who are gay. There's the same pattern that had to do with blurred borderlines, be between a son and his mother and so on. I'm not blaming the mother. Okay. I'm not blaming the mother at all. Okay. What I. What I see as a dynamic going on the bourgeois house, so the nuclear family where you had sometimes a distant father. Okay. A father who was present but it but not really engaged, and a mother who, who, who, who, who, who made the. Her companion is some way off in the mother has great imagination and flare and they had a shared thing and I mean the idea that sexuality has nothing, whatever to do. Okay with your family. Life is not good.

Speaker 2:          01:05:28       I grow. It's also completely well. That's another thing, and I got a lot of trouble in Canada for my opposition to bill [inaudible], which was a bill that had to do with transgender rights and I didn't really give a damn about the transgender right issue that had nothing to do with it. What bothered me was that there was an issue of Compelled speech because you were required by the ontario human rights commission to use the pronouns that of the person's choice. Right. Otherwise,

Speaker 3:          01:05:52       absolutely our wellbeing. That is absolutelY intolerable. You know, I, I have said, I said years ago, okay, that my book sexual persona, which was like a 700 page book, I said, that is the biggest sex change in history because I okay with my transgender issues all don't look to the magnificent construction of english. Okay. It was the english language. Okay. That I seized on the game, my identity and my power as a person. Right. And therefore any intrusion into english. Someone told me how to use english. that's great gift. Okay. To me, this is absolutely obscene and evil government to try to dictate to us how we're going to use this, this magnificent instrument of english. Yes,

Speaker 2:          01:06:34       absolutely. And that was for me the breaking point because I believe well and I think that that's associated with the idea of the logos in the west, you know, because that's a deep mythological idea that the logos is the thing that brings order out of chaos through communicative speech and that that's tightly aligned with your soul. And I don't care if You're an atheist or a believer, it doesn't matter. It's still the right language and that no one has any right whatsoever under any circumstances to trespass against that. And so, but that's okay because that's law in Canada now and so, but okay. So now back to your. Let's see, you were making a point about mine.

Speaker 2:          01:07:14       I know we wouldn't grow so just because it's, it's interesting to look at these things from obviously from multiple perspectives, which is another thing the ideologues don't do, rIght? Because for them everything is one cause there's one. That's how you can tell when you're dealing with someone who's ideologically possessed is they make everything attributable to a single cause like power. So, but so one of the things that's happened with the nuclear family that's quite interesting too, is that parents are older and they and they have fewer children. So you could imagine that that hot house environment in some sense as being exaggerated for a bunch of reasons, one is, well your child is a lot more valuable to you if you're older and you only have one or two right, because you're not going to get another chance. That's first of all, you might've had some trouble having the child to begin with and you're not gonna get another chance.

Speaker 2:          01:08:03       so you've got all your eggs are in one basket, so to speak. And then of course children don't have the number of siblings they used to have. And one of the things that's really useful about having siblings is that they, you in your place, right? They, their primary socialization agents. And I mean, that can be brutal and that's reflected say in the story of cain and abel, you know, that that internal household dynamic with siblings can be, can really become murderous and that has to be kept under control. But I think the, the hothouse flower person who's, who's incapable of tolerating any jobs or any or any testing, any dominance hierarchy, testing of the sort that you said that men do, part of that's the consequence of being raised by older parents who have excess resources, who have no siblings because the child is then of course special and that specialness. Well there, there seems to be an inverse relationship between that specialness that's protected and the person's robustness and resilience. And so, and then that's caught into or not caught in too. That's, that's a uh, pandered to by the universities, which insist upon setting up a situation where no one is ever offended by anything, any of the time. And that's something I also can't understand it all because.

Speaker 3:          01:09:17       Let me just say that's a huge point you just made. Okay. Because it's the upper middle class of the professional class who posts paul and having the children. Okay. Because they go to law school, they go to medical school in India and they have the children after their settled. Okay. In the. In, in a drop. Okay. So they're the ones. Okay. What were injected this, this, this hypersensitive bourgeois id code in, into the universities. Now my, my parents were 20 when they married in 21 when they had me. My father was um, you know, uh, when I went to college on the gi bill getting out of, out of world war two. So when I was born my father was still in college and was sweeping floors and so on. I am the product of young parents and nature once actually young parents. Right. Because because pregnancy is, is, is quicker, it's safer.

Speaker 3:          01:10:06       Okay. On. And my parents had the energy. okay. To um, you know, this youthful energy that we can do spirit that came out of world war two and so on. I'm part of that. Then the, then the only other sibling was born 14 years later. My father, this point was a college professor, so she had completely different parents than than I did, so she, she has very excellent manners and so I. She's completely different. okay. All right. And I'll have all this like moving the energy of my parents were just a lot of other teams, but not today we have this situation. No, it's considered heresy to raise this issue that you have have young women are told, okay, there's one feature for you. You are a future leader. Okay. You must, you must move forward. Okay. Four years of college and it perhaps into the professional class.

Speaker 3:          01:10:50       All right, so it may be the women, young women's bodies are signaling that they want to be known. Others maybe. Maybe. Maybe there are signals coming from the body weight of maybe not wanting this, this, this, this system of education that was devised for men. Okay. This being funneled the long channel long. It's nepotism. Alright. So young women feel they don't know why they feel they had no sense of identity. If they, if they, if they want to marry and drop out of college and have have a baby, they will be treated as traitors to their class. What you are future leaders have a baby only working class women would do that. I find working class women. Okay. In general. Okay. Far more rounded as personalities. The way they express themselves forcefully. They have body language that takes up space. A man says something to them on the street.

Speaker 3:          01:11:41       They're right back in their face and so on. It this, the bourgeois girls. Okay. Who are taught to. They're there because they are a special. Okay. We have to postpone actual life. okay. From for all these years, they see these, these other girls who are home who misjudged the fraternity parties setting. These are the girls who like rotten for parental protection and handholding on, on the, on the committee investigating what would run on their date and so on and so forth. So. So yes. I think that yoU have located. That's very interesting. The idea that the, these, these young girls who are so sensitive. Okay. In college, so I'm able to handle their sex life are the product of older parents because they went through the professional career track. Yes, and they are. They have not had the experience of the competitiveness, you know, end up in and teasing of other siblings and they don't know how to.

Speaker 2:          01:12:30       Well also the thing about young parents is they don't care as much as older parents and not actually turns out to be better because what you really want for your children is minimum necessary intervention. Right. And the developmental literature is actually quite clear on this. So if you're at home with your child, what the best rule that you can play is to be there but not to be interacting with the child all the time. the child should be off doing whatever it is the children do, which generally is playing with other children, right. Without it being mediated. Also by screens and, and technology because that's how they formulate their identity and that's how they learned to play games with other people and the parent is supposed to be there as a recourse for the child when they go out a little bit farther than they can tolerate in the half to come back and get some security.

Speaker 2:          01:13:14       And so, but that isn't, that's especially not what happens. Two single children because they're basically raised as miniature adults. So when I wonder too, like how much of the antipathy towards these are dark musings and I would say how much of the antipathy towards man that's being generated by say college age women is a, a deep repugnance for the role that they've been designed. And a disappointment with the man for who, you know, like, you think of those carpathian um, or, or, or uh, uh, I can't remember the culture. The basic marit marital routine was to ride into the village and grab the bride and runaway with her on a horse. Right. It's like the like the motorcycle gang member who rips the too naive woman out of girl, out of the of family.

Speaker 3:          01:14:04       There used to be bribed, stealing. It was quite, quite, quite widespread.

Speaker 2:          01:14:08       Right? Well, so I kind of wonder if part of the reason that modern university age women aren't so art so angry is because that fundamental feminine role is actually being denied to them and they're. They're objecting to that at a really, really fundamental level. Like a level of, of primitive outrage at

Speaker 3:          01:14:26       what's happened is the chaos that my generation of the sixties be released through the sexual revolution. I went when I arrived in college in 1964, w, w the colleges were still acting in local parentis in place of a parent. So my dormitory, all women's dormitory, we women had to sign in at 11:00 at night. The men could run free the entire night. So it was my generation of women that rose up and said, give us the same freedom as men have and the colleges replied, no, I'm in the world is dangerous. you could be raped. We have to protect you against. Right? And what we said, okay, was give us the freedom to risk rape. Okay. The, so what that did, today's women don't understand. It's a freedom that you want. It's the same freedom that gay men have when they go and they pick up a stranger or someplace they know it's dangerous.

Speaker 3:          01:15:15       They know they could end up beaten up or killed. Okay? But they find it hot. If you want freedom, if you want equality, okay, then you have to stop behaving like a man. And so what we did is we gave freedom to these young women for several generations, but my generation had been raised and a far more resilient and robust culture. Okay. We had the strength, okay. To know what we wanted and to fight for what we wanted. These young women have been raised in this protective terribly protected ways. Right? So I think in some strAnge thing, you know, the fashion that all of these demands for intrusion from these stalinist committees, sexual, you know, investigating dates and so on. It's a way to re institute, okay, the rules that my generation through out the window. And I. So I think these young women are desperate.

Speaker 3:          01:16:02       Not only that, but I have spoken out very strongly in, you know, in a, in a piece I wrote for time magazine isn't my most recent book, the idea that the raising the drinking age in this country. Okay. From 18 to 21. Okay. It's had a direct result. Okay. In these, in these disasters of binge drinking fraternity parties because to la, let couch students the way we could go out at as freshman have a beer sit any protected adult environment, learn how to have discourse with the opposite sex in, in a safe environment. Right? And so on. And you and, and the. And not today. Okay. Because because of the stupid role that the young people can't even buy a drink in a bar until they're 21. We have these fraternity parties that are like the caveman era. Well, of course in, in this modern age disadvantages men, gay men want to hook up and men wanted to have sex.

Speaker 3:          01:16:53       Women don't understand what men want. Women, women I put out because they're hoping that maybe the men will continue to be interested in them. Okay. The man just wants to experience. Okay. That the hormones drive toward Jordan. To me, I, I've, I've theorized. Okay. That the, you know, the sex drive in men is intertwined with, with hunted pursuit. Okay. Yeah, I feel absolutely. This is what women don't understand. Okay. If it. And if women understood what I understand from my transgender perspective, right. These women on the streets. Okay. I'm you. I'm obviously, you know, but madonna and admirer and you know, and I, I support pornography and prostitution so I don't want what I'm about to say. The seem conservative and then it isn't. Okay. What I'm saying is the women on the street, young women who are, who are jogging, okay. With no bra on.

Speaker 3:          01:17:40       Okay. Short shorts and have and have any earbuds in their ears. Okay. Just jogging the long line because I saw these women do not understand the nature of the human mind. They do not understand the nature of psychosis. Okay. And this intertwining them, talking about the hunt, the hunter pursued things. They're triggering a hunter thing. Just what? What, what? What do what you have talked about in terms of the zebra heard. Okay. They are triggering the hunt game. A impulse in psychotic men. Okay. I have it here. There goes. I'm very appetizing and, and totally oblivious animal. Okay. Bouncing along here. Okay. Sorry. And we're, we're in a period now where psychosis is not understood at all. Okay. Then a young women who has had no exposure to movies like psycho. Okay. Was the, the, you know, the kind of rapists serial murder thing. So on the kind of strange dynamic that has to do with it with an assault on the mother and margo, you know, in, in the, in the, in the mind of the psychotic. But I think that is an incredible night. He became these young women are emerging and going to college and in this incredible environment of sec orgiastic sexual experience in fraternity houses. They're completely unprepared for it. And, and so you're getting all this outrage or feminist rhetoric has gotten more and more extreme in its portrayal of men is evil, but in fact what we have is a cast is a, is a chaos in the sexual realm because the girls have not been told anything real in terms of biological substrate.

Speaker 2:          01:19:14       There's full of lies about what constitutes consent to. Exactly. And it's become something that's essentially portrayed linguistically as a sequence of progressive contracts, which you know, is. It's. Well, I think, you know, I've thought for awhile that we're living in the delusional fantasy of a naive 13 year old girl that's basically sums up our culture and I look at all these sexual rules that permeate the, the, the academia and I think two things. The first thing I think As well, I know because I was an alcohol researcher for a long time and you know that fIfty percent of violent crimes are directly attributable to alcohol. So if you're a murdered, there's about a 50 percent chance that you're drunk and about a 50 percent chance that the person who kills you is drunk. And the alcohol is the only drug that we know that actually amplifies aggression.

Speaker 2:          01:20:00       It does that in laboratory situations. Plus it's a great disinhibitor, right? so what alcohol does is it, it doesn't make you to the future consequences of your actions because if you ask someone who's drunk about the consequences of something stupid, they can tell you what the consequences are, but it makes you not care. And it does that because it's technically an exile lytic, like, like, like barbiturates or benzodiazepines. and it also has a, as an activating a property for many people who drink. So it's, it's a stimulant and a and an anxiolytic at the same time in a very, very potent, very potent for both of them. And you know, we put young people together and douse them in alcohol, right at the binge drinking level. and then, which also interferes with memory consolidation, which of course makes things much more complex. And then we're surprised when there are sexual misadventures and you know, and then it's also attributed almost purely to the predatory element that's, that's, uh, part and parcel of masculinity.

Speaker 2:          01:20:57       But a true, a tremenDous amount of that is also naive and stupidity, you know, because we expect like eight to 18 year old guys, especially the ones that aren't, that haven't been successful with girls, which is like 85 percent of them because the successful men are a very small percentage of men. The 85 percent who haven't been successful with men or with women, they don't know what the hell they're doing it all right in part of the reason they're getting drunk is to garner up enough courage to actually make an advance. Because I think another thing that women don't understand, especially with regards to young men, is just exactly how petrifying a attractive woman who's of say, somewhat higher status actually is to a young guy in it. There's lots of guys that wrIte me constantly and people that I've worked with that are so terrified of women, they can't even talk to them. it's very, very common.

Speaker 3:          01:21:46       Well, I take a very firm position, which is that I want college administration so state totally out of the social lives of the students. If a crime is committed, it should be reported to the police. I've been writing now for 20, 25 years now. Right, but, but it's not the business of any college administration to take any notice of what the students say to each other, say to each other as well as do with each other. Okay. I want it to totally stop is fascism? Yeah.

Speaker 2:          01:22:12       The worst. I agree. While you're sitting, it's. I think it's fascism of the worst kind because it's an. It's a new kind of fascism, you know, it's, it's partly generated by legislation. So the like the title nine men memo that was written in 2011. I recently got a copy of that god damn thing. That was one polluting bit of legislation. That was. That memo basically told universities that unless they set up a parallel court system, they were going to be denied central funding. It is absolutely unbelievable.

