Speaker 1:          00:00:05       [inaudible]
Speaker 3:          00:38:57       He loves nothing more than to hear you being trounced. One of them things that you hadn't started. Fuck. He said when he come in here that bloody Yanis Varoufakis he came in here. Tell us about the dynamics of path and you're, hey guys, I'm like, those people, they've got no power. There were there, I've only got power within their systemic role. Like even somebody said like wolf gang shall by the German chancellor. He said out loud to that Yanis Varoufakis democracies. Right. As long as you don't change anything. And he was not ever being ironic nor dismissive or anything. He just was state in some data, democracies are right. As long as it doesn't change anything and that, that he within like the, the, it was sort of like you answer a fuck, he said from his flirtation, we've actual power structures that people were in, it would just inhabit in particular roles. And these were these, they knew that. Okay.

Speaker 4:          00:39:38       Yeah. I think we make the mistake sometimes of going on from that obviously knows a lot more than me, but I think I sometimes think we made the mistake of going on. So the real power, it's somewhere else. The real powers that Ross child's or wherever, and the real power is the system, you know, the real parents systemic is within the institutions, you know?

Speaker 3:          00:39:55       Yeah. Well, so you mean it is not a human power, it's sort of superhuman or on the human? Yeah.

Speaker 4:          00:40:00       Yeah. It's like corporations, you know, that idea of, oh, we're going to make corporations liable for things you can, there's a blueprints for making money. You need to look at ways of reducing their power, you know?

Speaker 3:          00:40:11       Yeah. That is actually one of the things that has come up from talking to people. Let you know these, you know, the s and the Yanis Varoufakis and name and now yourself is that as long as they are there, as long as they are our hubs of power, centralized power, it's always going to behave according to the motif of that pipe. It's always going to perpetuate and sustain itself. So the only way of changing it is to dismantle it even like it. So I do think that in like on a personal level, are you willing to make big sacrifice? Do you think the Andy and do you think that people genuinely generally are?

Speaker 4:          00:40:47       I mean, I don't think I need to. I think it's like there's this, there's, there's a kind of equal to that. You know, I like that whole thing of lake. I saw a documentary once to build that habit, edge general, all gays who pin on rocks and they see something that's really all, it might be a thousand years old. And I go, oh, I'll just redo the eye, you know? And this researcher was seen it, one of them I want you to not for, you know, let's say and I'm antique essentially. And the guy's like, no we don't just part of the same gate in hand that does this. And I think if you think of yourself as oh I'm doing the eye, it's much healthier for you than going, I'm going to create this thing that lasts for 2000 years. Do you know what I mean?

Speaker 3:          00:41:23       Well it's a very wise, very wise soul there sat there. Frankie, what was that thing I was thinking about everyday you might like here it is. What's thinking about them Amanda? Laws like in other people take ages and ages to manufacturer them, right? Like, you know, sort of sit there ages than they are with the sand and it's bull lake takes a week and then they just sweep it up. And like obviously like me as a person that's likes permanence, like oh no, no, don't, that was brilliant. Fuck. But of course the pop point of it is Dean Jews. That feeling cause you can lose your own body yourself. Everything's gonna fall apart. [inaudible] kind old coat that poem you again. But that even a thing like Michelangelo's David, it's just a temporary thing. The moment we'll come with, you know, so whatever death cult looms up out of Christianity, if, uh, if the, if the right demographic becomes poor enough, if they rise up against idolatry, chisel in hand to decide to smash away the renaissance in the Isis inspired frenzy.

Speaker 3:          00:42:17       Like you know, that the Michelangelo's David is on its way to destruction and deterioration as all of our individual bodies are on their way to destruction and deterioration and this sort of sense of oneness. This idea that this aboriginal aborigine exhibit eight in our bad just duty, I, that's a no, no revere. The deer on the rock. That's that that is a better type of connection. But that, but that idea of a sort of an an it did indigenous connection beyond our individual understanding of time and space. It's bloody hard to get that out. There isn't, it may, I mean, but that's not how people are really looking at the world.

Speaker 4:          00:42:49       Yeah. I mean it is incredibly hard. I think there's always that thing where like I was quite interested in this idea for awhile. Culture is like every resistance to civilization. Do you ever had that? Yeah. So it's like this isn't my idea, but it's like the idea is that what we call coach for now is kind of comes up in the time of like Fredric [inaudible] in Germany and it's sort of for, for what became Germany and it's kind of to resist the French idea of several eyes and through institutions. So you know, France has all these different academies of the arts and so on. And that partly that was a kind of soft power way of making everything very French, you know, and culture can arise is up to [inaudible] and I kind of think we're in a kind of late stage in that know where part of our problem is we work within institutions, try and produce culture.

Speaker 4:          00:43:38       So the reason it's difficult to do a stand show on the BBC is that the comedy clubs, part of the reason comedy clubs exist is to resist things like the BBC. Mr, go on. Have you seen that? Fucking sure you know that part of the, that's part of the reason for them, you know? So, so where do you go from there? I mean, do you democratize institutions or do you try and dry the clothes institutions in some way or make them more representative or something? But it seems like, you know, we'd all stuck in some sense within institutions that are kind of Pristina's

Speaker 3:          00:44:13       yes. As oppose. So a ref to refer back to that idea that this, we have ourselves become institutionalized. Who is thinking our thought? Who is prescribing the stories? What is it that I'm thinking of when I'm thinking of myself? One of the things in our email correspondence you talked about was, I can't remember the correct words, but you talked about the idea of language being a sort of an effective agent of virus in the mind. Talk me through that again. I like that.

Speaker 4:          00:44:43       That's nice. Here's my idea. So the idea is like Kim, Eh, you know what kit toxoplasmosis is a disease that cats or catch it gives to mace and it clears tiny little scars in and may spins, Eh, that never heal the, makes them nice, behave in an uninhibited way. So Eh, when they're on inhabited, they're more likely to be caught by the car. Sort of like toxoplasmosis has a podocyte seat. Brainpower piracy performs a function of changing behavior to mace. What if language is that for humanity? So what if language has been seated here to make us behave, maybe just behave loader so that we can be phoned and consumed by some cosmic entity or maybe it's simply something that's watch and it makes us more amusing. The fact that we're able to relate through language. Is it really

Speaker 3:          00:45:34       beautiful and extraordinary idea? I like the point of origin that cat shit, cavalier mice, but they go fucking the shit that makes my submit. Cocksure buccaneer yeah, the live fast die young mice population. And you think that language could is this is really sort of a quiet, beautiful, beautifully complex idea. This isn't an occupying force because what is it manifesting all his metaphor, all this symbol, what is being expressed? I mean, I suppose it, it denies the supposition that language is a reference to some deeper essential self. It's, it's, it's, it is. It's own vessel made a minute done. If we get into trouble with trump's skin linguistics anywhere along the way. Yeah.

Speaker 4:          00:46:16       I think Chomsky be on our side on that thing turns Mckenna and bill for it.

Speaker 3:          00:46:20       Terence Mckenna and nice, great pioneers of DMT and Iowaska. That'd be well up for it. But chompsky I mean he's a, he, he seems quite dour at the best of the Times. [inaudible] I like, uh, yeah. Well Russell, Frankie, I don't think that that's of plausible at all. Like, if the ice suck, you suck my life out at deal. Oh No. Oh No. What was my other thing there? Okay. This is interesting. I think he might bring me to the precipice of my awareness. So think like, cause I never lose the tendrils and threads that are required. Oh yeah. Iowaska and DMT Doni above you as a person in sobriety and recovery, whoever is you determine your abstinent lifestyle edge that you can't take our WESCO cause like you referenced Terence Mckenna there that grow cosmonaut of the brain. Like I listened to those. I watch youtube seems to borderline fetishistic Stickley of people talking about, you know like the describing their journeys on dmt and DMT even more than Ios guy because you smoke in, it's such an obvious black crack as a hallucinogen, but I think, Oh God, I can't get away with that. I can't sell my cell phone. No, I'm only doing this for spiritual reasons of research. If I find myself with a pipe in my hand fast, no good look. Yeah. So like are you not fascinated by having the, some of these metaphors made literal?

Speaker 2:          00:47:37       I'm fascinated if you've ever read the breaking open the head Daniel Pinchbeck. Yeah, I liked Daniel Pinchbeck. I know him. Do you know what is, I'm second bit was called go on. I am quit so quarter. So he did all this for me that don't know. He did other stuff. Like we experimented with drugs and he's a really good book. He talks about, you know what it's like to take hold of various, can I listen to tunes? But like by the second one he saw, he was in Mexican guides quiz who quartile

Speaker 3:          00:48:00       he crazy cold, some feathered serpent and some inter dimensional traveler scarf. Good job. I took all these drugs actually cause I've discovered up quick. It's a cot. Oldest a separate thing. You don't think that was the drugs? It wasn't quite the court took the drugs I'm good at. Yeah. There's the drive sometime self in the critical using drugs. Um, but like this for me there's something beautiful about this mystery in the it people have archetypal experiences. Well I find that exciting when it works. That terence Mckenna stuff, he's holding a minute people to drop in its acid and their flood plot of plunging inward into inner myths and the truths and this syntheses is that the word we'd like different sense. He's representing themselves in sort of different media like you're able to see visually the zeitgeists trends. For me that's a sort of a, that image matrix suggest to me that my own consciousness is such a tiny aperture of a total consciousness. It makes me start remembering my own experiences and I said, and it makes you want to do it more.

Speaker 2:          00:48:58       Yeah. There's something to be said for that wipeys. We get older, we won't care. Yeah, because we like as the material form disintegrate, you'll stuffing out of might as well just like dive within, let it fall apart. I knew this girl, he was on acid every day for a year as a waitress and she was obviously having a bad time and eventually she said to the people running the restaurant, look, I've been on like a heavy dose of acid every day, and they were like, you know, I'm going to leave. I'm going to go get therapy, whatever. And they're like, don't leave. You're like the best.

Speaker 3:          00:49:29       Come on just for your brilliant. Tell us more about that winged serpent thing that you are. Yeah, lots of it didn't affect her job as well because like acid, like the first time I sort of heard of it was like people at school with them in it and how can you do score and it's like, cause I didn't take it to a couple of years. I was like 18 first time I took it and forgot you can't do this and school like oh but everything just completely shut down my whole reality shutdown of love because my sense of self, I remember that like in my 18 year old understanding of what reality was realizing oh no, there is no such thing as self. This is just a composite of biography and biochemical data and it probably wouldn't have known where it's like biochemical data. But I remember feeling that.

Speaker 3:          00:50:12       I remember looking at my own anatomy. Allah, you and Hitler not done saying good. The same thing like I, I'm thinking these hands, what is this occupant force? What is this energy? That's not my thinking but is, is, is my consciousness and my anatomical awareness. But there seems me that there is some truth in that. Some truth in being able to uh, add, transcend my conventional ideas of self and like that sometimes a material life with its prescription. It's not that I don't feel wonderful. Moms are transcendent love, such as with my little kid and even decide the l May, I just went on a bar, drove that day for 24 hours and a fought God. Life can be so different. I'm a man on a barge. Obviously I can work. The bar's probably so I have to keep getting out and why he didn't through shallow waters.

Speaker 3:          00:50:52       You're not mean it though, but it seemed like such a renunciation of ordinariness for me to be this bloke on a boat with a family as much as it was to be a dad in a loft, putting the crib up there when a baby got too big for it. I'm at that dinner loft. I'm at that dinner loft. I'm a man on the board. There was blood. The Indian now go to normally around the corner. I've called up and got Indian from the place. I always get it. Life hadn't changed that Marshall wouldn't, we weren't dances with bloody wolves, but it just made me realize this life I'm living, this is not it. This is a selection. This is a confection. I'm the curator of this reality. I'm not like a promethium and trapped in a sick. He'll call moment. I kind of any moment abandoned all this. I remember once you have a girlfriend going to like, she goes, no, y'all don't like the way you do that because, well listen, let me know because I can let go of any of this shit for you. None of this is real. I was just flung this together on the off to get myself out of where I was to where I wanted to go. Let me know what you don't like this gone. So I've been absolutely denounced the ECENTRA south.

Speaker 4:          00:51:49       That's great man. You're not bow hex thing about um, Eh, we all one consciousness experience in itself subject.

Speaker 3:          00:51:55       Well, yeah, I keep wanting to say it and then by every time I go to say it on the stage before big Cavaday, I don't say that Russell, that's Bill Hicks. I'm actually just say that now because that is one of your favorite bill Hicks space. But he's like, because it's so true. I keep arriving at it while like while riffing,

Speaker 4:          00:52:13       it hangs above my, a toilet in my bedroom. Picture poet x. But that cool. This is live at my publisher gave me is what he would do his point. He would have one too. Have you ever told you that thing? A bit. Gay told me I should go hex for these invasive but comedy, no, go on. So it was like, call me. Do you know Tom Rhodes? No, he's not an American guy who I met bizarrely on nine 11 and our Gig got canceled or in Dublin, but eh, Tom and wrong. I choose when he did it off. Now I'm that, but we were there. Um, eh. He said, Eh, he met biohacks when he was blake plainly the texts they suck or whatever he was at the time when he was like a really young guy and he's, he pastored bell hacks for his advice over a couple of nights and biohacks hex eventually said, look, if you want to notice decrees, always be nice to the new guy.

Speaker 4:          00:53:03       And for a few years I thought, oh, he's having a joke, Tom, you know he's going to in the new guy, pester me and I'm being nice by fobbing you off with us. But now I kinda think in this better have been now, but engineer working on the eye that has kind of a bike that is realizing that you are not the be all and end all. There's the next generation along from that and the next generation along for my, and you're just, you're just filling in a little, you know, stuff on this stone. Is it powerful? Is Transcendent id just so together the aboriginal, I have a beautiful Bill Hicks story and if punctured, just for a moment, my narcissism, but hold on, I'll get it back. Wait a minute and it must be some reason why I'm important. The eyebrows, MTV awards was married that time. Come on, you can do it, but have you ever lesson they join it.

Speaker 4:          00:53:46       John Lennon talk about it. No, Lennon tastes like thousands of trips and say he's like eventually Lizard Cortana and talking about it. He says like he eventually just realizes he's dissolved his whole legal, he doesn't experience life as a can a narcissist anymore and he can't rate and some friend comes to visit him. I guess someone from England and say it's Luke. Remember that time that you wrote that song? You mean take then that was in like all the, all the different staff that is ego has helped him to do and Lennon of eventually arrives at the point before he has just come back of going do need some ego to get stuff done. You can just

Speaker 3:          00:54:23       well in Nail Bhagavad Gita, they're pretty clear about this is you are here, you are in the material world, but God's got nothing against material we did not denounce material with. They're not favor, absolute asceticism and totaled announcement of this accenture, you will experience it. I mean there's a for luck joyousness in Hinduism that I robbery enjoy. Yeah. Above the austerity or for some other faiths that I know equally lethal about and like sort of, um, what I like about that is the, the, the, the, the ego is an artifact that is not just this sort of product of commodification, commodification and capitalism by its, it can be this glorious expression in that Bill Hicks way of their consciousness experience, limitless consciousness. The experience in itself, excuse me, subjectively that it in a kind of like an an aesthetic idea, like a while to like, you know, owner, wearable work of art or be a work of art that we can become like, you know, the, it needn't be, excuse me, fuck it.

Speaker 3:          00:55:20       Now I think I'm going to actually vomit. It's like I'm drunk high west Scott. Cause somehow just by virtue of talking about it, but that we can become the realization of this beauty, this facet of the limitless that the whole can be experienced in the individual. That's the problem. I'm curious at this thing goes, the genie's out of the bottle on individual ism. You're not going to tell people you're part of the parish. Come on this, get together and be a collective. There's pot on a boiler suit. I said, that Shit's over. You know, people are gonna want to be individuals, but that's why I'm, I forever find myself banging on about the importance of religion because I think it's the only way to transcend the prohibitions and limitations of materialism that you've got to somehow engage the mythic imagination of people. But you're right that it is a sort of a form of propagandizing people and it does require that you yourself believe in the metaphor.

Speaker 3:          00:56:07       And that's, I guess why I'm interested in hallucinogens and psychedelics because it's a way of make the dream real. I heard this thing frankie about like, um, like I think it's apocryphal, but it's a nice little thing like I was that when the settlers came, the settlers, they shamed the hunter gatherer societies and most notably the Shaman, the shaman, they said your rituals are bullshit and meaningless. Your dances, your spells and your silliness, Eh, out on the edge of the village and the Shaman became clown, lost the visa ability to be mythic and potent. The Shaman becomes the clown earth and profane nothing but each jokes to guard him against these new d as the settlers drag him down. You know, and this is what we've become now the shaman. Okay.

Speaker 4:          00:56:52       I've often thought at the center of every joke scandal, you can see why shamans left on the edge of tone. You know, you've got to make a quick getaway sometimes

Speaker 3:          00:57:02       didn't like that one stick. Nailed mosques on that same thing. My backpack and off I go, Hello Wickham people, you know that got feelings. Yeah. So like what do you feel when you're in the midst of some Brouhaha? I wonder if the things I most enjoyed about you is watching on line, how you beautifully articulate it. The scandal around where the joke you made around about Harvey and Katie Price. I thought it was such a beautiful rendering cause I would obviously from a, a sort of a like a humanist, I suppose if you want to word perspective God k prize wouldn't class woman Harvey Meant Leo. But like, you know, like, but I obviously first and foremost it enjoy it, the joke, uh, and secondly, uh, your analysis of it, it was quite beautiful whenever I've been called upon to justify the, and my Andrew Sachs saying, ah, I've always got angry again. I've always got angry because I'm like, it's not even real. It's not even fucking real. They weren't even offended. It's not this just because of the collision of the BBC, this mainstream media because they saw, you know, like I've got an re engaged reenergized by it. How do you feel about sort of like justifying your own jokes, scandal stuff?

Speaker 4:          00:58:16       I don't believe it. I've never tried to really justify anything. Um, I think sometimes like that thing you're describing there, it's just that fact that you understand at the center of something that is much more complex than what has been boiled down to in a tabloid. You know, and you're like, well that routine starts a certain way and it goes a different place and when the night is different every night and blah, blah, blah. And why am I getting hoisted for this? So does that say to, but there's also the same, but it's like how many people have really got a sense of humor for this kind of thing. So like if you look at like what we would call a of comedy, we'd guess we'd see ourselves in that tradition, wouldn't we've, we watched probably all the same comics, like when we were kids. Um, the back was the biggest alternative comedy.

Speaker 4:          00:59:01       Sure. Like an hour over the period of our careers, maybe the office or something. So the office maybe got two and a half million or something. 3 million people and says maybe 60 million viewers in Britain. She charitably you're thinking like the biggest desk can go is about 5% of the population is going to be untethered to get more than that. You've much caught to be like, come on and a dress. I'll do it. So most people aren't into this. I know a lot of the problem is like you've been asked to justify jokes, which is okay, but not to people who don't particularly like or even understand like what you're doing. You know? So that's a huge part of it. Is there the papers in particular author by relocation, they're taking something that you said to one audience so that you said at nine o'clock on a Friday night in Newcastle and showing it to people over their breakfast and their home, county and Gomez, that's acceptable for them.

Speaker 3:          00:59:59       Yes. CSS. Yeah, that re contextualization is such a vital and neglected component and what I've always found it also annoying is the disingenuity of the papers when they do the repositioning of like that. I don't think that they are ever, he said what? Oh Man. Oh No. Come on. We can to have to

Speaker 4:          01:00:21       journalist of all people. Someone who let, Shirley goes through other people's fucking Ben. They sitting there like horrified that someone's dressed up as the twin towers at Halloween or something, you know? Oh my God, us to people who feel any shock. I had one that was like I did a joint is years ago. The guy who did the speaking clock died and I did something to call them or something that said hopefully died after, sees a small strokes and I got an email from the journalists or the Daily Telegraph who said, well actually miss through whatever his name is, dead die from a series of small strokes and I'm a bit to foreign his family. Oh if you can make him ask him if he'd find your joy commuters and is there anything you'd like times can just don't the money fucking joke. Then it's you joke, you telling them that joke they'd never have hair day. If someone projects upon movie on the side of a primary school that police don't erase Ron Jeremy for

Speaker 3:          01:01:15       the old throne children over there. Oh No, I'll get off on it. Yeah, you're quite right. Yes. You'll see that it's brilliant the way that they've extricated themselves, that people's sort of shock impulse is so readily available. The bypasses their bill, they go, oh hang on a minute, why am I being even told this now? It's like cause all of us on a personal level, no, that there's things that we would say to one another that now if I'm with my girlfriend's parents, I'm not going to go. I'll just reframe you boil. We had a real laugh about the med Taleah I recognize it and also doesn't it like it's a language that has a sort of a like exact got codes in it that I know that mine are, my actual attitude is to mental illness. I know my actual attitude is to death and sadness and grief. Didn't we not permit ourselves a bit of fucking latitude and a bit of relief?

Speaker 4:          01:02:02       Well, there's comedic license. I guess this is what we're seeing. Ultimately there's a comedic license in the same way that there's artistic license or poetic license. No, it's just a poet with the fucking sun coming up in the morning. Isn't it like a lion? We cannot put the fuck you talking about. Yeah.

Speaker 3:          01:02:16       Clinics lives. Waking Up Sifford I happen to just say, okay, could happen any time. It don't make a good point. The screwed up. It's rubbish. But you know we can, why don't we get this in license because I suppose it's, well let me look out like, cause I've often thought of that, that that that profanity being a sort of better nation of territory. Like I enjoy doing comedy that is like disgusting and rude and raw and raw curse I suppose get off in it and some very in various ways. But I think what it also does is it can sort of act as a kind of explosion that gives you access to different territories that people are a little bit shaken and then you can sort of say something beautiful or whatever. But I think that that people would like to keep the consciousness, the common consciousness, the public consciousness in existence on certain neurological pathways that exist on an individual level and on a collective and dialectic level also. And that if you can untrammeled those circuits, those grids with explosive behaviors that that's dangerous.

Speaker 4:          01:03:05       Sure. I mean I think there's three things going on. One is you level late, what comedy can do, because if you're not allowed to shock and you're not allowed to do something at the start, because often those jokes they get most offended about or things you do to open up other subjects, right? Yes. Then that levels out what you can do. The other thing is they want to print the jock. You know, they want to put in the jaw, they're look of Victorian freak. Sure.

Speaker 3:          01:03:25       I look at the depravity but they want to show it. But he does have perfectly formed to janitor tools from, I'll just give me a quick give a wag their cake and eat it.

Speaker 4:          01:03:37       Yeah. And I think the other thing is just a general thing they want to promote, which is the idea of Eh, public opinion as synonymous with press opinion. You know, so it ended up the public would rage but us, we looked on twitter and we find some people at Ridge, you can literally find anything if you want to prevent the in from either side of an argument, just the tape and to twitter. There's people who say, I hate yellow, yellow. Um, so what they want to do is make their opinions synonymous with public, the public domain, which is, you know,

Speaker 3:          01:04:16       yes, it's to, to validate and mandate there. I'm going to say it, Veltin showering I there, there I've said to allison showing it's been said now, hmm. Yeah, that's interesting. So then you think, ah, that bears sort of, that when we're talking about change, social change, there's kind of an, uh, an obligation to reimagine in ways that a role for bold and may initially seem sort of a bit mental in their boldness to, yeah. That's what I think as well. I don't know quite how to do x. The problem is, is because people have been so beautifully schooled in, I thought that, you know, it's in rejecting radicalism of associating it with the other nurse is the exotic, the feminine, the mysterious, the sort of, what do I want to say, the, um, orient or to reject it, to reject that. Now, whenever you say that, why don't we just sort of break down all superstructures and live in small, manageable communities. Like chimpanzees naturally works. We can't handle them on 75 relationships and just municipal infrastructure where required around transport and energy systems and not have power that exists for profit at all. And that we'll get our kicks and not from consumerism, but by interfacing with the limit. This beauty of the cosmos that we have access to for our consciousness.

Speaker 4:          01:05:32       Vote for me. I think you can like there's that thing isn't there? What your seven stages away from the public there or would you imagine the general public car, but then you try and do that like when you're rating. So I was trying to read a thing this week with the British empire and the idea of some people see the British empires, you know, it was okay. It was a mixed bag and it would just empirically untrue, you know, and, and, and for some reason it's not okay to be creationist, but it has all care to, of maybe then poems. It was massive excess deaths and it's all in paddock. Provable. And I brought some jargon with something along the lines of, um, there was a tray somewhere who said a stranger is a friend that you haven't met yet and I can't imagine who quite clear they died out and you know, so you, you sort of approach, you learn that, how do I gradually, it's through five stages may when I'm right and had a good actually bring people to the idea which is main, which is instinctively reject, you know, ideas of empire.

Speaker 3:          01:06:31       Yes, that's right. Because it's difficult isn't it, to ravel and discard centuries if indoctrination like, uh, I mean I myself when abroad will sort of like, I remember the royal wedding was on when I was in la and I was like, oh, it's good. This, I don't remember. So I like got swept up in it. Know there were things where they sort of got it. This is sort of a broad desire and, and sort of possibly the wrong place to explore it, but they showed how many, like members of that congregation that day were dressed in literal Disney costumes if you ever seen that. But they kept going, look, here's this person that's a Disney costume. Like they found it, but loads of, I'm not that pepper middle turn. She's dressed like someone at butte in a piece. There is that one. Hang on a minute. This is bizarre. There's this sort of blending of the world of Disney and royal weddings, but regardless, my point was that that a little bit of pageantry and I was war, right, whooped up and you know, I love a World Cup. I love a bit of tribalism.

Speaker 4:          01:07:27       Well, the electrically bro, all that end as if the lost power, the royals, so they didn't use to harm huge royal weddings. It's a fairly modern trend, but also they're going to need to like stopped shooting the cameras that can lead to stop turning the cameras, render in their audience eventually. So unrepresentative of brand and it's like [inaudible] Sanchez funeral. You know, you're just like, nobody needs to see those people. You're going to need to just focus on something else,

Speaker 3:          01:07:52       right? The revelation you can no longer, I suppose now with the ability to disseminate information is more and more difficult to control the truth. And while social media is still a corporate spear and controlled by those kind of, you know, interests, it's that just the information itself starts to have an impact. I said Ronins like I went two years ago, did a pace, were interviewed Keith. Richard took about 10 minutes. We've met to write 5,000 words like so for Rolling Stone Gig and like they, the stones themselves carefully manage the letting you see their audience because that's the elderly now altamont no more. And I suppose all empires, myths, emblems brands are held together by saying no, no, no, we are the populace. We found one person on twitter who said that that just funeral was a lovely event. Yeah. Laser flowers and consuming, I need a week so badly now I can sort of feel it sort of coming out amidst my organs.

Speaker 3:          01:08:51       So, so before I came reject more urine and some people would say that's all of the broadcast has ever been a hemorrhaging of micturation by a man floundering, looking for something to cling to. Thanks. No thanks for having me, man. It's really brilliant to talk to you. I really enjoyed it. It was a bit where it got really, really, uh, I zoned out, zoned out, glitched out. Like where I feel the flexing of the glass, of my understanding. I would quite like that. Sure man. Enjoy that. What would we do now? Well, that's the end of it and we go back to a normal life. So classes it isn't, it just have to accept this was a little paddock of time that existed. I can't live with you now. Is it? Oh, I've got children. You've got children. That's it. We just carry on with our lives.

Speaker 3:          01:09:29       We're all going to go have some ice cream. It's going to be okay, Frankie. Thank you. They go one shift. That was russell brands under the skin. The show is sponsored by my rebirth to go russell brand.com for information on tickets. But you may particularly want to go to Richmond on the 17th for July, Cambridge, aim of July. We're it on the 25th of July. It was brand.com if you'd like to show, subscribe on whichever meaty Aa or medium you receive these things on and give it five stars, please. Just for the simply so that when I'm glancing an average, I'll feel good about myself, which believe me, it's no easy.
