Speaker 1:          00:09          [inaudible]
Speaker 5:          38:36          often I hear parents, like we have uh, two children and one of them is living at home. And I say, okay, let me explain in part why your child may be living at home when you're disappointed that that's happening. Right? And so I go through the economics are you, the person feels better. Oh Wow. Or I explained, you know, here's why you're not able to catch up to your parents. It's not all about your personal failure. Right? And so the idea is that that personal responsibility is something that we need and we also can't have, right. It's too dangerous. You have to do this tailored message. And I think you've been intuiting this, like here's the portion of your life that you're responsible for and we're going to delineate it. And if your room isn't cleaned up, it's not because of the government. Right. That was your point saying, and this is, you know, again, you and I are going to have to do this at some point.

Speaker 5:          39:20          Um, this is a great country and well, if you put your mind to making money, then it may be the case that stick to it. Agnus and passing the marshmallow test and being inventive and creative works. But there are a lot of people who are given a very different message and they grow up being told, you know, be a good person and work hard and a lot of the stuff doesn't work the way it used to. It just doesn't. And whining about it offends me. So I want to say, look, if making money is very important and we need to be able to talk about the role of money, it's money is fungible. Everything else is not. So if you make money, then you have lots and lots of options and we need to give people the idea that that's a good thing to pursue if they have any hope and dream.

Speaker 5:          40:03          But it's also the case that fundamentally what we are, what your message is, is you have to make the copay and the copay is the part of your life that you absolutely control. And if that's out of control, don't expect anyone else to take any sympathy. Then you can also make them. If that part of your life is in order, you can also make a more credible argument for the existence of unreasonable systemic impediments. Because you can say to yourself, look, I put everything into this group, then you can make a credible, this is why this is the, the attractive version of the personal responsibility thing that the point we have it, we have another problem here with our discussion about dispossession because like one of the things that bothered me about the left and the right is the right tends to think, well if you just got your act together and worked hard, you can make it and the, and the, and the, the left tends to think, well everybody's the same.

Speaker 5:          40:52          And if you removed systemic impediments than everybody could, could do whatever they needed to do while the left is wrong because there's real diversity of ability. But the right is wrong because there's a real diversity of ability. And so for example, there is a distribution of Iq which is real. And if you're, if you're the, the psychometric data basically indicates that if you have an Iq of less than 90, which is about 15 20% of the population, you actually can't read well enough to follow instructions. And you might say, well, um, that can be rectified say through education means and so forth and the evidence for that, it's pretty damn fan. And so the problem with a society that's meritocratic fundamentally, even if it's meritocratic based on character, is that they're still going to be individual differences that seem to be a Nate though you're going to produce radically on equal outcomes, many of which are painful.

Speaker 5:          41:42          The thing that you will have a hard time convincing me of having gone through, uh, the PHD system in the sciences is that some of the world's most brilliant people hold PhDs in the sciences. And I came up at a time when in the early nineties these people were told that the world was their oyster and that we were desperately in need of scientists. And I remember a friend of mine being told that he had a $14,000 a year job offer post phd from Mit with a pregnant wife and the person who offered it, it was like, this is great. We can, we can, we can get people for pennies. And why was that? It was because of something that came out of the National Academy of Sciences and the National Science Foundation to slam American workers in the sector. This is very, very important. It had predicted that people would be paid six figures for for PhDs, uh, which was you know, larger than they had been paid for a long time.

Speaker 5:          42:40          And it was the meddling with the market. The thing that I don't like about the personal responsibility issue is, is that individuals should not be solving the problems of let's say tech groups getting together and say we will not poach each other's employees. That like the market has to work for people, not just institutions. And if you're in a sector in which you can make the market work for you, you have this feeling of anybody can do this. And in fact what you need to do is you need to migrate to these sectors because there are other sectors where you have let's say government intervention which says we are going to interfere with the free working of the market or we are not going to take into account that some people produce public goods. And so it's very important to me to understand that some people are coming out of very different circumstances in which it's very unlikely that they will be able to make their world, uh, you know, grow and blossom and that other people have extraordinary ability and high Iq and work ethic, find themselves not fighting forces that they don't even sort of criticism that's often levied at me because people say, well, you don't take the systemic problems sufficiently into account.

Speaker 5:          43:46          And so that's a nice outline of the systemic, you know, when, when the banks decided that they should be self-regulating, uh, with respect, uh, you know, to, to their gearing ratios or the risk. Um, there was one guy who wrote in at this to this sec hearing to allow these investment banks to, you know, do the last little bit before 2008, uh, blew up everything. This guy Len bullae, who was a computer consultant to banks, it's like one guy in the entire country saw a disaster coming and got involved in this internal game that was by banks for banks. And so what's very important to me is to understand when you have bad behavior by institutions, it is pathological to put that responsibility on shoulders. Well,

Speaker 4:          44:32          the only code I would make to that, and I think that's a fair comment, is that what I'm hoping and what I'm trying to convince people of is that they're ethical responsibility, which is partly to further their own development to the degree that they can, does extend to the community is that you want to make ethical citizens so that they don't make mistakes that corrupt the operation of the system at a systemic level. The best way to do that, in my estimation over the long run, is to concentrate on the ethical behavior of the sovereign citizen. Now that doesn't address the systemic problems that are already in place. The systems systems affect more people. That means that when people make vague accusations about systems that are dysfunctional, then it's not helpful. Know what I see is not, you're making very specific criterias of very specific institutions in areas and those that's useful because then we can actually have a discussion about where those systems go wrong. So you can have it as [inaudible] you're balancing the patriarchy, right? Exactly. You can, we can discuss. No, I'm trying to, I'm trying to crowd that out. And part of it is, is that almost nobody in the regular, um, commentary it wants to talk to me

Speaker 2:          45:37          about what went wrong with our immigration policy. How do we get into trouble with mortgage back securities, what's going on with CPI adjustment because I've fortunately we got something better going on here, so let's not worry about that. But you know, we only have about 10 minutes left because you got a hard out. So I thought we do a little self therapy while we're here. So I want to ask you each one thing, I'll even answer it myself and then we can all sort of comment. Uh, I'll, uh, I'll start there. Um, if you had one blind spot, what do you think it might be? I, I've asked you guys some version of all of this before. Um, but you know, a lot of changes over the time that we keep doing this. But if there was something that you thought was your personal blind spot, what would it be?

Speaker 4:          46:16          Well, I would say, I don't know if I can identify a specific blind spot, but I can say in general, you know, I know perfectly well that I don't know enough about a lot of the things that I need to know about to make the sorts of arguments that I make it like I'm painfully aware and increasingly aware, I would say, of of just how much, I don't know how much more I need to be reading and concentrating on to flesh out what I have to say. Like, I don't know, I don't know enough about economics, barely anything. I don't know a lot about history, barely anything. And so I'm more and more aware of how much I don't know. And now I don't know if that's the kind of blind spot that you were thinking of, but, but, but it, it, it, it's terrifying to, to comprehend that and still try to move forward in this sort of space.

Speaker 2:          47:04          It makes it tough to be a public person these days. Right? Because everyone wants you to know everything about everything, all the problems

Speaker 4:          47:09          that Eric was just describing, which is, you know, the reason that people won't contend with you is because you forced them to move from their low resolution ideological uncertainties into domains where specific knowledge is necessary. You instantly exposed everyone's ignorance. It's like that's, that's hard on the people that you're having the discussion with. But the devil is in the details.

Speaker 3:          47:31          Until the last sentence. I would say that I would love you to shorten that and put it on a bumper sticker for me. It was a brilliant summary. Yeah. Blind spots. Shapiro. I mean, I find it hard to argue with, with any of that. I think that, you know, if you're intellectually curious, then that means that you know, that you don't know anything. Um, so I, I agree with, with everything you just said. I mean, as far as other intellectual blind spots, I mean, uh, or other blind spots generally. I would say that for me the constant struggle is I find myself more stressed out now than I was two years ago when no one gave a crap when I thought, right. I mean, that's so, so the fact is that I, it's, you know, living a, a less stressful life in the middle of believing that people actually care what you think it means.

Speaker 3:          48:15          You have to take your stuff much more seriously. That's not really a blind spot as much as a concern. Uh, and I think that that means that, you know, just the, the commitment to, to hearing more about things is, is deeply necessary. But it also means that it just means that you, your life in many ways is more miserable, more people know about you. And it's not a poor me thing. I love what I do. I love the fact that people care. And I think like that's what I live. But it wasn't really, I mean it's, it's pretty sweet. You got a lot of good stuff going on. No, I got, I got a ton of great stuff going on, but the fact is that I spent, I spent the, the risk is higher then in some ways that makes you a better person. It's almost like the, you know, the, the, the old kind of religious Logan that if you feel God is watching you all the time, then you're more likely to, to be a better person.

Speaker 3:          48:54          And there is that feeling like, okay, if I make a mistake, I'd want to be the first person to notice that I made the mistake and correct that mistake. But that also means that you live with a lot more self doubt and a lot more second guessing of yourself and you did a, you know, when nobody cared. So it's, so that, that's not as much of a blind spot is concerned. The problem with trying to identify your own blind spots that they're in your blind spot. Um, but it's, that's why I asked the question I wanted to make you pick a little bit. It's funny because just the other day it was yesterday actually I did the Adam Carolla podcast, which he's, you know, it's comedy and he's doing more of a radio show thing so you speak a little more freely and I was about to say something very politically incorrect and I obviously don't have a problem doing that generally, especially when I'm doing comedy and just for a moment I had you sort of ringing in my head about be careful about your words and I was like, ah, I just don't feel like offering up one extra kind of fun that way.

Speaker 3:          49:39          Right, because like the stuff that you felt like you could say a year ago, now you realize not only maybe you shouldn't have said it a year ago, but also you feel like if I, if am I, you're constantly saying, am I curbing myself because I'm afraid or am I cribbing myself because it's the right thing to do to curb myself here? And that's an interesting sort of calculus you have to do all the time. If you're concerned that it's because of fear, then you might want to take the risk of saying it. You know, cause I've, I've, I've tried, wrestled with that problem is like, you know, or maybe am I avoiding this because I think it's better because I don't want to take on the responsibility. If you have suspicions about that, then you should do it because I think you should, I should think you should arm yourself against your weaknesses and take that risk. I think it's better developmentally to do that. All right. I'll answer or answer it for myself, which is a cue off something your brother said

Speaker 5:          50:28          to me one shoe, which is, uh, that perhaps I have a little PTSD from the left. So my focus on these completely bananas ideas has been, has been so singularly stuck in my mind that maybe let some other things slide every now and again. I'm trying to be very aware of that and trying to, uh, figure out how to go forward on that show. Does that mean you're a little bit more on the attack then you'd like to be? Because I think I want to ease up on a little bit of the attack on that. I think I've spent the last couple of years really it was first me identifying it for myself. Really. I was interviewing all of these people and figuring out that they were often going through the same thing I was, but then it morphed into going on the attack. Got It. And now I feel like because, and again I say the word winning with you know a little tongue in cheek, but because I do send something has turned here, that may be, I can get my foot off the gas a little bit on that and focus on the big ideas that I really care about that in relationship to this whole group.

Speaker 5:          51:26          It might be nice. I think we should really be careful to use minimum necessary forest. Yeah, there's, there's idiocy on the left and on the on the extreme right. That needs to be pointed out, but it might be better if we did the minimum necessary amount of that because it also starts to become same. Something you can parody quite easily at some point and more and more of delineating what the alternative might be if there was a positive alternative. Right. Cause it's like you see that it will be interesting to see what happens with the IDW as it moves beyond the critique because what's really unified as I think has been a lot the critique intersectionality and identity politics. And once we move into the space where we're actually trying to maybe build something together or come to some sort of ideological continents, uh, then some of these, some of these healthy, what I hope is the difficult, we capitulate the arguments.

Speaker 5:          52:15          I hope that recapitulate the arguments and more reasonable, cogent and intelligent way. Uh, you know, in terms of the actual political arguments. But I'm not sure that those, I think that none of us, I hope are dreaming that there will actually be an ideological continents among the lot of us. It was clearly that is something that that is not going to happen. I mean, we all have significant disagreements among ourselves on all of these issues. But how beautiful that is, that we're all kind of working through it in our own way and we're, we're all not going to get to the exact same ending, but we'll kind of go with each other the whole time. Blind spot done. Oh my gosh. Uh, it's more or less infinite. Um, I think that I do a terrible job of, um, when somebody is making a bed analytic argument, but as intuitive their way to the right conclusion, I tend to discount them as if the analytic argument was how, how they should be thinking.

Speaker 5:          53:03          So different kinds of minds, um, who have their variables. You know, if you've, if you think nothing of Myers Briggs, it should at least tell you that there are kinds of minds that aren't working at all. Like yours. Big Five might be a little bit better. So that's been a huge blind spot. I think that, um, I am very focused on provable, um, institutional betrayal, which I can point at and no one else seems to want to talk about and that because no one wants to talk about a really specific problems with the institutions. Um, it leads me sometimes to not seeing the generic case. I think that I am very much a prisoner of my learning disability. I had to sort of construct my own operating system to get around them. Otherwise, if you ever want to see something funny, asked Bret Weinstein to read aloud, um, because you could, you just see that he's having to impressionistically figure out what's on the page because he's not tracking it. Exactly. So I think that, um, you know, that fight, uh, to say I'm not stupid, uh, probably distorted me a great deal. I'm having to build my own architecture. Uh, and I think,

Speaker 4:          54:13          I think we can safely say are not stupid. So I think one last thing. Yeah.

Speaker 5:          54:18          And I think that one of the things that are most worried about is that I'm fighting the supposedly empathic army of people trying to destroy conversation itself has had a very negative impact on my empathy for exactly the people that they want me to have empathy for. And I think that it's very important for all of us, um, to say, okay, what's the steel manning of that position? And to make an extra effort when people are making absolutely non empathic arguments, trying to destroy you and fry you to think about the empathy that you want to have for whatever went wrong in their lives. Might be fun at some point. Um, to conjure up a panel where some of the people that are in this group take the leftist position and defend it

Speaker 4:          55:08          in every possible way, you know, right from the postmodern conclusions, which you know, I think are are worthy of substantial skepticism to the, to the notion of the reality of the dispossessed and they and the presence of systemic oppression and all of that and to, and to make the cases as as brutally as we possibly can with acquity useful like another I will, I will not steal man, those tech, not the tactics we have to come with you because then we could, cause it doesn't seem like we've been able to have the debate with anybody who can carry the debate. So it might be really useful to it and I have been trying, but it's, it's, it's hard because we're spending most of our energy fending off by, I think we've all tried, attacked the tactics. That's exactly the point. It's not the conclusions. All right, we got to move on.

Speaker 4:          55:51          Jordan. I or are going to a long beach tonight. You're going to San Francisco, you're going back to daily wire. You guys are doing something for July 4th, July 4th of July 2nd, we're going to be doing a, a, a special episode of daily wire backstage. That's me. That's a, God can't share every boring who runs the place. Uh, it is, um, the x scribble, Michael Knowles, Andrew Klavan and Jordan Peterson. We're all going to be celebrating 4th of July with everyone's favorite Canadian. So Jordan's going to stop by at at 4:00 PM Pacific, 7:00 PM Eastern. So check out daily wire.com for all that you can check it out at youtube and Facebook as well. Links down below and see you tonight. And Long Beach.
