Speaker 1:          00:00:00       [inaudible]
Speaker 3:          00:39:30       Well, I think that's why, which I support I do here. Well of course you do. But that's why so many people are so concerned about this at the college layer. You know, I'll hear some of our critics will say, oh, they're just obsessed with what's happening on colleges and they're handing over all this power to the, to the mob oncologist. But then, but then every day we see it then leak out. And also these people will be the leaders of tomorrow. That's why I don't think it's, I don't think it's overestimating. And even if it is a small minority, which we agree, the amount of power they can extend, they definitely needs to be way disproportionate to the numbers. For sure. I would agree with that. Uh, I would agree that the vast majority of students on any college campus just want to get a good education and, um, and many of them have other political concerns other than some of the ones that are getting a lot of attention.

Speaker 3:          00:40:14       So, um, you know, even for example, even with the, you know, so you know, people are concerned about the opioid crisis. They're concerned about gun violence, are concerned about police brutality. They're concerned about the climate change, are concerned about all of these issues, which I think weren't concerned. We can perfect our society, we can be better than we are. And I generally, we can perfect it. I, I do better than we are. But you think we can perfect it. No, I don't think we can have a perfect society, but I think we can make it better than it is. So by perfect, I mean improve. Um, so I think we can make our society better and better. I don't think we're done yet. I think there's still deficits are, for example, our spending is crazy. I mean, I think we do better fiscal fiscally. Um, you know, I think we have, we have a carceral state.

Speaker 3:          00:40:55       We have, I think, I think this number's right, that upper on a per capita basis. We have as many people in prisons as Stalinist Russia. I mean, it's insane. You know, we have millions of Americans are in prison and it's way out of proportion to other countries. Um, you know, there are lots of things about our society. We have very high, we have century long heights of income inequality in our society. There's a big debate about whether that is an unavoidable side effect of growth. You know, everyone is better off. So what do we care if the income is unequally distributed? But I think I tend to be agree with the critics that are concerned that this level of inequalities not sustainable to have a common wheel to like have a, a sense that everyone is a part of the society. We've had no income growth in the middle.

Speaker 3:          00:41:35       Uh, like the meeting American has seen in a generation and see no growth in wages. Right? So the bottom actually has raised and we've watched the top go bananas, but the middle of the bottom hasn't even gone up that much either. Well, let me, let me put it this way. They have absolutely not been living standards, right? So like a poor American today is vastly better off than a poor American a generation ago. But in terms of wage growth, there's been very little growth. My understanding of statistics and most of the accumulation of wealth in the last generation has gone to the top, top 1% 0.1%. Anyway, there's a debate about why that happened. The technological advance that we have. The same thing during the industrial revolution. These are important deep ideas, which as a society we should be debating and discussing. What's the best for our society anyway, there are, these are all much more important topics in my view, and have much more bearing on the wellbeing of our society than a lot of the other crap that gets so much attention.

Speaker 3:          00:42:27       So what's the evolutionary reason for that? I mean, your previous book was about social media, right? So there's gotta be some link there. I mean, and it's already getting back to what I was saying. I know I've got depressing local news. I don't know. I mean, I'm trying to talk about things that I think are important. Um, you know, I, I, um, I'm doing my part as best I can, who's done a society in a more quote unquote good way than we have right now. So, uh, so the book, so I don't, I don't, I'm not, it's not a work of history, so I'm not, I'm not, I don't primarily talk about, um, like the last 200 or even 2000 years of human evolution or experience. I'm much more interested in the long arc of our history. And if you look at, um, forged your societies around the world as I do, and you, and you look at their qualities, you will see that again and again.

Speaker 3:          00:43:19       These societies have these desirable properties. They, there's variation of course, and how cooperative they are. And there's variation in marital systems and there's variation in sustenance systems. There's a lot of variation. But also there's a lot of commonality. And those common features I argue are universal. See, here's the other argument. The argument is that, uh, there are these universal qualities that are shared across all societies. They are shaped by our evolution. They're not just a product of historical forces. Can you just list out a couple of them again, just so, so love, love a friendship, uh, cooperation where cooperative species, you'll be kind to a stranger on the first tee. You know, uh, teaching the fact that we teach each other stuff, which actually is the ultimate source of all our wealth and wellbeing. The fact that we can accumulate knowledge and distributed across time and place.

Speaker 3:          00:44:09       So I can tell people far away something. And when I'm born, I benefit from all the other knowledge that has been produced for the many hundreds of thousands of years before me is astonishing. And I would again argue this is why what's happening on college. Yes, I would argue with, I would agree with that. There's a connection there. Like our capacity to teach and to create environments in which we foster teaching and learning are crucial anyway. Also hierarchy. We are a species that we cannot survive with no hierarchy. We need some leaders and I discussed that but we also don't like too much hierarchy. So when you get too autocratic power, the little guys down below band together and basically kills. So Richard Wrangham has been making this argument that we self domesticated as a species that over millennia bands of weaker members would say, you know, that guy's too powerful and he's getting all the dates and this we're going to kill them.

Speaker 3:          00:44:57       And basically they did. So we got more peaceful as time went by. Is One of the ideas, mild hierarchy in group bias. So some tribalism is unavoidable in human beings. Um, this capacity for identity that we discussed at the beginning. These are all qualities. So identity, love, friendships, social networks, mild hierarchy in group bias, teaching and social learning. These are seen everywhere and they lie and I believe at the core of a good society and, and institutions, uh, uh, try to suppress those at their own peril. Yeah. How can you be sort of, have a healthy dose of in group preference without starting to fall into the trap of identity politics. So for example, you're agree guys. Yes. Greek thing I did. I love Greek, my best child friends growing up in the Greek, we're still great friends. Um, I love Greek culture and the way that opened a Greek and the interest in intellectual wisdom and I love feta cheese and all of those things.

Speaker 3:          00:45:54       Span of Kopi dialogue. Yes. Yes. Great. So, and you can open a Greek restaurant. As far as I'm concerned, I wouldn't object. That'd be totally fine. [inaudible] I know that port, that poor girl, it's insane. It's toe Chinese residents without being Chinese. And not just that there was the, there's the person in in Oregon that had a Mexican restaurant. Yes. There's so many examples of this is unbelievable. So how can you say love a call? I just told you all the reasons I left this year. But let's pretend, let's say it's roughly the same feelings about your own culture. How can you embrace all of those things without falling into the trap of identity politics? Because I think that's, yeah, so I think there are a lot of people are at these days. Okay. So I have a couple of ideas and responses. The first thing I would say is, is that that this is one of the both the most, it's still not totally clear how we evolved to have this capacity.

Speaker 3:          00:46:42       It's felt that this ingroup bias, this I, this tribalism that we have was crucial to our ability to cooperate. That the ability to draw a distinction between us and them, that the challenge, the problem that, that this ability that we evolved. So, so there's whether we cooperate with each other and whether we are xenophobic or tribalistic or draw distinctions between us and them. And this property, this tribalism property is a property that reduces the scale of interactions. So instead of you having to cooperate with everybody, you only cooperate with your guys. And this is innate in human beings and it is felt that this ability to draw distinction between us and them was crucial in the emergence of the variability to cooperate with other people. Okay. So they're tied, they're connected to each other. What's is, is it necessary to hate the other group? Why can't you just love your own group, right?

Speaker 3:          00:47:35       So why could you be indifferent to the other group or even admire and say that to them? They're not us. We like them or we are in different to them. Why do we have to kill them? Right? Like why, you know, where does the killing part come from? Right? And this is complicated. We don't exactly know like where the hostility comes in weather, but we tend to see this hostility. So for example, are famous experiments that have been done with little toddlers. You can randomly assign toddlers to different tee shirts. You can test at the toddlers understand that this was random, that there was no merit to whether they got the yellow t shirt or the green t shirt. And yet as soon as you give them the t shirts, the yellow t shirt, kids say those green t shirt children, they shouldn't have toys.

Speaker 3:          00:48:14       They're bad children. They don't deserve, you know, anything. It's insane. Look like you can see this is called the minimal group experiments. So the most trivial of interventions you can elicit in us this, this, this, dislike of the other. However, this is not the only tool that evolution has given us to live together, this disability to draw the boundary between us and them. Uh, there are a couple of other tools and before I tell you what those two other tools are, let me just say one other thing. So if you think of our society is, here's our whole society and here's our groups in the middle and here, individuals at the bottom. If you're struggling with the problem of tribalism, there are basically two ways you can go. You can go up a level and broadened the boundary and you can say, for example, we are all Americans, right?

Speaker 3:          00:49:02       You can say, because we all have the capacity to draw the boundary, we are evolved to have that capacity. Now you just say, actually these little group boundaries that we were paying attention to, they're not, they're not relevant and basically take all the ethnic divisions or other than the religious or immigrant or whatever it is, and we're all American. We're all American. This other group, yes, at a higher level. Exactly. So you move up a level and you efface tribalism by appeal to larger groups. This has been part of our history since the beginning to talk. They'll talks about this where nature of joiners, you know anyone can be an American, that that itself is part of the American project. It's astonishing. The belief which I share that anyone can be an American is a statement that the groups don't matter. Anyone can be an American, you just have to buy our liberal principles.

Speaker 3:          00:49:45       And then you could be an American even though there's a debate about that. But there's also an interesting parable to Trump here because at some level it's like he's talking about a miracle all the time. So that is the higher group for all of this. And yet I suspect your feelings on what he's doing. Yes. There's some other things, probably not, no, but I would be like, anyone can be an American. If you come to our country and you work and are productive and, and obey our laws and our constitution, you're an American as far as I'm concerned. It didn't matter whether you came from Mexico or you know, one of the four Mexican countries as he's, you know, anyway, okay, so a whole other show. Okay, good. So, so, okay, so, so, but another solution, okay to the group is of the tribalism. Mr.

Speaker 3:          00:50:28       Go down a level. Remember we talked earlier about individuals. So now you can say instead of looking at people as which groups are they a member of, you look at them as individual people. And this too has been a part of our history. So Martin Luther King's famous sentiment, I, you know, I'm look forward to a society in which people are judged by the content of their character rather than the color of their skin isn't appeal to our individuality. Seen groups don't matter. Individuals matter. So, so if we're struggling with tribalism, we'd go up or we can go down both help, however lateral to that point, there's another set of ideas, which is tribalism is not even the only tool we have in order to reduce the sense of scale and to cooperate. So natural selection is also equipped us with friendship, friendship, the really one of the reasons it is felt, we evolved the capacity for friendship is again to reduce the sense of scale. So instead of now and being in a big group, everyone has to cooperate with everyone. Each of us has a subset of people who are our friends that we cooperate with. So it's similar to tribalism, but different because now instead of defining it by group, membership is defined by each person has their particular friends. So this is another tool that we innately have that we can use to sustain our cooperative instincts and push aside the tribalism.

Speaker 2:          00:51:45       So how much do you think on a day, day and a day to day basis, are we, uh, normally I get the water for people. You had to be so wrapped up there. That's what I forgot. Uh, on a day to day basis, how much movement do we as individuals have to sort of

Speaker 3:          00:51:58       either go around, let's say go around our evolutionary behavior? Well, I don't think, okay. So I think I do believe in free will. I mean, I think you have, um, some capacity to self mastery and make her own decisions in life and your own, you know, um, but you're also born with certain innate qualities and you're also born a human being, which is you're part of a particular species that has a particular set of characteristics. Um, so I, I think that as individuals, you know, we have some control over how we act. I don't think our individual actions will individually change the whole society. But I think if each of us is attempting to do the right thing, I think ultimately that makes things better. Look, there's a lot of famous ideas. Uh, so a Victor Frankl who was in the concentration camps, his, his wife was killed.

Speaker 3:          00:52:57       He survives the Nazi concentration camps and he goes and he writes a famous book called Man's search for meaning after he's liberated it right to 10 days after his liberation. And he talks about how he came to the recognition that even in this camp in the most vile possible circumstance where his life was threatened every day, where people were dying all the time. He was starving to death. He had no shoes. It was in the winter. I mean it was a slave even there he recognized that he was the master of his own internal state. You know, that how he saw the world was something that was in his own control. So he was able to find a sense of self discipline and mastery even in an environment in which the structures around him were engineered to crush him, to kill him. So, so I think that there are, and there are many examples of this, I mean another one of my favorite examples is a Buddhist monks that were studied at MIT years ago.

Speaker 3:          00:53:49       I think I'm going to get the facts of this work correct. So, so, so they were very interested in how meditation changes the structure of your brain and how are these monks so able to be so peaceful in these very stressful circumstances. And they scan them, they put them in the MRI scanner and they looked at different parts of their brain in which parts were enhanced or diminished compared to other more ordinary mortals. And uh, and then, and they saw the different parts of the brain and Buddhist monks were different than the rest of us. But what interested me was not even the neuroanatomical discoveries that were in that paper, but it was the interviews with amongst and so at amongst would say was that, for example, let's say you and I are in traffic and someone cuts us off a normal response, certainly one that I often have is who is that jerk?

Speaker 3:          00:54:35       You know, you'd be really pissed off and your blood pressure would rise and maybe you'd race that guy and uh, you know, you would, you would think ill of them. That would be our natural goto thing. That's a thoughtless, maybe they're idiotic or they're inattentive or you would have all these bad thoughts about this person who, you know, in a road rage kind of way. The monks don't do that with, amongst do is they train themselves to regenerate. So when that happens, so then they say, maybe that's a man who's taking his wife to the hospital because she's delivering the baby. The baby's being born in the car in front of me. Isn't that amazing? There's a new life, I should help that man to get to the mean and they're doing it not for the sake of that person, but for their own wellbeing.

Speaker 3:          00:55:16       You see, so, so I think it's possible to, to, to, to re, even though it's difficult, it's very difficult to exercise some internal self control. I think you're mostly saying that there are no monks on Twitter. Yes, very few. The Dalai Lama, my things on Twitter, I think I follow up on do I think I have to check. He's on Facebook, I'm pretty sure. What else do you think sort of the average person that's watching this can do to help order a good society? Because I think people, you know, everything's become so political. Yes. I think people think that's the only solution to sort of help make a better, I think granting charity to your enemies I think is important. I think listening to them, cultivating, listening, you know, um, that's pretty big of you to say after everything. Well, I was listening in the clip you showed, I was listening.

Speaker 3:          00:56:03       I thought that was so ridiculous. The young woman who said, I'm not listening to her. I was really listening. I mean I was listening then and before and after. Um, I don't agree with what she was saying, but I heard what she was saying. I could summarize what she was saying but even, but what do you do in that case then? It just sort of, yeah, we don't have to bring it back to that specific instance, but in general, because I think a lot of people are going through this. You're being berated by somebody. They're saying all the worst things about you and your motives. They're attacking you as a person. All of those things now you can listen, you can absorb and ignore. You can ignore. All Ruth Bader Ginsburg says survival in life is ignoring a lot of the stupidities, which I also think is good.

Speaker 3:          00:56:42       I think that's the answer and what was ignore and also who was that famous actress that found this guy in Texas that had said horrible things to her and then, or him I can't remember, was an actor, an actress and it was an actress and made it her business. To find out about this guy's life. And he had lost his health insurance and he, and then she intervened and raised money for his healthcare and, and, and he felt seen and heard, wow, I can't, which one? It's an incredible story. And um, and I think that a lot of times people, and I think anonymity is a real, it can contributes to bad behavior online. So I think sort of as Jordan Peterson says, you know, man up as it were a woman up and have the strength of your convictions. This is what I think, this is what I'm going to say.

Speaker 3:          00:57:25       But is there a problem there? I mean, Jordan, I've done this many times where then depending on how that hierarchal structure is operated, if you are saying something that's an politically correct, well, I mean you have to have the strength or revise your opinions or stick to them or make good arguments but are listening. But you know, let's don't engage. Let's say you're a Trump supporter. You just don't want to lose your job because you think if you say that [inaudible] I'm against people losing their jobs for their opinions. Yeah. So, uh, so you know, so I think that, I think there's a thing where I think a little bit of bravery, a little bit of civil discourse, a little bit of commitment to granting charity to our opponents. Um, a little bit of like for example, when I would have an argument with people who are opposed to vaccination, I think there is no merit to their ideas.

Speaker 3:          00:58:09       I understand their fierce. I understand that there have been either some actual cases of vaccine induced neurological conditions, one in a hundred thousand one and 500,000 cases, which is awful. And I understand that there are a lot of coincidences where people think that there's a relationship, but no, it's just that you have, you know, you have lot of vaccines are being administered, there are a lot of illnesses occurring. There's going to be an overlap in those two sets. But, and I also know the data on how that's very been, how vaccination is like a 20 20th and 25th, actually more like even a 19th century triumph. I mean, you know, we've, we've mastered these diseases. We humans, it's astonishing what we've done through our capacity to teach and learn and engage in science and so forth. But I would engage that person. I would try it, I would talk to them.

Speaker 3:          00:58:51       I would say, you know, let me talk to you about your beliefs. And because I think that that's the only way to get them to revise their beliefs. I think telling them they're fools doesn't, doesn't help. Yeah. Um, so a true liberal, I am a liberal. Yes I am buying. I am a liberal. Yeah. But do you think one side is a little, it's a little bit easier to do that right now. And does that flip over time? So for example, right now I find it much easier to go to consider. I get invited by conservative cliffs. Libertarians is no problem. But let's say conservatives that I have disagreements on, on abortion, gay marriage, and legalizing marijuana.

Speaker 2:          00:59:22       And the death penalty. And we could do the list cause I, oh wait, hold on. So I'm for legalization of marijuana. Yes. What is your position on death penalty? I'm against the death. Let me too. What were the other gay marriage? Yes. Yeah. Uh, legalizing weed. Um, so, but yes, sorry, I hate to tell you, I'm guessing that you only would get invited by conservative groups to basically to college as well. I don't know. Um, I don't know. I don't get that many. I mean usually my invitations are scientific. Like I am a scientist. Like I give talks about my science. So I have not historically been very politically but, right. So, but what I'm getting, I really is that at the moment it seems very obvious to me. Like I don't know that I could be clearer or anything on the center right there is, there is a, an ability and actually a desire to discuss ideas. I would agree to disagree and that just isn't happening right now. And I would suspect her argue, and I'm sure you can give me examples where that, I mean during the McCarthyism for example, I think, you know, it was very difficult to be a communist for sure and even, you know, left where they were so they weren't inviting communist talk to them. That's right.

Speaker 3:          01:00:26       So I think, um, I honestly don't know the answer to that question. I think there are subgroups on campus which are still committed to debate the get the political unions. These guys love to argue these young people. Um, I think there are other vocal minorities on campus that don't want to hear opinions that they don't agree with and they think that even the hearing of it, there's this, there's this very sloppy conflation of speech with violence, which I think is ridiculous, um, which seems to really be ramping up. Yes, I would agree with that. And you also see it, for instance, in Pakistan, they will, they will kill apostates that's answering speech with violence. If you actually think that someone believing in a different God and expressing that belief is violence, then then the country justifies killing that person. Or in Brunei recently, they had the same kind of um, situation.

Speaker 3:          01:01:12       I think this, this is, I strongly reject that belief. There's, there's uh, we have different words and there's a totally different meeting between speech and violence. So, uh, so I don't know how we got onto that topic, but uh, oh, so, so I think that, I think there are groups of people on campus who do conflate speech and violence. I think that's a problem. Um, but there are also many groups that are very, very vigorous political debates. I think one thing that is different, so I'm in my fifties when I was in college in my, in the eighties, we would stay up late and argue about politics with our friends, with our friend's notice. I said my friends, I would argue with my friends about politics and a, and they were my friends. I don't think that happens very much anymore. It does in the political unions and the debates societies. But in the broader college, I think if you have a different opinion about abortion, for example, um, you really can't express that. But

Speaker 2:          01:02:05       the weird thing is that it is happening with conservatives. Well cause they, because they do believe, I mean I go to these things and I have these debates, we have kids all over, all of their better debaters cause they have more experience. Yes. Arguing with people they disagree with. Yes. They get a better education in some ways because they have to constantly defend their opinions. It's a weird thing to say then. Yes, yes, yes. I think, well, I mean if you, this is the thing why in the martial arts for example,

Speaker 3:          01:02:29       why don't we bow to our opponent? You'll learn more from the people you disagree with and from the people you agree with. Right. In Jay's mill's famous saying, you know, he who knows only his side of the case knows little of it. Um, so, you know, I think, I think that's where your ideas get better when they are tested. Um, when you argue with someone you disagree with, um, and, and, and I think, and I think cultivating those kinds of conversations, disciplining yourself to be able to have arguments with people you disagree with, uh, improves your ideas. And actually you should be grateful to that person. There's more interesting person in some ways. Um, now you don't have to be best friends with that person necessarily, although you can be. Um, but I think it makes you smarter

Speaker 2:          01:03:18       that my friend is a nice closing statement and you've lived through it. I mean, that's the point. You lived through the forces that so many of us see now as, as such dangerous forces in society and now they live through it. You flourished and you've got another book out and all of those things. So, well, I would say, I mean, yeah, well I would close with saying, you know, I really believe that, um, that the arc of our evolution as long,

Speaker 3:          01:03:41       but it bends towards goodness.

Speaker 2:          01:03:43       Sounds good to me. You guys can follow nick on Twitter at Naa Christakis and we'll have a link to his book. Write down below.
