Speaker 1:          00:00          [inaudible]
Speaker 3:          38:33          Yeah, I feel very, even though I didn't do the math, I mean I did do my own mess in a way. Yeah. Like, and I did, I did do the drugs and I did do all that. But I wasn't really into the scene, let's say. But I do feel that too. I'm not trying to be anyone's role model at all. 100% not failure. Yeah. And I lived through, if anything, I would say I lived through shit to get to where I am. So that hopefully the next that that gay kid that's 18 doesn't have to do it. You know what I mean? And yeah, we're living right. Cause everyone's got shit. We're on the right. And the people that came before me lived through far more than that. So there's an interesting parallel here with the way Hollywood treats all of this. Because you mentioned something about, or just a moment ago, you mentioned how, uh, the black culture puts more emphasis on Hollywood and these figures and everything.

Speaker 3:          39:22          And I was thinking like, even just in the Oscars last year that Black Panther was nominated for an Oscar. Now I've seen every, so I think we're going to have a little difference here because I, I've seen every marvel movie I just saw I end game a couple of days ago, uh, as what's going to make me go see it at this weekend. I don't want to say anything right now, but um, but I've seen every one of the movies. I love superhero movies. I Love Star Wars, love all that stuff. Black Panther was a very average movie there. There was, in my opinion, there was nothing racist.

Speaker 2:          39:48          Same for same racist.

Speaker 3:          39:51          Well guess what? Why are you all of you said it too, but he's a self hating. Black guys just can't win here button. But my point is, but it was within the scheme of superhero movies, none of them get nominated for anything and that's fine. But it was very average. It in my opinion, it was just a very average movie and it got nominated for all these things and I saw the media was like, ah, see Black Panther. Got It. Like, like it was some major wins that would somehow make people more equal or feel better. Or now we can look at the numbers and go this many black films, this and this many white is. And I was like, it just seems to me that the aim is just so off of where you should go for the price, the real price.

Speaker 2:          40:29          No, and I agree with you on that personal, I love Black Panther. I really do. Like I'm a, I'm a huge,

Speaker 3:          40:33          yeah, no, it's perfectly fine. But you got an Oscar Award winning nominated for that.

Speaker 2:          40:39          She make a really good point in minority communities and specifically the two groups that I'm a part of, blacks and, and, and gay people. We always look for representation in the media as some sort of barometer of progress. And that's a trap. It's a huge, it's a big Tridell Chinese people do it. Yeah. Because they're focused on making money. And when I tell him and I'm all about it, and when I go give these lectures, and I told people that the biggest way for any group of people to achieve any kind of power is financially. It is not through Oscar nominations. And that stuff is great and it's amazing, but it's, it's kind of like these, these are false idols because Black Panther is great for visual representation and it's great that all those people on the stage, and I personally think this amazing movie, but what that does for the young black kid that's struggling in the high school that I went to right now, not much.

Speaker 2:          41:40          Not much. Right. Um, and, and we do it as gays and lesbians as well. If, you know, if somebody comes out and look at the, look at the, the, the, the Buddha judge thing right now. Yeah. Um, look at how people in this is somebody that is, I mean, I'm not a Buddhist meditator at all, but I, it seems to me, you know, I, I see the game, I see what's going on and I see the way that he picked the fight with pence to, to ingratiate himself to the far left though. Use it. Like, I get it, I see it. But just the idea that any power comes from media representation, it's, it's false hope. It also separates the people from what should be the end goal. Because I think that empowerment for any of our communities only comes through entrepreneurship. Look at this, look at that.

Speaker 2:          42:28          That is your name. On that sign, you are an entrepreneur. And if somebody had given me the message about entrepreneurship when I was 1718 1920 God knows where I'd be by now. And one of the biggest things that I've gotten out of out of become a conservative and kind of moving over to the right is the fact that entrepreneurship and capitalism is not a bad thing in my, both of our communities need more of it, but especially my black community, we need more entrepreneurship. We need more job creators. We need to stop looking for representation in the media to, to, to elevate ourselves or to make us feel good about ourselves.

Speaker 3:          43:07          So when you see then the Democrats, so just in the last couple of weeks, yeah, there's now this debate suddenly about reparations and I, I saw the video of Senator Elizabeth Warren talking about reparations and she's going to commission a panel about reparations. And my first thought, the first thing that just popped into my head as I was watching it was, holy shit,

Speaker 2:          43:27          Candice did it.

Speaker 3:          43:29          You know what I mean? Like whatever anyone thinks it. Candace, she created enough of a crack in that layer that that caused black people to either be completely afraid of saying they're conservatives are just, just say that they're not Democrats. Yeah. That now the Democrats are like, Oh shit, what do we got left? Here's money. Could you take,

Speaker 2:          43:49          yeah, I bet some money in the words of the Great Candice Owens, fear in handouts is what they have to offer black people this cycle, and it is no mistake, first of all, that Donald Trump got more African American votes in the two previous Republican nominees combined. That is just the fact, and it is no mistake that you know what? You know people say a lot about the black set movement and they say it's not real. It's not that. And what I tell people is that you're going to see Republicans make a bigger play for the black vote than you had ever seen before. I think in the history of this country, and it's not going to come through fear and handouts, it's gonna come from talking to the people that are the real job creators in the real entrepreneurs and saying that these policies will help you create. And the fact that reparations is even a conversation right now among the Democrats means that they're scared.

Speaker 2:          44:40          Um, I, I just did a video for, for turning point about reparations and, and not to spoil any of that, but none other than Bayard Rustin who is one of the architects of the march on Washington, a huge civil rights leader who by the way was black and gay in the 60s. They interviewed Baird Rustin about reparations in 1969 and he said, it's, he said, this idea is ridiculous. And the quote is something like, if my great, great grandfather, you know, picked cotton than reparations are owed to him, but he's dead and nobody owes me anything. Yeah. But this is how they're going to try to buy the black vote. It's also just a crazy way of dividing this. Yes. Each other. I was at a cousin's wedding on my husband's side this past weekend and uh, was with the young guy who's 21, 22 and he was telling me about how woke it is in college.

Speaker 2:          45:33          Now this is this a kid who grew up, his mother died when he was very young. He grew up, he had no money, bunch of different homes, uh, all sorts of crazy history in the family. And it's like the idea that this kid has privileged because he's white and we're going to take from him. I mean that's in essence, that's what he was saying like, and it wasn't specifically about reparations, but just this idea that this kid is somehow guilty or somehow privilege just because of the skin color, having nothing to do everything. He's lived through it. But that's what they're pushing on everybody. I mean, you know, that's what they're pushing and, and there's not a lot of pushback to that idea. And I just feel that there's a correction going on right now and there's a correction because you're seeing a lot more conservatives that are younger and browner and whatever.

Speaker 2:          46:19          And there's a really different movement right now. And the, the, the leftist, it's like, I call it the intersectionality Colt. The intersectionality Colt will eat itself because there's all these things that you cannot stay on the left right now. And there's somebody who, I'm not going to name, but this is, this person is, it has a platform as a feminist, right? And this is a male feminist. And I'm like, great, you know, do what you gotta do, but don't call me Trans phobic for defending women's sports or women's spaces or, or lesbians who are now, who now feel pressured into having relationships with transgender women. Um, when, when you call yourself a feminist and you're not standing up for, for lesbians. And I standing up for women in that way, I, I, you know, you call me whatever you want to call me, but I'm, I'm always going to, to stand up for, for lesbians to stand up for women in that way.

Speaker 2:          47:10          But like I said, the intersectionality coat there, things that they can't say, um, they're things that they can't say about radical Islam. You know when, when they run into a gay bar and kill 49 of us, you mood, they can't say that. You got Jonathan Capehart running around talking about, oh, this guy was a closeted gay in this. I was this and this guy was that. And I'm like, that completely ridiculous and not true. And we know that that's not true now, but the intersectionality Colt will eat itself because there there is, it is becoming to the point where there are too many things that they can't say. So people like you and I have to say the things that they can do.

Speaker 3:          47:43          Is that doubly tough then for you as a gay black man? Because the culture, if we're talking about black culture and gay culture, there's so much humor richness, their political incorrect. Yes. Yeah. All of these things. So for someone like you to be fed these, these ideas that you've obviously rejected now, but to be fed these ideas that would stop you from joking the way you want to joke or saying something politically incorrect with the rest of it, it's like, like I remember going when I would go to gay bars and they would be like a drag queen. Now I again, I was never into it. I thought drag queens were all bad comics. Like they all struck me as just hack comics. That being said, they would say a ton of politically incorrect shit. They would mock gay people. They, I mean they would mock everybody. That was the point where now it's like, I don't know, I don't know what's going on in the, in the drag queen world these days, but it's like, I'm guessing it's gotten pretty bad because they're probably really afraid to say, yeah,

Speaker 2:          48:36          I'd be irreverent. I mean, I, I think that right now, I mean I, I'd love drag. I ru Paul's drag race. I'm like, I'm all about it. You know, my, my husband and I are big fans.

Speaker 3:          48:43          When I voted for the, in the last election I voted for Gary Johnson, but I used to live in West Hollywood so I had to go over there to, to vote. I was standing behind Ru Paul at the voters.

Speaker 2:          48:53          Oh, not in drag. And you want to talk about like, and you want to talk about how crazy the is. Let's talk about Ru Paul. Let's talk about the crazy blue Chez. Ray's ease on the LGBT left coming after Rupaul. Like forgive me for being gay. Mvaa you come from mother, you say that Ru Paul is transphobic or she doesn't represent gains and whatever. What was it that she said this about a year and a half ago, this is about a year and a half ago. Like ru Paul did an interview where she says she doesn't, we're Paul. Hey, because we pause, man. Rupaul said he doesn't believe in transgender women in drag because drag is supposed to be a male's elevated and comedic idea of what a woman is. And so they came after Ru Paul for that. They came after. There was a, I'm a segment on drag race called a sheet shemale girl, you got shit.

Speaker 2:          49:45          You know what I mean? And so they kept the blue checks came after Rupaul for that. And so it's really funny when I look at the Ru Paul situation and we'll look at somebody who has done more for, for LGBT culture than maybe anybody walking on this earth right now. And the fact that people are attacking him after everything that he's done tells me that these people are insane, tells me that there's not enough. And if there's one thing that I would need, I don't know if this is a critique because I, I love Rupaul. And by all accounts I hear people say that Rw is amazing. It's that like real kind of bended bending the knee a little bit. Oh, you know, he apologized. We're bending the knee a little bit. Um, um, two people coming for him and I want to get to a point where we are not bending the knee to the mob anymore.

Speaker 2:          50:35          They came after Ellen degenerates what lesbian on this planet has done more for freaking gay and lesbian visibility. And an Ellen degenerates came after Ellen just because she sat down with Kevin Hart and Hart for having the conversation with Kevin Hart and they came for Ellen. And so this is what I say, if they're coming for ru Paul in Ellen degenerate, they'll come for you and me so die. So I will never been the knee. I was, um, we were supposed to have them an LGBT conservative panel at the LGBT center in New York City. Um, and when, you know, people found out about it, we've got excommunicated from the center because we were all racist and all white and transphobic and all of that other stuff. And so I will never apologize for things that I say. I don't try to offend people, but you're certainly not going to control my tongue and I'm not going to bend the knee to these people.

Speaker 2:          51:31          And I'm really glad that Ellen didn't, and I hope Rue Paul never does again because these are two people that have done more for this community that anybody in the planet, certainly not some blue check mark that writes for some blog. Right? Right. But we create this reverse or this perverse I should say incentive structure where it's like there's a lot of value for those blue checkers. We go after them cause it's like, oh you can ruined one of the heroes. Even if they were the ones that paved the road for you. Wow. If you can build your castle on their blood, you know, car Cardi B says they do anything for cloud cloud chasers. That's all they're doing. And the fundamental critique that I have with, with a lot of these people that the cloud chasers is that the platforms are always built on destruction. It's cancel culture.

Speaker 2:          52:16          So everything is always built on. If I build a platform of let's say like a one hundred thousand two hundred thousand three hundred thousand and my platform is completely built on tearing people down, like I'm going to go up to Dave Ruben because he's got 10 times my following and he said something I don't like, so maybe I'll get some attention for, for tearing him down. You know what I mean? So if your platform is built on that, then you always have to look for new things to be offended by new people to destroy new cloud to chase. And I don't think that it goes anywhere. Yeah. You know? Well, it's also sad, right? It's like, it's deeply sad. I mean, I see this with this crew going after me all the time and I just ignore it. But it's like the idea that you're waking up in the morning and go into, where did Ruben say today so I can get some clicks?

Speaker 2:          53:01          It's like, man, there's so many things going on in the world that pathetic. Yeah. And it's like I'm not perfect and I've made mistakes in this very room on this show, but it's like if you're waking up going, this is the guy we got to go after. I, I see more value than it says about me. It does. And I, and I feel sorry, I just, I, I feel sorry for their life because I just, there's nowhere to go from that. And I would like to use these opportunities that I'm getting right now too. I want to engage people, but I also want to empower people. Like I want to empower my people is much crap as Candice Owens gets. And Man, she gets the a level that I couldn't even dream of. She is a true believer. She is really out here trying to empower people.

Speaker 2:          53:46          She is really out here trying to wake people up. And I um, I saw a Bernay Brown special, I think her name is Renee Brown on Netflix. So she's apparently enormously huge motivational speaker but I'd never heard of, um, so she just got, um, promoted to me on Netflix. So I decided to watch a little bit of, of Bom special. And she said that, and I think she, I think this is a doodle Roosevelt quote. She said that don't worry about critiques that come from people who are not in the field, who are not in the battle, who are not putting themselves out there in some way and trying to affect change in some way. And now that I've saw, I've seen that that's how I try to live my life. And because you can't take all of these critiques, there was a point where you can get 90% of love from people and we'll follow

Speaker 3:          54:33          because sometimes in the person of, Hey, you know, I was really doing stand up. I always remember I could be killing like 300 people laughing hysterically. If there's one guy look at his phone, it's like, that's the guy I'm looking at that there's a guy that was asleep in my lecture last night. Did you call it out? I did. I said, I didn't call him up directly, but I was like giving my speech and I was like, you know, and, and I think that everybody needs to have conversations. Even that guy is funny. He wake up. He did. He did. Uh, I'm sorry we didn't do more of this earlier, but tell me a little bit just about your service having nothing to do with, with all of this stuff only. And that's, yeah,

Speaker 2:          55:07          just, you know, my service in general, I think that when I look back at the military service, what I regret is that, you know, people come up to you when you're a veteran and they thank you for your service. And like people call me a hero and all that other stuff in it. I'm always uneasy by that because I didn't do anything particularly heroic. I was a young kid. Um, just just trying to make it from one day to the next. I mean, I was doing things that I believed in, but when I look at some of these kids that are serving right now and they're the same age, I was, you know, 1920, 21 years old, it's so much for a young person to take on. But for me, when I look back at it and it just, it, you know, I lost weight and it gave me discipline and it gave me kind of that, that strong male influence that was missing in my life. And when I talk about my service, it's not so much the day to day of what I did because it was really, you know, I did one tour in Kuwait, I did one tour in Iraq right after the invasion. Um, you connect those dots, you can get to that age question. Yeah,

Speaker 3:          56:12          yeah. [inaudible] it, yeah. Connect the dots. It's okay.

Speaker 2:          56:16          Um, but when I look back to that, we were just, I was just trying to do the best that I could and everybody that I served with, we were just trying to do our best and I, the people that are serving the military, they are heroes from like, you know, from the guy who captured a Sama Bin, Ladin indies, these great men that you see these books from and all that stuff. But just the people that give up three, four, five, sometimes 20 and 25 years of their life to be of service in some way. Like there is a very heroic element to that. And I think that with me and my service, I talk about it a lot and I talk about loving America because it has given me so much. Just that service has just put me onto a path that just sitting here with you right now and coming back from being with Candice and going to events in the White House, like what?

Speaker 2:          57:09          What were black kid from Akron, Ohio could, could see that vision for himself in the military put me on the path to doing all of these things, so I don't look at myself as heroic, but I look at all the people that are serving now as as heroic. It's to me it's very strange. I feel like I'm not giving you an answer, but no, no. It's very hard to reconcile who I am now with who I was then and to see that as anything other than a scared kid doing the best he could, if that makes sense. It does make sense and that feels like a nice ending. Yeah. How do you feel about that? I think that's a great ending. I don't know what I'm doing later, but there would be something if we just showed up at the Abbey in West Holly. Oh my God. Are you, can we find some other band that deplorable? Oh my God, we should, we should make it happen. We should, we should make the could the conservative gay meetup or something like that. We should make it happen. Classical liberal. Oh, that's right. Classical liberal. Come on for more on Rob. Follow him on Twitter at Rob Smith online.
