Speaker 1:          00:00          [inaudible]
Speaker 3:          47:51          You know, I mean, that's, people just don't think about that. We just sorted, just don't accept that. That's real. Most of this. Do you see that we have to have a, a sort of, uh, public and private partnership on how we move forward on these things? Should most of this come from governments? Should it come from private corporations? Should it come from individual people? I mean, that seems to be what a lot of the debate is also about. Well, uh, I think that the research that the, um, uh, evidence, uh, for the efficacy of a government spending when it comes to a science, um, w when it comes to scientific research, for example, is it's not all that persuasive. I don't think that governments are particularly good at spending money on scientific research. Um, meaning that the researcher shoddy or just that they throw money at things and then just nothing comes of it.

Speaker 3:          48:46          Um, yeah, that, that, that would be, that will be part of reason. Um, I am a believer in, uh, in, uh, in, uh, private companies doing their own research, um, driven by the profit motive, for example. Um, energy inputs into production of anything from a can of coke, two bottle of water. Uh, our costs money. A companies actually do have a, an incentive at profit incentive to try to limit the amount of resources they use in order to produce any type of good. Um, in the 1970s, uh, between 1970s and today, the number of cans of coke that you could get from a pound of aluminum has actually increased by something like 40%. That's because companies don't want to spend money. They don't have to spend on electricity, uh, on, uh, uh, spending money on natural resources and will and raw materials and wood heavy.

Speaker 3:          49:51          And so what we are actually seeing is that, uh, the number of dark dollars, um, uh, per, um, uh, what the, the amount of the amount of energy we need in order to produce a dollar of output is actually declining. And that that's happening naturally through the process of profit maximization on the parts of, of corporations. Now that doesn't mean that there is absolutely no need for any kind of regulations. We don't want corporations to be, to be dumping toxic materials in our pristine rivers and what have you. But, uh, uh, but what I am saying is that, uh, is that uh, corporations in search for profit, um, are actually very good at coming up with innovative solutions to environmental problems. Yeah. It's part of the problem here also that different countries that are at different stages of their evolution of their economies and everything else need different things, need wildly different things.

Speaker 3:          50:52          What's happening in China now with growth is very different than what's happening in the United States or, or India or any of these countries that now half, half to, that are often putting out more co two and emissions and things like that. They're going through their industrial revolutions. We already did it so that we have an unequal playing field when it comes to some of them. Yes. Um, so that is a well known, uh, notion within economic development that, uh, as a country, uh, starts on a pass to industrialization. It's a them should environment increases. But once again, it reaches that, uh, that inflection point and then it starts to decrease as people become rich enough to start to appreciate, um, nice environment. Um, 90% of the plastics that are entering our oceans come from eight rivers are all in the developing world, in Africa and in Asia.

Speaker 3:          51:46          Uh, the contribution of western advanced economies to plastic pollution of the oceans is negligible, um, precisely because we are able to spend more money and effort and thought on how not to do it. What would you say to the people that would say, uh, our time is up here? Or the evolution of humanity is that we've got to go to the stars, that eventually we'll have to get off this mortal coil and do it again somewhere else. Well, uh, first of all, it is very important to remember that a pessimism about humanity's future, uh, has been with us since the, since the dawn of writing, um, um, from, from antiquity and ancient poems and epics. You know, the, the afternoon, the flood, what is it about the flood is about closing. The world's depressing, the relation that, that, uh, that went, uh, all right. Um, the Cato, the elder, uh, writing second century BC thoughts that Rome was finished because, um, you know, uh, the, the, the young were corrupted and, uh, um, women had loose morals and men were to feminists to fight wars.

Speaker 3:          53:09          And this is when Rome was just a small town in, you know, with fewer, uh, with a few provinces in Italy. Rome continue to expand for the next three to 400 years. Um, but he was just very early. He was just very early. Uh, but you can see every generation thinks that, that, that we are, especially as we grow older, we think that, uh, the world is entering a period of decline. Whereas in fact what we are doing, we are projecting our own physical decline, uh, onto the world. But so far those, uh, those warnings about the imminent collapse of humanity have always been proven wrong. As, um, uh, Thomas Babington Macaulay, uh, in 19th century British politician and the writer has written on, on what basis is it without having seen all this progress that we have made behind us. We see nothing but misery in front of us. I'm paraphrasing, but that's the essence of what he said and I think he's absolutely right. Yeah. So we've,

Speaker 2:          54:09          we've done the diseases, we're eradicating, we're doing a lot of good on the environment or at least have, have some options now.

Speaker 3:          54:16          Yes. Yeah. Uh, what else, what else should we be hitting on to give people some, some positivity to think about? Well, I think, um, my pet peeve is a, that I think that, uh, people don't read enough history, aren't enough versed in, uh, in, in history how life really used to be like, uh, before. Um, and I wish that people would spend more time thinking about what they are doing on their base daily basis and asking themselves, uh, would I be able to do this in the past? Um, I just had a crown, uh, have put in or a root canal operation with anesthetic. And it was, it was not something and there wasn't a particularly pleasant, but, but,

Speaker 2:          55:02          but it was better than it would have been a hundred years ago. A hundred or 200 years ago. You would have it, you know, um, somebody would have to pull it out of your, out of your mouth.

Speaker 3:          55:12          Um, and, um, um, so, so, so that's the one thing. Uh, I think that people, uh, and I think that if people understand history better and how life truly was quite horrific until very recent times, again, we are 300,000 years old, but at the time of abundance, it's roughly 200 years old, 250 years old. Maybe there will be more grateful and um, uh, for the things that we have and hopefully they will be more appreciative and more supporting of the institutions which underpin a modernity, liberal democracy with all of its warts, with all of its imperfections. It is still functioning better than a Putin is Russia or, or the Turkey. A free market. Capitalism does have its problems. Yes. Um, we shouldn't socialize costs of banking for example, and prioritized and privatized gains from Wall Street banking. Um, but again, it is the best. It is the best creative known to humankind. And so throwing it out because there are imperfections on the margins that we should be working on to, to, to improve would be a great mistake. Um, so yes, appreciation of the past, gratitude for the present, hopefulness for the future. Um, those are the steps in, I think, in the right direction that my friend is an a plus ending to an interview and for more on Marriott and the incredible work that think progress is doing. You guys can check out thing progress.org.
